# This file was created by gnuFile.py version  $Revision: 612 $ on Fri Jun 19 11:20:22 2009.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.engin.umich.edu$ ../cpp/Misc/procOUTSN.py OUTSN-w100.dat
# 
# =============================================================================
# 
#   1            2             3            4             5            6             7            8           
# |-        Flux2          -||-        Flux3          -||-        Flux1          -||-    FissionSource      -|
#  x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   22.375       0             22.375       0             22.375       1.0158        22.375       0.0050989    
   22.625       0             22.625       0             22.625       1.0249        22.625       0.0051442    
   22.875       0             22.875       0             22.875       1.0338        22.875       0.0051892    
   23.125       0             23.125       0             23.125       1.0427        23.125       0.0052339    
   23.375       0             23.375       0             23.375       1.0516        23.375       0.0052783    
   23.625       0             23.625       0             23.625       1.0603        23.625       0.0053224    
   23.875       0             23.875       0             23.875       1.0691        23.875       0.0053661    
   24.125       0             24.125       0             24.125       1.0777        24.125       0.0054095    
   24.375       0             24.375       0             24.375       1.0863        24.375       0.0054526    
   24.625       0             24.625       0             24.625       1.0948        24.625       0.0054954    
   24.875       0             24.875       0             24.875       1.1033        24.875       0.0055378    
   25.125       0             25.125       0             25.125       1.1117        25.125       0.0055799    
   25.375       0             25.375       0             25.375       1.12          25.375       0.0056217    
   25.625       0             25.625       0             25.625       1.1282        25.625       0.0056631    
   25.875       0             25.875       0             25.875       1.1364        25.875       0.0057042    
   26.125       0             26.125       0             26.125       1.1445        26.125       0.005745     
   26.375       0             26.375       0             26.375       1.1526        26.375       0.0057854    
   26.625       0             26.625       0             26.625       1.1606        26.625       0.0058255    
   26.875       0             26.875       0             26.875       1.1685        26.875       0.0058652    
   27.125       0             27.125       0             27.125       1.1763        27.125       0.0059045    
   27.375       0             27.375       0             27.375       1.1841        27.375       0.0059436    
   27.625       0             27.625       0             27.625       1.1918        27.625       0.0059822    
   27.875       0             27.875       0             27.875       1.1994        27.875       0.0060205    
   28.125       0             28.125       0             28.125       1.207         28.125       0.0060584    
   28.375       0             28.375       0             28.375       1.2145        28.375       0.006096     
   28.625       0             28.625       0             28.625       1.2219        28.625       0.0061332    
   28.875       0             28.875       0             28.875       1.2292        28.875       0.00617      
   29.125       0             29.125       0             29.125       1.2365        29.125       0.0062065    
   29.375       0             29.375       0             29.375       1.2437        29.375       0.0062426    
   29.625       0             29.625       0             29.625       1.2508        29.625       0.0062783    
   29.875       0             29.875       0             29.875       1.2578        29.875       0.0063136    
   30.125       0             30.125       0             30.125       1.2648        30.125       0.0063486    
   30.375       0             30.375       0             30.375       1.2717        30.375       0.0063832    
   30.625       0             30.625       0             30.625       1.2785        30.625       0.0064174    
   30.875       0             30.875       0             30.875       1.2852        30.875       0.0064512    
   31.125       0             31.125       0             31.125       1.2919        31.125       0.0064846    
   31.375       0             31.375       0             31.375       1.2985        31.375       0.0065177    
   31.625       0             31.625       0             31.625       1.305         31.625       0.0065503    
   31.875       0             31.875       0             31.875       1.3114        31.875       0.0065826    
   32.125       0             32.125       0             32.125       1.3178        32.125       0.0066144    
   32.375       0             32.375       0             32.375       1.324         32.375       0.0066459    
   32.625       0             32.625       0             32.625       1.3302        32.625       0.0066769    
   32.875       0             32.875       0             32.875       1.3363        32.875       0.0067076    
   33.125       0             33.125       0             33.125       1.3424        33.125       0.0067379    
   33.375       0             33.375       0             33.375       1.3483        33.375       0.0067677    
   33.625       0             33.625       0             33.625       1.3542        33.625       0.0067972    
   33.875       0             33.875       0             33.875       1.36          33.875       0.0068262    
   34.125       0             34.125       0             34.125       1.3657        34.125       0.0068548    
   34.375       0             34.375       0             34.375       1.3713        34.375       0.0068831    
   34.625       0             34.625       0             34.625       1.3768        34.625       0.0069109    
   34.875       0             34.875       0             34.875       1.3823        34.875       0.0069383    
   35.125       0             35.125       0             35.125       1.3877        35.125       0.0069653    
   35.375       0             35.375       0             35.375       1.3929        35.375       0.0069918    
   35.625       0             35.625       0             35.625       1.3982        35.625       0.007018     
   35.875       0             35.875       0             35.875       1.4033        35.875       0.0070437    
   36.125       0             36.125       0             36.125       1.4083        36.125       0.007069     
   36.375       0             36.375       0             36.375       1.4133        36.375       0.0070939    
   36.625       0             36.625       0             36.625       1.4181        36.625       0.0071183    
   36.875       0             36.875       0             36.875       1.4229        36.875       0.0071423    
   37.125       0             37.125       0             37.125       1.4276        37.125       0.0071659    
   37.375       0             37.375       0             37.375       1.4322        37.375       0.0071891    
   37.625       0             37.625       0             37.625       1.4368        37.625       0.0072118    
   37.875       0             37.875       0             37.875       1.4412        37.875       0.0072341    
   38.125       0             38.125       0             38.125       1.4456        38.125       0.007256     
   38.375       0             38.375       0             38.375       1.4498        38.375       0.0072774    
   38.625       0             38.625       0             38.625       1.454         38.625       0.0072984    
   38.875       0             38.875       0             38.875       1.4581        38.875       0.007319     
   39.125       0             39.125       0             39.125       1.4621        39.125       0.0073391    
   39.375       0             39.375       0             39.375       1.4661        39.375       0.0073588    
   39.625       0             39.625       0             39.625       1.4699        39.625       0.007378     
   39.875       0             39.875       0             39.875       1.4736        39.875       0.0073968    
   40.125       0             40.125       0             40.125       1.4773        40.125       0.0074152    
   40.375       0             40.375       0             40.375       1.4809        40.375       0.0074331    
   40.625       0             40.625       0             40.625       1.4843        40.625       0.0074506    
   40.875       0             40.875       0             40.875       1.4877        40.875       0.0074676    
   41.125       0             41.125       0             41.125       1.491         41.125       0.0074841    
   41.375       0             41.375       0             41.375       1.4942        41.375       0.0075003    
   41.625       0             41.625       0             41.625       1.4974        41.625       0.0075159    
   41.875       0             41.875       0             41.875       1.5004        41.875       0.0075311    
   42.125       0             42.125       0             42.125       1.5033        42.125       0.0075459    
   42.375       0             42.375       0             42.375       1.5062        42.375       0.0075602    
   42.625       0             42.625       0             42.625       1.5089        42.625       0.0075741    
   42.875       0             42.875       0             42.875       1.5116        42.875       0.0075875    
   43.125       0             43.125       0             43.125       1.5142        43.125       0.0076004    
   43.375       0             43.375       0             43.375       1.5167        43.375       0.0076129    
   43.625       0             43.625       0             43.625       1.5191        43.625       0.007625     
   43.875       0             43.875       0             43.875       1.5214        43.875       0.0076366    
   44.125       0             44.125       0             44.125       1.5236        44.125       0.0076477    
   44.375       0             44.375       0             44.375       1.5257        44.375       0.0076584    
   44.625       0             44.625       0             44.625       1.5278        44.625       0.0076686    
   44.875       0             44.875       0             44.875       1.5297        44.875       0.0076783    
   45.125       0             45.125       0             45.125       1.5316        45.125       0.0076876    
   45.375       0             45.375       0             45.375       1.5333        45.375       0.0076964    
   45.625       0             45.625       0             45.625       1.535         45.625       0.0077048    
   45.875       0             45.875       0             45.875       1.5366        45.875       0.0077127    
   46.125       0             46.125       0             46.125       1.538         46.125       0.0077201    
   46.375       0             46.375       0             46.375       1.5394        46.375       0.0077271    
   46.625       0             46.625       0             46.625       1.5407        46.625       0.0077336    
   46.875       0             46.875       0             46.875       1.5419        46.875       0.0077397    
   47.125       0             47.125       0             47.125       1.5431        47.125       0.0077453    
   47.375       0             47.375       0             47.375       1.5441        47.375       0.0077504    
   47.625       0             47.625       0             47.625       1.545         47.625       0.0077551    
   47.875       0             47.875       0             47.875       1.5458        47.875       0.0077592    
   48.125       0             48.125       0             48.125       1.5466        48.125       0.007763     
   48.375       0             48.375       0             48.375       1.5472        48.375       0.0077662    
   48.625       0             48.625       0             48.625       1.5478        48.625       0.007769     
   48.875       0             48.875       0             48.875       1.5483        48.875       0.0077714    
   49.125       0             49.125       0             49.125       1.5486        49.125       0.0077732    
   49.375       0             49.375       0             49.375       1.5489        49.375       0.0077746    
   49.625       0             49.625       0             49.625       1.5491        49.625       0.0077756    
   49.875       0             49.875       0             49.875       1.5492        49.875       0.007776     
   50.375       0             50.375       0             50.375       1.5491        50.375       0.0077756    
   50.625       0             50.625       0             50.625       1.5489        50.625       0.0077746    
   50.875       0             50.875       0             50.875       1.5486        50.875       0.0077732    
   51.125       0             51.125       0             51.125       1.5483        51.125       0.0077714    
   51.375       0             51.375       0             51.375       1.5478        51.375       0.007769     
   51.625       0             51.625       0             51.625       1.5472        51.625       0.0077662    
   51.875       0             51.875       0             51.875       1.5466        51.875       0.007763     
   52.125       0             52.125       0             52.125       1.5458        52.125       0.0077592    
   52.375       0             52.375       0             52.375       1.545         52.375       0.0077551    
   52.625       0             52.625       0             52.625       1.5441        52.625       0.0077504    
   52.875       0             52.875       0             52.875       1.5431        52.875       0.0077453    
   53.125       0             53.125       0             53.125       1.5419        53.125       0.0077397    
   53.375       0             53.375       0             53.375       1.5407        53.375       0.0077336    
   53.625       0             53.625       0             53.625       1.5394        53.625       0.0077271    
   53.875       0             53.875       0             53.875       1.538         53.875       0.0077201    
   54.125       0             54.125       0             54.125       1.5366        54.125       0.0077127    
   54.375       0             54.375       0             54.375       1.535         54.375       0.0077048    
   54.625       0             54.625       0             54.625       1.5333        54.625       0.0076964    
   54.875       0             54.875       0             54.875       1.5316        54.875       0.0076876    
   55.125       0             55.125       0             55.125       1.5297        55.125       0.0076783    
   55.375       0             55.375       0             55.375       1.5278        55.375       0.0076686    
   55.625       0             55.625       0             55.625       1.5257        55.625       0.0076584    
   55.875       0             55.875       0             55.875       1.5236        55.875       0.0076477    
   56.125       0             56.125       0             56.125       1.5214        56.125       0.0076366    
   56.375       0             56.375       0             56.375       1.5191        56.375       0.007625     
   56.625       0             56.625       0             56.625       1.5167        56.625       0.0076129    
   56.875       0             56.875       0             56.875       1.5142        56.875       0.0076004    
   57.125       0             57.125       0             57.125       1.5116        57.125       0.0075875    
   57.375       0             57.375       0             57.375       1.5089        57.375       0.0075741    
   57.625       0             57.625       0             57.625       1.5062        57.625       0.0075602    
   57.875       0             57.875       0             57.875       1.5033        57.875       0.0075459    
   58.125       0             58.125       0             58.125       1.5004        58.125       0.0075311    
   58.375       0             58.375       0             58.375       1.4974        58.375       0.0075159    
   58.625       0             58.625       0             58.625       1.4942        58.625       0.0075003    
   58.875       0             58.875       0             58.875       1.491         58.875       0.0074841    
   59.125       0             59.125       0             59.125       1.4877        59.125       0.0074676    
   59.375       0             59.375       0             59.375       1.4843        59.375       0.0074506    
   59.625       0             59.625       0             59.625       1.4809        59.625       0.0074331    
   59.875       0             59.875       0             59.875       1.4773        59.875       0.0074152    
   60.125       0             60.125       0             60.125       1.4736        60.125       0.0073968    
   60.375       0             60.375       0             60.375       1.4699        60.375       0.007378     
   60.625       0             60.625       0             60.625       1.4661        60.625       0.0073588    
   60.875       0             60.875       0             60.875       1.4621        60.875       0.0073391    
   61.125       0             61.125       0             61.125       1.4581        61.125       0.007319     
   61.375       0             61.375       0             61.375       1.454         61.375       0.0072984    
   61.625       0             61.625       0             61.625       1.4498        61.625       0.0072774    
   61.875       0             61.875       0             61.875       1.4456        61.875       0.007256     
   62.125       0             62.125       0             62.125       1.4412        62.125       0.0072341    
   62.375       0             62.375       0             62.375       1.4368        62.375       0.0072118    
   62.625       0             62.625       0             62.625       1.4322        62.625       0.0071891    
   62.875       0             62.875       0             62.875       1.4276        62.875       0.0071659    
   63.125       0             63.125       0             63.125       1.4229        63.125       0.0071423    
   63.375       0             63.375       0             63.375       1.4181        63.375       0.0071183    
   63.625       0             63.625       0             63.625       1.4133        63.625       0.0070939    
   63.875       0             63.875       0             63.875       1.4083        63.875       0.007069     
   64.125       0             64.125       0             64.125       1.4033        64.125       0.0070437    
   64.375       0             64.375       0             64.375       1.3982        64.375       0.007018     
   64.625       0             64.625       0             64.625       1.3929        64.625       0.0069918    
   64.875       0             64.875       0             64.875       1.3877        64.875       0.0069653    
   65.125       0             65.125       0             65.125       1.3823        65.125       0.0069383    
   65.375       0             65.375       0             65.375       1.3768        65.375       0.0069109    
   65.625       0             65.625       0             65.625       1.3713        65.625       0.0068831    
   65.875       0             65.875       0             65.875       1.3657        65.875       0.0068548    
   66.125       0             66.125       0             66.125       1.36          66.125       0.0068262    
   66.375       0             66.375       0             66.375       1.3542        66.375       0.0067972    
   66.625       0             66.625       0             66.625       1.3483        66.625       0.0067677    
   66.875       0             66.875       0             66.875       1.3424        66.875       0.0067379    
   67.125       0             67.125       0             67.125       1.3363        67.125       0.0067076    
   67.375       0             67.375       0             67.375       1.3302        67.375       0.0066769    
   67.625       0             67.625       0             67.625       1.324         67.625       0.0066459    
   67.875       0             67.875       0             67.875       1.3178        67.875       0.0066144    
   68.125       0             68.125       0             68.125       1.3114        68.125       0.0065826    
   68.375       0             68.375       0             68.375       1.305         68.375       0.0065503    
   68.625       0             68.625       0             68.625       1.2985        68.625       0.0065177    
   68.875       0             68.875       0             68.875       1.2919        68.875       0.0064846    
   69.125       0             69.125       0             69.125       1.2852        69.125       0.0064512    
   69.375       0             69.375       0             69.375       1.2785        69.375       0.0064174    
   69.625       0             69.625       0             69.625       1.2717        69.625       0.0063832    
   69.875       0             69.875       0             69.875       1.2648        69.875       0.0063486    
   70.125       0             70.125       0             70.125       1.2578        70.125       0.0063136    
   70.375       0             70.375       0             70.375       1.2508        70.375       0.0062783    
   70.625       0             70.625       0             70.625       1.2437        70.625       0.0062426    
   70.875       0             70.875       0             70.875       1.2365        70.875       0.0062065    
   71.125       0             71.125       0             71.125       1.2292        71.125       0.00617      
   71.375       0             71.375       0             71.375       1.2219        71.375       0.0061332    
   71.625       0             71.625       0             71.625       1.2145        71.625       0.006096     
   71.875       0             71.875       0             71.875       1.207         71.875       0.0060584    
   72.125       0             72.125       0             72.125       1.1994        72.125       0.0060205    
   72.375       0             72.375       0             72.375       1.1918        72.375       0.0059822    
   72.625       0             72.625       0             72.625       1.1841        72.625       0.0059436    
   72.875       0             72.875       0             72.875       1.1763        72.875       0.0059045    
   73.125       0             73.125       0             73.125       1.1685        73.125       0.0058652    
   73.375       0             73.375       0             73.375       1.1606        73.375       0.0058255    
   73.625       0             73.625       0             73.625       1.1526        73.625       0.0057854    
   73.875       0             73.875       0             73.875       1.1445        73.875       0.005745     
   74.125       0             74.125       0             74.125       1.1364        74.125       0.0057042    
   74.375       0             74.375       0             74.375       1.1282        74.375       0.0056631    
   74.625       0             74.625       0             74.625       1.12          74.625       0.0056217    
   74.875       0             74.875       0             74.875       1.1117        74.875       0.0055799    
   75.125       0             75.125       0             75.125       1.1033        75.125       0.0055378    
   75.375       0             75.375       0             75.375       1.0948        75.375       0.0054954    
   75.625       0             75.625       0             75.625       1.0863        75.625       0.0054526    
   75.875       0             75.875       0             75.875       1.0777        75.875       0.0054095    
   76.125       0             76.125       0             76.125       1.0691        76.125       0.0053661    
   76.375       0             76.375       0             76.375       1.0603        76.375       0.0053224    
   76.625       0             76.625       0             76.625       1.0516        76.625       0.0052783    
   76.875       0             76.875       0             76.875       1.0427        76.875       0.0052339    
   77.125       0             77.125       0             77.125       1.0338        77.125       0.0051892    
   77.375       0             77.375       0             77.375       1.0249        77.375       0.0051442    
   77.625       0             77.625       0             77.625       1.0158        77.625       0.0050989    
   77.875       0             77.875       0             77.875       1.0067        77.875       0.0050533    
   78.125       0             78.125       0             78.125       0.9976        78.125       0.0050074    
   78.375       0             78.375       0             78.375       0.98839       78.375       0.0049612    
   78.625       0             78.625       0             78.625       0.97912       78.625       0.0049146    
   78.875       0             78.875       0             78.875       0.96979       78.875       0.0048678    
   79.125       0             79.125       0             79.125       0.96041       79.125       0.0048207    
   79.375       0             79.375       0             79.375       0.95097       79.375       0.0047733    
   79.625       0             79.625       0             79.625       0.94147       79.625       0.0047256    
   79.875       0             79.875       0             79.875       0.93191       79.875       0.0046777    
   80.125       0             80.125       0             80.125       0.9223        80.125       0.0046294    
   80.375       0             80.375       0             80.375       0.91263       80.375       0.0045809    
   80.625       0             80.625       0             80.625       0.90291       80.625       0.0045321    
   80.875       0             80.875       0             80.875       0.89313       80.875       0.004483     
   81.125       0             81.125       0             81.125       0.8833        81.125       0.0044337    
   81.375       0             81.375       0             81.375       0.87342       81.375       0.0043841    
   81.625       0             81.625       0             81.625       0.86349       81.625       0.0043342    
   81.875       0             81.875       0             81.875       0.8535        81.875       0.0042841    
   82.125       0             82.125       0             82.125       0.84346       82.125       0.0042337    
   82.375       0             82.375       0             82.375       0.83337       82.375       0.0041831    
   82.625       0             82.625       0             82.625       0.82324       82.625       0.0041322    
   82.875       0             82.875       0             82.875       0.81305       82.875       0.004081     
   83.125       0             83.125       0             83.125       0.80281       83.125       0.0040297    
   83.375       0             83.375       0             83.375       0.79253       83.375       0.003978     
   83.625       0             83.625       0             83.625       0.78219       83.625       0.0039262    
   83.875       0             83.875       0             83.875       0.77181       83.875       0.0038741    
   84.125       0             84.125       0             84.125       0.76139       84.125       0.0038217    
   84.375       0             84.375       0             84.375       0.75092       84.375       0.0037692    
   84.625       0             84.625       0             84.625       0.7404        84.625       0.0037164    
   84.875       0             84.875       0             84.875       0.72984       84.875       0.0036634    
   85.125       0             85.125       0             85.125       0.71923       85.125       0.0036102    
   85.375       0             85.375       0             85.375       0.70859       85.375       0.0035567    
   85.625       0             85.625       0             85.625       0.6979        85.625       0.0035031    
   85.875       0             85.875       0             85.875       0.68716       85.875       0.0034492    
   86.125       0             86.125       0             86.125       0.67639       86.125       0.0033951    
   86.375       0             86.375       0             86.375       0.66558       86.375       0.0033408    
   86.625       0             86.625       0             86.625       0.65472       86.625       0.0032863    
   86.875       0             86.875       0             86.875       0.64383       86.875       0.0032317    
   87.125       0             87.125       0             87.125       0.6329        87.125       0.0031768    
   87.375       0             87.375       0             87.375       0.62193       87.375       0.0031217    
   87.625       0             87.625       0             87.625       0.61092       87.625       0.0030665    
   87.875       0             87.875       0             87.875       0.59988       87.875       0.0030111    
   88.125       0             88.125       0             88.125       0.5888        88.125       0.0029554    
   88.375       0             88.375       0             88.375       0.57768       88.375       0.0028996    
   88.625       0             88.625       0             88.625       0.56653       88.625       0.0028437    
   88.875       0             88.875       0             88.875       0.55535       88.875       0.0027875    
   89.125       0             89.125       0             89.125       0.54413       89.125       0.0027312    
   89.375       0             89.375       0             89.375       0.53288       89.375       0.0026748    
   89.625       0             89.625       0             89.625       0.5216        89.625       0.0026181    
   89.875       0             89.875       0             89.875       0.51029       89.875       0.0025614    
   90.125       0             90.125       0             90.125       0.49894       90.125       0.0025044    
   90.375       0             90.375       0             90.375       0.48757       90.375       0.0024473    
   90.625       0             90.625       0             90.625       0.47617       90.625       0.0023901    
   90.875       0             90.875       0             90.875       0.46474       90.875       0.0023327    
   91.125       0             91.125       0             91.125       0.45328       91.125       0.0022752    
   91.375       0             91.375       0             91.375       0.44179       91.375       0.0022175    
   91.625       0             91.625       0             91.625       0.43028       91.625       0.0021598    
   91.875       0             91.875       0             91.875       0.41874       91.875       0.0021018    
   92.125       0             92.125       0             92.125       0.40718       92.125       0.0020438    
   92.375       0             92.375       0             92.375       0.39559       92.375       0.0019856    
   92.625       0             92.625       0             92.625       0.38398       92.625       0.0019273    
   92.875       0             92.875       0             92.875       0.37234       92.875       0.0018689    
   93.125       0             93.125       0             93.125       0.36068       93.125       0.0018104    
   93.375       0             93.375       0             93.375       0.349         93.375       0.0017518    
   93.625       0             93.625       0             93.625       0.3373        93.625       0.0016931    
   93.875       0             93.875       0             93.875       0.32558       93.875       0.0016342    
   94.125       0             94.125       0             94.125       0.31384       94.125       0.0015753    
   94.375       0             94.375       0             94.375       0.30208       94.375       0.0015163    
   94.625       0             94.625       0             94.625       0.29031       94.625       0.0014572    
   94.875       0             94.875       0             94.875       0.27851       94.875       0.001398     
   95.125       0             95.125       0             95.125       0.2667        95.125       0.0013387    
   95.375       0             95.375       0             95.375       0.25487       95.375       0.0012793    
   95.625       0             95.625       0             95.625       0.24303       95.625       0.0012199    
   95.875       0             95.875       0             95.875       0.23117       95.875       0.0011604    
   96.125       0             96.125       0             96.125       0.2193        96.125       0.0011008    
   96.375       0             96.375       0             96.375       0.20741       96.375       0.0010411    
   96.625       0             96.625       0             96.625       0.19551       96.625       0.00098135   
   96.875       0             96.875       0             96.875       0.18359       96.875       0.00092154   
   97.125       0             97.125       0             97.125       0.17167       97.125       0.00086167   
   97.375       0             97.375       0             97.375       0.15972       97.375       0.00080172   
   97.625       0             97.625       0             97.625       0.14776       97.625       0.00074169   
   97.875       0             97.875       0             97.875       0.13579       97.875       0.00068157   
   98.125       0             98.125       0             98.125       0.12379       98.125       0.00062134   
   98.375       0             98.375       0             98.375       0.11176       98.375       0.00056096   
   98.625       0             98.625       0             98.625       0.099696      98.625       0.00050042   
   98.875       0             98.875       0             98.875       0.087553      98.875       0.00043947   
   99.125       0             99.125       0             99.125       0.075366      99.125       0.0003783    
   99.375       0             99.375       0             99.375       0.062877      99.375       0.00031561   
   99.625       0             99.625       0             99.625       0.05033       99.625       0.00025263   
   99.875       0             99.875       0             99.875       0.035946      99.875       0.00018043   
