# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 25 --source Histogram --Iterations\n 25 --active 1370 --seed 0 --bins 75 --run --relaxed 1 -f Relaxed/50mfp/50mfp.r1.dat , seed = 4098452110
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 1, run = true, filename = Relaxed/50mfp/50mfp.r1.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 1370, inactive = 25, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.09175E+06  1.00386      0             1.09175E+06  0            0             1.09175E+06  1.00386       1.09175E+06  0             1.09175E+06  0.990471     0             1.09175E+06  0            0             1.09175E+06  0.990471      1.09175E+06  0             1.09175E+06  0.966571     0             1.09175E+06  0.0109609    0             1.09175E+06  0.966571      1.09175E+06  0.0109609     1.09175E+06  5.62418       2.95052E+07  0             0.333333     0.00726407    0.333333     5.53499E-06   0.333333     -0.000894602  0.333333     0.000702811   0.333333     -0.0148709    0.333333     -0.000312742  
   2.18251E+06  0.99959      0             2.18251E+06  0            0             2.18251E+06  0.99959       2.18251E+06  0             2.18251E+06  0.99017      0             2.18251E+06  0            0             2.18251E+06  0.99017       2.18251E+06  0             2.18251E+06  0.980168     0             2.18251E+06  0.0230398    0             2.18251E+06  0.980168      2.18251E+06  0.0230398     2.18251E+06  11.5866       3.06165E+07  997.181       1            0.0122694     1            -6.17662E-05  1            -0.00156751   1            0.00120119    1            -0.0251967    1            -0.000247927  
   3.24008E+06  1.02002      0             3.24008E+06  0            0             3.24008E+06  1.02002       3.24008E+06  0             3.24008E+06  1.00042      0             3.24008E+06  0            0             3.24008E+06  1.00042       3.24008E+06  0             3.24008E+06  0.966431     0             3.24008E+06  0.0531883    0             3.24008E+06  0.966431      3.24008E+06  0.0531883     3.24008E+06  17.3751       3.16597E+07  6695.27       1.66667      0.0167673     1.66667      -9.60809E-05  1.66667      -0.00225667   1.66667      0.00193784    1.66667      -0.0350301    1.66667      -0.000275582  
   4.38327E+06  0.992936     0             4.38327E+06  0.00529845   0             4.38327E+06  0.992936      4.38327E+06  0.00529845    4.38327E+06  0.992936     0             4.38327E+06  -0.00529845  0             4.38327E+06  0.992936      4.38327E+06  -0.00529845   4.38327E+06  0.972152     0             4.38327E+06  0            0             4.38327E+06  0.972152      4.38327E+06  0             4.38327E+06  23.641        3.28236E+07  308.441       2.33333      0.021237      2.33333      -0.000121407  2.33333      -0.00291632   2.33333      0.00206536    2.33333      -0.0438491    2.33333      -0.000416845  
   5.48715E+06  0.998941     0             5.48715E+06  0.00378202   0             5.48715E+06  0.998941      5.48715E+06  0.00378202    5.48715E+06  0.998941     0             5.48715E+06  -0.00378202  0             5.48715E+06  0.998941      5.48715E+06  -0.00378202   5.48715E+06  0.988766     0             5.48715E+06  0            0             5.48715E+06  0.988766      5.48715E+06  0             5.48715E+06  29.7703       3.39403E+07  428.431       3            0.0258453     3            -0.000238147  3            -0.00364687   3            0.00245091    3            -0.05257      3            -0.0005284    
   6.61879E+06  1.0076       0             6.61879E+06  0            0             6.61879E+06  1.0076        6.61879E+06  0             6.61879E+06  1.0018       0             6.61879E+06  0            0             6.61879E+06  1.0018        6.61879E+06  0             6.61879E+06  0.970062     0             6.61879E+06  0.00902226   0             6.61879E+06  0.970062      6.61879E+06  0.00902226    6.61879E+06  36.0109       3.50112E+07  613.895       3.66667      0.0298661     3.66667      -0.000268467  3.66667      -0.00398518   3.66667      0.00245676    3.66667      -0.0603948    3.66667      -0.000791976  
   7.72305E+06  1.00327      0             7.72305E+06  0            0             7.72305E+06  1.00327       7.72305E+06  0             7.72305E+06  0.9759       0             7.72305E+06  0.0180407    0             7.72305E+06  0.9759        7.72305E+06  0.0180407     7.72305E+06  0.9759       0             7.72305E+06  -0.0180407   0             7.72305E+06  0.9759        7.72305E+06  -0.0180407    7.72305E+06  42.1085       3.61381E+07  608.128       4.33333      0.0344835     4.33333      -0.000218129  4.33333      -0.00409482   4.33333      0.0023465     4.33333      -0.0668653    4.33333      -0.000973345  
   8.84147E+06  1.00387      0             8.84147E+06  0            0             8.84147E+06  1.00387       8.84147E+06  0             8.84147E+06  0.992433     0             8.84147E+06  0            0             8.84147E+06  0.992433      8.84147E+06  0             8.84147E+06  0.97821      0             8.84147E+06  0            0             8.84147E+06  0.97821       8.84147E+06  0             8.84147E+06  48.2426       3.72943E+07  513.636       5            0.0384044     5            1.47886E-06   5            -0.00442575   5            0.00206638    5            -0.0730698    5            -0.000784149  
   1.00127E+07  0.998338     0             1.00127E+07  0            0             1.00127E+07  0.998338      1.00127E+07  0             1.00127E+07  0.984109     0             1.00127E+07  0.00557768   0             1.00127E+07  0.984109      1.00127E+07  0.00557768    1.00127E+07  0.984109     0             1.00127E+07  -0.00557768  0             1.00127E+07  0.984109      1.00127E+07  -0.00557768   1.00127E+07  54.7154       3.83811E+07  555.437       5.66667      0.0424628     5.66667      -0.000128399  5.66667      -0.00446042   5.66667      0.0021847     5.66667      -0.0775975    5.66667      -0.000879394  
   1.11223E+07  1.00994      0             1.11223E+07  0            0             1.11223E+07  1.00994       1.11223E+07  0             1.11223E+07  1.00156      0             1.11223E+07  0            0             1.11223E+07  1.00156       1.11223E+07  0             1.11223E+07  0.959581     0             1.11223E+07  0.00684396   0             1.11223E+07  0.959581      1.11223E+07  0.00684396    1.11223E+07  60.7385       3.96024E+07  475.45        6.33333      0.0468866     6.33333      -7.21121E-05  6.33333      -0.00419423   6.33333      0.00218049    6.33333      -0.0816506    6.33333      -0.000653013  
   1.23912E+07  1.00281      0             1.23912E+07  0.00828557   0             1.23912E+07  1.00281       1.23912E+07  0.00828557    1.23912E+07  1.00281      0             1.23912E+07  -0.00828557  0             1.23912E+07  1.00281       1.23912E+07  -0.00828557   1.23912E+07  0.980394     0             1.23912E+07  0            0             1.23912E+07  0.980394      1.23912E+07  0             1.23912E+07  67.6192       4.07353E+07  484.188       7            0.0515118     7            -5.95988E-05  7            -0.00405647   7            0.00216       7            -0.084035     7            -0.000513773  
   1.36128E+07  1.00839      0             1.36128E+07  0            0             1.36128E+07  1.00839       1.36128E+07  0             1.36128E+07  0.990151     0             1.36128E+07  0            0             1.36128E+07  0.990151      1.36128E+07  0             1.36128E+07  0.977663     0             1.36128E+07  0            0             1.36128E+07  0.977663      1.36128E+07  0             1.36128E+07  74.3433       4.18813E+07  507.254       7.66667      0.0554414     7.66667      9.79326E-05   7.66667      -0.00348822   7.66667      0.0020294     7.66667      -0.0844166    7.66667      -0.00036355   
   1.46876E+07  0.995461     0             1.46876E+07  0            0             1.46876E+07  0.995461      1.46876E+07  0             1.46876E+07  0.981171     0             1.46876E+07  0            0             1.46876E+07  0.981171      1.46876E+07  0             1.46876E+07  0.968339     0             1.46876E+07  0            0             1.46876E+07  0.968339      1.46876E+07  0             1.46876E+07  80.2337       4.30283E+07  567.769       8.33333      0.059446      8.33333      0.000370982   8.33333      -0.00313611   8.33333      0.00192173    8.33333      -0.0837158    8.33333      2.82509E-05   
   1.58433E+07  1.00425      0             1.58433E+07  0            0             1.58433E+07  1.00425       1.58433E+07  0             1.58433E+07  0.987013     0             1.58433E+07  0            0             1.58433E+07  0.987013      1.58433E+07  0             1.58433E+07  0.961489     0             1.58433E+07  0            0             1.58433E+07  0.961489      1.58433E+07  0             1.58433E+07  86.5619       4.41044E+07  644.287       9            0.0635609     9            0.000392891   9            -0.00244329   9            0.00174148    9            -0.0826227    9            0.000350664   
   1.6926E+07   0.987723     0             1.6926E+07   0.00391542   0             1.6926E+07   0.987723      1.6926E+07   0.00391542    1.6926E+07   0.987723     0             1.6926E+07   -0.00391542  0             1.6926E+07   0.987723      1.6926E+07   -0.00391542   1.6926E+07   0.967449     0             1.6926E+07   0.00952207   0             1.6926E+07   0.967449      1.6926E+07   0.00952207    1.6926E+07   92.5172       4.52602E+07  706.311       9.66667      0.0678267     9.66667      0.000787394   9.66667      -0.000982566  9.66667      0.00113401    9.66667      -0.0795337    9.66667      0.000566726   
   1.80458E+07  0.994889     0             1.80458E+07  0.00796209   0             1.80458E+07  0.994889      1.80458E+07  0.00796209    1.80458E+07  0.994889     0             1.80458E+07  -0.00796209  0             1.80458E+07  0.994889      1.80458E+07  -0.00796209   1.80458E+07  0.980241     0             1.80458E+07  0            0             1.80458E+07  0.980241      1.80458E+07  0             1.80458E+07  98.6859       4.63522E+07  708.138       10.3333      0.0708463     10.3333      0.000853531   10.3333      0.00034612    10.3333      0.000600151   10.3333      -0.07564      10.3333      0.00105209    
   1.91812E+07  1.02385      0             1.91812E+07  0            0             1.91812E+07  1.02385       1.91812E+07  0             1.91812E+07  0.993475     0             1.91812E+07  0            0             1.91812E+07  0.993475      1.91812E+07  0             1.91812E+07  0.967565     0             1.91812E+07  0            0             1.91812E+07  0.967565      1.91812E+07  0             1.91812E+07  104.981       4.74756E+07  617.182       11           0.0739428     11           0.000877816   11           0.00165541    11           0.000659172   11           -0.070223     11           0.00112289    
