# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 25 --source Histogram --Iterations\n 25 --active 130 --seed 0 --bins 75 --run --relaxed 0.001 -f Relaxed/50mfp/50mfp.r0.001.dat , seed = 2538483568
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.001, run = true, filename = Relaxed/50mfp/50mfp.r0.001.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 130, inactive = 25, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   8.85059E+06  0.996916     0             8.85059E+06  0            0             8.85059E+06  0.996916      8.85059E+06  0             8.85059E+06  0.990141     0             8.85059E+06  0            0             8.85059E+06  0.990141      8.85059E+06  0             8.85059E+06  0.975185     0             8.85059E+06  0            0             8.85059E+06  0.975185      8.85059E+06  0             8.85059E+06  48.806        2.73372E+08  0             0.333333     -0.0106173    0.333333     0             0.333333     0.0196049     0.333333     0             0.333333     -0.0296145    0.333333     0             
   1.97727E+07  0.997577     0             1.97727E+07  0            0             1.97727E+07  0.997577      1.97727E+07  0             1.97727E+07  0.990865     0             1.97727E+07  0            0             1.97727E+07  0.990865      1.97727E+07  0             1.97727E+07  0.977961     0             1.97727E+07  0            0             1.97727E+07  0.977961      1.97727E+07  0             1.97727E+07  109.491       2.83791E+08  107634        1            -0.0179764    1            0             1            0.0332737     1            0             1            -0.0493094    1            0             
   3.02247E+07  0.996926     0             3.02247E+07  0            0             3.02247E+07  0.996926      3.02247E+07  0             3.02247E+07  0.988982     0             3.02247E+07  0            0             3.02247E+07  0.988982      3.02247E+07  0             3.02247E+07  0.977292     0             3.02247E+07  0            0             3.02247E+07  0.977292      3.02247E+07  0             3.02247E+07  167.525       2.94651E+08  26119.3       1.66667      -0.0249946    1.66667      0             1.66667      0.0460143     1.66667      0             1.66667      -0.0674703    1.66667      0             
   4.10789E+07  0.996338     0             4.10789E+07  0            0             4.10789E+07  0.996338      4.10789E+07  0             4.10789E+07  0.991492     0             4.10789E+07  0            0             4.10789E+07  0.991492      4.10789E+07  0             4.10789E+07  0.976073     0             4.10789E+07  0            0             4.10789E+07  0.976073      4.10789E+07  0             4.10789E+07  228.056       3.04774E+08  11399         2.33333      -0.031987     2.33333      0             2.33333      0.0583983     2.33333      0             2.33333      -0.0845817    2.33333      0             
   5.13287E+07  0.998243     0             5.13287E+07  0            0             5.13287E+07  0.998243      5.13287E+07  0             5.13287E+07  0.989043     0             5.13287E+07  0            0             5.13287E+07  0.989043      5.13287E+07  0             5.13287E+07  0.976628     0             5.13287E+07  0            0             5.13287E+07  0.976628      5.13287E+07  0             5.13287E+07  284.444       3.14308E+08  17190.4       3            -0.0391131    3            0             3            0.0702569     3            0             3            -0.100725     3            0             
   6.29675E+07  0.996199     0             6.29675E+07  0            0             6.29675E+07  0.996199      6.29675E+07  0             6.29675E+07  0.990275     0             6.29675E+07  0            0             6.29675E+07  0.990275      6.29675E+07  0             6.29675E+07  0.977199     0             6.29675E+07  0            0             6.29675E+07  0.977199      6.29675E+07  0             6.29675E+07  349.336       3.24251E+08  22633         3.66667      -0.0461453    3.66667      0             3.66667      0.0816126     3.66667      0             3.66667      -0.114986     3.66667      0             
   7.43169E+07  0.995244     0             7.43169E+07  0            0             7.43169E+07  0.995244      7.43169E+07  0             7.43169E+07  0.989393     0             7.43169E+07  0            0             7.43169E+07  0.989393      7.43169E+07  0             7.43169E+07  0.9768       0             7.43169E+07  0            0             7.43169E+07  0.9768        7.43169E+07  0             7.43169E+07  412.422       3.34348E+08  18564.5       4.33333      -0.0527811    4.33333      0             4.33333      0.0924292     4.33333      0             4.33333      -0.127553     4.33333      0             
   8.51956E+07  0.998435     0             8.51956E+07  0            0             8.51956E+07  0.998435      8.51956E+07  0             8.51956E+07  0.990211     0             8.51956E+07  0            0             8.51956E+07  0.990211      8.51956E+07  0             8.51956E+07  0.977209     0             8.51956E+07  0            0             8.51956E+07  0.977209      8.51956E+07  0             8.51956E+07  472.986       3.43144E+08  4768.81       5            -0.0593756    5            0             5            0.102624      5            0             5            -0.138218     5            0             
   9.64574E+07  0.997572     0             9.64574E+07  0            0             9.64574E+07  0.997572      9.64574E+07  0             9.64574E+07  0.990698     0             9.64574E+07  0            0             9.64574E+07  0.990698      9.64574E+07  0             9.64574E+07  0.977895     0             9.64574E+07  0            0             9.64574E+07  0.977895      9.64574E+07  0             9.64574E+07  535.688       3.52862E+08  5849.54       5.66667      -0.0658532    5.66667      0             5.66667      0.112335      5.66667      0             5.66667      -0.146894     5.66667      0             
   1.06431E+08  0.998065     0             1.06431E+08  0            0             1.06431E+08  0.998065      1.06431E+08  0             1.06431E+08  0.987899     0             1.06431E+08  0            0             1.06431E+08  0.987899      1.06431E+08  0             1.06431E+08  0.980469     0             1.06431E+08  0            0             1.06431E+08  0.980469      1.06431E+08  0             1.06431E+08  590.785       3.63288E+08  5843.9        6.33333      -0.0722612    6.33333      0             6.33333      0.121174      6.33333      0             6.33333      -0.153295     6.33333      0             
   1.16526E+08  0.997663     0             1.16526E+08  0            0             1.16526E+08  0.997663      1.16526E+08  0             1.16526E+08  0.988048     0             1.16526E+08  0            0             1.16526E+08  0.988048      1.16526E+08  0             1.16526E+08  0.978841     0             1.16526E+08  0            0             1.16526E+08  0.978841      1.16526E+08  0             1.16526E+08  646.934       3.74863E+08  5836.74       7            -0.0784808    7            0             7            0.129251      7            0             7            -0.157463     7            0             
   1.2739E+08   0.998167     0             1.2739E+08   0            0             1.2739E+08   0.998167      1.2739E+08   0             1.2739E+08   0.990823     0             1.2739E+08   0            0             1.2739E+08   0.990823      1.2739E+08   0             1.2739E+08   0.977683     0             1.2739E+08   0            0             1.2739E+08   0.977683      1.2739E+08   0             1.2739E+08   707.146       3.85922E+08  6696.61       7.66667      -0.0841069    7.66667      0             7.66667      0.136573      7.66667      0             7.66667      -0.159147     7.66667      0             
   1.38041E+08  0.996406     0             1.38041E+08  0            0             1.38041E+08  0.996406      1.38041E+08  0             1.38041E+08  0.989711     0             1.38041E+08  0            0             1.38041E+08  0.989711      1.38041E+08  0             1.38041E+08  0.976724     0             1.38041E+08  0            0             1.38041E+08  0.976724      1.38041E+08  0             1.38041E+08  766.346       3.96782E+08  7527.56       8.33333      -0.0899327    8.33333      0             8.33333      0.142842      8.33333      0             8.33333      -0.158334     8.33333      0             
   1.49025E+08  0.997255     0             1.49025E+08  0            0             1.49025E+08  0.997255      1.49025E+08  0             1.49025E+08  0.991294     0             1.49025E+08  0            0             1.49025E+08  0.991294      1.49025E+08  0             1.49025E+08  0.978869     0             1.49025E+08  0            0             1.49025E+08  0.978869      1.49025E+08  0             1.49025E+08  827.18        4.06329E+08  8458.33       9            -0.0955191    9            0             9            0.148203      9            0             9            -0.155475     9            0             
   1.59387E+08  0.997761     0             1.59387E+08  0            0             1.59387E+08  0.997761      1.59387E+08  0             1.59387E+08  0.989772     0             1.59387E+08  0            0             1.59387E+08  0.989772      1.59387E+08  0             1.59387E+08  0.979517     0             1.59387E+08  0            0             1.59387E+08  0.979517      1.59387E+08  0             1.59387E+08  884.282       4.16435E+08  9413.28       9.66667      -0.100762     9.66667      0             9.66667      0.152599      9.66667      0             9.66667      -0.150186     9.66667      0             
   1.70095E+08  0.997028     0             1.70095E+08  0            0             1.70095E+08  0.997028      1.70095E+08  0             1.70095E+08  0.990914     0             1.70095E+08  0            0             1.70095E+08  0.990914      1.70095E+08  0             1.70095E+08  0.975372     0             1.70095E+08  0            0             1.70095E+08  0.975372      1.70095E+08  0             1.70095E+08  943.442       4.26736E+08  9157.09       10.3333      -0.106087     10.3333      0             10.3333      0.155872      10.3333      0             10.3333      -0.142297     10.3333      0             
