# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldivsPower --verbose 2 --numValues 2 --inactive 5 --incycles 150 --storevectors 0 --width 100 --tol 2.22045e-16 --arnoldimethod\n explicit --residual --tracks 1000000 --active 25 --acycles 750 --evectors 2 --evalues 2 --seed 0 --Iterations\n 30 --bins 100 -r --relaxed 0.005 -f Relaxed/100mfp.relaxed.r0.005.dat  seed = 2852356144
# filename = Relaxed/100mfp.relaxed.r0.005.dat, run = true, power = true, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = true, arnoldimethod = explicit, tol = 2.22045e-16, verbose = 2, seed = 0, width = 100, bins = 100, acycles = 750, incycles = 150, active = 25, inactive = 5, Iterations = 30, numValues = 2, relaxed = 0.005, tracks = 1000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17            18           19            20           21            22           23           24            25           26           27            28           29           30            31           32           33           
# |-            Power values           -| |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-     Power vector     -| |-     Residual-Real    -| |-     Residual-Imag    -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         
   1E+06        0.98943      0             0.5          0.0041328    0.0014588     0.5          0.00064022   3.1504E-06    0.5          -0.010401    0.0017435     0.5          0.00019247   -1.7414E-05   0.5          0.0057183     3E+07        0.00049405    3E+07        0             3E+07        1.0002       0             3E+07        0            0             3E+07        0.99633      0             3E+07        0            0             
   2E+06        0.99361      0             1.5          0.0079265    0.0025914     1.5          0.00095342   -2.6135E-05   1.5          -0.019217    0.0031993     1.5          0.0001215    -4.4125E-05   1.5          0.010712      6E+07        0.00088865    6E+07        0             6E+07        0.99942      0             6E+07        0            0             6E+07        0.99798      0             6E+07        0            0             
   3E+06        0.99513      0             2.5          0.01152      0.0037579     2.5          0.0012514    -2.5442E-05   2.5          -0.027424    0.0046345     2.5          0.00021999   -5.1727E-05   2.5          0.01562       9E+07        0.00038667    9E+07        0             9E+07        1.0003       0             9E+07        0            0             9E+07        0.99733      0             9E+07        0            0             
   4E+06        0.9949       0             3.5          0.014499     0.004878      3.5          0.0018222    -4.3674E-05   3.5          -0.035855    0.0058046     3.5          0.00026991   -7.8678E-05   3.5          0.020397      1.2E+08      0.00019465    1.2E+08      0             1.2E+08      0.99911      0             1.2E+08      0            0             1.2E+08      0.99631      0             1.2E+08      0            0             
   5E+06        0.99497      0             4.5          0.018197     0.0060312     4.5          0.0023373    -8.2538E-05   4.5          -0.044007    0.0071183     4.5          0.00023729   -0.00011038   4.5          0.025232      1.5E+08      0.0017886     1.5E+08      0             1.5E+08      0.99915      0             1.5E+08      0            0             1.5E+08      0.99771      0             1.5E+08      0            0             
   6E+06        0.99531      0             5.5          0.022366     0.0070294     5.5          0.0031409    -0.0001049    5.5          -0.051745    0.008315      5.5          0.00045458   -0.00013609   5.5          0.029993      1.7206E+08   0.00079065    1.7206E+08   0             1.7206E+08   0.99918      0             1.7206E+08   -3.9674E-16  0             1.7206E+08   0.99825      0             1.7206E+08   3.8536E-16   0             
   7E+06        0.99645      0             6.5          0.025998     0.0080066     6.5          0.003567     -0.00013205   6.5          -0.059243    0.0093608     6.5          0.00043565   -0.00017303   6.5          0.034722      1.9109E+08   0.00038416    1.9109E+08   0             1.9109E+08   0.99939      0.00015126    1.9109E+08   -1.9859E-16  1.4011E-16    1.9109E+08   0.99752      0.0005158     1.9109E+08   1.9251E-16   1.3636E-16    
   8E+06        0.99904      0             7.5          0.029831     0.0090782     7.5          0.0041403    -0.00011162   7.5          -0.067076    0.010272      7.5          0.00069893   -0.00019975   7.5          0.03941       2.1E+08      0.00017758    2.1E+08      0             2.1E+08      0.99952      0.00014652    2.1E+08      -1.324E-16   1.035E-16     2.1E+08      0.9971       0.00049084    2.1E+08      1.2834E-16   1.0108E-16    
   9E+06        0.99789      0             8.5          0.033862     0.0099669     8.5          0.0047676    -0.00014753   8.5          -0.07493     0.011025      8.5          0.00071325   -0.00025846   8.5          0.04401       2.2371E+08   0.0008869     2.2371E+08   0             2.2371E+08   0.99932      0.00020543    2.2371E+08   -9.9323E-17  1.7326E-17    2.2371E+08   0.99699      0.0003787     2.2371E+08   9.6292E-17   8.0202E-17    
   1E+07        0.99705      0             9.5          0.03766      0.010752      9.5          0.0052826    -0.00020897   9.5          -0.082082    0.011632      9.5          0.00070781   -0.00029114   9.5          0.048583      2.4678E+08   0.0023269     2.4678E+08   0             2.4678E+08   0.99931      0.00011695    2.4678E+08   -0.00012948  6.3647E-06    2.4678E+08   0.99745      0.00050512    2.4678E+08   0.00012948   9.3958E-05    
   1.1E+07      0.99754      0             10.5         0.040968     0.011364      10.5         0.0057153    -0.00028072   10.5         -0.088933    0.012195      10.5         0.0004183    -0.00038442   10.5         0.053112      2.5707E+08   0.0001429     2.5707E+08   0             2.5707E+08   0.99903      0.00027665    2.5707E+08   -0.0001079   -1.6587E-05   2.5707E+08   0.99677      0.00075246    2.5707E+08   0.0001079    6.019E-05     
   1.2E+07      0.99861      0             11.5         0.044802     0.011998      11.5         0.0058872    -0.00034885   11.5         -0.095434    0.012626      11.5         5.1451E-05   -0.00048855   11.5         0.057424      2.8015E+08   0.0044757     2.8015E+08   0             2.8015E+08   0.999        0.00023815    2.8015E+08   -9.2485E-05  -1.5682E-05   2.8015E+08   0.99703      0.00068779    2.8015E+08   9.2485E-05   4.338E-05     
   1.3E+07      0.99643      0             12.5         0.048532     0.012363      12.5         0.0059391    -0.00043172   12.5         -0.10116     0.012795      12.5         -0.00031632  -0.00058401   12.5         0.0619        3.0109E+08   0.00096766    3.0109E+08   0             3.0109E+08   0.99886      0.00024562    3.0109E+08   -8.0924E-05  -1.7366E-05   3.0109E+08   0.99709      0.0006048     3.0109E+08   8.0924E-05   3.6666E-05    
   1.4E+07      0.99732      0             13.5         0.052468     0.012656      13.5         0.0060023    -0.00053758   13.5         -0.10622     0.013029      13.5         -0.00071129  -0.00067661   13.5         0.066116      3.1834E+08   0.0042706     3.1834E+08   0             3.1834E+08   0.99889      0.00022022    3.1834E+08   -7.1933E-05  -1.4124E-05   3.1834E+08   0.99713      0.00053893    3.1834E+08   7.1933E-05   3.1892E-05    
   1.5E+07      0.99877      0             14.5         0.056589     0.012995      14.5         0.0061284    -0.00059868   14.5         -0.11164     0.013         14.5         -0.00096675  -0.00080071   14.5         0.070472      3.3616E+08   0.00052111    3.3616E+08   0             3.3616E+08   0.99894      0.00020197    3.3616E+08   -6.4739E-05  -1.1126E-05   3.3616E+08   0.9969       0.00053372    3.3616E+08   6.4739E-05   2.8933E-05    
   1.6E+07      0.99877      0             15.5         0.060985     0.013363      15.5         0.0063318    -0.00068836   15.5         -0.11611     0.01307       15.5         -0.0012933   -0.00093757   15.5         0.074666      3.5141E+08   0.00016251    3.5141E+08   0             3.5141E+08   0.99887      0.00019303    3.5141E+08   -5.8854E-05  -1.1354E-05   3.5141E+08   0.99667      0.00053234    3.5141E+08   5.8854E-05   2.6283E-05    
   1.7E+07      0.99635      0             16.5         0.06459      0.013706      16.5         0.0065148    -0.00079113   16.5         -0.11977     0.013107      16.5         -0.0015837   -0.0010357    16.5         0.078871      3.7109E+08   0.00060788    3.7109E+08   0             3.7109E+08   0.99885      0.000179      3.7109E+08   -5.3949E-05  -1.1003E-05   3.7109E+08   0.9966       0.00049251    3.7109E+08   5.3949E-05   2.4507E-05    
   1.8E+07      0.99802      0             17.5         0.068736     0.013967      17.5         0.0067991    -0.00091404   17.5         -0.12285     0.012973      17.5         -0.001861    -0.0011618    17.5         0.082842      3.9139E+08   0.00027255    3.9139E+08   0             3.9139E+08   0.99897      0.00020267    3.9139E+08   -4.9799E-05  -5.9642E-06   3.9139E+08   0.99662      0.00045519    3.9139E+08   4.9799E-05   2.2391E-05    
   1.9E+07      0.99796      0             18.5         0.071866     0.014054      18.5         0.0067694    -0.00098225   18.5         -0.12414     0.012784      18.5         -0.0020789   -0.0012499    18.5         0.086593      4.116E+08    0.00034824    4.116E+08    0             4.116E+08    0.99908      0.0002181     4.116E+08    -4.6242E-05  -3.044E-06    4.116E+08    0.99657      0.0004259     4.116E+08    4.6242E-05   2.1055E-05    
   2E+07        0.99794      0             19.5         0.075151     0.014208      19.5         0.00667      -0.0010793    19.5         -0.12495     0.012566      19.5         -0.0024755   -0.0013598    19.5         0.090232      4.2895E+08   0.001319      4.2895E+08   0             4.2895E+08   0.99898      0.00022643    4.2895E+08   -4.316E-05   -3.8585E-06   4.2895E+08   0.99658      0.00039755    4.2895E+08   4.316E-05    1.9596E-05    
   2.1E+07      0.99764      0             20.5         0.078081     0.014277      20.5         0.0064703    -0.0012089    20.5         -0.12524     0.012362      20.5         -0.0029751   -0.0014442    20.5         0.093899      4.4815E+08   0.0006247     4.4815E+08   0             4.4815E+08   0.99897      0.00021246    4.4815E+08   -4.0462E-05  -3.7286E-06   4.4815E+08   0.99659      0.00037281    4.4815E+08   4.0462E-05   1.83E-05      
   2.2E+07      0.99717      0             21.5         0.081337     0.014241      21.5         0.0061172    -0.0013365    21.5         -0.12493     0.012394      21.5         -0.0035639   -0.0015071    21.5         0.097062      4.6794E+08   0.00284       4.6794E+08   0             4.6794E+08   0.99891      0.00020501    4.6794E+08   3.2147E-06   -1.5825E-05   4.6794E+08   0.99666      0.0003562     4.6794E+08   -3.2147E-06  7.9171E-06    
   2.3E+07      0.99697      0             22.5         0.084807     0.014299      22.5         0.0057675    -0.0015021    22.5         -0.12499     0.012176      22.5         -0.0042301   -0.0015799    22.5         0.10022       4.9097E+08   0.00093576    4.9097E+08   0             4.9097E+08   0.9989       0.00019368    4.9097E+08   3.0361E-06   -1.4937E-05   4.9097E+08   0.99667      0.00033643    4.9097E+08   -3.0361E-06  7.4788E-06    
   2.4E+07      0.99761      0             23.5         0.087724     0.014153      23.5         0.0051738    -0.0016751    23.5         -0.12459     0.011878      23.5         -0.0050639   -0.0016571    23.5         0.10333       5.1016E+08   0.0014327     5.1016E+08   0             5.1016E+08   0.99893      0.00018189    5.1016E+08   3.8438E-05   -9.1953E-06   5.1016E+08   0.99681      0.00034695    5.1016E+08   -3.8438E-05  -7.5254E-06   
   2.5E+07      0.99722      0             24.5         0.090556     0.013791      24.5         0.0046696    -0.0018067    24.5         -0.12238     0.011672      24.5         -0.005618    -0.0016708    24.5         0.10619       5.3193E+08   0.0024896     5.3193E+08   0             5.3193E+08   0.99896      0.0001749     5.3193E+08   3.6516E-05   -8.9202E-06   5.3193E+08   0.9969       0.00034081    5.3193E+08   -3.6516E-05  -6.4372E-06   
   2.6E+07      0.99856      0             25.5         0.093009     0.013368      25.5         0.0041004    -0.0020158    25.5         -0.11933     0.011795      25.5         -0.0063588   -0.0015819    25.5         0.10903       5.4948E+08   0.00032724    5.4948E+08   0             5.4948E+08   0.99907      0.00019645    5.4948E+08   3.4777E-05   -8.1034E-06   5.4948E+08   0.99688      0.00032537    5.4948E+08   -3.4777E-05  -6.2339E-06   
   2.7E+07      0.99625      0             26.5         0.094531     0.012918      26.5         0.0035577    -0.0022636    26.5         -0.11624     0.011488      26.5         -0.0072604   -0.001564     26.5         0.11138       5.6224E+08   0.0002905     5.6224E+08   0             5.6224E+08   0.99908      0.00018836    5.6224E+08   3.3196E-05   -7.8463E-06   5.6224E+08   0.99688      0.00031058    5.6224E+08   -3.3196E-05  -5.9601E-06   
   2.8E+07      0.99855      0             27.5         0.096091     0.012416      27.5         0.0031376    -0.0024884    27.5         -0.11201     0.011443      27.5         -0.007939    -0.0014623    27.5         0.11375       5.8529E+08   0.0025822     5.8529E+08   0             5.8529E+08   0.99906      0.00017932    5.8529E+08   4.4883E-06   -3.9623E-06   5.8529E+08   0.99695      0.00030409    5.8529E+08   -4.4883E-06  9.8225E-07    
   2.9E+07      0.9982       0             28.5         0.098289     0.012083      28.5         0.002922     -0.0027242    28.5         -0.10805     0.011308      28.5         -0.0086064   -0.0013944    28.5         0.11625       6.0133E+08   0.00056029    6.0133E+08   0             6.0133E+08   0.99911      0.00017735    6.0133E+08   4.3013E-06   -3.7246E-06   6.0133E+08   0.99697      0.00029227    6.0133E+08   -4.3013E-06  9.5257E-07    
   3E+07        0.99779      0             29.5         0.099201     0.011636      29.5         0.0025742    -0.0029072    29.5         -0.10377     0.011269      29.5         -0.0090843   -0.0012508    29.5         0.11842       6.2178E+08   0.00086294    6.2178E+08   0             6.2178E+08   0.99914      0.00017287    6.2178E+08   4.1293E-06   -3.5507E-06   6.2178E+08   0.99696      0.00028087    6.2178E+08   -4.1293E-06  9.0584E-07    
   3.1E+07      0.99892      0             30.5         0.10038      0.011368      30.5         0.0022191    -0.0030755    30.5         -0.099173    0.011294      30.5         -0.0096118   -0.0010693    30.5         0.12054       
   3.2E+07      0.99791      0             31.5         0.10133      0.011025      31.5         0.0016254    -0.0031671    31.5         -0.094627    0.011446      31.5         -0.010113    -0.00086913   31.5         0.12247       
   3.3E+07      0.99775      0             32.5         0.10144      0.010721      32.5         0.0011067    -0.0031611    32.5         -0.089649    0.011726      32.5         -0.010382    -0.00066771   32.5         0.12439       
   3.4E+07      0.99942      0             33.5         0.1018       0.010346      33.5         0.0005389    -0.0031852    33.5         -0.084206    0.012152      33.5         -0.01083     -0.00047066   33.5         0.12607       
   3.5E+07      0.99905      0             34.5         0.10127      0.010065      34.5         -3.0372E-05  -0.0030217    34.5         -0.077828    0.012496      34.5         -0.010988    -0.00029392   34.5         0.12775       
   3.6E+07      0.99917      0             35.5         0.10182      0.0098082     35.5         -0.0004072   -0.0028132    35.5         -0.072049    0.012894      35.5         -0.011077    -0.00020726   35.5         0.1294        
   3.7E+07      0.99794      0             36.5         0.1017       0.0094227     36.5         -0.00089418  -0.0025356    36.5         -0.065495    0.013328      36.5         -0.011007    -9.7953E-05   36.5         0.13081       
   3.8E+07      0.99872      0             37.5         0.10132      0.0090971     37.5         -0.0012272   -0.0021457    37.5         -0.05949     0.013759      37.5         -0.010683    -6.7433E-05   37.5         0.13207       
   3.9E+07      0.9982       0             38.5         0.1009       0.0086914     38.5         -0.0015336   -0.0017386    38.5         -0.052788    0.014038      38.5         -0.010341    -3.8061E-05   38.5         0.13322       
   4E+07        0.99908      0             39.5         0.10159      0.0083964     39.5         -0.0019721   -0.001286     39.5         -0.046612    0.014357      39.5         -0.010086    4.9324E-07    39.5         0.13391       
   4.1E+07      0.99765      0             40.5         0.1022       0.008085      40.5         -0.0020457   -0.00079959   40.5         -0.039868    0.0146        40.5         -0.0094352   -1.4999E-05   40.5         0.1346        
   4.2E+07      0.99719      0             41.5         0.10289      0.0075601     41.5         -0.0021605   -0.00036501   41.5         -0.033265    0.014791      41.5         -0.0089359   -1.6159E-05   41.5         0.13518       
   4.3E+07      0.99851      0             42.5         0.10399      0.0073138     42.5         -0.0021606   -1.253E-05    42.5         -0.027253    0.014856      42.5         -0.00853     -1.4757E-05   42.5         0.1358        
   4.4E+07      0.99849      0             43.5         0.10467      0.0068708     43.5         -0.0025081   0.00051226    43.5         -0.020805    0.014795      43.5         -0.0080723   1.7796E-05    43.5         0.13586       
   4.5E+07      0.99926      0             44.5         0.10516      0.0064459     44.5         -0.0028082   0.00099805    44.5         -0.015087    0.014712      44.5         -0.0077853   4.626E-05     44.5         0.13627       
   4.6E+07      0.99935      0             45.5         0.10549      0.0061779     45.5         -0.0030983   0.0014739     45.5         -0.0097787   0.01451       45.5         -0.0072754   7.7351E-05    45.5         0.13647       
   4.7E+07      0.99868      0             46.5         0.1056       0.0060068     46.5         -0.0032172   0.0018737     46.5         -0.0045214   0.014345      46.5         -0.0065638   7.9959E-05    46.5         0.13672       
   4.8E+07      0.99765      0             47.5         0.10636      0.0057972     47.5         -0.0035434   0.0022857     47.5         0.00052889   0.014161      47.5         -0.0061722   0.00013803    47.5         0.13644       
   4.9E+07      0.99861      0             48.5         0.10674      0.0056093     48.5         -0.0038516   0.0026974     48.5         0.0058223    0.013874      48.5         -0.0058822   0.00019348    48.5         0.13638       
   5E+07        0.99808      0             49.5         0.10667      0.0055482     49.5         -0.0040447   0.0029193     49.5         0.011323     0.013576      49.5         -0.0052283   0.00025262    49.5         0.13607       
   5.1E+07      0.99743      0             50.5         0.10688      0.0055401     50.5         -0.0043324   0.0030806     50.5         0.015787     0.013308      50.5         -0.0047015   0.00033239    50.5         0.13583       
   5.2E+07      0.9983       0             51.5         0.10622      0.0054783     51.5         -0.0047525   0.003236      51.5         0.020692     0.012837      51.5         -0.0042347   0.00046504    51.5         0.13546       
   5.3E+07      0.99932      0             52.5         0.10579      0.0055138     52.5         -0.0049651   0.0032662     52.5         0.025214     0.012389      52.5         -0.0038721   0.00055747    52.5         0.13518       
   5.4E+07      0.9991       0             53.5         0.10601      0.0058285     53.5         -0.0051683   0.0031714     53.5         0.030151     0.012072      53.5         -0.0036791   0.00065188    53.5         0.13452       
   5.5E+07      0.9982       0             54.5         0.10605      0.0060149     54.5         -0.0053145   0.0031277     54.5         0.034785     0.011604      54.5         -0.0031967   0.00070486    54.5         0.13375       
   5.6E+07      0.99801      0             55.5         0.1056       0.0062286     55.5         -0.0052054   0.0028716     55.5         0.038812     0.01128       55.5         -0.0027344   0.00073994    55.5         0.1331        
   5.7E+07      0.99979      0             56.5         0.10555      0.0067546     56.5         -0.0050025   0.0024847     56.5         0.042714     0.011104      56.5         -0.0024229   0.00076341    56.5         0.13225       
   5.8E+07      0.99814      0             57.5         0.10549      0.0072455     57.5         -0.0047378   0.0021332     57.5         0.046275     0.010888      57.5         -0.0022813   0.00080438    57.5         0.13146       
   5.9E+07      0.99742      0             58.5         0.10608      0.007558      58.5         -0.0043136   0.0018742     58.5         0.04991      0.010914      58.5         -0.0020032   0.00074557    58.5         0.13026       
   6E+07        0.99876      0             59.5         0.10529      0.0079311     59.5         -0.0041219   0.0016442     59.5         0.053391     0.010918      59.5         -0.0020544   0.00079754    59.5         0.12888       
   6.1E+07      0.9984       0             60.5         0.10535      0.0085528     60.5         -0.003881    0.0013458     60.5         0.056938     0.010987      60.5         -0.0016901   0.00079132    60.5         0.12738       
   6.2E+07      0.99882      0             61.5         0.10505      0.009232      61.5         -0.0037992   0.0010061     61.5         0.060298     0.011216      61.5         -0.0012414   0.00086228    61.5         0.12591       
   6.3E+07      0.99744      0             62.5         0.10354      0.0096153     62.5         -0.0036412   0.00074097    62.5         0.063052     0.011223      62.5         -0.00078897  0.00088608    62.5         0.12431       
   6.4E+07      0.99969      0             63.5         0.10198      0.010017      63.5         -0.0033338   0.00050163    63.5         0.065531     0.011443      63.5         -0.00058247  0.00088281    63.5         0.12268       
   6.5E+07      0.99939      0             64.5         0.10014      0.01052       64.5         -0.0029444   0.0003292     64.5         0.069038     0.011518      64.5         -0.00029564  0.00079421    64.5         0.12122       
   6.6E+07      0.99901      0             65.5         0.098786     0.010761      65.5         -0.0027929   0.00016946    65.5         0.071407     0.011735      65.5         -0.00014635  0.00082062    65.5         0.11938       
   6.7E+07      0.9995       0             66.5         0.097333     0.011046      66.5         -0.0024281   -2.84E-05     66.5         0.073679     0.012091      66.5         1.8616E-05   0.00080327    66.5         0.1178        
   6.8E+07      0.99931      0             67.5         0.095404     0.01121       67.5         -0.0020372   -0.00010947   67.5         0.07472      0.012325      67.5         -6.3283E-05  0.0007457     67.5         0.11583       
   6.9E+07      0.99982      0             68.5         0.09289      0.011434      68.5         -0.0018394   -0.00019369   68.5         0.076192     0.01258       68.5         -6.5754E-06  0.0007209     68.5         0.11362       
   7E+07        0.99771      0             69.5         0.091209     0.011614      69.5         -0.0014741   -0.00027932   69.5         0.077177     0.012826      69.5         5.0597E-05   0.00066006    69.5         0.11111       
   7.1E+07      0.99931      0             70.5         0.089183     0.011587      70.5         -0.0011657   -0.00040727   70.5         0.077802     0.013058      70.5         3.7214E-05   0.00067099    70.5         0.10883       
   7.2E+07      0.99896      0             71.5         0.086767     0.011369      71.5         -0.00098242  -0.00043617   71.5         0.078044     0.013159      71.5         -9.0982E-05  0.00065753    71.5         0.1065        
   7.3E+07      0.99885      0             72.5         0.083593     0.011449      72.5         -0.00052075  -0.00051919   72.5         0.078106     0.013166      72.5         8.8403E-06   0.00058164    72.5         0.10395       
   7.4E+07      0.9987       0             73.5         0.080592     0.011375      73.5         -0.00015643  -0.00061944   73.5         0.078302     0.013226      73.5         5.4683E-05   0.00055793    73.5         0.10149       
   7.5E+07      0.99955      0             74.5         0.076761     0.011223      74.5         0.00040382   -0.00073657   74.5         0.078066     0.013209      74.5         0.00015083   0.00049632    74.5         0.099069      
   7.6E+07      0.99852      0             75.5         0.073321     0.011219      75.5         0.00085973   -0.00077713   75.5         0.076888     0.013116      75.5         0.00012723   0.00044265    75.5         0.096345      
   7.7E+07      0.99854      0             76.5         0.069766     0.011195      76.5         0.00123      -0.00081921   76.5         0.075746     0.013184      76.5         0.00032174   0.0003613     76.5         0.093769      
   7.8E+07      0.99987      0             77.5         0.066269     0.011196      77.5         0.0016083    -0.00085231   77.5         0.074142     0.013142      77.5         0.00044947   0.00030026    77.5         0.091024      
   7.9E+07      0.99792      0             78.5         0.062846     0.011176      78.5         0.0019707    -0.00089693   78.5         0.072235     0.013093      78.5         0.00030242   0.00032048    78.5         0.088263      
   8E+07        0.9986       0             79.5         0.059349     0.010966      79.5         0.0020147    -0.00086099   79.5         0.069774     0.013048      79.5         0.00019364   0.00031565    79.5         0.085401      
   8.1E+07      0.99877      0             80.5         0.05627      0.010575      80.5         0.0021502    -0.00085337   80.5         0.066992     0.013043      80.5         2.45E-05     0.00031578    80.5         0.082463      
   8.2E+07      0.99895      0             81.5         0.053026     0.010423      81.5         0.002252     -0.00083843   81.5         0.064367     0.012923      81.5         -0.00015924  0.00033839    81.5         0.079416      
   8.3E+07      0.99849      0             82.5         0.050331     0.010198      82.5         0.0022447    -0.00081196   82.5         0.06125      0.012898      82.5         -0.00026215  0.0003414     82.5         0.076176      
   8.4E+07      0.99982      0             83.5         0.047864     0.0098335     83.5         0.002288     -0.00077069   83.5         0.058524     0.012716      83.5         -0.00033068  0.00031237    83.5         0.072793      
   8.5E+07      0.99999      0             84.5         0.045154     0.0095614     84.5         0.0024686    -0.00073828   84.5         0.055478     0.012537      84.5         -0.00042755  0.00028307    84.5         0.069299      
   8.6E+07      1.0008       0             85.5         0.042288     0.0092683     85.5         0.0023874    -0.00069335   85.5         0.052816     0.012195      85.5         -0.00065904  0.00030998    85.5         0.065744      
   8.7E+07      0.99774      0             86.5         0.039958     0.0090674     86.5         0.0024111    -0.00059139   86.5         0.050182     0.011955      86.5         -0.00069884  0.00024353    86.5         0.061876      
   8.8E+07      1.0007       0             87.5         0.037408     0.0088829     87.5         0.0023168    -0.00041062   87.5         0.047378     0.011607      87.5         -0.0010875   0.00019313    87.5         0.058011      
   8.9E+07      0.99818      0             88.5         0.034548     0.0082594     88.5         0.0021981    -0.00031326   88.5         0.044314     0.011076      88.5         -0.0010737   0.00013118    88.5         0.054008      
   9E+07        0.99929      0             89.5         0.031905     0.0080199     89.5         0.0022473    -0.00020222   89.5         0.041555     0.010575      89.5         -0.0011756   6.6934E-05    89.5         0.049981      
   9.1E+07      0.99728      0             90.5         0.029806     0.0073921     90.5         0.0019038    -0.00017282   90.5         0.038026     0.0099952     90.5         -0.0013226   0.000102      90.5         0.045796      
   9.2E+07      1.0001       0             91.5         0.027642     0.0068821     91.5         0.0014021    -0.00010785   91.5         0.034047     0.0095254     91.5         -0.0013076   0.00010212    91.5         0.041587      
   9.3E+07      1.0005       0             92.5         0.025342     0.0062948     92.5         0.0010973    -1.0741E-05   92.5         0.03078      0.008793      92.5         -0.0014702   8.7059E-05    92.5         0.037392      
   9.4E+07      0.99912      0             93.5         0.02366      0.0054873     93.5         0.00083585   5.235E-05     93.5         0.027972     0.0079431     93.5         -0.0013897   6.0004E-05    93.5         0.033079      
   9.5E+07      0.99869      0             94.5         0.020899     0.0048566     94.5         0.00046032   9.7033E-05    94.5         0.025127     0.0069253     94.5         -0.0014478   8.6503E-05    94.5         0.028574      
   9.6E+07      0.99883      0             95.5         0.017667     0.004389      95.5         0.00030216   0.00011148    95.5         0.021566     0.0059488     95.5         -0.0013986   8.4663E-05    95.5         0.023902      
   9.7E+07      0.99839      0             96.5         0.014738     0.0033837     96.5         0.00026965   5.205E-05     96.5         0.017891     0.004934      96.5         -0.0011959   0.00010554    96.5         0.019347      
   9.8E+07      1.0008       0             97.5         0.011317     0.0026043     97.5         0.0003108    -9.0219E-06   97.5         0.014056     0.0038586     97.5         -0.00091336  0.00010271    97.5         0.014819      
   9.9E+07      0.99813      0             98.5         0.0077744    0.001937      98.5         0.00032977   -3.5515E-05   98.5         0.01042      0.0027724     98.5         -0.00057965  7.4971E-05    98.5         0.010265      
   1E+08        0.99851      0             99.5         0.0043731    0.0010171     99.5         0.00017504   -3.8957E-05   99.5         0.0054001    0.0015201     99.5         -0.00037923  5.9809E-05    99.5         0.0054765     
   1.01E+08     0.99776      0             
   1.02E+08     0.99932      0             
   1.03E+08     1.0003       0             
   1.04E+08     0.99838      0             
   1.05E+08     0.99864      0             
   1.06E+08     0.99904      0             
   1.07E+08     0.99945      0             
   1.08E+08     0.99863      0             
   1.09E+08     0.99982      0             
   1.1E+08      0.99801      0             
   1.11E+08     0.99967      0             
   1.12E+08     0.9997       0             
   1.13E+08     0.9993       0             
   1.14E+08     1.0001       0             
   1.15E+08     0.99861      0             
   1.16E+08     0.99922      0             
   1.17E+08     0.999        0             
   1.18E+08     1.0003       0             
   1.19E+08     0.9982       0             
   1.2E+08      0.99898      0             
   1.21E+08     0.99914      0             
   1.22E+08     0.99906      0             
   1.23E+08     0.99982      0             
   1.24E+08     0.99942      0             
