# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 5000000 --inactive 25 --source Histogram --Iterations\n 25 --active 910 --seed 0 --bins 75 --run --relaxed 0.1 -f Relaxed/50mfp/5E6/50mfp.r0.1.dat , seed = 1315199864
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.1, run = true, filename = Relaxed/50mfp/5E6/50mfp.r0.1.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 910, inactive = 25, tracks = 5000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.57571E+07  0.997141     0             1.57571E+07  0            0             1.57571E+07  0.997141      1.57571E+07  0             1.57571E+07  0.988755     0             1.57571E+07  0            0             1.57571E+07  0.988755      1.57571E+07  0             1.57571E+07  0.977171     0             1.57571E+07  0            0             1.57571E+07  0.977171      1.57571E+07  0             1.57571E+07  80.8768       4.47866E+08  0             0.333333     -0.00988318   0.333333     0             0.333333     0.0195354     0.333333     0             0.333333     -0.0297748    0.333333     0             
   3.83898E+07  0.998975     0             3.83898E+07  0            0             3.83898E+07  0.998975      3.83898E+07  0             3.83898E+07  0.989885     0             3.83898E+07  0            0             3.83898E+07  0.989885      3.83898E+07  0             3.83898E+07  0.977679     0             3.83898E+07  0            0             3.83898E+07  0.977679      3.83898E+07  0             3.83898E+07  205.311       4.65597E+08  1625.7        1            -0.0166441    1            0             1            0.0326701     1            0             1            -0.0496898    1            0             
   5.58946E+07  0.996606     0             5.58946E+07  0            0             5.58946E+07  0.996606      5.58946E+07  0             5.58946E+07  0.991601     0             5.58946E+07  0            0             5.58946E+07  0.991601      5.58946E+07  0             5.58946E+07  0.977681     0             5.58946E+07  0            0             5.58946E+07  0.977681      5.58946E+07  0             5.58946E+07  301.432       4.82351E+08  2451.37       1.66667      -0.0231661    1.66667      0             1.66667      0.0452184     1.66667      0             1.66667      -0.0681011    1.66667      0             
   7.2803E+07   0.997472     0             7.2803E+07   0            0             7.2803E+07   0.997472      7.2803E+07   0             7.2803E+07   0.98782      0             7.2803E+07   0            0             7.2803E+07   0.98782       7.2803E+07   0             7.2803E+07   0.977771     0             7.2803E+07   0            0             7.2803E+07   0.977771      7.2803E+07   0             7.2803E+07   394.962       4.99439E+08  2417.83       2.33333      -0.0296255    2.33333      0             2.33333      0.0573409     2.33333      0             2.33333      -0.0852754    2.33333      0             
   8.92605E+07  0.997448     0             8.92605E+07  0            0             8.92605E+07  0.997448      8.92605E+07  0             8.92605E+07  0.989747     0             8.92605E+07  0            0             8.92605E+07  0.989747      8.92605E+07  0             8.92605E+07  0.976856     0             8.92605E+07  0            0             8.92605E+07  0.976856      8.92605E+07  0             8.92605E+07  485.227       5.18156E+08  3619.71       3            -0.0360036    3            0             3            0.0691022     3            0             3            -0.101193     3            0             
   1.05827E+08  0.997251     0             1.05827E+08  0            0             1.05827E+08  0.997251      1.05827E+08  0             1.05827E+08  0.991786     0             1.05827E+08  0            0             1.05827E+08  0.991786      1.05827E+08  0             1.05827E+08  0.976778     0             1.05827E+08  0            0             1.05827E+08  0.976778      1.05827E+08  0             1.05827E+08  576.804       5.3609E+08   5034.79       3.66667      -0.0422651    3.66667      0             3.66667      0.0803347     3.66667      0             3.66667      -0.11558      3.66667      0             
   1.22524E+08  0.997085     0             1.22524E+08  0            0             1.22524E+08  0.997085      1.22524E+08  0             1.22524E+08  0.988522     0             1.22524E+08  0            0             1.22524E+08  0.988522      1.22524E+08  0             1.22524E+08  0.977613     0             1.22524E+08  0            0             1.22524E+08  0.977613      1.22524E+08  0             1.22524E+08  668.548       5.52492E+08  6465.83       4.33333      -0.048407     4.33333      0             4.33333      0.0910674     4.33333      0             4.33333      -0.128248     4.33333      0             
   1.39161E+08  0.998586     0             1.39161E+08  0            0             1.39161E+08  0.998586      1.39161E+08  0             1.39161E+08  0.989627     0             1.39161E+08  0            0             1.39161E+08  0.989627      1.39161E+08  0             1.39161E+08  0.978438     0             1.39161E+08  0            0             1.39161E+08  0.978438      1.39161E+08  0             1.39161E+08  760.573       5.69835E+08  5973.71       5            -0.0544683    5            0             5            0.101199      5            0             5            -0.13891      5            0             
   1.57713E+08  0.99829      0             1.57713E+08  0            0             1.57713E+08  0.99829       1.57713E+08  0             1.57713E+08  0.989942     0             1.57713E+08  0            0             1.57713E+08  0.989942      1.57713E+08  0             1.57713E+08  0.976321     0             1.57713E+08  0            0             1.57713E+08  0.976321      1.57713E+08  0             1.57713E+08  861.791       5.87964E+08  6236.19       5.66667      -0.0605027    5.66667      0             5.66667      0.110661      5.66667      0             5.66667      -0.14751      5.66667      0             
   1.74642E+08  0.997105     0             1.74642E+08  0            0             1.74642E+08  0.997105      1.74642E+08  0             1.74642E+08  0.990336     0             1.74642E+08  0            0             1.74642E+08  0.990336      1.74642E+08  0             1.74642E+08  0.97695      0             1.74642E+08  0            0             1.74642E+08  0.97695       1.74642E+08  0             1.74642E+08  955.304       6.04083E+08  7485.36       6.33333      -0.0664431    6.33333      0             6.33333      0.119347      6.33333      0             6.33333      -0.153922     6.33333      0             
   1.91324E+08  0.995772     0             1.91324E+08  0            0             1.91324E+08  0.995772      1.91324E+08  0             1.91324E+08  0.989226     0             1.91324E+08  0            0             1.91324E+08  0.989226      1.91324E+08  0             1.91324E+08  0.976383     0             1.91324E+08  0            0             1.91324E+08  0.976383      1.91324E+08  0             1.91324E+08  1047.09       6.20678E+08  8764.79       7            -0.0723518    7            0             7            0.127375      7            0             7            -0.158151     7            0             
   2.06521E+08  0.998273     0             2.06521E+08  0            0             2.06521E+08  0.998273      2.06521E+08  0             2.06521E+08  0.989002     0             2.06521E+08  0            0             2.06521E+08  0.989002      2.06521E+08  0             2.06521E+08  0.976653     0             2.06521E+08  0            0             2.06521E+08  0.976653      2.06521E+08  0             2.06521E+08  1130.81       6.3678E+08   7430.82       7.66667      -0.0780048    7.66667      0             7.66667      0.13448       7.66667      0             7.66667      -0.15995      7.66667      0             
   2.24822E+08  0.99646      0             2.24822E+08  0            0             2.24822E+08  0.99646       2.24822E+08  0             2.24822E+08  0.990144     0             2.24822E+08  0            0             2.24822E+08  0.990144      2.24822E+08  0             2.24822E+08  0.976141     0             2.24822E+08  0            0             2.24822E+08  0.976141      2.24822E+08  0             2.24822E+08  1231.16       6.55014E+08  5866.11       8.33333      -0.0835358    8.33333      0             8.33333      0.140773      8.33333      0             8.33333      -0.159356     8.33333      0             
   2.41471E+08  0.997034     0             2.41471E+08  0            0             2.41471E+08  0.997034      2.41471E+08  0             2.41471E+08  0.988943     0             2.41471E+08  0            0             2.41471E+08  0.988943      2.41471E+08  0             2.41471E+08  0.978163     0             2.41471E+08  0            0             2.41471E+08  0.978163      2.41471E+08  0             2.41471E+08  1322.73       6.72951E+08  6308.98       9            -0.0890008    9            0             9            0.146021      9            0             9            -0.156386     9            0             
   2.59974E+08  0.997204     0             2.59974E+08  0            0             2.59974E+08  0.997204      2.59974E+08  0             2.59974E+08  0.987679     0             2.59974E+08  0            0             2.59974E+08  0.987679      2.59974E+08  0             2.59974E+08  0.977646     0             2.59974E+08  0            0             2.59974E+08  0.977646      2.59974E+08  0             2.59974E+08  1424.85       6.90958E+08  6166.5        9.66667      -0.0943525    9.66667      0             9.66667      0.150333      9.66667      0             9.66667      -0.151212     9.66667      0             
   2.77199E+08  0.997465     0             2.77199E+08  0            0             2.77199E+08  0.997465      2.77199E+08  0             2.77199E+08  0.989773     0             2.77199E+08  0            0             2.77199E+08  0.989773      2.77199E+08  0             2.77199E+08  0.976373     0             2.77199E+08  0            0             2.77199E+08  0.976373      2.77199E+08  0             2.77199E+08  1520.21       7.08669E+08  6750.41       10.3333      -0.0995296    10.3333      0             10.3333      0.153619      10.3333      0             10.3333      -0.143633     10.3333      0             
   2.94205E+08  0.996219     0             2.94205E+08  0            0             2.94205E+08  0.996219      2.94205E+08  0             2.94205E+08  0.990629     0             2.94205E+08  0            0             2.94205E+08  0.990629      2.94205E+08  0             2.94205E+08  0.976696     0             2.94205E+08  0            0             2.94205E+08  0.976696      2.94205E+08  0             2.94205E+08  1613.86       7.25764E+08  6675.43       11           -0.104538     11           0             11           0.155911      11           0             11           -0.133982     11           0             
   3.10753E+08  0.996625     0             3.10753E+08  0            0             3.10753E+08  0.996625      3.10753E+08  0             3.10753E+08  0.988476     0             3.10753E+08  0            0             3.10753E+08  0.988476      3.10753E+08  0             3.10753E+08  0.976887     0             3.10753E+08  0            0             3.10753E+08  0.976887      3.10753E+08  0             3.10753E+08  1705.06       7.45331E+08  6453.9        11.6667      -0.109372     11.6667      0             11.6667      0.157144      11.6667      0             11.6667      -0.122326     11.6667      0             
   3.27994E+08  0.996998     0             3.27994E+08  0            0             3.27994E+08  0.996998      3.27994E+08  0             3.27994E+08  0.992363     0             3.27994E+08  0            0             3.27994E+08  0.992363      3.27994E+08  0             3.27994E+08  0.977314     0             3.27994E+08  0            0             3.27994E+08  0.977314      3.27994E+08  0             3.27994E+08  1800.15       7.63405E+08  6312.17       12.3333      -0.11401      12.3333      0             12.3333      0.157284      12.3333      0             12.3333      -0.108856     12.3333      0             
