# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 5000000 --inactive 25 --source Histogram --Iterations\n 25 --active 1340 --seed 0 --bins 75 --run --relaxed 0.5 -f Relaxed/50mfp/5E6/50mfp.r0.5.dat , seed = 3310259992
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.5, run = true, filename = Relaxed/50mfp/5E6/50mfp.r0.5.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 1340, inactive = 25, tracks = 5000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.11842E+07  0.997987     0             1.11842E+07  0            0             1.11842E+07  0.997987      1.11842E+07  0             1.11842E+07  0.985485     0             1.11842E+07  0            0             1.11842E+07  0.985485      1.11842E+07  0             1.11842E+07  0.973832     0             1.11842E+07  0            0             1.11842E+07  0.973832      1.11842E+07  0             1.11842E+07  58.0898       3.06438E+08  0             0.333333     0.00940127    0.333333     -0.000192212  0.333333     0.0166051     0.333333     5.872E-05     0.333333     0.0278623     0.333333     5.04796E-05   
   2.38389E+07  0.999893     0             2.38389E+07  0            0             2.38389E+07  0.999893      2.38389E+07  0             2.38389E+07  0.991955     0             2.38389E+07  0            0             2.38389E+07  0.991955      2.38389E+07  0             2.38389E+07  0.976892     0             2.38389E+07  0            0             2.38389E+07  0.976892      2.38389E+07  0             2.38389E+07  129.207       3.17765E+08  146.306       1            0.0156417     1            -0.000276286  1            0.0278865     1            8.75075E-05   1            0.0466598     1            5.13522E-05   
   3.54407E+07  0.997669     0             3.54407E+07  0            0             3.54407E+07  0.997669      3.54407E+07  0             3.54407E+07  0.986815     0             3.54407E+07  0            0             3.54407E+07  0.986815      3.54407E+07  0             3.54407E+07  0.979424     0             3.54407E+07  0            0             3.54407E+07  0.979424      3.54407E+07  0             3.54407E+07  193.709       3.29442E+08  284.945       1.66667      0.0218181     1.66667      -0.000398616  1.66667      0.0384903     1.66667      7.70582E-05   1.66667      0.0639002     1.66667      1.96739E-05   
   4.68262E+07  0.999009     0             4.68262E+07  0            0             4.68262E+07  0.999009      4.68262E+07  0             4.68262E+07  0.985753     0             4.68262E+07  0            0             4.68262E+07  0.985753      4.68262E+07  0             4.68262E+07  0.977776     0             4.68262E+07  0            0             4.68262E+07  0.977776      4.68262E+07  0             4.68262E+07  257.294       3.40832E+08  469.678       2.33333      0.0278792     2.33333      -0.00047433   2.33333      0.0487314     2.33333      0.000101737   2.33333      0.0798548     2.33333      3.69472E-05   
   5.92256E+07  1.00087      0             5.92256E+07  0            0             5.92256E+07  1.00087       5.92256E+07  0             5.92256E+07  0.991476     0             5.92256E+07  0            0             5.92256E+07  0.991476      5.92256E+07  0             5.92256E+07  0.976934     0             5.92256E+07  0            0             5.92256E+07  0.976934      5.92256E+07  0             5.92256E+07  326.038       3.5217E+08   709.857       3            0.0337077     3            -0.000572178  3            0.0586754     3            0.0001093     3            0.094861      3            2.2858E-05    
   7.04523E+07  0.996301     0             7.04523E+07  0            0             7.04523E+07  0.996301      7.04523E+07  0             7.04523E+07  0.987585     0             7.04523E+07  0            0             7.04523E+07  0.987585      7.04523E+07  0             7.04523E+07  0.972182     0             7.04523E+07  0            0             7.04523E+07  0.972182      7.04523E+07  0             7.04523E+07  388.529       3.63497E+08  933.523       3.66667      0.0395401     3.66667      -0.000650191  3.66667      0.0679307     3.66667      0.000126315   3.66667      0.108582      3.66667      -1.54088E-05  
   8.16439E+07  0.997864     0             8.16439E+07  0            0             8.16439E+07  0.997864      8.16439E+07  0             8.16439E+07  0.983342     0             8.16439E+07  0            0             8.16439E+07  0.983342      8.16439E+07  0             8.16439E+07  0.978497     0             8.16439E+07  0            0             8.16439E+07  0.978497      8.16439E+07  0             8.16439E+07  451.428       3.76345E+08  1188.84       4.33333      0.0454257     4.33333      -0.000730917  4.33333      0.0768776     4.33333      8.95497E-05   4.33333      0.120258      4.33333      -2.71105E-05  
   9.32968E+07  1.00096      0             9.32968E+07  0            0             9.32968E+07  1.00096       9.32968E+07  0             9.32968E+07  0.993825     0             9.32968E+07  0            0             9.32968E+07  0.993825      9.32968E+07  0             9.32968E+07  0.970627     0             9.32968E+07  0.00229591   0             9.32968E+07  0.970627      9.32968E+07  0.00229591    9.32968E+07  516.248       3.879E+08    1410.93       5            0.0510295     5            -0.000772354  5            0.0852232     5            9.629E-05     5            0.130335      5            3.89294E-05   
   1.0512E+08   0.99465      0             1.0512E+08   0            0             1.0512E+08   0.99465       1.0512E+08   0             1.0512E+08   0.991166     0             1.0512E+08   0            0             1.0512E+08   0.991166      1.0512E+08   0             1.0512E+08   0.976041     0             1.0512E+08   0            0             1.0512E+08   0.976041      1.0512E+08   0             1.0512E+08   582.645       4.00509E+08  1634.25       5.66667      0.0566568     5.66667      -0.000845941  5.66667      0.0929193     5.66667      7.07227E-05   5.66667      0.138553      5.66667      6.49254E-05   
   1.1682E+08   0.998177     0             1.1682E+08   0            0             1.1682E+08   0.998177      1.1682E+08   0             1.1682E+08   0.991828     0             1.1682E+08   0            0             1.1682E+08   0.991828      1.1682E+08   0             1.1682E+08   0.977003     0             1.1682E+08   0            0             1.1682E+08   0.977003      1.1682E+08   0             1.1682E+08   648.216       4.12739E+08  1417.82       6.33333      0.0621721     6.33333      -0.000894892  6.33333      0.100082      6.33333      0.000104739   6.33333      0.144678      6.33333      0.000105604   
