# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 50000 --inactive 100 --source Histogram --Iterations\n 25 --active 100 --seed 0 --bins 75 --run --relaxed 0.00025 -f Relaxed/LessAggressive/50mfp/5E4/50mfp.r0.00025.dat , seed\n = 2393618464
# Arguments: source = Histogram, Iterations = 25, eigenvalues = 3, relaxed = 0.00025, run = true, filename = Relaxed/LessAggressive/50mfp/5E4/50mfp.r0.00025.dat, multimedia = false, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 100, inactive = 100, tracks = 50000, ignore_rest = false, version = false, help = false, 

#  1            2             3            4            5             6            7            8             9            10            11           12            13           14           15            16           17           18            19           20            21           22            23           24           25            26           27           28            29           30            31           32            33           34            35           36            37           38            39           40           41            42           43           44            45           46           47            48           49           50            51           52           53            54           55           56           
# |-  Entropy-Iterations  -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-   Entropy-Restarts   -| |-      FOM-Arnoldi     -| |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-       RAM eigenvector-2-Real      -| |-       RAM eigenvector-2-Imag      -| 
#  x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         
   50000        3.81142       1.25E+06     0.999172     0             1.25E+06     0            0             1.25E+06     0.999172      1.25E+06     0             1.25E+06     0.993447     0             1.25E+06     0            0             1.25E+06     0.993447      1.25E+06     0             1.25E+06     0.974569     0             1.25E+06     0            0             1.25E+06     0.974569      1.25E+06     0             1.25E+06     3.94645       1.25E+06     3.98734       1.22591E+08  0             0.333333     -0.00833953  0.000923016   0.333333     -0.000224642 -3.33346E-05  0.333333     -0.0167864   0.00104784    0.333333     -0.000557108 -5.14716E-05  0.333333     -0.0287466   0.00121138    0.333333     6.27845E-05  -7.84353E-06  
   100000       3.81634       2.41142E+06  1.00438      0             2.41142E+06  0            0             2.41142E+06  1.00438       2.41142E+06  0             2.41142E+06  0.984489     0             2.41142E+06  0            0             2.41142E+06  0.984489      2.41142E+06  0             2.41142E+06  0.97559      0             2.41142E+06  0            0             2.41142E+06  0.97559       2.41142E+06  0             2.41142E+06  7.63391       2.41142E+06  4.03789       1.2379E+08   27025.6       1            -0.0144249   0.00158688    1            -0.000326218 -3.61959E-05  1            -0.0290139   0.00172631    1            -0.000932779 -0.000108653  1            -0.0483636   0.00200119    1            0.000118129  -7.77284E-06  
   150000       3.81637       3.62402E+06  0.99202      0             3.62402E+06  0.0043305    0             3.62402E+06  0.99202       3.62402E+06  0.0043305     3.62402E+06  0.99202      0             3.62402E+06  -0.0043305   0             3.62402E+06  0.99202       3.62402E+06  -0.0043305    3.62402E+06  0.975902     0             3.62402E+06  0            0             3.62402E+06  0.975902      3.62402E+06  0             3.62402E+06  11.4689       3.62402E+06  3.9699        1.2504E+08   928.493       1.66667      -0.0193742   0.00212823    1.66667      -0.000367191 -2.87436E-05  1.66667      -0.0396347   0.002376      1.66667      -0.00132208  -0.000152845  1.66667      -0.0658446   0.00266684    1.66667      0.000287702  6.98413E-06   
   200000       3.93932       4.87402E+06  0.995315     0             4.87402E+06  0            0             4.87402E+06  0.995315      4.87402E+06  0             4.87402E+06  0.992986     0             4.87402E+06  0            0             4.87402E+06  0.992986      4.87402E+06  0             4.87402E+06  0.975115     0             4.87402E+06  0            0             4.87402E+06  0.975115      4.87402E+06  0             4.87402E+06  15.4124       4.87402E+06  4.00401       1.2629E+08   794.634       2.33333      -0.025056    0.00267505    2.33333      -0.000642417 -7.0079E-05   2.33333      -0.0504843   0.00290783    2.33333      -0.00149144  -0.000134742  2.33333      -0.0825106   0.00323103    2.33333      0.000400841  -1.20693E-06  
   250000       3.97314       6.10173E+06  0.997019     0             6.10173E+06  0.0020382    0             6.10173E+06  0.997019      6.10173E+06  0.0020382     6.10173E+06  0.997019     0             6.10173E+06  -0.0020382   0             6.10173E+06  0.997019      6.10173E+06  -0.0020382    6.10173E+06  0.976919     0             6.10173E+06  0            0             6.10173E+06  0.976919      6.10173E+06  0             6.10173E+06  19.2849       6.10173E+06  4.14023       1.27265E+08  715.494       3            -0.0302223   0.00311277    3            -0.000590876 -9.73971E-05  3            -0.0600006   0.00343347    3            -0.00183219  -0.000144012  3            -0.0977627   0.0037934     3            0.000521232  7.72505E-06   
   300000       3.99711       7.35173E+06  0.996157     0             7.35173E+06  0            0             7.35173E+06  0.996157      7.35173E+06  0             7.35173E+06  0.987401     0             7.35173E+06  0            0             7.35173E+06  0.987401      7.35173E+06  0             7.35173E+06  0.977945     0             7.35173E+06  0            0             7.35173E+06  0.977945      7.35173E+06  0             7.35173E+06  23.2167       7.35173E+06  3.98068       1.28408E+08  760.614       3.66667      -0.0357655   0.0034816     3.66667      -0.00090979  -0.000117346  3.66667      -0.0693565   0.00395403    3.66667      -0.00202658  -0.000184796  3.66667      -0.11202     0.00432476    3.66667      0.000574833  1.20726E-05   
   350000       3.95602       8.54752E+06  0.995753     0             8.54752E+06  0.00454942   0             8.54752E+06  0.995753      8.54752E+06  0.00454942    8.54752E+06  0.995753     0             8.54752E+06  -0.00454942  0             8.54752E+06  0.995753      8.54752E+06  -0.00454942   8.54752E+06  0.976024     0             8.54752E+06  0            0             8.54752E+06  0.976024      8.54752E+06  0             8.54752E+06  26.9838       8.54752E+06  4.06463       1.29628E+08  1253.27       4.33333      -0.0405359   0.00410695    4.33333      -0.000937067 -0.000140732  4.33333      -0.0793001   0.00445019    4.33333      -0.0021897   -0.000161001  4.33333      -0.12432     0.00481087    4.33333      0.00065295   -2.09393E-06  
   400000       3.9022        9.69335E+06  1.00042      0             9.69335E+06  0            0             9.69335E+06  1.00042       9.69335E+06  0             9.69335E+06  0.990283     0             9.69335E+06  0            0             9.69335E+06  0.990283      9.69335E+06  0             9.69335E+06  0.979533     0             9.69335E+06  0            0             9.69335E+06  0.979533      9.69335E+06  0             9.69335E+06  30.6126       9.69335E+06  4.06612       1.30874E+08  1621.87       5            -0.0445943   0.00460506    5            -0.00109405  -0.000186471  5            -0.0869999   0.00478319    5            -0.00214148  -0.000113637  5            -0.134603    0.00501801    5            0.000702128  -7.22075E-07  
   450000       3.88042       1.09434E+07  0.997753     0             1.09434E+07  0            0             1.09434E+07  0.997753      1.09434E+07  0             1.09434E+07  0.988237     0             1.09434E+07  0            0             1.09434E+07  0.988237      1.09434E+07  0             1.09434E+07  0.980256     0             1.09434E+07  0            0             1.09434E+07  0.980256      1.09434E+07  0             1.09434E+07  34.5509       1.09434E+07  4.17769       1.32124E+08  1927.58       5.66667      -0.0481498   0.00489559    5.66667      -0.00111371  -0.000219724  5.66667      -0.0938225   0.00501737    5.66667      -0.00210932  -9.47508E-05  5.66667      -0.141559    0.00516709    5.66667      0.000650393  -8.41716E-06  
   500000       3.87995       1.21714E+07  0.995349     0             1.21714E+07  0            0             1.21714E+07  0.995349      1.21714E+07  0             1.21714E+07  0.985683     0             1.21714E+07  0            0             1.21714E+07  0.985683      1.21714E+07  0             1.21714E+07  0.974584     0             1.21714E+07  0            0             1.21714E+07  0.974584      1.21714E+07  0             1.21714E+07  38.4277       1.21714E+07  4.0536        1.33365E+08  2362.35       6.33333      -0.0520712   0.00523928    6.33333      -0.00111137  -0.000269977  6.33333      -0.100524    0.0053387     6.33333      -0.00227399  -8.27426E-05  6.33333      -0.147189    0.00530643    6.33333      0.000670601  -4.022E-06    
