# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 50000 --inactive 100 --source Histogram --Iterations\n 25 --active 113 --seed 0 --bins 75 --run --relaxed 0.0005 -f Relaxed/LessAggressive/50mfp/5E4/50mfp.r0.0005.dat , seed\n = 3492865885
# Arguments: source = Histogram, Iterations = 25, eigenvalues = 3, relaxed = 0.0005, run = true, filename = Relaxed/LessAggressive/50mfp/5E4/50mfp.r0.0005.dat, multimedia = false, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 113, inactive = 100, tracks = 50000, ignore_rest = false, version = false, help = false, 

#  1            2             3            4            5             6            7            8             9            10            11           12            13           14           15            16           17           18            19           20            21           22            23           24           25            26           27           28            29           30            31           32            33           34            35           36            37           38            39           40           41            42           43           44            45           46           47            48           49           50            51           52           53            54           55           56           
# |-  Entropy-Iterations  -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-   Entropy-Restarts   -| |-      FOM-Arnoldi     -| |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-       RAM eigenvector-2-Real      -| |-       RAM eigenvector-2-Imag      -| 
#  x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         
   50000        3.795         1.25E+06     0.994039     0             1.25E+06     0            0             1.25E+06     0.994039      1.25E+06     0             1.25E+06     0.99103      0             1.25E+06     0            0             1.25E+06     0.99103       1.25E+06     0             1.25E+06     0.983239     0             1.25E+06     0            0             1.25E+06     0.983239      1.25E+06     0             1.25E+06     3.92213       1.25E+06     3.95241       1.18971E+08  0             0.333333     0.00748631   0.00110933    0.333333     0.000392396  -3.22033E-05  0.333333     -0.0153782   0.00125865    0.333333     -0.00076025  -0.000117055  0.333333     -0.0255864   0.0016109     0.333333     -0.000993833 -0.000151888  
   100000       3.78181       2.5E+06      0.990441     0             2.5E+06      0.00208921   0             2.5E+06      0.990441      2.5E+06      0.00208921    2.5E+06      0.990441     0             2.5E+06      -0.00208921  0             2.5E+06      0.990441      2.5E+06      -0.00208921   2.5E+06      0.979864     0             2.5E+06      0            0             2.5E+06      0.979864      2.5E+06      0             2.5E+06      7.85465       2.5E+06      4.08225       1.20165E+08  431.132       1            0.0116118    0.00182996    1            0.000576545  -3.43903E-05  1            -0.0244032   0.00205605    1            -0.00107729  -0.000196815  1            -0.0424386   0.0025746     1            -0.00163583  -0.000235687  
   150000       3.94707       3.72654E+06  1.00015      0             3.72654E+06  0            0             3.72654E+06  1.00015       3.72654E+06  0             3.72654E+06  0.989984     0             3.72654E+06  0            0             3.72654E+06  0.989984      3.72654E+06  0             3.72654E+06  0.977018     0             3.72654E+06  0            0             3.72654E+06  0.977018      3.72654E+06  0             3.72654E+06  11.6976       3.72654E+06  4.04913       1.21369E+08  2142.82       1.66667      0.0164006    0.002521      1.66667      0.000777989  -5.26994E-05  1.66667      -0.0340312   0.00268044    1.66667      -0.00155788  -0.000279403  1.66667      -0.0574456   0.00349728    1.66667      -0.00219695  -0.000317638  
   200000       3.94115       4.97455E+06  0.993801     0             4.97455E+06  0            0             4.97455E+06  0.993801      4.97455E+06  0             4.97455E+06  0.983793     0             4.97455E+06  0            0             4.97455E+06  0.983793      4.97455E+06  0             4.97455E+06  0.975879     0             4.97455E+06  0            0             4.97455E+06  0.975879      4.97455E+06  0             4.97455E+06  15.6347       4.97455E+06  4.0741        1.22605E+08  4042.63       2.33333      0.0210118    0.00313397    2.33333      0.000924094  -6.66441E-05  2.33333      -0.0439871   0.00333587    2.33333      -0.0020203   -0.000365059  2.33333      -0.0716331   0.00430422    2.33333      -0.00272651  -0.000417619  
   250000       3.98321       6.22455E+06  0.994489     0             6.22455E+06  0.00319876   0             6.22455E+06  0.994489      6.22455E+06  0.00319876    6.22455E+06  0.994489     0             6.22455E+06  -0.00319876  0             6.22455E+06  0.994489      6.22455E+06  -0.00319876   6.22455E+06  0.979876     0             6.22455E+06  0            0             6.22455E+06  0.979876      6.22455E+06  0             6.22455E+06  19.5834       6.22455E+06  3.95896       1.23791E+08  4879.39       3            0.0258255    0.00373686    3            0.000854785  -0.000106437  3            -0.0533186   0.0039257     3            -0.00242307  -0.00039829   3            -0.0853311   0.00492425    3            -0.00319867  -0.000512234  
   300000       4.02536       7.24796E+06  1.00286      0             7.24796E+06  0            0             7.24796E+06  1.00286       7.24796E+06  0             7.24796E+06  0.981121     0             7.24796E+06  0.00453895   0             7.24796E+06  0.981121      7.24796E+06  0.00453895    7.24796E+06  0.981121     0             7.24796E+06  -0.00453895  0             7.24796E+06  0.981121      7.24796E+06  -0.00453895   7.24796E+06  22.8112       7.24796E+06  4.01505       1.24983E+08  6785.88       3.66667      0.0308517    0.00433657    3.66667      0.00100727   -0.000146151  3.66667      -0.0621941   0.00451032    3.66667      -0.00283226  -0.000420135  3.66667      -0.0965919   0.00557473    3.66667      -0.00361065  -0.000585544  
   350000       4.01513       8.49796E+06  0.994778     0             8.49796E+06  0            0             8.49796E+06  0.994778      8.49796E+06  0             8.49796E+06  0.99223      0             8.49796E+06  0            0             8.49796E+06  0.99223       8.49796E+06  0             8.49796E+06  0.977588     0             8.49796E+06  0            0             8.49796E+06  0.977588      8.49796E+06  0             8.49796E+06  26.7434       8.49796E+06  4.11175       1.26146E+08  5314.58       4.33333      0.0360598    0.00487581    4.33333      0.00105183   -0.000140199  4.33333      -0.0704773   0.00501544    4.33333      -0.00314816  -0.000492592  4.33333      -0.106473    0.00597924    4.33333      -0.0040155   -0.000659109  
   400000       4.04177       9.71524E+06  0.998965     0             9.71524E+06  0            0             9.71524E+06  0.998965      9.71524E+06  0             9.71524E+06  0.992827     0             9.71524E+06  0            0             9.71524E+06  0.992827      9.71524E+06  0             9.71524E+06  0.979993     0             9.71524E+06  0            0             9.71524E+06  0.979993      9.71524E+06  0             9.71524E+06  30.576        9.71524E+06  3.9936        1.27244E+08  10626         5            0.0404335    0.0052905     5            0.00100117   -0.00015416   5            -0.0782266   0.00540529    5            -0.00360579  -0.000545105  5            -0.115259    0.00628153    5            -0.00428305  -0.000723474  
   450000       4.01696       1.09416E+07  0.993813     0             1.09416E+07  0            0             1.09416E+07  0.993813      1.09416E+07  0             1.09416E+07  0.991256     0             1.09416E+07  0            0             1.09416E+07  0.991256      1.09416E+07  0             1.09416E+07  0.975598     0             1.09416E+07  0            0             1.09416E+07  0.975598      1.09416E+07  0             1.09416E+07  34.4294       1.09416E+07  4.14251       1.28224E+08  3522.29       5.66667      0.0454469    0.00570958    5.66667      0.00120882   -0.000157135  5.66667      -0.0848996   0.00579665    5.66667      -0.0036411   -0.000579912  5.66667      -0.122229    0.00648819    5.66667      -0.00447947  -0.000753258  
   500000       4.01174       1.21713E+07  0.99447      0             1.21713E+07  0            0             1.21713E+07  0.99447       1.21713E+07  0             1.21713E+07  0.989248     0             1.21713E+07  0            0             1.21713E+07  0.989248      1.21713E+07  0             1.21713E+07  0.977685     0             1.21713E+07  0            0             1.21713E+07  0.977685      1.21713E+07  0             1.21713E+07  38.2873       1.21713E+07  4.11815       1.29472E+08  4312.71       6.33333      0.0491696    0.00609557    6.33333      0.00154392   -0.000157863  6.33333      -0.0923814   0.00610252    6.33333      -0.00394397  -0.000626659  6.33333      -0.127008    0.0066393     6.33333      -0.00459453  -0.000794229  
