# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldivsPower --verbose 2 --numValues 2 --inactive 2 --incycles 20 --storevectors 0 --width 20 --tol 2.22045e-16 --arnoldimethod\n explicit --power --relaxed 0.0 --tracks 500000 --active 30 --acycles 200 --evectors 2 --evalues 2 --seed 0\n --bins 75 -r --Iterations 20 -f Iterations/20mfp.I20.dat  seed = 3964479656
# filename = Iterations/20mfp.I20.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = false, arnoldimethod = explicit, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 75, acycles = 200, incycles = 20, active = 30, inactive = 2, Iterations = 20, numValues = 2, relaxed = 0, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17           18            19           20           21            22           23           24           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         
   0.13333      0.017162     0.00016272    0.13333      -2.9298E-21  7.7427E-22    0.13333      -0.034444    0.00022088    0.13333      -3.437E-23   9.8591E-25    1E+07        0.98623      0             1E+07        0            0             1E+07        0.9471       0             1E+07        0            0             
   0.4          0.024096     0.00025644    0.4          -1.7798E-21  3.3523E-22    0.4          -0.047983    0.00032713    0.4          2.9445E-21   -3.6526E-22   2E+07        0.98669      0             2E+07        -5.1345E-20  0             2E+07        0.94645      0             2E+07        -4.251E-20   0             
   0.66667      0.030157     0.0003353     0.66667      -3.443E-21   1.1333E-22    0.66667      -0.060229    0.0004107     0.66667      1.4877E-21   -1.3207E-22   3E+07        0.98448      0             3E+07        -0           0             3E+07        0.94609      0             3E+07        -0           0             
   0.93333      0.036336     0.00038863    0.93333      -3.2171E-21  3.0355E-22    0.93333      -0.071895    0.00046158    0.93333      2.535E-21    2.3021E-24    4E+07        0.98576      0.00090265    4E+07        -0           0             4E+07        0.94516      0.00065693    4E+07        -0           0             
   1.2          0.042404     0.00046892    1.2          -2.2453E-21  1.259E-22     1.2          -0.083001    0.00049932    1.2          4.7358E-21   -4.1223E-22   5E+07        0.98535      0.00068648    5E+07        -0           0             5E+07        0.94643      0.0011232     5E+07        -0           0             
   1.4667       0.048836     0.00050221    1.4667       -5.1061E-21  5.9447E-22    1.4667       -0.093833    0.00059605    1.4667       1.5702E-21   -6.7469E-23   6E+07        0.98542      0.00051842    6E+07        -0           0             6E+07        0.94651      0.00084544    6E+07        -0           0             
   1.7333       0.054275     0.00053635    1.7333       -3.266E-21   3.5643E-22    1.7333       -0.10337     0.00059995    1.7333       5.1094E-21   -4.2106E-22   7E+07        0.98515      0.00048052    7E+07        -0           0             7E+07        0.94667      0.00069108    7E+07        -0           0             
   2            0.059914     0.00056757    2            -6.198E-21   5.431E-22     2            -0.11238     0.00074822    2            2.1619E-21   -1.0245E-22   8E+07        0.98535      0.00044023    8E+07        -0           0             8E+07        0.94671      0.00057686    8E+07        -0           0             
   2.2667       0.065327     0.00059995    2.2667       -9.7145E-21  2.4296E-21    2.2667       -0.12076     0.00077667    2.2667       -8.6795E-22  1.9543E-23    9E+07        0.98536      0.00037738    9E+07        -0           0             9E+07        0.94677      0.00049802    9E+07        -0           0             
   2.5333       0.070643     0.00062734    2.5333       -8.0015E-21  1.8315E-21    2.5333       -0.1285      0.00076185    2.5333       1.5679E-21   3.457E-23     1E+08        0.9853       0.00033459    1E+08        -0           0             1E+08        0.94685      0.00044123    1E+08        -0           0             
   2.8          0.075934     0.00064455    2.8          -6.67E-21    9.7448E-22    2.8          -0.13502     0.00074742    2.8          2.5012E-21   2.9674E-23    1.1E+08      0.98541      0.00031323    1.1E+08      -0           0             1.1E+08      0.94666      0.00042814    1.1E+08      -0           0             
   3.0667       0.081158     0.00065823    3.0667       -4.0641E-21  3.5642E-22    3.0667       -0.14118     0.00078829    3.0667       5.8391E-21   -4.7387E-22   1.2E+08      0.98547      0.00028772    1.2E+08      -0           0             1.2E+08      0.94677      0.00039793    1.2E+08      -0           0             
   3.3333       0.086143     0.00066554    3.3333       -4.2987E-21  2.7254E-22    3.3333       -0.1462      0.00075143    3.3333       5.8189E-21   -9.2612E-22   1.3E+08      0.98536      0.00028049    1.3E+08      -0           0             1.3E+08      0.94671      0.00036662    1.3E+08      -0           0             
   3.6          0.09167      0.00058325    3.6          -6.7701E-21  7.952E-22     3.6          -0.15077     0.00076299    3.6          2.3608E-21   -2.4831E-22   1.4E+08      0.9854       0.00025988    1.4E+08      -3.6022E-20  -5.0167E-21   1.4E+08      0.94669      0.00033661    1.4E+08      -1.6207E-20  8.8465E-22    
   3.8667       0.096255     0.0006298     3.8667       -1.9765E-21  2.7357E-23    3.8667       -0.15409     0.00078335    3.8667       9.4029E-21   -2.2853E-21   1.5E+08      0.9855       0.00025698    1.5E+08      -3.3251E-20  -3.3682E-21   1.5E+08      0.94659      0.00032323    1.5E+08      -1.4961E-20  4.5493E-22    
   4.1333       0.10096      0.00066676    4.1333       -8.969E-21   4.2749E-22    4.1333       -0.15643     0.00073387    4.1333       -6.1759E-22  4.0918E-23    1.6E+08      0.98548      0.00023889    1.6E+08      -3.0876E-20  -3.2322E-21   1.6E+08      0.94666      0.0003061     1.6E+08      -1.3892E-20  6.1635E-22    
   4.4          0.10576      0.00058237    4.4          -5.9127E-21  6.8473E-22    4.4          -0.15803     0.00076306    4.4          3.9501E-21   -6.8852E-22   1.7E+08      0.98552      0.00022551    1.7E+08      -2.8817E-20  -2.6849E-21   1.7E+08      0.94675      0.00030084    1.7E+08      -1.2966E-20  8.266E-22     
   4.6667       0.11008      0.00058369    4.6667       -6.6253E-21  6.3763E-22    4.6667       -0.15835     0.00076993    4.6667       1.3177E-21   -1.4303E-22   1.8E+08      0.98551      0.00021165    1.8E+08      -2.7016E-20  -2.5975E-21   1.8E+08      0.94683      0.00029069    1.8E+08      -1.2156E-20  9.4189E-22    
   4.9333       0.11414      0.0006622     4.9333       -1.9759E-21  1.2793E-23    4.9333       -0.1579      0.000743      4.9333       6.5601E-21   -1.7317E-21   1.9E+08      0.9856       0.00021921    1.9E+08      -2.5427E-20  -1.5782E-21   1.9E+08      0.94681      0.00027403    1.9E+08      -1.1441E-20  8.4547E-22    
   5.2          0.11838      0.00061575    5.2          -4.0562E-21  3.1027E-22    5.2          -0.15662     0.00062868    5.2          2.1612E-21   -4.578E-22    2E+08        0.98552      0.00022122    2E+08        -2.4014E-20  -1.8787E-21   2E+08        0.94684      0.00025999    2E+08        -1.0805E-20  8.5366E-22    
   5.4667       0.12219      0.00063453    5.4667       -1.5277E-21  1.0153E-22    5.4667       -0.15412     0.00075362    5.4667       4.4241E-21   -1.0999E-21   2.1E+08      0.98559      0.00021868    2.1E+08      -2.275E-20   -1.3546E-21   2.1E+08      0.94675      0.00025894    2.1E+08      -1.0236E-20  5.9848E-22    
   5.7333       0.12586      0.00059633    5.7333       -4.5427E-22  4.7044E-24    5.7333       -0.15053     0.00072353    5.7333       4.774E-21    -1.5772E-21   2.2E+08      0.98562      0.00021041    2.2E+08      -2.1613E-20  -1.0946E-21   2.2E+08      0.94666      0.0002617     2.2E+08      -9.7245E-21  3.6423E-22    
   6            0.12949      0.00061004    6            -4.1543E-21  5.4754E-22    6            -0.1464      0.0007151     6            -1.118E-21   2.8044E-22    2.3E+08      0.98565      0.00020247    2.3E+08      -2.0584E-20  -8.8827E-22   2.3E+08      0.94663      0.0002518     2.3E+08      -9.2614E-21  2.7901E-22    
   6.2667       0.13262      0.00056779    6.2667       -2.7523E-21  1.9342E-22    6.2667       -0.14089     0.00071482    6.2667       -1.079E-21   2.8936E-22    2.4E+08      0.98568      0.00019575    2.4E+08      -1.9648E-20  -6.9206E-22   2.4E+08      0.94659      0.00024293    2.4E+08      -8.8404E-21  2.0375E-22    
   6.5333       0.13592      0.00056947    6.5333       6.9936E-22   -5.6909E-23   6.5333       -0.13505     0.00073998    6.5333       1.8837E-21   -6.5129E-22   2.5E+08      0.98566      0.00018846    2.5E+08      -1.8794E-20  -7.5263E-22   2.5E+08      0.94656      0.00023435    2.5E+08      -8.4561E-21  1.4456E-22    
   6.8          0.13918      0.00060119    6.8          -4.7044E-22  4.0196E-23    6.8          -0.12818     0.00074601    6.8          -2.4779E-21  6.6626E-22    2.6E+08      0.98566      0.00018061    2.6E+08      -1.8011E-20  -7.1382E-22   2.6E+08      0.94659      0.00022677    2.6E+08      -8.1037E-21  1.8497E-22    
   7.0667       0.14177      0.00055952    7.0667       4.1857E-21   -1.3716E-22   7.0667       -0.12032     0.00085192    7.0667       2.2084E-21   -7.8199E-22   2.7E+08      0.98566      0.00017343    2.7E+08      -1.729E-20   -6.9994E-22   2.7E+08      0.94656      0.00022011    2.7E+08      -7.7796E-21  1.2875E-22    
   7.3333       0.14434      0.00051532    7.3333       1.3424E-21   3.4845E-23    7.3333       -0.11184     0.00080671    7.3333       -4.4144E-21  1.3182E-21    2.8E+08      0.98572      0.00017759    2.8E+08      -1.6625E-20  -4.0769E-22   2.8E+08      0.94657      0.00021186    2.8E+08      -7.4804E-21  1.3692E-22    
   7.6          0.14702      0.00055401    7.6          5.4181E-21   4.7089E-22    7.6          -0.10316     0.0007933     7.6          -1.4502E-21  5.0885E-22    2.9E+08      0.98571      0.00017126    2.9E+08      -1.601E-20   -4.2438E-22   2.9E+08      0.94661      0.0002077     2.9E+08      -7.2033E-21  1.8053E-22    
   7.8667       0.14877      0.00059832    7.8667       8.7016E-21   7.9029E-22    7.8667       -0.09317     0.00082418    7.8667       6.8718E-22   -2.5169E-22   3E+08        0.9857       0.00016532    3E+08        -1.5438E-20  -4.3479E-22   3E+08        0.94664      0.00020243    3E+08        -6.9461E-21  2.0889E-22    
   8.1333       0.15064      0.00053833    8.1333       4.3644E-21   7.9714E-23    8.1333       -0.082533    0.00087312    8.1333       -7.5781E-21  2.1894E-21    3.1E+08      0.98565      0.00016824    3.1E+08      -1.4905E-20  -5.6359E-22   3.1E+08      0.94661      0.00019699    3.1E+08      -6.7065E-21  1.7067E-22    
   8.4          0.15258      0.00056563    8.4          8.6382E-21   1.04E-22      8.4          -0.071777    0.00085523    8.4          -4.6402E-21  1.3008E-21    3.2E+08      0.98565      0.0001627     3.2E+08      -1.4409E-20  -5.5894E-22   3.2E+08      0.9466       0.00019071    3.2E+08      -6.483E-21   1.5265E-22    
   8.6667       0.15381      0.00047398    8.6667       1.2688E-20   2.2273E-21    8.6667       -0.060489    0.00088956    8.6667       -2.8419E-21  7.1699E-22    
   8.9333       0.15541      0.00048904    8.9333       9.9043E-21   1.4032E-21    8.9333       -0.048851    0.00090445    8.9333       -9.6924E-21  1.7274E-21    
   9.2          0.15617      0.00040684    9.2          1.3421E-20   2.3321E-21    9.2          -0.036998    0.00092168    9.2          -6.965E-21   1.6209E-21    
   9.4667       0.15719      0.00041833    9.4667       1.1674E-20   1.8241E-21    9.4667       -0.024863    0.00093718    9.4667       -1.1738E-20  2.932E-21     
   9.7333       0.15746      0.00042292    9.7333       1.1467E-20   5.8494E-22    9.7333       -0.012577    0.00097258    9.7333       -1.5282E-20  2.6996E-21    
   10           0.15815      0.00043       10           1.9584E-20   4.1396E-21    10           -0.00039924  0.00094871    10           -8.0831E-21  2.138E-21     
   10.267       0.15778      0.00038362    10.267       1.9032E-20   3.3849E-21    10.267       0.012286     0.00092449    10.267       -1.1567E-20  3.1168E-21    
   10.533       0.15766      0.0004079     10.533       1.7093E-20   2.5207E-21    10.533       0.024693     0.00090561    10.533       -1.6225E-20  4.2862E-21    
   10.8         0.1574       0.00038617    10.8         1.8271E-20   1.9044E-21    10.8         0.036783     0.0010054     10.8         -1.6497E-20  4.0261E-21    
   11.067       0.15657      0.00039153    11.067       1.8795E-20   2.7367E-21    11.067       0.048393     0.0010014     11.067       -1.8299E-20  4.3142E-21    
   11.333       0.15565      0.0004183     11.333       2.1261E-20   5.8049E-21    11.333       0.060025     0.0010217     11.333       -1.8403E-20  3.3441E-21    
   11.6         0.15432      0.00037457    11.6         2.4637E-20   6.6291E-21    11.6         0.071348     0.00097692    11.6         -1.5845E-20  3.5823E-21    
   11.867       0.15284      0.0003145     11.867       2.3139E-20   4.8651E-21    11.867       0.08203      0.00091474    11.867       -1.9223E-20  5.147E-21     
   12.133       0.15143      0.00040885    12.133       2.4331E-20   4.6971E-21    12.133       0.092422     0.00086439    12.133       -1.8809E-20  5.7504E-21    
   12.4         0.14926      0.00040523    12.4         2.3225E-20   4.0259E-21    12.4         0.102        0.00085632    12.4         -2.1547E-20  5.4469E-21    
   12.667       0.14728      0.00048563    12.667       2.4962E-20   1.279E-21     12.667       0.11137      0.00081409    12.667       -1.9855E-20  6.5568E-21    
   12.933       0.14505      0.0005567     12.933       2.5775E-20   3.6274E-21    12.933       0.11992      0.00078253    12.933       -2.0627E-20  5.9857E-21    
   13.2         0.14239      0.00060475    13.2         2.6986E-20   4.9285E-21    13.2         0.12712      0.00076451    13.2         -2.06E-20    3.758E-21     
   13.467       0.13947      0.00064787    13.467       2.744E-20    2.6301E-21    13.467       0.13418      0.00082064    13.467       -1.9879E-20  5.2469E-21    
   13.733       0.13682      0.0006674     13.733       2.7957E-20   2.637E-21     13.733       0.14031      0.00070524    13.733       -1.9864E-20  5.766E-21     
   14           0.13303      0.00067015    14           2.7588E-20   1.5319E-21    14           0.1453       0.00077865    14           -2.0353E-20  5.1059E-21    
   14.267       0.12971      0.0006257     14.267       2.8274E-20   8.8421E-22    14.267       0.1498       0.00079417    14.267       -1.9415E-20  4.8249E-21    
   14.533       0.12624      0.00059284    14.533       2.7289E-20   1.0125E-21    14.533       0.15286      0.00072437    14.533       -2.0401E-20  4.9268E-21    
   14.8         0.12259      0.00060429    14.8         2.5361E-20   -1.7526E-21   14.8         0.1555       0.00066805    14.8         -2.1976E-20  5.2861E-21    
   15.067       0.11853      0.00060785    15.067       2.536E-20    -5.1091E-22   15.067       0.15699      0.00068947    15.067       -2.1642E-20  3.6279E-21    
   15.333       0.11403      0.00067874    15.333       2.5619E-20   -4.9691E-22   15.333       0.15776      0.00070429    15.333       -2.0629E-20  3.1458E-21    
   15.6         0.10949      0.00075546    15.6         2.4633E-20   -1.9059E-21   15.6         0.15753      0.00078783    15.6         -2.0813E-20  2.8298E-21    
   15.867       0.10484      0.00067326    15.867       2.599E-20    -1.9548E-21   15.867       0.15609      0.00072033    15.867       -1.8012E-20  3.0221E-21    
   16.133       0.10023      0.00053707    16.133       2.5946E-20   -4.4872E-21   16.133       0.15361      0.00068446    16.133       -1.6534E-20  3.3611E-21    
   16.4         0.09485      0.00068897    16.4         2.4912E-20   -1.2115E-21   16.4         0.15042      0.00078895    16.4         -1.639E-20   2.4791E-21    
   16.667       0.089979     0.00065961    16.667       2.1582E-20   -3.0291E-21   16.667       0.14607      0.00081479    16.667       -1.8349E-20  1.9573E-21    
   16.933       0.084417     0.00066272    16.933       2.0617E-20   -3.6929E-21   16.933       0.14093      0.00080307    16.933       -1.6874E-20  2.7194E-21    
   17.2         0.079481     0.00070628    17.2         1.984E-20    -4.9059E-21   17.2         0.13525      0.00078538    17.2         -1.5911E-20  2.5309E-21    
   17.467       0.073931     0.00069807    17.467       2.0649E-20   -3.789E-21    17.467       0.12842      0.00075704    17.467       -1.3217E-20  1.4846E-21    
   17.733       0.068111     0.00068347    17.733       1.768E-20    -3.723E-21    17.733       0.12062      0.00071461    17.733       -1.427E-20   1.9945E-21    
   18           0.062148     0.00062857    18           1.5828E-20   -3.9006E-21   18           0.11248      0.00066388    18           -1.3734E-20  1.9199E-21    
   18.267       0.05625      0.00061701    18.267       1.4336E-20   -2.7388E-21   18.267       0.10346      0.00059598    18.267       -1.3317E-20  1.1541E-21    
   18.533       0.050205     0.00055512    18.533       1.4125E-20   -2.6332E-21   18.533       0.093712     0.00055316    18.533       -1.0809E-20  5.344E-22     
   18.8         0.044167     0.00049128    18.8         1.1469E-20   -2.7786E-21   18.8         0.083394     0.00048335    18.8         -1.0993E-20  8.0682E-23    
   19.067       0.037822     0.00045778    19.067       9.1989E-21   -2.4397E-21   19.067       0.072283     0.00042233    19.067       -1.0151E-20  8.1473E-22    
   19.333       0.031508     0.00040784    19.333       8.4519E-21   -1.4682E-21   19.333       0.060444     0.00037092    19.333       -8.222E-21   -7.2177E-22   
   19.6         0.025096     0.00035235    19.6         7.5718E-21   -1.5499E-21   19.6         0.04822      0.00030203    19.6         -5.4785E-21  -1.1252E-22   
   19.867       0.017959     0.00022473    19.867       5.29E-21     -1.5823E-21   19.867       0.034566     0.00024647    19.867       -4.1597E-21  -2.0184E-22   
