# This file was created by gnuplotFile.py version $Revision: 47 $ on Thu Apr 12 17:05:32 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# 
# Flux2             Flux2            Flux3             Flux3            Flux1             Flux1            FissionSource     FissionSource    
# x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          
  1.405             0.0              1.405             0.0              1.405             2.2241464        1.405             1.1120727        
  1.415             0.0              1.415             0.0              1.415             2.2133813        1.415             1.1066902        
  1.425             0.0              1.425             0.0              1.425             2.2023597        1.425             1.1011794        
  1.435             0.0              1.435             0.0              1.435             2.1910815        1.435             1.0955403        
  1.445             0.0              1.445             0.0              1.445             2.1795473        1.445             1.0897732        
  1.455             0.0              1.455             0.0              1.455             2.167757         1.455             1.083878         
  1.465             0.0              1.465             0.0              1.465             2.1557117        1.465             1.0778553        
  1.475             0.0              1.475             0.0              1.475             2.1434104        1.475             1.0717047        
  1.485             0.0              1.485             0.0              1.485             2.1308537        1.485             1.0654263        
  1.495             0.0              1.495             0.0              1.495             2.118042         1.495             1.0590205        
  1.505             0.0              1.505             0.0              1.505             2.1049752        1.505             1.0524871        
  1.515             0.0              1.515             0.0              1.515             2.0916533        1.515             1.0458262        
  1.525             0.0              1.525             0.0              1.525             2.0780764        1.525             1.0390377        
  1.535             0.0              1.535             0.0              1.535             2.0642447        1.535             1.0321219        
  1.545             0.0              1.545             0.0              1.545             2.0501583        1.545             1.0250787        
  1.555             0.0              1.555             0.0              1.555             2.0358164        1.555             1.0179077        
  1.565             0.0              1.565             0.0              1.565             2.0212193        1.565             1.0106091        
  1.575             0.0              1.575             0.0              1.575             2.0063665        1.575             1.0031828        
  1.585             0.0              1.585             0.0              1.585             1.9912578        1.585             0.9956284        
  1.595             0.0              1.595             0.0              1.595             1.9758928        1.595             0.9879459        
  1.605             0.0              1.605             0.0              1.605             1.9602712        1.605             0.9801351        
  1.615             0.0              1.615             0.0              1.615             1.9443922        1.615             0.9721956        
  1.625             0.0              1.625             0.0              1.625             1.9282554        1.625             0.9641272        
  1.635             0.0              1.635             0.0              1.635             1.9118596        1.635             0.9559293        
  1.645             0.0              1.645             0.0              1.645             1.8952039        1.645             0.9476015        
  1.655             0.0              1.655             0.0              1.655             1.8782872        1.655             0.9391431        
  1.665             0.0              1.665             0.0              1.665             1.8611087        1.665             0.9305539        
  1.675             0.0              1.675             0.0              1.675             1.8436657        1.675             0.9218324        
  1.685             0.0              1.685             0.0              1.685             1.8259572        1.685             0.9129782        
  1.695             0.0              1.695             0.0              1.695             1.8079815        1.695             0.9039903        
  1.705             0.0              1.705             0.0              1.705             1.7897352        1.705             0.8948672        
  1.715             0.0              1.715             0.0              1.715             1.7712166        1.715             0.8856079        
  1.725             0.0              1.725             0.0              1.725             1.752422         1.725             0.8762106        
  1.735             0.0              1.735             0.0              1.735             1.7333477        1.735             0.8666734        
  1.745             0.0              1.745             0.0              1.745             1.7139897        1.745             0.8569945        
  1.755             0.0              1.755             0.0              1.755             1.694343         1.755             0.8471711        
  1.765             0.0              1.765             0.0              1.765             1.6744018        1.765             0.8372005        
  1.775             0.0              1.775             0.0              1.775             1.6541594        1.775             0.8270793        
  1.785             0.0              1.785             0.0              1.785             1.6336085        1.785             0.8168038        
  1.795             0.0              1.795             0.0              1.795             1.6127396        1.795             0.8063694        
  1.805             0.0              1.805             0.0              1.805             1.5915419        1.805             0.7957706        
  1.815             0.0              1.815             0.0              1.815             1.5700032        1.815             0.7850012        
  1.825             0.0              1.825             0.0              1.825             1.5481086        1.825             0.7740539        
  1.835             0.0              1.835             0.0              1.835             1.5258406        1.835             0.76292          
  1.845             0.0              1.845             0.0              1.845             1.5031788        1.845             0.7515891        
  1.855             0.0              1.855             0.0              1.855             1.4800985        1.855             0.7400489        
  1.865             0.0              1.865             0.0              1.865             1.4565704        1.865             0.7282848        
  1.875             0.0              1.875             0.0              1.875             1.4325604        1.875             0.7162799        
  1.885             0.0              1.885             0.0              1.885             1.4080265        1.885             0.7040129        
  1.895             0.0              1.895             0.0              1.895             1.3829195        1.895             0.6914594        
  1.905             0.0              1.905             0.0              1.905             1.3571805        1.905             0.6785899        
  1.915             0.0              1.915             0.0              1.915             1.3307381        1.915             0.6653687        
  1.925             0.0              1.925             0.0              1.925             1.3035072        1.925             0.6517533        
  1.935             0.0              1.935             0.0              1.935             1.2753851        1.935             0.6376923        
  1.945             0.0              1.945             0.0              1.945             1.2462487        1.945             0.6231241        
  1.955             0.0              1.955             0.0              1.955             1.2159497        1.955             0.6079745        
  1.965             0.0              1.965             0.0              1.965             1.1843085        1.965             0.592154         
  1.975             0.0              1.975             0.0              1.975             1.1511091        1.975             0.5755543        
  1.985             0.0              1.985             0.0              1.985             1.1160902        1.985             0.5580449        
  1.995             0.0              1.995             0.0              1.995             1.0789363        1.995             0.5394679        
