# This file was created by gnuplotFile.py version $Revision: 47 $ on Thu Apr 12 18:39:28 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# 
# Flux2             Flux2            Flux3             Flux3            Flux1             Flux1            FissionSource     FissionSource    
# x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          
  10.95             0.0              10.95             0.0              10.95             2.9247146        10.95             1.4623573        
  11.05             0.0              11.05             0.0              11.05             2.9183795        11.05             1.4591898        
  11.15             0.0              11.15             0.0              11.15             2.9114158        11.15             1.4557079        
  11.25             0.0              11.25             0.0              11.25             2.9038258        11.25             1.4519129        
  11.35             0.0              11.35             0.0              11.35             2.895611         11.35             1.4478055        
  11.45             0.0              11.45             0.0              11.45             2.8867726        11.45             1.4433863        
  11.55             0.0              11.55             0.0              11.55             2.8773119        11.55             1.438656         
  11.65             0.0              11.65             0.0              11.65             2.867233         11.65             1.4336165        
  11.75             0.0              11.75             0.0              11.75             2.8565364        11.75             1.4282682        
  11.85             0.0              11.85             0.0              11.85             2.8452237        11.85             1.4226118        
  11.95             0.0              11.95             0.0              11.95             2.8332999        11.95             1.4166499        
  12.05             0.0              12.05             0.0              12.05             2.8207655        12.05             1.4103827        
  12.15             0.0              12.15             0.0              12.15             2.8076236        12.15             1.4038118        
  12.25             0.0              12.25             0.0              12.25             2.7938778        12.25             1.3969389        
  12.35             0.0              12.35             0.0              12.35             2.77953          12.35             1.389765         
  12.45             0.0              12.45             0.0              12.45             2.7645845        12.45             1.3822923        
  12.55             0.0              12.55             0.0              12.55             2.7490437        12.55             1.3745219        
  12.65             0.0              12.65             0.0              12.65             2.7329106        12.65             1.3664553        
  12.75             0.0              12.75             0.0              12.75             2.7161896        12.75             1.3580948        
  12.85             0.0              12.85             0.0              12.85             2.6988831        12.85             1.3494415        
  12.95             0.0              12.95             0.0              12.95             2.6809959        12.95             1.340498         
  13.05             0.0              13.05             0.0              13.05             2.6625316        13.05             1.3312658        
  13.15             0.0              13.15             0.0              13.15             2.6434937        13.15             1.3217468        
  13.25             0.0              13.25             0.0              13.25             2.6238875        13.25             1.3119438        
  13.35             0.0              13.35             0.0              13.35             2.6037154        13.35             1.3018577        
  13.45             0.0              13.45             0.0              13.45             2.5829828        13.45             1.2914914        
  13.55             0.0              13.55             0.0              13.55             2.5616946        13.55             1.2808473        
  13.65             0.0              13.65             0.0              13.65             2.5398548        13.65             1.2699274        
  13.75             0.0              13.75             0.0              13.75             2.5174673        13.75             1.2587336        
  13.85             0.0              13.85             0.0              13.85             2.4945383        13.85             1.2472692        
  13.95             0.0              13.95             0.0              13.95             2.4710722        13.95             1.2355361        
  14.05             0.0              14.05             0.0              14.05             2.4470737        14.05             1.2235368        
  14.15             0.0              14.15             0.0              14.15             2.4225485        14.15             1.2112743        
  14.25             0.0              14.25             0.0              14.25             2.3975017        14.25             1.1987509        
  14.35             0.0              14.35             0.0              14.35             2.3719382        14.35             1.1859691        
  14.45             0.0              14.45             0.0              14.45             2.3458641        14.45             1.172932         
  14.55             0.0              14.55             0.0              14.55             2.3192847        14.55             1.1596423        
  14.65             0.0              14.65             0.0              14.65             2.2922056        14.65             1.1461028        
  14.75             0.0              14.75             0.0              14.75             2.2646329        14.75             1.1323165        
  14.85             0.0              14.85             0.0              14.85             2.2365725        14.85             1.1182863        
  14.95             0.0              14.95             0.0              14.95             2.20803          14.95             1.104015         
  15.05             0.0              15.05             0.0              15.05             2.1790116        15.05             1.0895058        
  15.15             0.0              15.15             0.0              15.15             2.1495237        15.15             1.0747619        
  15.25             0.0              15.25             0.0              15.25             2.1195731        15.25             1.0597866        
  15.35             0.0              15.35             0.0              15.35             2.089165         15.35             1.0445825        
  15.45             0.0              15.45             0.0              15.45             2.0583069        15.45             1.0291535        
  15.55             0.0              15.55             0.0              15.55             2.0270052        15.55             1.0135026        
  15.65             0.0              15.65             0.0              15.65             1.9952657        15.65             0.9976329        
  15.75             0.0              15.75             0.0              15.75             1.9630963        15.75             0.9815481        
  15.85             0.0              15.85             0.0              15.85             1.9305035        15.85             0.9652517        
  15.95             0.0              15.95             0.0              15.95             1.8974934        15.95             0.9487467        
  16.05             0.0              16.05             0.0              16.05             1.8640738        16.05             0.9320369        
  16.15             0.0              16.15             0.0              16.15             1.8302517        16.15             0.9151258        
  16.25             0.0              16.25             0.0              16.25             1.7960336        16.25             0.8980168        
  16.35             0.0              16.35             0.0              16.35             1.7614272        16.35             0.8807136        
  16.45             0.0              16.45             0.0              16.45             1.7264396        16.45             0.8632199        
  16.55             0.0              16.55             0.0              16.55             1.6910777        16.55             0.8455389        
  16.65             0.0              16.65             0.0              16.65             1.655349         16.65             0.8276745        
  16.75             0.0              16.75             0.0              16.75             1.6192608        16.75             0.8096304        
  16.85             0.0              16.85             0.0              16.85             1.5828202        16.85             0.7914101        
  16.95             0.0              16.95             0.0              16.95             1.5460351        16.95             0.7730175        
  17.05             0.0              17.05             0.0              17.05             1.5089122        17.05             0.7544561        
  17.15             0.0              17.15             0.0              17.15             1.4714588        17.15             0.7357294        
  17.25             0.0              17.25             0.0              17.25             1.4336822        17.25             0.7168411        
  17.35             0.0              17.35             0.0              17.35             1.3955896        17.35             0.6977948        
  17.45             0.0              17.45             0.0              17.45             1.3571877        17.45             0.6785939        
  17.55             0.0              17.55             0.0              17.55             1.3184837        17.55             0.6592419        
  17.65             0.0              17.65             0.0              17.65             1.2794839        17.65             0.639742         
  17.75             0.0              17.75             0.0              17.75             1.2401948        17.75             0.6200974        
  17.85             0.0              17.85             0.0              17.85             1.2006229        17.85             0.6003115        
  17.95             0.0              17.95             0.0              17.95             1.1607734        17.95             0.5803867        
  18.05             0.0              18.05             0.0              18.05             1.1206512        18.05             0.5603256        
  18.15             0.0              18.15             0.0              18.15             1.0802612        18.15             0.5401306        
  18.25             0.0              18.25             0.0              18.25             1.0396072        18.25             0.5198036        
  18.35             0.0              18.35             0.0              18.35             0.9986914        18.35             0.4993457        
  18.45             0.0              18.45             0.0              18.45             0.9575152        18.45             0.4787576        
  18.55             0.0              18.55             0.0              18.55             0.9160781        18.55             0.458039         
  18.65             0.0              18.65             0.0              18.65             0.8743776        18.65             0.4371888        
  18.75             0.0              18.75             0.0              18.75             0.8324079        18.75             0.4162039        
  18.85             0.0              18.85             0.0              18.85             0.7901598        18.85             0.3950799        
  18.95             0.0              18.95             0.0              18.95             0.7476183        18.95             0.3738091        
  19.05             0.0              19.05             0.0              19.05             0.7047613        19.05             0.3523806        
  19.15             0.0              19.15             0.0              19.15             0.6615566        19.15             0.3307783        
  19.25             0.0              19.25             0.0              19.25             0.6179571        19.25             0.3089785        
  19.35             0.0              19.35             0.0              19.35             0.573893         19.35             0.2869465        
  19.45             0.0              19.45             0.0              19.45             0.5292598        19.45             0.2646299        
  19.55             0.0              19.55             0.0              19.55             0.4838965        19.55             0.2419482        
  19.65             0.0              19.65             0.0              19.65             0.4375476        19.65             0.2187738        
  19.75             0.0              19.75             0.0              19.75             0.3897941        19.75             0.1948971        
  19.85             0.0              19.85             0.0              19.85             0.3398844        19.85             0.1699422        
  19.95             0.0              19.95             0.0              19.95             0.2810942        19.95             0.1405471        
