# This file was created by gnuplotFile.py version $Revision: 40 $ on Thu Apr 12 14:44:54 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# 
# Flux2             Flux2            Flux3             Flux3            Flux1             Flux1            FissionSource     FissionSource    
# x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          
  0.1125            0.0              0.1125            0.0              0.1125            1.7488992        0.1125            0.8744478        
  0.1175            0.0              0.1175            0.0              0.1175            1.7643249        0.1175            0.8821607        
  0.1225            0.0              0.1225            0.0              0.1225            1.779469         0.1225            0.8897327        
  0.1275            0.0              0.1275            0.0              0.1275            1.7943399        0.1275            0.8971681        
  0.1325            0.0              0.1325            0.0              0.1325            1.8089459        0.1325            0.9044711        
  0.1375            0.0              0.1375            0.0              0.1375            1.8232937        0.1375            0.911645         
  0.1425            0.0              0.1425            0.0              0.1425            1.8373899        0.1425            0.9186931        
  0.1475            0.0              0.1475            0.0              0.1475            1.8512405        0.1475            0.9256184        
  0.1525            0.0              0.1525            0.0              0.1525            1.8648511        0.1525            0.9324237        
  0.1575            0.0              0.1575            0.0              0.1575            1.8782262        0.1575            0.9391112        
  0.1625            0.0              0.1625            0.0              0.1625            1.8913705        0.1625            0.9456834        
  0.1675            0.0              0.1675            0.0              0.1675            1.9042879        0.1675            0.9521421        
  0.1725            0.0              0.1725            0.0              0.1725            1.9169821        0.1725            0.9584891        
  0.1775            0.0              0.1775            0.0              0.1775            1.9294567        0.1775            0.9647264        
  0.1825            0.0              0.1825            0.0              0.1825            1.9417145        0.1825            0.9708553        
  0.1875            0.0              0.1875            0.0              0.1875            1.9537587        0.1875            0.9768774        
  0.1925            0.0              0.1925            0.0              0.1925            1.9655917        0.1925            0.9827939        
  0.1975            0.0              0.1975            0.0              0.1975            1.9772153        0.1975            0.9886056        
  0.2025            0.0              0.2025            0.0              0.2025            1.9886321        0.2025            0.994314         
  0.2075            0.0              0.2075            0.0              0.2075            1.999844         0.2075            0.99992          
  0.2125            0.0              0.2125            0.0              0.2125            2.0108523        0.2125            1.0054241        
  0.2175            0.0              0.2175            0.0              0.2175            2.0216594        0.2175            1.0108277        
  0.2225            0.0              0.2225            0.0              0.2225            2.0322661        0.2225            1.016131         
  0.2275            0.0              0.2275            0.0              0.2275            2.0426736        0.2275            1.0213348        
  0.2325            0.0              0.2325            0.0              0.2325            2.0528836        0.2325            1.0264398        
  0.2375            0.0              0.2375            0.0              0.2375            2.062897         0.2375            1.0314463        
  0.2425            0.0              0.2425            0.0              0.2425            2.0727148        0.2425            1.0363553        
  0.2475            0.0              0.2475            0.0              0.2475            2.0823374        0.2475            1.0411665        
  0.2525            0.0              0.2525            0.0              0.2525            2.0917659        0.2525            1.0458808        
  0.2575            0.0              0.2575            0.0              0.2575            2.1010013        0.2575            1.0504985        
  0.2625            0.0              0.2625            0.0              0.2625            2.1100442        0.2625            1.05502          
  0.2675            0.0              0.2675            0.0              0.2675            2.1188948        0.2675            1.0594453        
  0.2725            0.0              0.2725            0.0              0.2725            2.1275539        0.2725            1.0637748        
  0.2775            0.0              0.2775            0.0              0.2775            2.1360219        0.2775            1.0680088        
  0.2825            0.0              0.2825            0.0              0.2825            2.144299         0.2825            1.0721474        
  0.2875            0.0              0.2875            0.0              0.2875            2.152386         0.2875            1.0761908        
  0.2925            0.0              0.2925            0.0              0.2925            2.1602831        0.2925            1.0801394        
  0.2975            0.0              0.2975            0.0              0.2975            2.1679904        0.2975            1.0839931        
  0.3025            0.0              0.3025            0.0              0.3025            2.1755085        0.3025            1.0877521        
  0.3075            0.0              0.3075            0.0              0.3075            2.1828375        0.3075            1.0914165        
  0.3125            0.0              0.3125            0.0              0.3125            2.1899776        0.3125            1.0949866        
  0.3175            0.0              0.3175            0.0              0.3175            2.196929         0.3175            1.0984622        
  0.3225            0.0              0.3225            0.0              0.3225            2.203692         0.3225            1.1018437        
  0.3275            0.0              0.3275            0.0              0.3275            2.2102661        0.3275            1.1051308        
  0.3325            0.0              0.3325            0.0              0.3325            2.2166519        0.3325            1.1083237        
  0.3375            0.0              0.3375            0.0              0.3375            2.2228501        0.3375            1.1114228        
  0.3425            0.0              0.3425            0.0              0.3425            2.2288601        0.3425            1.1144278        
  0.3475            0.0              0.3475            0.0              0.3475            2.2346821        0.3475            1.1173388        
  0.3525            0.0              0.3525            0.0              0.3525            2.2403159        0.3525            1.1201557        
  0.3575            0.0              0.3575            0.0              0.3575            2.2457621        0.3575            1.1228788        
