# This file was created by gnuplotFile.py version $Revision: 160 $ on Tue Oct 16 16:10:41 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ /Users/jlconlin/Code/python/SourceFiles/procOUTSN.py
# 
# =============================================================================
# 
#    1            2              3            4              5            6              7            8           
# |----------Flux2----------||----------Flux3----------||----------Flux1----------||------FissionSource------|
#  x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   10.188       0             10.188       0             10.188       1.8891        10.188       0.94454      
   10.312       0             10.312       0             10.312       1.9074        10.312       0.9537       
   10.438       0             10.438       0             10.438       1.9256        10.438       0.9628       
   10.562       0             10.562       0             10.562       1.9437        10.562       0.97184      
   10.688       0             10.688       0             10.688       1.9617        10.688       0.98083      
   10.812       0             10.812       0             10.812       1.9795        10.812       0.98976      
   10.938       0             10.938       0             10.938       1.9973        10.938       0.99863      
   11.062       0             11.062       0             11.062       2.0149        11.062       1.0074       
   11.188       0             11.188       0             11.188       2.0324        11.188       1.0162       
   11.312       0             11.312       0             11.312       2.0498        11.312       1.0249       
   11.438       0             11.438       0             11.438       2.0671        11.438       1.0335       
   11.562       0             11.562       0             11.562       2.0842        11.562       1.0421       
   11.688       0             11.688       0             11.688       2.1013        11.688       1.0506       
   11.812       0             11.812       0             11.812       2.1182        11.812       1.0591       
   11.938       0             11.938       0             11.938       2.135         11.938       1.0675       
   12.062       0             12.062       0             12.062       2.1516        12.062       1.0758       
   12.188       0             12.188       0             12.188       2.1682        12.188       1.0841       
   12.312       0             12.312       0             12.312       2.1846        12.312       1.0923       
   12.438       0             12.438       0             12.438       2.2008        12.438       1.1004       
   12.562       0             12.562       0             12.562       2.217         12.562       1.1085       
   12.688       0             12.688       0             12.688       2.233         12.688       1.1165       
   12.812       0             12.812       0             12.812       2.2489        12.812       1.1245       
   12.938       0             12.938       0             12.938       2.2647        12.938       1.1323       
   13.062       0             13.062       0             13.062       2.2803        13.062       1.1402       
   13.188       0             13.188       0             13.188       2.2958        13.188       1.1479       
   13.312       0             13.312       0             13.312       2.3112        13.312       1.1556       
   13.438       0             13.438       0             13.438       2.3264        13.438       1.1632       
   13.562       0             13.562       0             13.562       2.3415        13.562       1.1707       
   13.688       0             13.688       0             13.688       2.3564        13.688       1.1782       
   13.812       0             13.812       0             13.812       2.3713        13.812       1.1856       
   13.938       0             13.938       0             13.938       2.3859        13.938       1.193        
   14.062       0             14.062       0             14.062       2.4005        14.062       1.2002       
   14.188       0             14.188       0             14.188       2.4149        14.188       1.2074       
   14.312       0             14.312       0             14.312       2.4291        14.312       1.2146       
   14.438       0             14.438       0             14.438       2.4433        14.438       1.2216       
   14.562       0             14.562       0             14.562       2.4572        14.562       1.2286       
   14.688       0             14.688       0             14.688       2.4711        14.688       1.2355       
   14.812       0             14.812       0             14.812       2.4848        14.812       1.2424       
   14.938       0             14.938       0             14.938       2.4983        14.938       1.2492       
   15.062       0             15.062       0             15.062       2.5117        15.062       1.2559       
   15.188       0             15.188       0             15.188       2.525         15.188       1.2625       
   15.312       0             15.312       0             15.312       2.5381        15.312       1.269        
   15.438       0             15.438       0             15.438       2.551         15.438       1.2755       
   15.562       0             15.562       0             15.562       2.5638        15.562       1.2819       
