# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --source Linear --tracks 100000 --inactive 50 --Iterations 10 --eigenvalues\n 3 --active 500 --seed 0 --run --bins 90 -f Bins/20mfp-BetterStats/Linear/20mfp.b90.dat , seed = 1870372625
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats/Linear/20mfp.b90.dat, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 90, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17           18            19           20            21           22            23           24            25           26           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   2.3E+07      4.82482      0             2.3E+07      0            0             2.3E+07      4.37967      0             2.3E+07      0            0             2.3E+07      3.16527      0             2.3E+07      0            0             7.3E+07      193.061       2.44444      0.0255706     2.44444      0.0276933     2.44444      -0.0138679    
   2.4E+07      4.82639      0             2.4E+07      0            0             2.4E+07      4.40823      0             2.4E+07      0            0             2.4E+07      3.24933      0             2.4E+07      0            0             7.4E+07      171.475       2.66667      0.0272213     2.66667      0.0289715     2.66667      -0.0131889    
   2.5E+07      4.82486      0             2.5E+07      0            0             2.5E+07      4.36841      0             2.5E+07      0            0             2.5E+07      3.25818      0             2.5E+07      0            0             7.5E+07      180.902       2.66667      0.0272014     2.66667      0.028977      2.66667      -0.0132169    
   2.6E+07      4.81694      0             2.6E+07      0            0             2.6E+07      4.3795       0             2.6E+07      0            0             2.6E+07      3.27188      0             2.6E+07      0            0             7.6E+07      191.389       2.88889      0.0288821     2.88889      0.0302316     2.88889      -0.0123647    
   2.7E+07      4.82357      0             2.7E+07      0            0             2.7E+07      4.37915      0             2.7E+07      0            0             2.7E+07      3.25518      0             2.7E+07      0            0             7.7E+07      197.261       2.88889      0.028827      2.88889      0.0301995     2.88889      -0.0123361    
   2.8E+07      4.83857      0             2.8E+07      0            0             2.8E+07      4.35445      0             2.8E+07      0            0             2.8E+07      3.25864      0             2.8E+07      0            0             7.8E+07      188.041       3.11111      0.0304969     3.11111      0.0312903     3.11111      -0.0111879    
   2.9E+07      4.82971      0             2.9E+07      0            0             2.9E+07      4.30798      0             2.9E+07      0            0             2.9E+07      3.25905      0             2.9E+07      0            0             7.9E+07      197.293       3.11111      0.0304492     3.11111      0.0312819     3.11111      -0.0112368    
   3E+07        4.82911      0             3E+07        0            0             3E+07        4.40694      0             3E+07        0            0             3E+07        3.43781      0             3E+07        0            0             8E+07        205.728       3.33333      0.0320462     3.33333      0.0322612     3.33333      -0.00979478   
   3.1E+07      4.83144      0             3.1E+07      0            0             3.1E+07      4.41428      0             3.1E+07      0            0             3.1E+07      3.41205      0             3.1E+07      0            0             8.1E+07      197.452       3.33333      0.0319914     3.33333      0.032247      3.33333      -0.00981979   
   3.2E+07      4.82759      0             3.2E+07      0            0             3.2E+07      4.41605      0             3.2E+07      0            0             3.2E+07      3.38544      0             3.2E+07      0            0             8.2E+07      204.841       3.55556      0.0335554     3.55556      0.0330972     3.55556      -0.00829668   
   3.3E+07      4.81857      0             3.3E+07      0            0             3.3E+07      4.31702      0             3.3E+07      0            0             3.3E+07      3.44021      0             3.3E+07      0            0             8.3E+07      206.057       3.55556      0.0335674     3.55556      0.0331186     3.55556      -0.00833612   
   3.4E+07      4.83515      0             3.4E+07      0            0             3.4E+07      4.26065      0             3.4E+07      0            0             3.4E+07      3.43061      0             3.4E+07      0            0             8.4E+07      208.981       3.77778      0.0350614     3.77778      0.0337691     3.77778      -0.00659389   
   3.5E+07      4.8227       0             3.5E+07      0            0             3.5E+07      4.27085      0             3.5E+07      0            0             3.5E+07      3.50976      0             3.5E+07      0            0             8.5E+07      212.077       3.77778      0.0350644     3.77778      0.0337919     3.77778      -0.00658926   
   3.6E+07      4.82316      0             3.6E+07      0            0             3.6E+07      4.40216      0             3.6E+07      0            0             3.6E+07      3.35916      0             3.6E+07      0            0             8.6E+07      211.235       4            0.0364547     4            0.0343068     4            -0.00479804   
   3.7E+07      4.82639      0             3.7E+07      0            0             3.7E+07      4.40548      0             3.7E+07      0            0             3.7E+07      3.40257      0             3.7E+07      0            0             8.7E+07      218.085       4            0.0364201     4            0.0343171     4            -0.00482163   
   3.8E+07      4.83217      0             3.8E+07      0            0             3.8E+07      4.43682      0             3.8E+07      0            0             3.8E+07      3.50322      0             3.8E+07      0            0             8.8E+07      215.521       4.22222      0.0379468     4.22222      0.0347306     4.22222      -0.002947     
   3.9E+07      4.8234       0             3.9E+07      0            0             3.9E+07      4.365        0             3.9E+07      0            0             3.9E+07      3.38892      0             3.9E+07      0            0             8.9E+07      220.314       4.22222      0.0379018     4.22222      0.0346985     4.22222      -0.00297612   
   4E+07        4.8193       0             4E+07        0            0             4E+07        4.36215      0             4E+07        0            0             4E+07        3.31854      0             4E+07        0            0             9E+07        227.037       4.44444      0.0393165     4.44444      0.0350095     4.44444      -0.000928328  
   4.1E+07      4.82435      0             4.1E+07      0            0             4.1E+07      4.42089      0             4.1E+07      0            0             4.1E+07      3.30699      0             4.1E+07      0            0             9.1E+07      235.441       4.44444      0.0393235     4.44444      0.0349808     4.44444      -0.00111531   
   4.2E+07      4.8385       0             4.2E+07      0            0             4.2E+07      4.3507       0             4.2E+07      0            0             4.2E+07      3.29816      0             4.2E+07      0            0             9.2E+07      243.17        4.66667      0.0406401     4.66667      0.0351204     4.66667      0.000965207   
   4.3E+07      4.81994      0             4.3E+07      0            0             4.3E+07      4.39632      0             4.3E+07      0            0             4.3E+07      3.23471      0             4.3E+07      0            0             9.3E+07      236.901       4.66667      0.0406403     4.66667      0.0351213     4.66667      0.000841324   
   4.4E+07      4.81654      0             4.4E+07      0            0             4.4E+07      4.36819      0             4.4E+07      0            0             4.4E+07      3.24188      0             4.4E+07      0            0             9.4E+07      245.145       4.88889      0.0419144     4.88889      0.0350376     4.88889      0.00287981    
   4.5E+07      4.82509      0             4.5E+07      0            0             4.5E+07      4.43         0             4.5E+07      0            0             4.5E+07      3.29363      0             4.5E+07      0            0             9.5E+07      252.486       4.88889      0.0419805     4.88889      0.0350685     4.88889      0.00290986    
   4.6E+07      4.83558      0             4.6E+07      0            0             4.6E+07      4.39326      0             4.6E+07      0            0             4.6E+07      3.27854      0             4.6E+07      0            0             9.6E+07      260.571       5.11111      0.0431142     5.11111      0.0348261     5.11111      0.0048135     
   4.7E+07      4.83825      0             4.7E+07      0            0             4.7E+07      4.40096      0             4.7E+07      0            0             4.7E+07      3.35528      0             4.7E+07      0            0             9.7E+07      268.608       5.11111      0.0431912     5.11111      0.0348546     5.11111      0.00491007    
   4.8E+07      4.83597      0             4.8E+07      0            0             4.8E+07      4.37295      0             4.8E+07      0            0             4.8E+07      3.36809      0             4.8E+07      0            0             9.8E+07      272.516       5.33333      0.0443246     5.33333      0.0345102     5.33333      0.00667696    
   4.9E+07      4.8213       0             4.9E+07      0            0             4.9E+07      4.37108      0             4.9E+07      0            0             4.9E+07      3.3247       0             4.9E+07      0            0             9.9E+07      280.08        5.33333      0.0443839     5.33333      0.0345186     5.33333      0.00666988    
   5E+07        4.80605      0             5E+07        0            0             5E+07        4.39969      0             5E+07        0            0             5E+07        3.30634      0             5E+07        0            0             1E+08        277.407       5.55556      0.0455402     5.55556      0.0340205     5.55556      0.00848193    
   5.1E+07      4.82894      0             5.1E+07      0            0             5.1E+07      4.38194      0             5.1E+07      0            0             5.1E+07      3.28057      0             5.1E+07      0            0             1.01E+08     277.144       5.55556      0.0455208     5.55556      0.0340303     5.55556      0.00845693    
   5.2E+07      4.8316       0.00188127    5.2E+07      0            0             5.2E+07      4.38186      5.37437E-05   5.2E+07      0            0             5.2E+07      3.27566      0.0034687     5.2E+07      0            0             1.02E+08     281.528       5.77778      0.0466087     5.77778      0.033419      5.77778      0.00996363    
   5.3E+07      4.8278       0.00334695    5.3E+07      0            0             5.3E+07      4.38156      0.000247031   5.3E+07      0            0             5.3E+07      3.26251      0.0109834     5.3E+07      0            0             1.03E+08     289.285       5.77778      0.0466039     5.77778      0.0334027     5.77778      0.00999615    
   5.4E+07      4.82697      0.00261177    5.4E+07      0            0             5.4E+07      4.37955      0.00175258    5.4E+07      0            0             5.4E+07      3.25149      0.0126104     5.4E+07      0            0             1.04E+08     295.43        6            0.0476463     6            0.0326374     6            0.0114424     
   5.5E+07      4.82573      0.00236401    5.5E+07      0            0             5.5E+07      4.38345      0.00375932    5.5E+07      0            0             5.5E+07      3.24108      0.0137266     5.5E+07      0            0             1.05E+08     303.268       6            0.0476438     6            0.0326228     6            0.0114845     
   5.6E+07      4.82579      0.00197084    5.6E+07      0            0             5.6E+07      4.38179      0.00348174    5.6E+07      0            0             5.6E+07      3.23771      0.0118452     5.6E+07      0            0             1.06E+08     301.258       6.22222      0.048677      6.22222      0.0317369     6.22222      0.0125622     
   5.7E+07      4.82711      0.00208367    5.7E+07      0            0             5.7E+07      4.37873      0.00411046    5.7E+07      0            0             5.7E+07      3.2382       0.010163      5.7E+07      0            0             1.07E+08     305.005       6.22222      0.0486329     6.22222      0.0317152     6.22222      0.0126208     
   5.8E+07      4.82674      0.00185641    5.8E+07      0            0             5.8E+07      4.37876      0.00359673    5.8E+07      0            0             5.8E+07      3.23797      0.00889503    5.8E+07      0            0             1.08E+08     303.06        6.44444      0.0496479     6.44444      0.0307413     6.44444      0.0136365     
   5.9E+07      4.8274       0.00176296    5.9E+07      0            0             5.9E+07      4.38169      0.00422707    5.9E+07      0            0             5.9E+07      3.23374      0.00885813    5.9E+07      0            0             1.09E+08     299.792       6.44444      0.0496087     6.44444      0.0307692     6.44444      0.0137724     
   6E+07        4.8281       0.00172047    6E+07        0            0             6E+07        4.38407      0.00442601    6E+07        0            0             6E+07        3.22933      0.00900181    6E+07        0            0             1.1E+08      302.114       6.66667      0.0505629     6.66667      0.0294841     6.66667      0.0143772     
   6.1E+07      4.82703      0.00186463    6.1E+07      0            0             6.1E+07      4.38473      0.00407195    6.1E+07      0            0             6.1E+07      3.22899      0.00818986    6.1E+07      0            0             1.11E+08     301.703       6.66667      0.0505455     6.66667      0.029524      6.66667      0.0144215     
   6.2E+07      4.828        0.0019435     6.2E+07      0            0             6.2E+07      4.38577      0.00386326    6.2E+07      0            0             6.2E+07      3.22394      0.00892945    6.2E+07      0            0             1.12E+08     308.354       6.88889      0.0513229     6.88889      0.0282509     6.88889      0.0149561     
   6.3E+07      4.82803      0.00179425    6.3E+07      0            0             6.3E+07      4.38434      0.00382132    6.3E+07      0            0             6.3E+07      3.22573      0.00842071    6.3E+07      0            0             1.13E+08     315.32        6.88889      0.0513633     6.88889      0.0282819     6.88889      0.0149511     
   6.4E+07      4.82813      0.00166882    6.4E+07      0            0             6.4E+07      4.38288      0.00381946    6.4E+07      0            0             6.4E+07      3.22691      0.0079006     6.4E+07      0            0             1.14E+08     317.671       7.11111      0.0520916     7.11111      0.0267444     7.11111      0.0151263     
   6.5E+07      4.82733      0.00173855    6.5E+07      0            0             6.5E+07      4.38273      0.00356741    6.5E+07      0            0             6.5E+07      3.22783      0.00742754    6.5E+07      0            0             1.15E+08     322.064       7.11111      0.0521273     7.11111      0.0268086     7.11111      0.0152147     
   6.6E+07      4.82807      0.00177883    6.6E+07      0            0             6.6E+07      4.38596      0.00457587    6.6E+07      0            0             6.6E+07      3.22716      0.00699315    6.6E+07      0            0             1.16E+08     327.036       7.33333      0.0528643     7.33333      0.0252658     7.33333      0.0151857     
   6.7E+07      4.82846      0.00171788    6.7E+07      0            0             6.7E+07      4.38606      0.00430783    6.7E+07      0            0             6.7E+07      3.22372      0.00738262    6.7E+07      0            0             1.17E+08     327.722       7.33333      0.0528686     7.33333      0.0252506     7.33333      0.0151362     
   6.8E+07      4.82897      0.00169693    6.8E+07      0            0             6.8E+07      4.38622      0.00407137    6.8E+07      0            0             6.8E+07      3.22362      0.0069731     6.8E+07      0            0             1.18E+08     320.646       7.55556      0.0536164     7.55556      0.0236545     7.55556      0.0150329     
   6.9E+07      4.82982      0.00180802    6.9E+07      0            0             6.9E+07      4.38275      0.0051269     6.9E+07      0            0             6.9E+07      3.22702      0.00738871    6.9E+07      0            0             1.19E+08     326.714       7.55556      0.0535779     7.55556      0.0236572     7.55556      0.0149938     
   7E+07        4.82933      0.00178522    7E+07        0            0             7E+07        4.38305      0.00487939    7E+07        0            0             7E+07        3.22407      0.00758743    7E+07        0            0             1.2E+08      319.577       7.77778      0.0541389     7.77778      0.0219275     7.77778      0.0144446     
   7.1E+07      4.82933      0.00170023    7.1E+07      0            0             7.1E+07      4.38299      0.00464738    7.1E+07      0            0             7.1E+07      3.22493      0.00727542    7.1E+07      0            0             1.21E+08     325.74        7.77778      0.0542127     7.77778      0.021929      7.77778      0.0144147     
   7.2E+07      4.82925      0.00162496    7.2E+07      0            0             7.2E+07      4.38315      0.00443894    7.2E+07      0            0             7.2E+07      3.22754      0.00739627    7.2E+07      0            0             1.22E+08     330.726       8            0.0547205     8            0.0200784     8            0.0137139     
   7.3E+07      4.82958      0.00158802    7.3E+07      0            0             7.3E+07      4.38158      0.00451634    7.3E+07      0            0             7.3E+07      3.22786      0.00708185    7.3E+07      0            0             1.23E+08     336.918       8            0.0547339     8            0.0200962     8            0.0136117     
   7.4E+07      4.82887      0.00167361    7.4E+07      0            0             7.4E+07      4.38215      0.00436432    7.4E+07      0            0             7.4E+07      3.23155      0.00768897    7.4E+07      0            0             1.24E+08     327.695       8.22222      0.0552911     8.22222      0.0181262     8.22222      0.012695      
   7.5E+07      4.82907      0.00161864    7.5E+07      0            0             7.5E+07      4.38265      0.00421774    7.5E+07      0            0             7.5E+07      3.23219      0.00740779    7.5E+07      0            0             1.25E+08     332.8         8.22222      0.055219      8.22222      0.0181771     8.22222      0.0125923     
   7.6E+07      4.82922      0.00156324    7.6E+07      0            0             7.6E+07      4.38362      0.00416713    7.6E+07      0            0             7.6E+07      3.23451      0.00747726    7.6E+07      0            0             1.26E+08     337.91        8.44444      0.0557282     8.44444      0.0161095     8.44444      0.0113918     
   7.7E+07      4.8295       0.00152962    7.7E+07      0            0             7.7E+07      4.3826       0.00413774    7.7E+07      0            0             7.7E+07      3.23626      0.00740117    7.7E+07      0            0             1.27E+08     344.152       8.44444      0.0556639     8.44444      0.0161471     8.44444      0.0114085     
   7.8E+07      4.82899      0.00155688    7.8E+07      0            0             7.8E+07      4.38189      0.00404969    7.8E+07      0            0             7.8E+07      3.23709      0.00718325    7.8E+07      0            0             1.28E+08     349.91        8.66667      0.0561471     8.66667      0.0140788     8.66667      0.00990983    
   7.9E+07      4.82884      0.00151027    7.9E+07      0            0             7.9E+07      4.38043      0.00416622    7.9E+07      0            0             7.9E+07      3.24122      0.00803854    7.9E+07      0            0             1.29E+08     355.715       8.66667      0.0561086     8.66667      0.0140769     8.66667      0.00992216    
   8E+07        4.82902      0.00146991    8E+07        0            0             8E+07        4.38212      0.00435938    8E+07        0            0             8E+07        3.24539      0.0087827     8E+07        0            0             1.3E+08      362.093       8.88889      0.0563937     8.88889      0.0119706     8.88889      0.00838712    
   8.1E+07      4.82856      0.00149097    8.1E+07      0            0             8.1E+07      4.38245      0.00423065    8.1E+07      0            0             8.1E+07      3.24974      0.00951686    8.1E+07      0            0             1.31E+08     368.237       8.88889      0.056427      8.88889      0.0119637     8.88889      0.00839263    
   8.2E+07      4.82838      0.00145528    8.2E+07      0            0             8.2E+07      4.38288      0.00412021    8.2E+07      0            0             8.2E+07      3.25125      0.00933886    8.2E+07      0            0             1.32E+08     374.575       9.11111      0.0566648     9.11111      0.00978375    9.11111      0.00654156    
   8.3E+07      4.82808      0.00144211    8.3E+07      0            0             8.3E+07      4.38384      0.00410705    8.3E+07      0            0             8.3E+07      3.24916      0.00928783    8.3E+07      0            0             1.33E+08     380.885       9.11111      0.0567292     9.11111      0.00978129    9.11111      0.00659116    
   8.4E+07      4.82834      0.00142311    8.4E+07      0            0             8.4E+07      4.3839       0.00398666    8.4E+07      0            0             8.4E+07      3.25043      0.00910165    8.4E+07      0            0             1.34E+08     367.604       9.33333      0.0568633     9.33333      0.0075873     9.33333      0.00452553    
   8.5E+07      4.82809      0.00140438    8.5E+07      0            0             8.5E+07      4.38465      0.00394332    8.5E+07      0            0             8.5E+07      3.25201      0.00897722    8.5E+07      0            0             1.35E+08     330.569       9.33333      0.0569217     9.33333      0.00753045    9.33333      0.00458845    
   8.6E+07      4.82778      0.00139904    8.6E+07      0            0             8.6E+07      4.38314      0.00411422    8.6E+07      0            0             8.6E+07      3.25304      0.00878674    8.6E+07      0            0             1.36E+08     330.029       9.55556      0.0570109     9.55556      0.00529948    9.55556      0.00266612    
   8.7E+07      4.82763      0.00136901    8.7E+07      0            0             8.7E+07      4.38264      0.00403301    8.7E+07      0            0             8.7E+07      3.25568      0.00893733    8.7E+07      0            0             1.37E+08     335.352       9.55556      0.0569964     9.55556      0.0053707     9.55556      0.00265552    
   8.8E+07      4.82795      0.00136939    8.8E+07      0            0             8.8E+07      4.38302      0.00394423    8.8E+07      0            0             8.8E+07      3.25609      0.00871177    8.8E+07      0            0             1.38E+08     340.615       9.77778      0.0571478     9.77778      0.00297901    9.77778      0.000590802   
   8.9E+07      4.82776      0.00134705    8.9E+07      0            0             8.9E+07      4.38318      0.00384638    8.9E+07      0            0             8.9E+07      3.25565      0.00849945    8.9E+07      0            0             1.39E+08     337.785       9.77778      0.0571141     9.77778      0.00298338    9.77778      0.000677235   
   9E+07        4.8279       0.00131978    9E+07        0            0             9E+07        4.38313      0.00375046    9E+07        0            0             9E+07        3.25436      0.00838448    9E+07        0            0             1.4E+08      342.979       10           0.0571594     10           0.00077198    10           -0.00146649   
   9.1E+07      4.82783      0.00128913    9.1E+07      0            0             9.1E+07      4.38257      0.00370073    9.1E+07      0            0             9.1E+07      3.25246      0.00839312    9.1E+07      0            0             1.41E+08     348.131       10           0.0571951     10           0.000756144   10           -0.00140602   
   9.2E+07      4.82792      0.00126166    9.2E+07      0            0             9.2E+07      4.3826       0.0036127     9.2E+07      0            0             9.2E+07      3.25246      0.00819328    9.2E+07      0            0             1.42E+08     352.592       10.2222      0.0570952     10.2222      -0.00155305   10.2222      -0.00348119   
   9.3E+07      4.82824      0.00127123    9.3E+07      0            0             9.3E+07      4.38308      0.00356075    9.3E+07      0            0             9.3E+07      3.2534       0.0080562     9.3E+07      0            0             1.43E+08     357.13        10.2222      0.0570667     10.2222      -0.00156475   10.2222      -0.00347377   
   9.4E+07      4.82828      0.00124299    9.4E+07      0            0             9.4E+07      4.38275      0.00349519    9.4E+07      0            0             9.4E+07      3.25454      0.00795399    9.4E+07      0            0             1.44E+08     356.58        10.4444      0.0570193     10.4444      -0.00379505   10.4444      -0.00559614   
   9.5E+07      4.82837      0.00121844    9.5E+07      0            0             9.5E+07      4.38299      0.00342581    9.5E+07      0            0             9.5E+07      3.2552       0.00780436    9.5E+07      0            0             1.45E+08     361.715       10.4444      0.0570692     10.4444      -0.00383644   10.4444      -0.00548249   
   9.6E+07      4.82842      0.00119325    9.6E+07      0            0             9.6E+07      4.38264      0.00336966    9.6E+07      0            0             9.6E+07      3.25435      0.00768114    9.6E+07      0            0             1.46E+08     366.473       10.6667      0.0568521     10.6667      -0.00611777   10.6667      -0.00743759   
   9.7E+07      4.82848      0.00116928    9.7E+07      0            0             9.7E+07      4.38225      0.00331994    9.7E+07      0            0             9.7E+07      3.25359      0.00755437    9.7E+07      0            0             1.47E+08     371.397       10.6667      0.0568495     10.6667      -0.00607906   10.6667      -0.00739831   
   9.8E+07      4.82833      0.00115517    9.8E+07      0            0             9.8E+07      4.38266      0.00327558    9.8E+07      0            0             9.8E+07      3.25317      0.00740881    9.8E+07      0            0             1.48E+08     376.002       10.8889      0.0566861     10.8889      -0.00835867   10.8889      -0.00916604   
   9.9E+07      4.82826      0.00113364    9.9E+07      0            0             9.9E+07      4.383        0.0032266     9.9E+07      0            0             9.9E+07      3.25348      0.00726421    9.9E+07      0            0             1.49E+08     373.231       10.8889      0.0565922     10.8889      -0.00833182   10.8889      -0.00920145   
   1E+08        4.82849      0.00113348    1E+08        0            0             1E+08        4.38293      0.00316277    1E+08        0            0             1E+08        3.25489      0.00725274    1E+08        0            0             1.5E+08      378.218       11.1111      0.0564676     11.1111      -0.0105921    11.1111      -0.0108983    
   1.01E+08     4.82868      0.00112874    1.01E+08     0            0             1.01E+08     4.38275      0.00310612    1.01E+08     0            0             1.01E+08     3.25563      0.00714913    1.01E+08     0            0             1.51E+08     379.847       11.1111      0.0563791     11.1111      -0.0105478    11.1111      -0.0108772    
