# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --source Linear --tracks 100000 --inactive 50 --Iterations 10 --eigenvalues\n 3 --active 500 --seed 0 --run --bins 135 -f Bins/20mfp-BetterStats/Linear/20mfp.b135.dat , seed = 1982717407
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats/Linear/20mfp.b135.dat, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 135, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17           18            19           20            21           22            23           24            25           26           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.1E+07      4.82902      0             1.1E+07      0            0             1.1E+07      3.73912      0             1.1E+07      0            0             1.1E+07      2.49111      0             1.1E+07      0            0             6.1E+07      28.0636       0.740741     0.00830126    0.740741     -0.00986504   0.740741     -0.000189906  
   1.2E+07      4.82876      0             1.2E+07      0            0             1.2E+07      3.7571       0             1.2E+07      0            0             1.2E+07      0.993908     0             1.2E+07      0.327678     0             6.2E+07      19.089        0.888889     0.00918827    0.888889     -0.0108717    0.888889     -0.00012416   
   1.3E+07      4.82785      0             1.3E+07      0            0             1.3E+07      3.69812      0             1.3E+07      0            0             1.3E+07      1.66117      0             1.3E+07      1.52702      0             6.3E+07      21.5055       0.888889     0.00914634    0.888889     -0.0108322    0.888889     -0.000175551  
   1.4E+07      4.81285      0             1.4E+07      0            0             1.4E+07      3.77304      0             1.4E+07      0            0             1.4E+07      1.44416      0             1.4E+07      0            0             6.4E+07      20.5416       1.03704      0.0100117     1.03704      -0.0118187    1.03704      -0.000163149  
   1.5E+07      4.85355      0             1.5E+07      0            0             1.5E+07      3.79144      0             1.5E+07      0            0             1.5E+07      1.67444      0             1.5E+07      0            0             6.5E+07      23.1414       1.03704      0.0100339     1.03704      -0.0118281    1.03704      -0.000175079  
   1.6E+07      4.6936       0             1.6E+07      0            0             1.6E+07      3.59922      0             1.6E+07      0            0             1.6E+07      3.04347      0             1.6E+07      0            0             6.6E+07      24.0095       1.18519      0.0108946     1.18519      -0.0127629    1.18519      -0.000183439  
   1.7E+07      4.27867      0             1.7E+07      0.201937     0             1.7E+07      4.27867      0             1.7E+07      -0.201937    0             1.7E+07      3.16044      0             1.7E+07      0            0             6.7E+07      26.4367       1.18519      0.01088       1.18519      -0.0127828    1.18519      -0.000151995  
   1.8E+07      4.73545      0             1.8E+07      0            0             1.8E+07      4.43181      0             1.8E+07      0            0             1.8E+07      2.87249      0             1.8E+07      0            0             6.8E+07      27.9058       1.33333      0.0117399     1.33333      -0.0136595    1.33333      -0.000111856  
   1.9E+07      4.80064      0             1.9E+07      0            0             1.9E+07      4.16126      0             1.9E+07      0            0             1.9E+07      1.94678      0             1.9E+07      0            0             6.9E+07      30.5596       1.33333      0.0117272     1.33333      -0.0136623    1.33333      -8.91697E-05  
   2E+07        4.80238      0             2E+07        0            0             2E+07        3.71113      0             2E+07        0            0             2E+07        1.97718      0             2E+07        0            0             7E+07        33.0765       1.48148      0.0125517     1.48148      -0.0145861    1.48148      -9.4871E-05   
   2.1E+07      4.82897      0             2.1E+07      0            0             2.1E+07      3.83309      0             2.1E+07      0            0             2.1E+07      0.814225     0             2.1E+07      2.48298      0             7.1E+07      34.4782       1.48148      0.012533      1.48148      -0.01458      1.48148      -0.000106627  
   2.2E+07      4.82632      0             2.2E+07      0            0             2.2E+07      3.77049      0             2.2E+07      0            0             2.2E+07      1.77067      0             2.2E+07      1.19492      0             7.2E+07      37.0979       1.62963      0.0133889     1.62963      -0.0154113    1.62963      -7.0839E-05   
   2.3E+07      4.81505      0             2.3E+07      0            0             2.3E+07      3.91346      0             2.3E+07      0            0             2.3E+07      3.08315      0             2.3E+07      0            0             7.3E+07      39.85         1.62963      0.0133761     1.62963      -0.0154346    1.62963      -6.50104E-05  
   2.4E+07      4.81956      0             2.4E+07      0            0             2.4E+07      4.34704      0             2.4E+07      0            0             2.4E+07      1.08222      0             2.4E+07      1.33544      0             7.4E+07      40.538        1.77778      0.0142199     1.77778      -0.0162681    1.77778      -6.72493E-05  
   2.5E+07      4.83097      0             2.5E+07      0            0             2.5E+07      4.3924       0             2.5E+07      0            0             2.5E+07      0.887791     0             2.5E+07      0.871428     0             7.5E+07      5.86919       1.77778      0.0142185     1.77778      -0.0162661    1.77778      -3.90436E-05  
   2.6E+07      4.7962       0             2.6E+07      0            0             2.6E+07      4.231        0             2.6E+07      0            0             2.6E+07      0.977711     0             2.6E+07      2.04037      0             7.6E+07      6.0902        1.92593      0.0150074     1.92593      -0.0170381    1.92593      1.67871E-05   
   2.7E+07      4.82109      0             2.7E+07      0            0             2.7E+07      4.37733      0             2.7E+07      0            0             2.7E+07      0.782412     0             2.7E+07      0.865693     0             7.7E+07      6.40388       1.92593      0.0149954     1.92593      -0.0170439    1.92593      2.59545E-05   
   2.8E+07      4.82056      0             2.8E+07      0            0             2.8E+07      4.40855      0             2.8E+07      0            0             2.8E+07      0.968288     0             2.8E+07      1.57055      0             7.8E+07      6.79726       2.07407      0.0158456     2.07407      -0.017827     2.07407      8.89181E-05   
   2.9E+07      4.81242      0             2.9E+07      0            0             2.9E+07      4.38406      0             2.9E+07      0            0             2.9E+07      1.2913       0             2.9E+07      0.793828     0             7.9E+07      6.95217       2.07407      0.0158197     2.07407      -0.017797     2.07407      0.000107736   
   3E+07        4.82084      0             3E+07        0            0             3E+07        4.31891      0             3E+07        0            0             3E+07        1.24792      0             3E+07        1.61142      0             8E+07        7.34696       2.22222      0.0166042     2.22222      -0.0185915    2.22222      0.000156703   
   3.1E+07      4.80643      0             3.1E+07      0            0             3.1E+07      4.42113      0             3.1E+07      0            0             3.1E+07      1.5278       0             3.1E+07      0            0             8.1E+07      7.6798        2.22222      0.0166212     2.22222      -0.0185273    2.22222      0.000162503   
   3.2E+07      4.77729      0             3.2E+07      0            0             3.2E+07      4.27794      0             3.2E+07      0            0             3.2E+07      2.20207      0             3.2E+07      0            0             8.2E+07      7.96798       2.37037      0.0173988     2.37037      -0.0192719    2.37037      0.000232344   
   3.3E+07      4.83642      0             3.3E+07      0            0             3.3E+07      4.06205      0             3.3E+07      0            0             3.3E+07      3.23689      0             3.3E+07      0            0             8.3E+07      8.35024       2.37037      0.0174064     2.37037      -0.0192654    2.37037      0.000241374   
   3.4E+07      4.83184      0             3.4E+07      0            0             3.4E+07      3.709        0             3.4E+07      0            0             3.4E+07      3.32438      0             3.4E+07      0            0             8.4E+07      8.68746       2.51852      0.0181978     2.51852      -0.0199066    2.51852      0.000253386   
   3.5E+07      4.60486      0             3.5E+07      0            0             3.5E+07      4.02796      0             3.5E+07      0            0             3.5E+07      2.42085      0             3.5E+07      0            0             8.5E+07      8.86763       2.51852      0.0181916     2.51852      -0.019925     2.51852      0.00029698    
   3.6E+07      4.84186      0             3.6E+07      0            0             3.6E+07      4.34063      0             3.6E+07      0            0             3.6E+07      2.35454      0             3.6E+07      0            0             8.6E+07      8.46812       2.66667      0.0189544     2.66667      -0.0205286    2.66667      0.000351959   
   3.7E+07      4.76659      0             3.7E+07      0            0             3.7E+07      4.33808      0             3.7E+07      0            0             3.7E+07      2.08938      0             3.7E+07      0            0             8.7E+07      8.09683       2.66667      0.0188981     2.66667      -0.0205321    2.66667      0.000265157   
   3.8E+07      4.79522      0             3.8E+07      0            0             3.8E+07      4.34141      0             3.8E+07      0            0             3.8E+07      1.53895      0             3.8E+07      1.87874      0             8.8E+07      8.36453       2.81481      0.0197457     2.81481      -0.0211673    2.81481      0.000475522   
   3.9E+07      4.83372      0             3.9E+07      0            0             3.9E+07      4.3729       0             3.9E+07      0            0             3.9E+07      1.45156      0             3.9E+07      0.619481     0             8.9E+07      8.70628       2.81481      0.019706      2.81481      -0.0211395    2.81481      0.000423368   
   4E+07        4.7823       0             4E+07        0            0             4E+07        4.26881      0             4E+07        0            0             4E+07        1.62326      0             4E+07        1.47494      0             9E+07        9.05017       2.96296      0.0204465     2.96296      -0.0217267    2.96296      0.000491777   
   4.1E+07      4.83541      0             4.1E+07      0            0             4.1E+07      4.12078      0             4.1E+07      0            0             4.1E+07      1.77513      0             4.1E+07      1.89294      0             9.1E+07      9.32357       2.96296      0.0204677     2.96296      -0.0216821    2.96296      0.000446842   
   4.2E+07      4.79148      0             4.2E+07      0            0             4.2E+07      4.14625      0             4.2E+07      0            0             4.2E+07      1.26858      0             4.2E+07      0            0             9.2E+07      9.6427        3.11111      0.021191      3.11111      -0.0222341    3.11111      0.000654864   
   4.3E+07      4.81198      0             4.3E+07      0            0             4.3E+07      4.39928      0             4.3E+07      0            0             4.3E+07      1.64391      0             4.3E+07      0            0             9.3E+07      9.82654       3.11111      0.0212127     3.11111      -0.0222307    3.11111      0.000596972   
   4.4E+07      4.79836      0             4.4E+07      0            0             4.4E+07      4.21843      0             4.4E+07      0            0             4.4E+07      1.06781      0             4.4E+07      1.34873      0             9.4E+07      10.1825       3.25926      0.0219385     3.25926      -0.0227204    3.25926      0.000665591   
   4.5E+07      4.84109      0             4.5E+07      0            0             4.5E+07      4.31857      0             4.5E+07      0            0             4.5E+07      1.33869      0             4.5E+07      0.955833     0             9.5E+07      10.5367       3.25926      0.0219323     3.25926      -0.0227218    3.25926      0.000676915   
   4.6E+07      4.83572      0             4.6E+07      0            0             4.6E+07      4.38838      0             4.6E+07      0            0             4.6E+07      1.15799      0             4.6E+07      0.607498     0             9.6E+07      10.8583       3.40741      0.0226458     3.40741      -0.0231536    3.40741      0.000804325   
   4.7E+07      4.83503      0             4.7E+07      0            0             4.7E+07      4.32419      0             4.7E+07      0            0             4.7E+07      1.74051      0             4.7E+07      0.668557     0             9.7E+07      11.1775       3.40741      0.022686      3.40741      -0.0231763    3.40741      0.000728493   
   4.8E+07      4.81244      0             4.8E+07      0            0             4.8E+07      4.41182      0             4.8E+07      0            0             4.8E+07      1.88827      0             4.8E+07      0            0             9.8E+07      11.5185       3.55556      0.0233635     3.55556      -0.0235157    3.55556      0.000922193   
   4.9E+07      4.77985      0             4.9E+07      0            0             4.9E+07      3.8455       0             4.9E+07      0            0             4.9E+07      2.37307      0             4.9E+07      0            0             9.9E+07      11.833        3.55556      0.0233555     3.55556      -0.0235232    3.55556      0.000842584   
   5E+07        4.85327      0             5E+07        0            0             5E+07        3.80132      0             5E+07        0            0             5E+07        2.79145      0             5E+07        0            0             1E+08        11.5926       3.7037       0.0241093     3.7037       -0.023972     3.7037       0.000964659   
   5.1E+07      4.83115      0             5.1E+07      0            0             5.1E+07      4.03855      0             5.1E+07      0            0             5.1E+07      1.5709       0             5.1E+07      0            0             1.01E+08     11.9353       3.7037       0.0241063     3.7037       -0.0238889    3.7037       0.000999859   
   5.2E+07      4.81394      0.0121693     5.2E+07      0            0             5.2E+07      4.14506      0.0753082     5.2E+07      0            0             5.2E+07      1.67589      0.0742365     5.2E+07      0            0             1.02E+08     12.2823       3.85185      0.0247846     3.85185      -0.0243061    3.85185      0.00100811    
   5.3E+07      4.81205      0.00825816    5.3E+07      0            0             5.3E+07      4.2334       0.0878854     5.3E+07      0            0             5.3E+07      1.62506      0.0428061     5.3E+07      0.242082     -0.191649     1.03E+08     12.6241       3.85185      0.0248124     3.85185      -0.0242463    3.85185      0.00102669    
   5.4E+07      4.82137      0.0101776     5.4E+07      0            0             5.4E+07      4.2153       0.0677532     5.4E+07      0            0             5.4E+07      1.5076       0.00652597    5.4E+07      0.181561     0.10987       1.04E+08     12.9405       4            0.0254128     4            -0.0245301    4            0.0011578     
   5.5E+07      4.82098      0.00814953    5.5E+07      0            0             5.5E+07      4.23199      0.0562209     5.5E+07      0            0             5.5E+07      1.39955      0.041098      5.5E+07      0.192604     -0.0120604    1.05E+08     13.2998       4            0.0254452     4            -0.0245115    4            0.00112493    
   5.6E+07      4.81805      0.00730093    5.6E+07      0            0             5.6E+07      4.25068      0.0498611     5.6E+07      0            0             5.6E+07      1.48294      0.0834323     5.6E+07      0.160504     -0.0308633    1.06E+08     13.5903       4.14815      0.0261065     4.14815      -0.0247526    4.14815      0.00124207    
   5.7E+07      4.81771      0.0062658     5.7E+07      0            0             5.7E+07      4.26702      0.0453358     5.7E+07      0            0             5.7E+07      1.44723      0.0729589     5.7E+07      0.137575     -0.0163095    1.07E+08     13.9196       4.14815      0.0261117     4.14815      -0.0247434    4.14815      0.0012156     
   5.8E+07      4.8175       0.00548613    5.8E+07      0            0             5.8E+07      4.26955      0.0397397     5.8E+07      0            0             5.8E+07      1.35446      0.10566       5.8E+07      0.120378     0.00458874    1.08E+08     14.1289       4.2963       0.0267729     4.2963       -0.0249399    4.2963       0.00126776    
   5.9E+07      4.8178       0.00488502    5.9E+07      0            0             5.9E+07      4.25936      0.0366079     5.9E+07      0            0             5.9E+07      1.36318      0.0933909     5.9E+07      0.107002     0.00299136    1.09E+08     14.4772       4.2963       0.0267764     4.2963       -0.0249229    4.2963       0.00127245    
   6E+07        4.81847      0.00444186    6E+07        0            0             6E+07        4.25321      0.0334608     6E+07        0            0             6E+07        1.37719      0.0724235     6E+07        0.15557      0.0115788     1.1E+08      14.5009       4.44444      0.0274172     4.44444      -0.0251078    4.44444      0.00141312    
   6.1E+07      4.81943      0.00414136    6.1E+07      0            0             6.1E+07      4.25849      0.0308327     6.1E+07      0            0             6.1E+07      1.3638       0.0661524     6.1E+07      0.141428     0.0130781     1.11E+08     14.6374       4.44444      0.0274213     4.44444      -0.0250429    4.44444      0.0014133     
   6.2E+07      4.81606      0.00498167    6.2E+07      0            0             6.2E+07      4.26772      0.0296153     6.2E+07      0            0             6.2E+07      1.37326      0.0611127     6.2E+07      0.138003     0.01141       1.12E+08     14.8302       4.59259      0.0280562     4.59259      -0.0251959    4.59259      0.00147992    
   6.3E+07      4.81531      0.00465586    6.3E+07      0            0             6.3E+07      4.26102      0.028086      6.3E+07      0            0             6.3E+07      1.40796      0.0445061     6.3E+07      0.241989     0.0881994     1.13E+08     15.1785       4.59259      0.0280621     4.59259      -0.0251875    4.59259      0.00146288    
   6.4E+07      4.81332      0.00472638    6.4E+07      0            0             6.4E+07      4.27077      0.0277219     6.4E+07      0            0             6.4E+07      1.4103       0.0284537     6.4E+07      0.347457     0.127016      1.14E+08     15.5183       4.74074      0.0286972     4.74074      -0.0251948    4.74074      0.00153817    
   6.5E+07      4.81361      0.0044197     6.5E+07      0            0             6.5E+07      4.27829      0.0268724     6.5E+07      0            0             6.5E+07      1.35319      0.0263941     6.5E+07      0.354476     0.105102      1.15E+08     15.8069       4.74074      0.0286774     4.74074      -0.0252442    4.74074      0.00158196    
   6.6E+07      4.81482      0.00430709    6.6E+07      0            0             6.6E+07      4.28281      0.0255705     6.6E+07      0            0             6.6E+07      1.36409      0.0267212     6.6E+07      0.413015     0.11363       1.16E+08     16.1488       4.88889      0.0292728     4.88889      -0.0252107    4.88889      0.00159736    
   6.7E+07      4.81524      0.00407441    6.7E+07      0            0             6.7E+07      4.28892      0.0247869     6.7E+07      0            0             6.7E+07      1.31055      0.0351827     6.7E+07      0.398145     0.0977424     1.17E+08     16.4183       4.88889      0.0292142     4.88889      -0.0252317    4.88889      0.00165891    
   6.8E+07      4.81439      0.00393628    6.8E+07      0            0             6.8E+07      4.28317      0.0240684     6.8E+07      0            0             6.8E+07      1.35264      0.0477924     6.8E+07      0.438664     0.0978759     1.18E+08     16.6307       5.03704      0.0298541     5.03704      -0.0251631    5.03704      0.00168848    
   6.9E+07      4.81419      0.00373403    6.9E+07      0            0             6.9E+07      4.27976      0.0230417     6.9E+07      0            0             6.9E+07      1.34857      0.0450303     6.9E+07      0.415577     0.0952095     1.19E+08     16.9281       5.03704      0.0298331     5.03704      -0.0252178    5.03704      0.00174132    
   7E+07        4.81454      0.00356356    7E+07        0            0             7E+07        4.27614      0.0221722     7E+07        0            0             7E+07        1.3397       0.0294264     7E+07        0.488708     0.110558      1.2E+08      17.0028       5.18519      0.0304206     5.18519      -0.0251049    5.18519      0.00174712    
   7.1E+07      4.81526      0.00346474    7.1E+07      0            0             7.1E+07      4.27744      0.0211543     7.1E+07      0            0             7.1E+07      1.36373      0.0232611     7.1E+07      0.465437     0.103963      1.21E+08     17.3433       5.18519      0.0304066     5.18519      -0.02508      5.18519      0.00174445    
   7.2E+07      4.815        0.00331674    7.2E+07      0            0             7.2E+07      4.25941      0.0267941     7.2E+07      0            0             7.2E+07      1.36029      0.0188004     7.2E+07      0.513016     0.108895      1.22E+08     17.5663       5.33333      0.0309838     5.33333      -0.0250351    5.33333      0.00179538    
   7.3E+07      4.8148       0.00317842    7.3E+07      0            0             7.3E+07      4.25177      0.0266967     7.3E+07      0            0             7.3E+07      1.38899      0.0123821     7.3E+07      0.490711     0.101819      1.23E+08     17.7425       5.33333      0.0309768     5.33333      -0.0250035    5.33333      0.00174441    
   7.4E+07      4.81406      0.00313062    7.4E+07      0            0             7.4E+07      4.23196      0.0321041     7.4E+07      0            0             7.4E+07      1.41118      0.0124312     7.4E+07      0.491919     0.0952081     1.24E+08     17.9151       5.48148      0.031513      5.48148      -0.024861     5.48148      0.00183159    
   7.5E+07      4.80631      0.00817364    7.5E+07      0            0             7.5E+07      4.22386      0.0318254     7.5E+07      0            0             7.5E+07      1.43809      0.016663      7.5E+07      0.507484     0.0895913     1.25E+08     18.1965       5.48148      0.0315343     5.48148      -0.0248502    5.48148      0.00183961    
   7.6E+07      4.80767      0.00797269    7.6E+07      0            0             7.6E+07      4.22665      0.0307237     7.6E+07      0            0             7.6E+07      1.49784      0.00403609    7.6E+07      0.487966     0.0641439     1.26E+08     18.5354       5.62963      0.0320228     5.62963      -0.0246514    5.62963      0.00187594    
   7.7E+07      4.80853      0.00772322    7.7E+07      0            0             7.7E+07      4.22623      0.0295886     7.7E+07      0            0             7.7E+07      1.51407      0.000682537   7.7E+07      0.469893     -0.062141     1.27E+08     18.6907       5.62963      0.0320298     5.62963      -0.0246386    5.62963      0.00186563    
   7.8E+07      4.8086       0.00744773    7.8E+07      0            0             7.8E+07      4.21975      0.0292328     7.8E+07      0            0             7.8E+07      1.50058      0.00446722    7.8E+07      0.487888     -0.0612127    1.28E+08     18.8412       5.77778      0.032598      5.77778      -0.02442      5.77778      0.00181548    
   7.9E+07      4.80997      0.0073156     7.9E+07      0            0             7.9E+07      4.22031      0.0282301     7.9E+07      0            0             7.9E+07      1.49584      0.00515436    7.9E+07      0.499927     -0.0601598    1.29E+08     19.1637       5.77778      0.0325881     5.77778      -0.0243672    5.77778      0.00184106    
   8E+07        4.80994      0.00707179    8E+07        0            0             8E+07        4.21412      0.0279591     8E+07        0            0             8E+07        1.51319      0.00972125    8E+07        0.483263     -0.058558     1.3E+08      18.294        5.92593      0.0331078     5.92593      -0.0241432    5.92593      0.00181531    
   8.1E+07      4.81059      0.00687286    8.1E+07      0            0             8.1E+07      4.20008      0.0303786     8.1E+07      0            0             8.1E+07      1.50857      0.0103597     8.1E+07      0.502267     -0.059658     1.31E+08     18.3561       5.92593      0.0330818     5.92593      -0.024077     5.92593      0.00182276    
   8.2E+07      4.81141      0.00670654    8.2E+07      0            0             8.2E+07      4.18795      0.0317591     8.2E+07      0            0             8.2E+07      1.51582      0.0115677     8.2E+07      0.486571     -0.0596734    1.32E+08     5.35489       6.07407      0.0335555     6.07407      -0.0237893    6.07407      0.00183302    
   8.3E+07      4.81175      0.00651215    8.3E+07      0            0             8.3E+07      4.17375      0.0338228     8.3E+07      0            0             8.3E+07      1.5061       0.0133985     8.3E+07      0.50245      -0.0596225    1.33E+08     5.26308       6.07407      0.0335538     6.07407      -0.0237501    6.07407      0.00178543    
   8.4E+07      4.81234      0.00634767    8.4E+07      0            0             8.4E+07      4.15896      0.0359168     8.4E+07      0            0             8.4E+07      1.55743      0.0336045     8.4E+07      0.487672     -0.044306     1.34E+08     5.34954       6.22222      0.0340718     6.22222      -0.023414     6.22222      0.00182508    
   8.5E+07      4.81336      0.0062468     8.5E+07      0            0             8.5E+07      4.16211      0.0350288     8.5E+07      0            0             8.5E+07      1.57678      0.0345488     8.5E+07      0.488498     -0.0402184    1.35E+08     5.43623       6.22222      0.0340362     6.22222      -0.0233843    6.22222      0.00178621    
   8.6E+07      4.81526      0.00635577    8.6E+07      0            0             8.6E+07      4.16365      0.0340897     8.6E+07      0            0             8.6E+07      1.61276      0.0464734     8.6E+07      0.474929     -0.0384763    1.36E+08     5.49745       6.37037      0.0345379     6.37037      -0.0229594    6.37037      0.00186558    
   8.7E+07      4.81336      0.00645996    8.7E+07      0            0             8.7E+07      4.16762      0.033398      8.7E+07      0            0             8.7E+07      1.63173      0.0488924     8.7E+07      0.462093     -0.0394672    1.37E+08     5.57609       6.37037      0.0345272     6.37037      -0.0229618    6.37037      0.00177438    
   8.8E+07      4.81397      0.0063186     8.8E+07      0            0             8.8E+07      4.17158      0.0327533     8.8E+07      0            0             8.8E+07      1.6312       0.045098      8.8E+07      0.482884     -0.0408033    1.38E+08     5.65266       6.51852      0.0349382     6.51852      -0.0225296    6.51852      0.00179594    
   8.9E+07      4.81418      0.00615988    8.9E+07      0            0             8.9E+07      4.17739      0.0324252     8.9E+07      0            0             8.9E+07      1.62699      0.0437371     8.9E+07      0.494945     -0.0410747    1.39E+08     5.73271       6.51852      0.0349344     6.51852      -0.0225089    6.51852      0.00176709    
   9E+07        4.81406      0.00600709    9E+07        0            0             9E+07        4.18194      0.0319323     9E+07        0            0             9E+07        1.61997      0.0409977     9E+07        0.482571     -0.0395906    1.4E+08      5.7791        6.66667      0.0354114     6.66667      -0.022025     6.66667      0.00167076    
   9.1E+07      4.8146       0.00588513    9.1E+07      0            0             9.1E+07      4.18581      0.0313871     9.1E+07      0            0             9.1E+07      1.60673      0.0409845     9.1E+07      0.510529     -0.0465102    1.41E+08     5.84979       6.66667      0.0354243     6.66667      -0.0220015    6.66667      0.0016747     
   9.2E+07      4.81496      0.00575633    9.2E+07      0            0             9.2E+07      4.18987      0.0309005     9.2E+07      0            0             9.2E+07      1.60111      0.0388853     9.2E+07      0.534695     -0.0501209    1.42E+08     5.92847       6.81481      0.0357603     6.81481      -0.0214696    6.81481      0.00162642    
   9.3E+07      4.81571      0.00567058    9.3E+07      0            0             9.3E+07      4.19392      0.0304469     9.3E+07      0            0             9.3E+07      1.59475      0.0364314     9.3E+07      0.52226      -0.0489162    1.43E+08     6.01079       6.81481      0.0358086     6.81481      -0.0214925    6.81481      0.00167614    
   9.4E+07      4.81571      0.00554171    9.4E+07      0            0             9.4E+07      4.19185      0.0298255     9.4E+07      0            0             9.4E+07      1.5932       0.0346915     9.4E+07      0.510391     -0.0485438    1.44E+08     6.0865        6.96296      0.0361964     6.96296      -0.0209436    6.96296      0.00150007    
   9.5E+07      4.81561      0.00541942    9.5E+07      0            0             9.5E+07      4.17959      0.0315809     9.5E+07      0            0             9.5E+07      1.59634      0.0338353     9.5E+07      0.499049     -0.0486138    1.45E+08     6.15323       6.96296      0.0362014     6.96296      -0.0209557    6.96296      0.00148781    
   9.6E+07      4.81593      0.00531118    9.6E+07      0            0             9.6E+07      4.17565      0.0311394     9.6E+07      0            0             9.6E+07      1.60257      0.0336513     9.6E+07      0.4882       -0.0487411    1.46E+08     6.2034        7.11111      0.0365856     7.11111      -0.0203201    7.11111      0.00149101    
