# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --source Linear --tracks 100000 --inactive 50 --Iterations 10 --eigenvalues\n 3 --active 500 --seed 0 --run --bins 75 -f Bins/20mfp-BetterStats/Linear/20mfp.b75.dat , seed = 3538854555
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats/Linear/20mfp.b75.dat, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 75, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17           18            19           20            21           22            23           24            25           26           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   5E+07        4.83234      0             5E+07        0            0             5E+07        4.41796      0             5E+07        0            0             5E+07        3.74594      0             5E+07        0            0             1E+08        241.188       6.66667      -0.0564988    6.66667      0.0332862     6.66667      0.00129459    
   5.1E+07      4.81664      0             5.1E+07      0            0             5.1E+07      4.35546      0             5.1E+07      0            0             5.1E+07      3.82517      0             5.1E+07      0            0             1.01E+08     237.594       6.66667      -0.0565424    6.66667      0.0333149     6.66667      0.00138827    
   5.2E+07      4.82134      0.0033231     5.2E+07      0            0             5.2E+07      4.37228      0.0118891     5.2E+07      0            0             5.2E+07      3.8066       0.013132      5.2E+07      0            0             1.02E+08     232.996       6.93333      -0.0576761    6.93333      0.0314063     6.93333      0.00438815    
   5.3E+07      4.82175      0.00224018    5.3E+07      0            0             5.3E+07      4.37936      0.00981475    5.3E+07      0            0             5.3E+07      3.80299      0.00923625    5.3E+07      0            0             1.03E+08     217.273       6.93333      -0.0576973    6.93333      0.0314868     6.93333      0.00447006    
   5.4E+07      4.8215       0.00169352    5.4E+07      0            0             5.4E+07      4.36755      0.0126029     5.4E+07      0            0             5.4E+07      3.77272      0.0271202     5.4E+07      0            0             1.04E+08     221.421       7.2          -0.0587355    7.2          0.0293548     7.2          0.00750868    
   5.5E+07      4.82166      0.00136163    5.5E+07      0            0             5.5E+07      4.36846      0.0101146     5.5E+07      0            0             5.5E+07      3.77583      0.0218747     5.5E+07      0            0             1.05E+08     211.816       7.2          -0.0587575    7.2          0.0294564     7.2          0.00757887    
   5.6E+07      4.82422      0.00260178    5.6E+07      0            0             5.6E+07      4.37204      0.00904248    5.6E+07      0            0             5.6E+07      3.77231      0.0185105     5.6E+07      0            0             1.06E+08     215.249       7.46667      -0.0596831    7.46667      0.0271697     7.46667      0.010515      
   5.7E+07      4.8227       0.00263766    5.7E+07      0            0             5.7E+07      4.37026      0.00792361    5.7E+07      0            0             5.7E+07      3.77642      0.0163159     5.7E+07      0            0             1.07E+08     218.473       7.46667      -0.0596421    7.46667      0.0272115     7.46667      0.0105793     
   5.8E+07      4.82354      0.00243873    5.8E+07      0            0             5.8E+07      4.37576      0.00862978    5.8E+07      0            0             5.8E+07      3.76901      0.0158708     5.8E+07      0            0             1.08E+08     224.114       7.73333      -0.0605036    7.73333      0.0248812     7.73333      0.0133181     
   5.9E+07      4.82406      0.002223      5.9E+07      0            0             5.9E+07      4.37625      0.00768509    5.9E+07      0            0             5.9E+07      3.76546      0.0144979     5.9E+07      0            0             1.09E+08     229.782       7.73333      -0.0605148    7.73333      0.0248329     7.73333      0.0133221     
   6E+07        4.82437      0.00202168    6E+07        0            0             6E+07        4.37542      0.00696115    6E+07        0            0             6E+07        3.7681       0.0132864     6E+07        0            0             1.1E+08      230.361       8            -0.0612963    8            0.0223102     8            0.0160667     
   6.1E+07      4.82561      0.00218291    6.1E+07      0            0             6.1E+07      4.37624      0.00637615    6.1E+07      0            0             6.1E+07      3.76593      0.0122546     6.1E+07      0            0             1.11E+08     228.809       8            -0.0613277    8            0.0223324     8            0.0160479     
   6.2E+07      4.82536      0.00201526    6.2E+07      0            0             6.2E+07      4.38008      0.0069051     6.2E+07      0            0             6.2E+07      3.76434      0.0113369     6.2E+07      0            0             1.12E+08     232.479       8.26667      -0.0619208    8.26667      0.0195988     8.26667      0.018412      
   6.3E+07      4.8262       0.002028      6.3E+07      0            0             6.3E+07      4.37959      0.00639157    6.3E+07      0            0             6.3E+07      3.76493      0.0104803     6.3E+07      0            0             1.13E+08     237.903       8.26667      -0.0619234    8.26667      0.0196534     8.26667      0.018479      
   6.4E+07      4.8268       0.00197061    6.4E+07      0            0             6.4E+07      4.38409      0.00735251    6.4E+07      0            0             6.4E+07      3.76333      0.00985303    6.4E+07      0            0             1.14E+08     240.18        8.53333      -0.0625216    8.53333      0.0168507     8.53333      0.0206409     
   6.5E+07      4.82793      0.00214097    6.5E+07      0            0             6.5E+07      4.3825       0.00703289    6.5E+07      0            0             6.5E+07      3.76341      0.00919652    6.5E+07      0            0             1.15E+08     235.527       8.53333      -0.0625484    8.53333      0.0168083     8.53333      0.0206222     
   6.6E+07      4.82728      0.00210551    6.6E+07      0            0             6.6E+07      4.3831       0.00661897    6.6E+07      0            0             6.6E+07      3.76674      0.0092053     6.6E+07      0            0             1.16E+08     240.589       8.8          -0.0629313    8.8          0.013936      8.8          0.0225883     
   6.7E+07      4.82717      0.00198443    6.7E+07      0            0             6.7E+07      4.38341      0.00623705    6.7E+07      0            0             6.7E+07      3.76987      0.00918026    6.7E+07      0            0             1.17E+08     241.326       8.8          -0.0630172    8.8          0.0138853     8.8          0.0225559     
   6.8E+07      4.82758      0.00191584    6.8E+07      0            0             6.8E+07      4.38186      0.00608042    6.8E+07      0            0             6.8E+07      3.77223      0.00896644    6.8E+07      0            0             1.18E+08     238.474       9.06667      -0.0633228    9.06667      0.0109537     9.06667      0.0241527     
   6.9E+07      4.82717      0.00185699    6.9E+07      0            0             6.9E+07      4.38079      0.00585393    6.9E+07      0            0             6.9E+07      3.77332      0.00856114    6.9E+07      0            0             1.19E+08     240.817       9.06667      -0.0633571    9.06667      0.0109929     9.06667      0.0242823     
   7E+07        4.82683      0.00179561    7E+07        0            0             7E+07        4.38116      0.00557319    7E+07        0            0             7E+07        3.77463      0.00823323    7E+07        0            0             1.2E+08      243.236       9.33333      -0.0636157    9.33333      0.00785041    9.33333      0.025345      
   7.1E+07      4.82682      0.00171012    7.1E+07      0            0             7.1E+07      4.38086      0.00531605    7.1E+07      0            0             7.1E+07      3.78021      0.00954176    7.1E+07      0            0             1.21E+08     246.988       9.33333      -0.0636707    9.33333      0.00782153    9.33333      0.0253614     
   7.2E+07      4.82684      0.00163245    7.2E+07      0            0             7.2E+07      4.38056      0.00508294    7.2E+07      0            0             7.2E+07      3.78123      0.00916334    7.2E+07      0            0             1.22E+08     251.111       9.6          -0.0638717    9.6          0.00477497    9.6          0.026214      
   7.3E+07      4.82665      0.00157189    7.3E+07      0            0             7.3E+07      4.38045      0.00486311    7.3E+07      0            0             7.3E+07      3.78338      0.00901325    7.3E+07      0            0             1.23E+08     253.562       9.6          -0.0638671    9.6          0.00478043    9.6          0.0261875     
   7.4E+07      4.82681      0.00151411    7.4E+07      0            0             7.4E+07      4.38077      0.00467092    7.4E+07      0            0             7.4E+07      3.78747      0.00951747    7.4E+07      0            0             1.24E+08     258.368       9.86667      -0.0638817    9.86667      0.00166683    9.86667      0.0268535     
   7.5E+07      4.82762      0.00165622    7.5E+07      0            0             7.5E+07      4.38255      0.00481295    7.5E+07      0            0             7.5E+07      3.79019      0.00951992    7.5E+07      0            0             1.25E+08     260.839       9.86667      -0.0639017    9.86667      0.00169062    9.86667      0.0267959     
   7.6E+07      4.82762      0.00159252    7.6E+07      0            0             7.6E+07      4.38189      0.00467348    7.6E+07      0            0             7.6E+07      3.79415      0.00994078    7.6E+07      0            0             1.26E+08     265.615       10.1333      -0.0639756    10.1333      -0.00148083   10.1333      0.0270191     
   7.7E+07      4.82704      0.00163546    7.7E+07      0            0             7.7E+07      4.38144      0.00452156    7.7E+07      0            0             7.7E+07      3.79552      0.00966719    7.7E+07      0            0             1.27E+08     265.716       10.1333      -0.0638715    10.1333      -0.00140018   10.1333      0.0269841     
   7.8E+07      4.8267       0.00161281    7.8E+07      0            0             7.8E+07      4.38225      0.00443137    7.8E+07      0            0             7.8E+07      3.79613      0.00934084    7.8E+07      0            0             1.28E+08     268.965       10.4         -0.0638458    10.4         -0.00465111   10.4         0.0267524     
   7.9E+07      4.82655      0.00156373    7.9E+07      0            0             7.9E+07      4.38214      0.00427987    7.9E+07      0            0             7.9E+07      3.79529      0.00905574    7.9E+07      0            0             1.29E+08     272.609       10.4         -0.0637651    10.4         -0.00457716   10.4         0.0267525     
   8E+07        4.82676      0.00152603    8E+07        0            0             8E+07        4.3817       0.00415986    8E+07        0            0             8E+07        3.79525      0.00875398    8E+07        0            0             1.3E+08      277.525       10.6667      -0.0636673    10.6667      -0.00769828   10.6667      0.0261459     
   8.1E+07      4.82717      0.00153081    8.1E+07      0            0             8.1E+07      4.38172      0.00402573    8.1E+07      0            0             8.1E+07      3.79617      0.00851938    8.1E+07      0            0             1.31E+08     280.897       10.6667      -0.0636835    10.6667      -0.00775555   10.6667      0.0261514     
   8.2E+07      4.82745      0.00150795    8.2E+07      0            0             8.2E+07      4.38201      0.00390999    8.2E+07      0            0             8.2E+07      3.79676      0.00827362    8.2E+07      0            0             1.32E+08     283.38        10.9333      -0.0633401    10.9333      -0.0107526    10.9333      0.0252263     
   8.3E+07      4.8275       0.00146303    8.3E+07      0            0             8.3E+07      4.38202      0.00379153    8.3E+07      0            0             8.3E+07      3.79739      0.00804683    8.3E+07      0            0             1.33E+08     285.378       10.9333      -0.0634336    10.9333      -0.0108285    10.9333      0.0252141     
   8.4E+07      4.82806      0.00152163    8.4E+07      0            0             8.4E+07      4.38184      0.00368417    8.4E+07      0            0             8.4E+07      3.79732      0.00781047    8.4E+07      0            0             1.34E+08     280.813       11.2         -0.0629799    11.2         -0.0137611    11.2         0.0238801     
   8.5E+07      4.82814      0.00148053    8.5E+07      0            0             8.5E+07      4.38192      0.00357964    8.5E+07      0            0             8.5E+07      3.79772      0.00759742    8.5E+07      0            0             1.35E+08     285.244       11.2         -0.0630012    11.2         -0.013774     11.2         0.0239549     
   8.6E+07      4.82812      0.0014395     8.6E+07      0            0             8.6E+07      4.3822       0.00349173    8.6E+07      0            0             8.6E+07      3.79744      0.00739145    8.6E+07      0            0             1.36E+08     287.99        11.4667      -0.0625666    11.4667      -0.0167503    11.4667      0.0221863     
   8.7E+07      4.8285       0.00144857    8.7E+07      0            0             8.7E+07      4.38178      0.00342274    8.7E+07      0            0             8.7E+07      3.79529      0.00749708    8.7E+07      0            0             1.37E+08     292.078       11.4667      -0.0625341    11.4667      -0.0167306    11.4667      0.0221923     
   8.8E+07      4.82877      0.00143517    8.8E+07      0            0             8.8E+07      4.38157      0.00333889    8.8E+07      0            0             8.8E+07      3.7945       0.00734171    8.8E+07      0            0             1.38E+08     296.154       11.7333      -0.0619777    11.7333      -0.0195177    11.7333      0.0202435     
   8.9E+07      4.829        0.00141692    8.9E+07      0            0             8.9E+07      4.38154      0.0032535     8.9E+07      0            0             8.9E+07      3.79299      0.00730685    8.9E+07      0            0             1.39E+08     299.936       11.7333      -0.0619567    11.7333      -0.0195597    11.7333      0.0202044     
   9E+07        4.8288       0.00139513    9E+07        0            0             9E+07        4.3813       0.00318046    9E+07        0            0             9E+07        3.79361      0.00715056    9E+07        0            0             1.4E+08      298.006       12           -0.0613252    12           -0.0222344    12           0.0179553     
   9.1E+07      4.82898      0.00137261    9.1E+07      0            0             9.1E+07      4.3816       0.00311646    9.1E+07      0            0             9.1E+07      3.79388      0.00698115    9.1E+07      0            0             1.41E+08     301.483       12           -0.0613191    12           -0.0223246    12           0.0178774     
   9.2E+07      4.82892      0.00134124    9.2E+07      0            0             9.2E+07      4.38205      0.00307503    9.2E+07      0            0             9.2E+07      3.79384      0.00681503    9.2E+07      0            0             1.42E+08     305.684       12.2667      -0.0605118    12.2667      -0.0247345    12.2667      0.0154672     
   9.3E+07      4.82906      0.00131727    9.3E+07      0            0             9.3E+07      4.38189      0.00300784    9.3E+07      0            0             9.3E+07      3.79424      0.00666817    9.3E+07      0            0             1.43E+08     310.134       12.2667      -0.0605674    12.2667      -0.0247962    12.2667      0.0154603     
   9.4E+07      4.8292       0.00129446    9.4E+07      0            0             9.4E+07      4.38231      0.00296889    9.4E+07      0            0             9.4E+07      3.79523      0.00658992    9.4E+07      0            0             1.44E+08     299.323       12.5333      -0.0595966    12.5333      -0.0271853    12.5333      0.0126942     
   9.5E+07      4.82904      0.00127531    9.5E+07      0            0             9.5E+07      4.38221      0.00290466    9.5E+07      0            0             9.5E+07      3.79547      0.00644797    9.5E+07      0            0             1.45E+08     303.448       12.5333      -0.0596318    12.5333      -0.0271741    12.5333      0.012695      
   9.6E+07      4.8295       0.00132963    9.6E+07      0            0             9.6E+07      4.38205      0.002846      9.6E+07      0            0             9.6E+07      3.79663      0.00641059    9.6E+07      0            0             1.46E+08     297.4         12.8         -0.0586932    12.8         -0.0293948    12.8         0.00987395    
   9.7E+07      4.82938      0.00130716    9.7E+07      0            0             9.7E+07      4.38199      0.00278601    9.7E+07      0            0             9.7E+07      3.7958       0.00632739    9.7E+07      0            0             1.47E+08     294.149       12.8         -0.0587162    12.8         -0.0294141    12.8         0.00987123    
   9.8E+07      4.82951      0.00128636    9.8E+07      0            0             9.8E+07      4.38168      0.00274557    9.8E+07      0            0             9.8E+07      3.79605      0.00620048    9.8E+07      0            0             1.48E+08     293.004       13.0667      -0.0576553    13.0667      -0.0314017    13.0667      0.00681986    
   9.9E+07      4.8292       0.00129669    9.9E+07      0            0             9.9E+07      4.38226      0.00275053    9.9E+07      0            0             9.9E+07      3.79508      0.0061502     9.9E+07      0            0             1.49E+08     296.752       13.0667      -0.0576197    13.0667      -0.0314581    13.0667      0.00675716    
   1E+08        4.82897      0.00129122    1E+08        0            0             1E+08        4.38213      0.00269863    1E+08        0            0             1E+08        3.79414      0.00609747    1E+08        0            0             1.5E+08      299.617       13.3333      -0.0565163    13.3333      -0.0333148    13.3333      0.0036114     
