# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --source Linear --tracks 100000 --inactive 50 --Iterations 10 --eigenvalues\n 3 --active 500 --seed 0 --run --bins 105 -f Bins/20mfp-BetterStats/Linear/20mfp.b105.dat , seed = 909949452
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats/Linear/20mfp.b105.dat, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 105, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17           18            19           20            21           22            23           24            25           26           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   2.6E+07      4.84349      0             2.6E+07      0            0             2.6E+07      4.3795       0             2.6E+07      0            0             2.6E+07      3.17689      0             2.6E+07      0            0             7.6E+07      55.4181       2.47619      -0.0231012    2.47619      -0.0256751    2.47619      0.0146034     
   2.7E+07      4.84006      0             2.7E+07      0            0             2.7E+07      4.31823      0             2.7E+07      0            0             2.7E+07      3.13649      0             2.7E+07      0            0             7.7E+07      58.939        2.47619      -0.0230868    2.47619      -0.0256489    2.47619      0.0145858     
   2.8E+07      4.83445      0             2.8E+07      0            0             2.8E+07      4.38832      0             2.8E+07      0            0             2.8E+07      3.19406      0             2.8E+07      0            0             7.8E+07      62.0046       2.66667      -0.0244131    2.66667      -0.0267685    2.66667      0.0141117     
   2.9E+07      4.82655      0             2.9E+07      0            0             2.9E+07      4.39489      0             2.9E+07      0            0             2.9E+07      3.23431      0             2.9E+07      0            0             7.9E+07      65.5478       2.66667      -0.0243686    2.66667      -0.0267402    2.66667      0.0141015     
   3E+07        4.8168       0             3E+07        0            0             3E+07        4.35614      0             3E+07        0            0             3E+07        3.25839      0             3E+07        0            0             8E+07        67.3275       2.85714      -0.0256177    2.85714      -0.027726     2.85714      0.0134034     
   3.1E+07      4.79598      0             3.1E+07      0            0             3.1E+07      4.34457      0             3.1E+07      0            0             3.1E+07      3.12892      0             3.1E+07      0            0             8.1E+07      71.0005       2.85714      -0.025631     2.85714      -0.0276935    2.85714      0.0134227     
   3.2E+07      4.83057      0             3.2E+07      0            0             3.2E+07      4.40815      0             3.2E+07      0            0             3.2E+07      3.19625      0             3.2E+07      0            0             8.2E+07      67.2234       3.04762      -0.0268709    3.04762      -0.0285846    3.04762      0.0125709     
   3.3E+07      4.85229      0             3.3E+07      0            0             3.3E+07      4.37398      0             3.3E+07      0            0             3.3E+07      3.04459      0             3.3E+07      0            0             8.3E+07      69.3421       3.04762      -0.0268839    3.04762      -0.028579     3.04762      0.0125555     
   3.4E+07      4.82258      0             3.4E+07      0            0             3.4E+07      4.36144      0             3.4E+07      0            0             3.4E+07      3.25008      0             3.4E+07      0            0             8.4E+07      71.4279       3.2381       -0.0280505    3.2381       -0.0293841    3.2381       0.0115933     
   3.5E+07      4.80821      0             3.5E+07      0            0             3.5E+07      4.37325      0             3.5E+07      0            0             3.5E+07      3.18544      0             3.5E+07      0            0             8.5E+07      74.6615       3.2381       -0.0280435    3.2381       -0.0293437    3.2381       0.0115579     
   3.6E+07      4.82815      0             3.6E+07      0            0             3.6E+07      4.34038      0             3.6E+07      0            0             3.6E+07      3.19333      0             3.6E+07      0            0             8.6E+07      75.5056       3.42857      -0.0292798    3.42857      -0.0301254    3.42857      0.0104045     
   3.7E+07      4.81579      0             3.7E+07      0            0             3.7E+07      4.37872      0             3.7E+07      0            0             3.7E+07      3.25217      0             3.7E+07      0            0             8.7E+07      78.887        3.42857      -0.029291     3.42857      -0.030116     3.42857      0.0103434     
   3.8E+07      4.82312      0             3.8E+07      0            0             3.8E+07      4.36306      0             3.8E+07      0            0             3.8E+07      3.16723      0             3.8E+07      0            0             8.8E+07      78.5917       3.61905      -0.0304173    3.61905      -0.0307363    3.61905      0.00909217    
   3.9E+07      4.82223      0             3.9E+07      0            0             3.9E+07      4.36581      0             3.9E+07      0            0             3.9E+07      3.26457      0             3.9E+07      0            0             8.9E+07      81.6452       3.61905      -0.0304167    3.61905      -0.030707     3.61905      0.00903955    
   4E+07        4.82032      0             4E+07        0            0             4E+07        4.32347      0             4E+07        0            0             4E+07        2.91745      0             4E+07        0            0             9E+07        84.9394       3.80952      -0.0315775    3.80952      -0.0312357    3.80952      0.00765445    
   4.1E+07      4.83318      0             4.1E+07      0            0             4.1E+07      4.42252      0             4.1E+07      0            0             4.1E+07      3.2337       0             4.1E+07      0            0             9.1E+07      87.7404       3.80952      -0.0315653    3.80952      -0.0312349    3.80952      0.00766495    
   4.2E+07      4.84129      0             4.2E+07      0            0             4.2E+07      4.31119      0             4.2E+07      0            0             4.2E+07      3.23689      0             4.2E+07      0            0             9.2E+07      85.1992       4            -0.0326871    4            -0.0316501    4            0.00616428    
   4.3E+07      4.8183       0             4.3E+07      0            0             4.3E+07      4.31985      0             4.3E+07      0            0             4.3E+07      3.23445      0             4.3E+07      0            0             9.3E+07      87.1349       4            -0.032662     4            -0.0316595    4            0.00613783    
   4.4E+07      4.79088      0             4.4E+07      0            0             4.4E+07      4.39807      0             4.4E+07      0            0             4.4E+07      3.28383      0             4.4E+07      0            0             9.4E+07      89.9097       4.19048      -0.033824     4.19048      -0.0320393    4.19048      0.00458765    
   4.5E+07      4.84009      0             4.5E+07      0            0             4.5E+07      4.32878      0             4.5E+07      0            0             4.5E+07      3.2305       0             4.5E+07      0            0             9.5E+07      89.2987       4.19048      -0.0337795    4.19048      -0.0320402    4.19048      0.00455366    
   4.6E+07      4.81941      0             4.6E+07      0            0             4.6E+07      4.37984      0             4.6E+07      0            0             4.6E+07      3.17511      0             4.6E+07      0            0             9.6E+07      90.6863       4.38095      -0.0348161    4.38095      -0.0322282    4.38095      0.00294537    
   4.7E+07      4.81175      0             4.7E+07      0            0             4.7E+07      4.33438      0             4.7E+07      0            0             4.7E+07      3.2327       0             4.7E+07      0            0             9.7E+07      93.6843       4.38095      -0.034819     4.38095      -0.0322646    4.38095      0.00292088    
   4.8E+07      4.82302      0             4.8E+07      0            0             4.8E+07      4.38991      0             4.8E+07      0            0             4.8E+07      3.22554      0             4.8E+07      0            0             9.8E+07      96.7228       4.57143      -0.03585      4.57143      -0.0324145    4.57143      0.001291      
   4.9E+07      4.82306      0             4.9E+07      0            0             4.9E+07      4.34504      0             4.9E+07      0            0             4.9E+07      3.11146      0             4.9E+07      0            0             9.9E+07      99.7015       4.57143      -0.0358552    4.57143      -0.0324097    4.57143      0.00126942    
   5E+07        4.82498      0             5E+07        0            0             5E+07        4.36049      0             5E+07        0            0             5E+07        3.28437      0             5E+07        0            0             1E+08        102.655       4.7619       -0.0368978    4.7619       -0.0324581    4.7619       -0.000443075  
   5.1E+07      4.83207      0             5.1E+07      0            0             5.1E+07      4.39219      0             5.1E+07      0            0             5.1E+07      3.21475      0             5.1E+07      0            0             1.01E+08     105.668       4.7619       -0.0368735    4.7619       -0.0324689    4.7619       -0.000367873  
   5.2E+07      4.82976      0.00163671    5.2E+07      0            0             5.2E+07      4.38775      0.00313866    5.2E+07      0            0             5.2E+07      3.24561      0.0218259     5.2E+07      0            0             1.02E+08     108.39        4.95238      -0.0378352    4.95238      -0.0324018    4.95238      -0.00207654   
   5.3E+07      4.82732      0.00226864    5.3E+07      0            0             5.3E+07      4.37128      0.0136105     5.3E+07      0            0             5.3E+07      3.25968      0.0185359     5.3E+07      0            0             1.03E+08     107.655       4.95238      -0.0378852    4.95238      -0.0324263    4.95238      -0.00210271   
   5.4E+07      4.82805      0.00181609    5.4E+07      0            0             5.4E+07      4.37256      0.0102685     5.4E+07      0            0             5.4E+07      3.26874      0.0159647     5.4E+07      0            0             1.04E+08     110.273       5.14286      -0.0387489    5.14286      -0.0322528    5.14286      -0.00367382   
   5.5E+07      4.83244      0.00418745    5.5E+07      0            0             5.5E+07      4.37302      0.00822471    5.5E+07      0            0             5.5E+07      3.26328      0.0136748     5.5E+07      0            0             1.05E+08     113.329       5.14286      -0.0388011    5.14286      -0.032232     5.14286      -0.00370931   
   5.6E+07      4.83037      0.00396773    5.6E+07      0            0             5.6E+07      4.35642      0.016627      5.6E+07      0            0             5.6E+07      3.25468      0.0138338     5.6E+07      0            0             1.06E+08     116.083       5.33333      -0.0397258    5.33333      -0.0320001    5.33333      -0.00530491   
   5.7E+07      4.83002      0.00341713    5.7E+07      0            0             5.7E+07      4.35743      0.0142821     5.7E+07      0            0             5.7E+07      3.23696      0.0202458     5.7E+07      0            0             1.07E+08     118.975       5.33333      -0.039709     5.33333      -0.0319983    5.33333      -0.00525052   
   5.8E+07      4.83055      0.00303103    5.8E+07      0            0             5.8E+07      4.35597      0.0125712     5.8E+07      0            0             5.8E+07      3.23341      0.0180229     5.8E+07      0            0             1.08E+08     121.937       5.52381      -0.0405987    5.52381      -0.0316973    5.52381      -0.00684179   
   5.9E+07      4.82738      0.00402143    5.9E+07      0            0             5.9E+07      4.36348      0.0132307     5.9E+07      0            0             5.9E+07      3.21918      0.0208969     5.9E+07      0            0             1.09E+08     124.334       5.52381      -0.0406112    5.52381      -0.0316956    5.52381      -0.00679636   
   6E+07        4.82673      0.00367157    6E+07        0            0             6E+07        4.35815      0.0129362     6E+07        0            0             6E+07        3.21193      0.0200273     6E+07        0            0             1.1E+08      127.206       5.71429      -0.0414335    5.71429      -0.0312003    5.71429      -0.00825563   
   6.1E+07      4.82736      0.00339198    6.1E+07      0            0             6.1E+07      4.35588      0.0119582     6.1E+07      0            0             6.1E+07      3.19939      0.021779      6.1E+07      0            0             1.11E+08     129.382       5.71429      -0.0414724    5.71429      -0.0312291    5.71429      -0.00822709   
   6.2E+07      4.8299       0.00394575    6.2E+07      0            0             6.2E+07      4.35919      0.0114123     6.2E+07      0            0             6.2E+07      3.19321      0.0208231     6.2E+07      0            0             1.12E+08     132.119       5.90476      -0.0422705    5.90476      -0.030697     5.90476      -0.00955699   
   6.3E+07      4.82793      0.00410635    6.3E+07      0            0             6.3E+07      4.35571      0.0110534     6.3E+07      0            0             6.3E+07      3.1849       0.020815      6.3E+07      0            0             1.13E+08     129.951       5.90476      -0.0423013    5.90476      -0.0306959    5.90476      -0.00959543   
   6.4E+07      4.82735      0.00385327    6.4E+07      0            0             6.4E+07      4.35563      0.0102642     6.4E+07      0            0             6.4E+07      3.19622      0.0221945     6.4E+07      0            0             1.14E+08     129.412       6.09524      -0.0430605    6.09524      -0.0300929    6.09524      -0.010729     
   6.5E+07      4.82588      0.00386611    6.5E+07      0            0             6.5E+07      4.35665      0.00963034    6.5E+07      0            0             6.5E+07      3.20363      0.0219192     6.5E+07      0            0             1.15E+08     126.307       6.09524      -0.0430511    6.09524      -0.0300687    6.09524      -0.0107974    
   6.6E+07      4.82458      0.00383779    6.6E+07      0            0             6.6E+07      4.35643      0.00903088    6.6E+07      0            0             6.6E+07      3.20868      0.0211227     6.6E+07      0            0             1.16E+08     126.245       6.28571      -0.0438087    6.28571      -0.0293676    6.28571      -0.01181      
   6.7E+07      4.8248       0.00361821    6.7E+07      0            0             6.7E+07      4.35764      0.00858029    6.7E+07      0            0             6.7E+07      3.20533      0.020144      6.7E+07      0            0             1.17E+08     128.857       6.28571      -0.0437924    6.28571      -0.0293502    6.28571      -0.0116964    
   6.8E+07      4.82515      0.00343401    6.8E+07      0            0             6.8E+07      4.3571       0.0081206     6.8E+07      0            0             6.8E+07      3.18525      0.0272593     6.8E+07      0            0             1.18E+08     128.31        6.47619      -0.0445385    6.47619      -0.0285655    6.47619      -0.0127678    
   6.9E+07      4.82555      0.00327687    6.9E+07      0            0             6.9E+07      4.35689      0.00769596    6.9E+07      0            0             6.9E+07      3.19098      0.0264205     6.9E+07      0            0             1.19E+08     130.214       6.47619      -0.044516     6.47619      -0.0285444    6.47619      -0.0126908    
   7E+07        4.82586      0.00312769    7E+07        0            0             7E+07        4.35737      0.0073263     7E+07        0            0             7E+07        3.1951       0.0254196     7E+07        0            0             1.2E+08      132.757       6.66667      -0.0452568    6.66667      -0.0277356    6.66667      -0.013419     
   7.1E+07      4.8264       0.00302529    7.1E+07      0            0             7.1E+07      4.35701      0.0069864     7.1E+07      0            0             7.1E+07      3.19541      0.0242109     7.1E+07      0            0             1.21E+08     132.933       6.66667      -0.0452588    6.66667      -0.0277178    6.66667      -0.0135155    
   7.2E+07      4.82764      0.00313182    7.2E+07      0            0             7.2E+07      4.35773      0.00670606    7.2E+07      0            0             7.2E+07      3.1989       0.0233612     7.2E+07      0            0             1.22E+08     133.838       6.85714      -0.0458746    6.85714      -0.0267369    6.85714      -0.0140035    
   7.3E+07      4.82767      0.00299579    7.3E+07      0            0             7.3E+07      4.35782      0.00641503    7.3E+07      0            0             7.3E+07      3.20201      0.022551      7.3E+07      0            0             1.23E+08     135.364       6.85714      -0.0458814    6.85714      -0.0267725    6.85714      -0.0139705    
   7.4E+07      4.8277       0.00287112    7.4E+07      0            0             7.4E+07      4.35786      0.00614791    7.4E+07      0            0             7.4E+07      3.19199      0.0237326     7.4E+07      0            0             1.24E+08     136.38        7.04762      -0.0465261    7.04762      -0.0256721    7.04762      -0.0144528    
   7.5E+07      4.82681      0.00289248    7.5E+07      0            0             7.5E+07      4.35816      0.00590926    7.5E+07      0            0             7.5E+07      3.1894       0.0229244     7.5E+07      0            0             1.25E+08     136.913       7.04762      -0.0465529    7.04762      -0.0257201    7.04762      -0.0143709    
   7.6E+07      4.82697      0.00278564    7.6E+07      0            0             7.6E+07      4.35861      0.00569905    7.6E+07      0            0             7.6E+07      3.19433      0.0225682     7.6E+07      0            0             1.26E+08     139.432       7.2381       -0.0470438    7.2381       -0.0245552    7.2381       -0.0146677    
   7.7E+07      4.82692      0.00268285    7.7E+07      0            0             7.7E+07      4.35968      0.00558636    7.7E+07      0            0             7.7E+07      3.19814      0.0220518     7.7E+07      0            0             1.27E+08     141.621       7.2381       -0.0470869    7.2381       -0.0245785    7.2381       -0.0146209    
   7.8E+07      4.82667      0.00259855    7.8E+07      0            0             7.8E+07      4.35924      0.00540389    7.8E+07      0            0             7.8E+07      3.19974      0.0213222     7.8E+07      0            0             1.28E+08     144.022       7.42857      -0.0476228    7.42857      -0.0234037    7.42857      -0.0146703    
   7.9E+07      4.82674      0.00250988    7.9E+07      0            0             7.9E+07      4.35985      0.00525221    7.9E+07      0            0             7.9E+07      3.19714      0.0207458     7.9E+07      0            0             1.29E+08     145.955       7.42857      -0.047645     7.42857      -0.0234066    7.42857      -0.0146969    
   8E+07        4.82632      0.00246112    8E+07        0            0             8E+07        4.36034      0.00509941    8E+07        0            0             8E+07        3.1883       0.0218535     8E+07        0            0             1.3E+08      147.141       7.61905      -0.0480808    7.61905      -0.0221016    7.61905      -0.0144915    
   8.1E+07      4.82628      0.00238208    8.1E+07      0            0             8.1E+07      4.36121      0.00500933    8.1E+07      0            0             8.1E+07      3.1847       0.0214432     8.1E+07      0            0             1.31E+08     144.926       7.61905      -0.0481816    7.61905      -0.0221285    7.61905      -0.0145222    
   8.2E+07      4.82706      0.00243311    8.2E+07      0            0             8.2E+07      4.36211      0.00493247    8.2E+07      0            0             8.2E+07      3.18485      0.0207736     8.2E+07      0            0             1.32E+08     143.547       7.80952      -0.048602     7.80952      -0.0207685    7.80952      -0.014162     
   8.3E+07      4.82673      0.00238183    8.3E+07      0            0             8.3E+07      4.3619       0.00478757    8.3E+07      0            0             8.3E+07      3.18575      0.0201635     8.3E+07      0            0             1.33E+08     145.716       7.80952      -0.0486292    7.80952      -0.0207888    7.80952      -0.0141414    
   8.4E+07      4.82705      0.0023331     8.4E+07      0            0             8.4E+07      4.36266      0.00470718    8.4E+07      0            0             8.4E+07      3.18768      0.0196624     8.4E+07      0            0             1.34E+08     147.61        8            -0.0489951    8            -0.0193728    8            -0.0136125    
   8.5E+07      4.82695      0.00226866    8.5E+07      0            0             8.5E+07      4.36333      0.00461984    8.5E+07      0            0             8.5E+07      3.18676      0.0191219     8.5E+07      0            0             1.35E+08     150.029       8            -0.0490016    8            -0.0193748    8            -0.0136062    
   8.6E+07      4.82654      0.00224272    8.6E+07      0            0             8.6E+07      4.36269      0.00453567    8.6E+07      0            0             8.6E+07      3.18599      0.0186061     8.6E+07      0            0             1.36E+08     151.21        8.19048      -0.0494502    8.19048      -0.017961     8.19048      -0.0130374    
   8.7E+07      4.82656      0.00218223    8.7E+07      0            0             8.7E+07      4.36329      0.00445271    8.7E+07      0            0             8.7E+07      3.18633      0.0181064     8.7E+07      0            0             1.37E+08     152.647       8.19048      -0.0494246    8.19048      -0.0179505    8.19048      -0.0130071    
   8.8E+07      4.82703      0.00217388    8.8E+07      0            0             8.8E+07      4.3642       0.00442761    8.8E+07      0            0             8.8E+07      3.1873       0.0176555     8.8E+07      0            0             1.38E+08     150.517       8.38095      -0.0497748    8.38095      -0.0164602    8.38095      -0.0120556    
   8.9E+07      4.82714      0.00212138    8.9E+07      0            0             8.9E+07      4.3647       0.00434266    8.9E+07      0            0             8.9E+07      3.18853      0.0172456     8.9E+07      0            0             1.39E+08     152.763       8.38095      -0.0497939    8.38095      -0.0165226    8.38095      -0.0121151    
   9E+07        4.82716      0.00206844    9E+07        0            0             9E+07        4.36514      0.00425656    9E+07        0            0             9E+07        3.18809      0.0168199     9E+07        0            0             1.4E+08      154.498       8.57143      -0.0500984    8.57143      -0.0149105    8.57143      -0.0110569    
   9.1E+07      4.827        0.00202434    9.1E+07      0            0             9.1E+07      4.36459      0.00418927    9.1E+07      0            0             9.1E+07      3.18721      0.0164327     9.1E+07      0            0             1.41E+08     156.496       8.57143      -0.0500893    8.57143      -0.0149314    8.57143      -0.011012     
   9.2E+07      4.82648      0.00204355    9.2E+07      0            0             9.2E+07      4.36357      0.00421052    9.2E+07      0            0             9.2E+07      3.18673      0.0160484     9.2E+07      0            0             1.42E+08     158.704       8.7619       -0.0504103    8.7619       -0.0133163    8.7619       -0.010006     
   9.3E+07      4.82671      0.00200972    9.3E+07      0            0             9.3E+07      4.36284      0.00417567    9.3E+07      0            0             9.3E+07      3.18619      0.0156844     9.3E+07      0            0             1.43E+08     157.185       8.7619       -0.0503473    8.7619       -0.0133892    8.7619       -0.0099498    
   9.4E+07      4.82684      0.00196793    9.4E+07      0            0             9.4E+07      4.36333      0.00410915    9.4E+07      0            0             9.4E+07      3.18856      0.015507      9.4E+07      0            0             1.44E+08     152.002       8.95238      -0.0506146    8.95238      -0.0116619    8.95238      -0.00862436   
   9.5E+07      4.82644      0.00196421    9.5E+07      0            0             9.5E+07      4.36057      0.00485721    9.5E+07      0            0             9.5E+07      3.19036      0.0152655     9.5E+07      0            0             1.45E+08     152.497       8.95238      -0.0505598    8.95238      -0.0116917    8.95238      -0.00864685   
   9.6E+07      4.8267       0.0019391     9.6E+07      0            0             9.6E+07      4.36097      0.00476867    9.6E+07      0            0             9.6E+07      3.19157      0.0149822     9.6E+07      0            0             1.46E+08     154.579       9.14286      -0.0507801    9.14286      -0.0100969    9.14286      -0.00717976   
   9.7E+07      4.82666      0.00189829    9.7E+07      0            0             9.7E+07      4.36099      0.00466725    9.7E+07      0            0             9.7E+07      3.19209      0.0146725     9.7E+07      0            0             1.47E+08     155.61        9.14286      -0.0507336    9.14286      -0.0100543    9.14286      -0.00718283   
   9.8E+07      4.82664      0.00185887    9.8E+07      0            0             9.8E+07      4.35952      0.00479813    9.8E+07      0            0             9.8E+07      3.18752      0.0150613     9.8E+07      0            0             1.48E+08     157.791       9.33333      -0.0509226    9.33333      -0.00833116   9.33333      -0.00581128   
   9.9E+07      4.82659      0.00182161    9.9E+07      0            0             9.9E+07      4.35911      0.00471693    9.9E+07      0            0             9.9E+07      3.18596      0.0148347     9.9E+07      0            0             1.49E+08     154.3         9.33333      -0.0509281    9.33333      -0.00835155   9.33333      -0.00569925   
