# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --eigenvalues 3 --tracks 100000 --inactive 50 --source Linear --Iterations\n 10 --active 500 --seed 0 --run --bins 120 -f Bins/20mfp-BetterStats-nyx/Linear/20mfp.b120.dat , seed = 502175969
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats-nyx/Linear/20mfp.b120.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 120, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.7E+07      4.81666      0             1.7E+07      0            0             1.7E+07      4.81666       1.7E+07      0             1.7E+07      4.33949      0             1.7E+07      0            0             1.7E+07      4.33949       1.7E+07      0             1.7E+07      3.04681      0             1.7E+07      0            0             1.7E+07      3.04681       1.7E+07      0             6.7E+07      72.9787       1.33333      -0.0131545    1.33333      -0.0167704    1.33333      -0.00970439   
   1.8E+07      4.81688      0             1.8E+07      0            0             1.8E+07      4.81688       1.8E+07      0             1.8E+07      4.30085      0             1.8E+07      0            0             1.8E+07      4.30085       1.8E+07      0             1.8E+07      2.95401      0             1.8E+07      0            0             1.8E+07      2.95401       1.8E+07      0             6.8E+07      80.5633       1.5          -0.0142396    1.5          -0.0179982    1.5          -0.0100345    
   1.9E+07      4.85316      0             1.9E+07      0            0             1.9E+07      4.85316       1.9E+07      0             1.9E+07      4.36451      0             1.9E+07      0            0             1.9E+07      4.36451       1.9E+07      0             1.9E+07      3.09351      0             1.9E+07      0            0             1.9E+07      3.09351       1.9E+07      0             6.9E+07      83.3624       1.5          -0.0142048    1.5          -0.0179672    1.5          -0.0100273    
   2E+07        4.81393      0             2E+07        0            0             2E+07        4.81393       2E+07        0             2E+07        4.3789       0             2E+07        0            0             2E+07        4.3789        2E+07        0             2E+07        3.15085      0             2E+07        0            0             2E+07        3.15085       2E+07        0             7E+07        84.8714       1.66667      -0.0152766    1.66667      -0.0191616    1.66667      -0.0102892    
   2.1E+07      4.84593      0             2.1E+07      0            0             2.1E+07      4.84593       2.1E+07      0             2.1E+07      4.26184      0             2.1E+07      0            0             2.1E+07      4.26184       2.1E+07      0             2.1E+07      3.29776      0             2.1E+07      0            0             2.1E+07      3.29776       2.1E+07      0             7.1E+07      82.1684       1.66667      -0.0152291    1.66667      -0.0191617    1.66667      -0.0102868    
   2.2E+07      4.80763      0             2.2E+07      0            0             2.2E+07      4.80763       2.2E+07      0             2.2E+07      4.24173      0             2.2E+07      0            0             2.2E+07      4.24173       2.2E+07      0             2.2E+07      1.94747      0             2.2E+07      0            0             2.2E+07      1.94747       2.2E+07      0             7.2E+07      88.8636       1.83333      -0.0163166    1.83333      -0.0202746    1.83333      -0.0104724    
   2.3E+07      4.83484      0             2.3E+07      0            0             2.3E+07      4.83484       2.3E+07      0             2.3E+07      4.36799      0             2.3E+07      0            0             2.3E+07      4.36799       2.3E+07      0             2.3E+07      1.70853      0             2.3E+07      1.26648      0             2.3E+07      1.70853       2.3E+07      1.26648       7.3E+07      94.9526       1.83333      -0.0162812    1.83333      -0.0202397    1.83333      -0.0104321    
   2.4E+07      4.82578      0             2.4E+07      0            0             2.4E+07      4.82578       2.4E+07      0             2.4E+07      4.3383       0             2.4E+07      0            0             2.4E+07      4.3383        2.4E+07      0             2.4E+07      1.3265       0             2.4E+07      0.881992     0             2.4E+07      1.3265        2.4E+07      0.881992      7.4E+07      99.7777       2            -0.017302     2            -0.0213726    2            -0.010545     
   2.5E+07      4.84639      0             2.5E+07      0            0             2.5E+07      4.84639       2.5E+07      0             2.5E+07      4.38485      0             2.5E+07      0            0             2.5E+07      4.38485       2.5E+07      0             2.5E+07      1.26974      0             2.5E+07      0.184252     0             2.5E+07      1.26974       2.5E+07      0.184252      7.5E+07      76.8448       2            -0.0173182    2            -0.0213935    2            -0.0105588    
   2.6E+07      4.83567      0             2.6E+07      0            0             2.6E+07      4.83567       2.6E+07      0             2.6E+07      4.33932      0             2.6E+07      0            0             2.6E+07      4.33932       2.6E+07      0             2.6E+07      2.16633      0             2.6E+07      0            0             2.6E+07      2.16633       2.6E+07      0             7.6E+07      81.7117       2.16667      -0.0183225    2.16667      -0.0223765    2.16667      -0.0104912    
   2.7E+07      4.82522      0             2.7E+07      0            0             2.7E+07      4.82522       2.7E+07      0             2.7E+07      4.33144      0             2.7E+07      0            0             2.7E+07      4.33144       2.7E+07      0             2.7E+07      2.07586      0             2.7E+07      0            0             2.7E+07      2.07586       2.7E+07      0             7.7E+07      85.4066       2.16667      -0.0183203    2.16667      -0.0224144    2.16667      -0.0104396    
   2.8E+07      4.80627      0             2.8E+07      0            0             2.8E+07      4.80627       2.8E+07      0             2.8E+07      4.01542      0             2.8E+07      0            0             2.8E+07      4.01542       2.8E+07      0             2.8E+07      2.69982      0             2.8E+07      0            0             2.8E+07      2.69982       2.8E+07      0             7.8E+07      90.1582       2.33333      -0.0193166    2.33333      -0.0233425    2.33333      -0.0102973    
   2.9E+07      4.79046      0             2.9E+07      0            0             2.9E+07      4.79046       2.9E+07      0             2.9E+07      4.34738      0             2.9E+07      0            0             2.9E+07      4.34738       2.9E+07      0             2.9E+07      1.6206       0             2.9E+07      0.630605     0             2.9E+07      1.6206        2.9E+07      0.630605      7.9E+07      91.9861       2.33333      -0.0193223    2.33333      -0.0233729    2.33333      -0.0102819    
   3E+07        4.83351      0             3E+07        0            0             3E+07        4.83351       3E+07        0             3E+07        4.38405      0             3E+07        0            0             3E+07        4.38405       3E+07        0             3E+07        1.70486      0             3E+07        0            0             3E+07        1.70486       3E+07        0             8E+07        96.6257       2.5          -0.0203213    2.5          -0.0243023    2.5          -0.0100443    
   3.1E+07      4.81967      0             3.1E+07      0            0             3.1E+07      4.81967       3.1E+07      0             3.1E+07      4.30395      0             3.1E+07      0            0             3.1E+07      4.30395       3.1E+07      0             3.1E+07      2.80209      0             3.1E+07      0            0             3.1E+07      2.80209       3.1E+07      0             8.1E+07      99.9522       2.5          -0.0202966    2.5          -0.0242812    2.5          -0.0100456    
   3.2E+07      4.81688      0             3.2E+07      0            0             3.2E+07      4.81688       3.2E+07      0             3.2E+07      4.38488      0             3.2E+07      0            0             3.2E+07      4.38488       3.2E+07      0             3.2E+07      2.89135      0             3.2E+07      0            0             3.2E+07      2.89135       3.2E+07      0             8.2E+07      101.231       2.66667      -0.0212855    2.66667      -0.0251091    2.66667      -0.00968545   
   3.3E+07      4.82276      0             3.3E+07      0            0             3.3E+07      4.82276       3.3E+07      0             3.3E+07      4.26798      0             3.3E+07      0            0             3.3E+07      4.26798       3.3E+07      0             3.3E+07      3.05906      0             3.3E+07      0            0             3.3E+07      3.05906       3.3E+07      0             8.3E+07      97.323        2.66667      -0.0212787    2.66667      -0.025138     2.66667      -0.00972594   
   3.4E+07      4.79658      0             3.4E+07      0            0             3.4E+07      4.79658       3.4E+07      0             3.4E+07      4.37987      0             3.4E+07      0            0             3.4E+07      4.37987       3.4E+07      0             3.4E+07      2.98954      0             3.4E+07      0            0             3.4E+07      2.98954       3.4E+07      0             8.4E+07      32.4004       2.83333      -0.0222135    2.83333      -0.0259646    2.83333      -0.00926819   
   3.5E+07      4.83517      0             3.5E+07      0            0             3.5E+07      4.83517       3.5E+07      0             3.5E+07      4.29181      0             3.5E+07      0            0             3.5E+07      4.29181       3.5E+07      0             3.5E+07      3.02548      0             3.5E+07      0            0             3.5E+07      3.02548       3.5E+07      0             8.5E+07      32.8843       2.83333      -0.0222528    2.83333      -0.0259383    2.83333      -0.0091656    
   3.6E+07      4.8102       0             3.6E+07      0            0             3.6E+07      4.8102        3.6E+07      0             3.6E+07      4.19966      0             3.6E+07      0            0             3.6E+07      4.19966       3.6E+07      0             3.6E+07      2.97964      0             3.6E+07      0            0             3.6E+07      2.97964       3.6E+07      0             8.6E+07      34.1828       3            -0.0232204    3            -0.0267087    3            -0.00870523   
   3.7E+07      4.8312       0             3.7E+07      0            0             3.7E+07      4.8312        3.7E+07      0             3.7E+07      4.33191      0             3.7E+07      0            0             3.7E+07      4.33191       3.7E+07      0             3.7E+07      2.85899      0             3.7E+07      0            0             3.7E+07      2.85899       3.7E+07      0             8.7E+07      35.3365       3            -0.0231767    3            -0.0266648    3            -0.00870068   
   3.8E+07      4.82436      0             3.8E+07      0            0             3.8E+07      4.82436       3.8E+07      0             3.8E+07      4.35412      0             3.8E+07      0            0             3.8E+07      4.35412       3.8E+07      0             3.8E+07      3.27418      0             3.8E+07      0            0             3.8E+07      3.27418       3.8E+07      0             8.8E+07      35.8606       3.16667      -0.0241664    3.16667      -0.0274464    3.16667      -0.00810518   
   3.9E+07      4.83641      0             3.9E+07      0            0             3.9E+07      4.83641       3.9E+07      0             3.9E+07      4.1228       0             3.9E+07      0            0             3.9E+07      4.1228        3.9E+07      0             3.9E+07      2.76497      0             3.9E+07      0            0             3.9E+07      2.76497       3.9E+07      0             8.9E+07      37.1493       3.16667      -0.0241356    3.16667      -0.0274064    3.16667      -0.00806758   
   4E+07        4.82019      0             4E+07        0            0             4E+07        4.82019       4E+07        0             4E+07        4.28922      0             4E+07        0            0             4E+07        4.28922       4E+07        0             4E+07        2.89634      0             4E+07        0            0             4E+07        2.89634       4E+07        0             9E+07        38.1893       3.33333      -0.0250698    3.33333      -0.0280388    3.33333      -0.00734436   
   4.1E+07      4.81675      0             4.1E+07      0            0             4.1E+07      4.81675       4.1E+07      0             4.1E+07      4.31159      0             4.1E+07      0            0             4.1E+07      4.31159       4.1E+07      0             4.1E+07      2.94177      0             4.1E+07      0            0             4.1E+07      2.94177       4.1E+07      0             9.1E+07      39.6214       3.33333      -0.0250666    3.33333      -0.0279871    3.33333      -0.00734142   
   4.2E+07      4.78573      0             4.2E+07      0            0             4.2E+07      4.78573       4.2E+07      0             4.2E+07      4.16044      0             4.2E+07      0            0             4.2E+07      4.16044       4.2E+07      0             4.2E+07      2.72886      0             4.2E+07      0            0             4.2E+07      2.72886       4.2E+07      0             9.2E+07      41.0561       3.5          -0.0259991    3.5          -0.0285364    3.5          -0.00667986   
   4.3E+07      4.69634      0             4.3E+07      0            0             4.3E+07      4.69634       4.3E+07      0             4.3E+07      4.12769      0             4.3E+07      0            0             4.3E+07      4.12769       4.3E+07      0             4.3E+07      3.00948      0             4.3E+07      0            0             4.3E+07      3.00948       4.3E+07      0             9.3E+07      42.5519       3.5          -0.0260003    3.5          -0.0285409    3.5          -0.00662854   
   4.4E+07      4.38707      0             4.4E+07      0            0             4.4E+07      4.38707       4.4E+07      0             4.4E+07      3.95794      0             4.4E+07      0            0             4.4E+07      3.95794       4.4E+07      0             4.4E+07      3.11837      0             4.4E+07      0            0             4.4E+07      3.11837       4.4E+07      0             9.4E+07      44.0464       3.66667      -0.0268699    3.66667      -0.0290746    3.66667      -0.00576671   
   4.5E+07      4.84325      0             4.5E+07      0            0             4.5E+07      4.84325       4.5E+07      0             4.5E+07      4.33738      0             4.5E+07      0            0             4.5E+07      4.33738       4.5E+07      0             4.5E+07      2.43901      0             4.5E+07      0            0             4.5E+07      2.43901       4.5E+07      0             9.5E+07      45.4199       3.66667      -0.0268445    3.66667      -0.0290596    3.66667      -0.00574803   
   4.6E+07      4.81926      0             4.6E+07      0            0             4.6E+07      4.81926       4.6E+07      0             4.6E+07      4.33134      0             4.6E+07      0            0             4.6E+07      4.33134       4.6E+07      0             4.6E+07      2.79947      0             4.6E+07      0            0             4.6E+07      2.79947       4.6E+07      0             9.6E+07      46.3995       3.83333      -0.0277224    3.83333      -0.0294587    3.83333      -0.00490661   
   4.7E+07      4.84683      0             4.7E+07      0            0             4.7E+07      4.84683       4.7E+07      0             4.7E+07      4.25302      0             4.7E+07      0            0             4.7E+07      4.25302       4.7E+07      0             4.7E+07      2.75312      0             4.7E+07      0            0             4.7E+07      2.75312       4.7E+07      0             9.7E+07      47.3962       3.83333      -0.0277456    3.83333      -0.0295025    3.83333      -0.00489005   
   4.8E+07      4.80297      0             4.8E+07      0            0             4.8E+07      4.80297       4.8E+07      0             4.8E+07      4.27956      0             4.8E+07      0            0             4.8E+07      4.27956       4.8E+07      0             4.8E+07      2.82385      0             4.8E+07      0            0             4.8E+07      2.82385       4.8E+07      0             9.8E+07      47.4503       4            -0.0285726    4            -0.0297991    4            -0.00386193   
   4.9E+07      4.80983      0             4.9E+07      0            0             4.9E+07      4.80983       4.9E+07      0             4.9E+07      4.3751       0             4.9E+07      0            0             4.9E+07      4.3751        4.9E+07      0             4.9E+07      2.79367      0             4.9E+07      0            0             4.9E+07      2.79367       4.9E+07      0             9.9E+07      47.9195       4            -0.0285864    4            -0.0298304    4            -0.00389995   
   5E+07        4.81856      0             5E+07        0            0             5E+07        4.81856       5E+07        0             5E+07        4.37314      0             5E+07        0            0             5E+07        4.37314       5E+07        0             5E+07        3.15562      0             5E+07        0            0             5E+07        3.15562       5E+07        0             1E+08        47.3186       4.16667      -0.029434     4.16667      -0.0301385    4.16667      -0.00296902   
   5.1E+07      4.79425      0             5.1E+07      0            0             5.1E+07      4.79425       5.1E+07      0             5.1E+07      4.14167      0             5.1E+07      0            0             5.1E+07      4.14167       5.1E+07      0             5.1E+07      1.76438      0             5.1E+07      0.725514     0             5.1E+07      1.76438       5.1E+07      0.725514      1.01E+08     47.0218       4.16667      -0.0294033    4.16667      -0.0301656    4.16667      -0.00282244   
   5.2E+07      4.82022      0.018362      5.2E+07      0            0             5.2E+07      4.84619       5.2E+07      0             5.2E+07      4.12473      0.011977      5.2E+07      0            0             5.2E+07      4.10779       5.2E+07      0             5.2E+07      2.20863      0.314134      5.2E+07      0.362757     -0.256508     5.2E+07      2.65288       5.2E+07      0             1.02E+08     48.3258       4.33333      -0.0302646    4.33333      -0.030362     4.33333      -0.00194502   
   5.3E+07      4.80992      0.0148502     5.3E+07      0            0             5.3E+07      4.78933       5.3E+07      0             5.3E+07      4.09095      0.0287172     5.3E+07      0            0             5.3E+07      4.02338       5.3E+07      0             5.3E+07      2.46722      0.294181      5.3E+07      0.241838     -0.192597     5.3E+07      2.98442       5.3E+07      0             1.03E+08     49.691        4.33333      -0.0302773    4.33333      -0.0304051    4.33333      -0.0018843    
   5.4E+07      4.79806      0.0151534     5.4E+07      0            0             5.4E+07      4.76246       5.4E+07      0             5.4E+07      4.06633      0.0303067     5.4E+07      0            0             5.4E+07      3.99247       5.4E+07      0             5.4E+07      2.43129      0.21435       5.4E+07      0.181378     -0.141081     5.4E+07      2.32347       5.4E+07      0             1.04E+08     50.7113       4.5          -0.0310238    4.5          -0.0305331    4.5          -0.000832111  
   5.5E+07      4.80535      0.0137651     5.5E+07      0            0             5.5E+07      4.83451       5.5E+07      0             5.5E+07      4.12449      0.0573951     5.5E+07      0            0             5.5E+07      4.35714       5.5E+07      0             5.5E+07      2.50407      0.183238      5.5E+07      0.145103     -0.11715      5.5E+07      2.79519       5.5E+07      0             1.05E+08     51.5838       4.5          -0.0310681    4.5          -0.0305597    4.5          -0.000801085  
   5.6E+07      4.80876      0.0118857     5.6E+07      0            0             5.6E+07      4.8258        5.6E+07      0             5.6E+07      4.12675      0.0478739     5.6E+07      0            0             5.6E+07      4.13807       5.6E+07      0             5.6E+07      2.61138      0.178887      5.6E+07      0.120919     -0.0954223    5.6E+07      3.14793       5.6E+07      0             1.06E+08     52.8566       4.66667      -0.0318535    4.66667      -0.0306489    4.66667      0.000203543   
   5.7E+07      4.80812      0.0102047     5.7E+07      0            0             5.7E+07      4.8043        5.7E+07      0             5.7E+07      4.1123       0.0431631     5.7E+07      0            0             5.7E+07      4.02554       5.7E+07      0             5.7E+07      2.64868      0.157158      5.7E+07      0.103645     -0.0833132    5.7E+07      2.87247       5.7E+07      0             1.07E+08     54.1691       4.66667      -0.0318439    4.66667      -0.0306571    4.66667      0.000216447   
   5.8E+07      4.81011      0.00912082    5.8E+07      0            0             5.8E+07      4.82403       5.8E+07      0             5.8E+07      4.11706      0.0380294     5.8E+07      0            0             5.8E+07      4.15038       5.8E+07      0             5.8E+07      2.64973      0.137135      5.8E+07      0.0906892    -0.073187     5.8E+07      2.65711       5.8E+07      0             1.08E+08     54.7756       4.83333      -0.0326234    4.83333      -0.0306421    4.83333      0.00135663    
   5.9E+07      4.81403      0.0089099     5.9E+07      0            0             5.9E+07      4.84539       5.9E+07      0             5.9E+07      4.09995      0.0374547     5.9E+07      0            0             5.9E+07      3.96309       5.9E+07      0             5.9E+07      2.64951      0.121603      5.9E+07      0.0806126    -0.0651967    5.9E+07      2.64776       5.9E+07      0             1.09E+08     56.1468       4.83333      -0.0326411    4.83333      -0.030667     4.83333      0.00122616    
   6E+07        4.81265      0.00812545    6E+07        0            0             6E+07        4.8002        6E+07        0             6E+07        4.11498      0.036601      6E+07        0            0             6E+07        4.25025       6E+07        0             6E+07        2.70409      0.119948      6E+07        0.0725514    -0.0568391    6E+07        3.19526       6E+07        0             1.1E+08      57.2678       5            -0.0333563    5            -0.0305859    5            0.0023328     
   6.1E+07      4.81204      0.00740952    6.1E+07      0            0             6.1E+07      4.80595       6.1E+07      0             6.1E+07      4.13972      0.0407853     6.1E+07      0            0             6.1E+07      4.38709       6.1E+07      0             6.1E+07      2.71942      0.110018      6.1E+07      0.0659558    -0.05205      6.1E+07      2.87281       6.1E+07      0             1.11E+08     57.839        5            -0.033356     5            -0.0306008    5            0.00234818    
   6.2E+07      4.81468      0.00724682    6.2E+07      0            0             6.2E+07      4.84371       6.2E+07      0             6.2E+07      4.15624      0.0405962     6.2E+07      0            0             6.2E+07      4.33801       6.2E+07      0             6.2E+07      2.69965      0.101818      6.2E+07      0.0604595    -0.0462807    6.2E+07      2.48215       6.2E+07      0             1.12E+08     59.105        5.16667      -0.0341056    5.16667      -0.0305027    5.16667      0.00336963    
   6.3E+07      4.81455      0.00669047    6.3E+07      0            0             6.3E+07      4.81304       6.3E+07      0             6.3E+07      4.17145      0.0402216     6.3E+07      0            0             6.3E+07      4.35396       6.3E+07      0             6.3E+07      2.72467      0.0968417     6.3E+07      0.0558087    -0.0425698    6.3E+07      3.02491       6.3E+07      0             1.13E+08     60.165        5.16667      -0.034066     5.16667      -0.0304776    5.16667      0.00337475    
   6.4E+07      4.81572      0.00631419    6.4E+07      0            0             6.4E+07      4.83094       6.4E+07      0             6.4E+07      4.1802       0.0382877     6.4E+07      0            0             6.4E+07      4.29389       6.4E+07      0             6.4E+07      2.74241      0.0914753     6.4E+07      0.0518224    -0.0395769    6.4E+07      2.97307       6.4E+07      0             1.14E+08     61.5489       5.33333      -0.0348343    5.33333      -0.0303061    5.33333      0.0043867     
   6.5E+07      4.81581      0.00589384    6.5E+07      0            0             6.5E+07      4.81703       6.5E+07      0             6.5E+07      4.18912      0.0367606     6.5E+07      0            0             6.5E+07      4.31407       6.5E+07      0             6.5E+07      2.75126      0.0858034     6.5E+07      0.0483676    -0.0370874    6.5E+07      2.87517       6.5E+07      0             1.15E+08     62.7981       5.33333      -0.0348084    5.33333      -0.0303039    5.33333      0.00438869    
   6.6E+07      4.817        0.00564535    6.6E+07      0            0             6.6E+07      4.83493       6.6E+07      0             6.6E+07      4.19833      0.0355977     6.6E+07      0            0             6.6E+07      4.33645       6.6E+07      0             6.6E+07      2.7617       0.0810621     6.6E+07      0.0453446    -0.0348677    6.6E+07      2.91823       6.6E+07      0             1.16E+08     63.9731       5.5          -0.0355048    5.5          -0.0300104    5.5          0.00547091    
