# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 25 --source Histogram --Iterations\n 25 --active 130 --seed 0 --bins 75 --run --relaxed 0.001 -f Relaxed/50mfp/50mfp.r0.001.dat , seed = 811824718
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.001, run = true, filename = Relaxed/50mfp/50mfp.r0.001.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 130, inactive = 25, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   9.7887E+06   0.998485     0             9.7887E+06   0            0             9.7887E+06   0.998485      9.7887E+06   0             9.7887E+06   0.988803     0             9.7887E+06   0            0             9.7887E+06   0.988803      9.7887E+06   0             9.7887E+06   0.977397     0             9.7887E+06   0            0             9.7887E+06   0.977397      9.7887E+06   0             9.7887E+06   53.2038       2.69754E+08  0             0.333333     -0.0100911    0.333333     0             0.333333     0.0196923     0.333333     0             0.333333     0.0293274     0.333333     0             
   2.09787E+07  0.997743     0             2.09787E+07  0            0             2.09787E+07  0.997743      2.09787E+07  0             2.09787E+07  0.990654     0             2.09787E+07  0            0             2.09787E+07  0.990654      2.09787E+07  0             2.09787E+07  0.977223     0             2.09787E+07  0            0             2.09787E+07  0.977223      2.09787E+07  0             2.09787E+07  114.727       2.80624E+08  1221.41       1            -0.0168016    1            0             1            0.0328149     1            0             1            0.0490782     1            0             
   3.19E+07     0.997319     0             3.19E+07     0            0             3.19E+07     0.997319      3.19E+07     0             3.19E+07     0.98828      0             3.19E+07     0            0             3.19E+07     0.98828       3.19E+07     0             3.19E+07     0.976586     0             3.19E+07     0            0             3.19E+07     0.976586      3.19E+07     0             3.19E+07     174.54        2.91206E+08  2465.71       1.66667      -0.0232851    1.66667      0             1.66667      0.0455047     1.66667      0             1.66667      0.0672676     1.66667      0             
   4.32575E+07  0.99632      0             4.32575E+07  0            0             4.32575E+07  0.99632       4.32575E+07  0             4.32575E+07  0.990866     0             4.32575E+07  0            0             4.32575E+07  0.990866      4.32575E+07  0             4.32575E+07  0.976204     0             4.32575E+07  0            0             4.32575E+07  0.976204      4.32575E+07  0             4.32575E+07  237.09        3.01482E+08  2330.18       2.33333      -0.0296795    2.33333      0             2.33333      0.0577298     2.33333      0             2.33333      0.0842941     2.33333      0             
   5.31509E+07  0.99745      0             5.31509E+07  0            0             5.31509E+07  0.99745       5.31509E+07  0             5.31509E+07  0.989115     0             5.31509E+07  0            0             5.31509E+07  0.989115      5.31509E+07  0             5.31509E+07  0.976625     0             5.31509E+07  0            0             5.31509E+07  0.976625      5.31509E+07  0             5.31509E+07  290.959       3.10994E+08  3518.12       3            -0.0358705    3            0             3            0.0695624     3            0             3            0.100258      3            0             
   6.35926E+07  0.997684     0             6.35926E+07  0            0             6.35926E+07  0.997684      6.35926E+07  0             6.35926E+07  0.988989     0             6.35926E+07  0            0             6.35926E+07  0.988989      6.35926E+07  0             6.35926E+07  0.979103     0             6.35926E+07  0            0             6.35926E+07  0.979103      6.35926E+07  0             6.35926E+07  348.225       3.2175E+08   2996.8        3.66667      -0.0420991    3.66667      0             3.66667      0.0805759     3.66667      0             3.66667      0.114205      3.66667      0             
   7.37629E+07  0.998843     0             7.37629E+07  0            0             7.37629E+07  0.998843      7.37629E+07  0             7.37629E+07  0.988842     0             7.37629E+07  0            0             7.37629E+07  0.988842      7.37629E+07  0             7.37629E+07  0.97567      0             7.37629E+07  0            0             7.37629E+07  0.97567       7.37629E+07  0             7.37629E+07  404.115       3.31374E+08  2255.19       4.33333      -0.047992     4.33333      0             4.33333      0.0913029     4.33333      0             4.33333      0.126849      4.33333      0             
   8.50081E+07  0.997249     0             8.50081E+07  0            0             8.50081E+07  0.997249      8.50081E+07  0             8.50081E+07  0.990089     0             8.50081E+07  0            0             8.50081E+07  0.990089      8.50081E+07  0             8.50081E+07  0.976052     0             8.50081E+07  0            0             8.50081E+07  0.976052      8.50081E+07  0             8.50081E+07  466.068       3.42537E+08  2439.99       5            -0.0543004    5            0             5            0.101308      5            0             5            0.137467      5            0             
   9.51766E+07  0.995982     0             9.51766E+07  0            0             9.51766E+07  0.995982      9.51766E+07  0             9.51766E+07  0.98985      0             9.51766E+07  0            0             9.51766E+07  0.98985       9.51766E+07  0             9.51766E+07  0.976536     0             9.51766E+07  0            0             9.51766E+07  0.976536      9.51766E+07  0             9.51766E+07  522.028       3.52895E+08  2929.71       5.66667      -0.0599744    5.66667      0             5.66667      0.11082       5.66667      0             5.66667      0.146272      5.66667      0             
   1.05706E+08  0.998594     0             1.05706E+08  0            0             1.05706E+08  0.998594      1.05706E+08  0             1.05706E+08  0.990032     0             1.05706E+08  0            0             1.05706E+08  0.990032      1.05706E+08  0             1.05706E+08  0.977888     0             1.05706E+08  0            0             1.05706E+08  0.977888      1.05706E+08  0             1.05706E+08  579.915       3.62229E+08  3399.27       6.33333      -0.065842     6.33333      0             6.33333      0.119527      6.33333      0             6.33333      0.152744      6.33333      0             
