# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 25 --source Histogram --Iterations\n 25 --active 230 --seed 0 --bins 75 --run --relaxed 0.01 -f Relaxed/50mfp/50mfp.r0.01.dat , seed = 2377025723
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.01, run = true, filename = Relaxed/50mfp/50mfp.r0.01.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 230, inactive = 25, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   5.59E+06     0.999163     0             5.59E+06     0            0             5.59E+06     0.999163      5.59E+06     0             5.59E+06     0.988418     0             5.59E+06     0            0             5.59E+06     0.988418      5.59E+06     0             5.59E+06     0.975028     0             5.59E+06     0            0             5.59E+06     0.975028      5.59E+06     0             5.59E+06     29.899        1.80733E+08  0             0.333333     0.0099977     0.333333     0             0.333333     -0.0197681    0.333333     0             0.333333     -0.0298271    0.333333     0             
   1.21904E+07  0.996646     0             1.21904E+07  0            0             1.21904E+07  0.996646      1.21904E+07  0             1.21904E+07  0.989487     0             1.21904E+07  0            0             1.21904E+07  0.989487      1.21904E+07  0             1.21904E+07  0.978495     0             1.21904E+07  0            0             1.21904E+07  0.978495      1.21904E+07  0             1.21904E+07  66.3779       1.88134E+08  19237         1            0.0168436     1            0             1            -0.0332202    1            0             1            -0.0498763    1            0             
   1.90165E+07  0.9977       0             1.90165E+07  0            0             1.90165E+07  0.9977        1.90165E+07  0             1.90165E+07  0.988696     0             1.90165E+07  0            0             1.90165E+07  0.988696      1.90165E+07  0             1.90165E+07  0.978168     0             1.90165E+07  0            0             1.90165E+07  0.978168      1.90165E+07  0             1.90165E+07  103.925       1.94448E+08  31556.7       1.66667      0.0232826     1.66667      0             1.66667      -0.045786     1.66667      0             1.66667      -0.0683951    1.66667      0             
   2.68008E+07  0.998438     0             2.68008E+07  0            0             2.68008E+07  0.998438      2.68008E+07  0             2.68008E+07  0.989381     0             2.68008E+07  0            0             2.68008E+07  0.989381      2.68008E+07  0             2.68008E+07  0.977407     0             2.68008E+07  0            0             2.68008E+07  0.977407      2.68008E+07  0             2.68008E+07  146.896       2.00971E+08  27713.5       2.33333      0.0297599     2.33333      0             2.33333      -0.05813      2.33333      0             2.33333      -0.0857649    2.33333      0             
   3.33636E+07  0.998156     0             3.33636E+07  0            0             3.33636E+07  0.998156      3.33636E+07  0             3.33636E+07  0.990354     0             3.33636E+07  0            0             3.33636E+07  0.990354      3.33636E+07  0             3.33636E+07  0.977188     0             3.33636E+07  0            0             3.33636E+07  0.977188      3.33636E+07  0             3.33636E+07  183.076       2.07404E+08  26094.4       3            0.0359411     3            0             3            -0.0700008    3            0             3            -0.101525     3            0             
   4.07853E+07  0.995675     0             4.07853E+07  0            0             4.07853E+07  0.995675      4.07853E+07  0             4.07853E+07  0.9896       0             4.07853E+07  0            0             4.07853E+07  0.9896        4.07853E+07  0             4.07853E+07  0.97723      0             4.07853E+07  0            0             4.07853E+07  0.97723       4.07853E+07  0             4.07853E+07  223.848       2.13992E+08  15254.5       3.66667      0.0419767     3.66667      0             3.66667      -0.0813613    3.66667      0             3.66667      -0.115992     3.66667      0             
   4.78623E+07  0.998975     0             4.78623E+07  0            0             4.78623E+07  0.998975      4.78623E+07  0             4.78623E+07  0.989876     0             4.78623E+07  0            0             4.78623E+07  0.989876      4.78623E+07  0             4.78623E+07  0.977617     0             4.78623E+07  0            0             4.78623E+07  0.977617      4.78623E+07  0             4.78623E+07  262.958       2.20224E+08  8719.72       4.33333      0.0480606     4.33333      0             4.33333      -0.092217     4.33333      0             4.33333      -0.128711     4.33333      0             
   5.54352E+07  0.994886     0             5.54352E+07  0            0             5.54352E+07  0.994886      5.54352E+07  0             5.54352E+07  0.989878     0             5.54352E+07  0            0             5.54352E+07  0.989878      5.54352E+07  0             5.54352E+07  0.97581      0             5.54352E+07  0            0             5.54352E+07  0.97581       5.54352E+07  0             5.54352E+07  304.531       2.26065E+08  9227.48       5            0.054145      5            0             5            -0.102396     5            0             5            -0.139422     5            0             
   6.21306E+07  0.997982     0             6.21306E+07  0            0             6.21306E+07  0.997982      6.21306E+07  0             6.21306E+07  0.988967     0             6.21306E+07  0            0             6.21306E+07  0.988967      6.21306E+07  0             6.21306E+07  0.976214     0             6.21306E+07  0            0             6.21306E+07  0.976214      6.21306E+07  0             6.21306E+07  341.529       2.32357E+08  9959.03       5.66667      0.0600313     5.66667      0             5.66667      -0.111863     5.66667      0             5.66667      -0.148044     5.66667      0             
   7.0019E+07   0.99575      0             7.0019E+07   0            0             7.0019E+07   0.99575       7.0019E+07   0             7.0019E+07   0.988048     0             7.0019E+07   0            0             7.0019E+07   0.988048      7.0019E+07   0             7.0019E+07   0.977088     0             7.0019E+07   0            0             7.0019E+07   0.977088      7.0019E+07   0             7.0019E+07   384.664       2.38414E+08  6200.18       6.33333      0.0658179     6.33333      0             6.33333      -0.120689     6.33333      0             6.33333      -0.154199     6.33333      0             
   7.69158E+07  0.997154     0             7.69158E+07  0            0             7.69158E+07  0.997154      7.69158E+07  0             7.69158E+07  0.990649     0             7.69158E+07  0            0             7.69158E+07  0.990649      7.69158E+07  0             7.69158E+07  0.978085     0             7.69158E+07  0            0             7.69158E+07  0.978085      7.69158E+07  0             7.69158E+07  422.675       2.46476E+08  5850.94       7            0.0714533     7            0             7            -0.128684     7            0             7            -0.158328     7            0             
   8.43682E+07  0.998694     0             8.43682E+07  0            0             8.43682E+07  0.998694      8.43682E+07  0             8.43682E+07  0.989953     0             8.43682E+07  0            0             8.43682E+07  0.989953      8.43682E+07  0             8.43682E+07  0.978594     0             8.43682E+07  0            0             8.43682E+07  0.978594      8.43682E+07  0             8.43682E+07  463.38        2.53457E+08  6771.15       7.66667      0.0768849     7.66667      0             7.66667      -0.135675     7.66667      0             7.66667      -0.15975      7.66667      0             
   9.17669E+07  0.995773     0             9.17669E+07  0            0             9.17669E+07  0.995773      9.17669E+07  0             9.17669E+07  0.990515     0             9.17669E+07  0            0             9.17669E+07  0.990515      9.17669E+07  0             9.17669E+07  0.979262     0             9.17669E+07  0            0             9.17669E+07  0.979262      9.17669E+07  0             9.17669E+07  504.206       2.5929E+08   7648.62       8.33333      0.0822072     8.33333      0             8.33333      -0.141903     8.33333      0             8.33333      -0.15892      8.33333      0             
   9.68972E+07  0.99742      0             9.68972E+07  0            0             9.68972E+07  0.99742       9.68972E+07  0             9.68972E+07  0.994904     0             9.68972E+07  0            0             9.68972E+07  0.994904      9.68972E+07  0             9.68972E+07  0.977494     0             9.68972E+07  0            0             9.68972E+07  0.977494      9.68972E+07  0             9.68972E+07  532.326       2.67114E+08  8330.49       9            0.087398      9            0             9            -0.147212     9            0             9            -0.155743     9            0             
   1.02837E+08  0.996141     0             1.02837E+08  0            0             1.02837E+08  0.996141      1.02837E+08  0             1.02837E+08  0.988336     0             1.02837E+08  0            0             1.02837E+08  0.988336      1.02837E+08  0             1.02837E+08  0.975185     0             1.02837E+08  0            0             1.02837E+08  0.975185      1.02837E+08  0             1.02837E+08  565.04        2.75406E+08  9040.67       9.66667      0.0925598     9.66667      0             9.66667      -0.151362     9.66667      0             9.66667      -0.150339     9.66667      0             
   1.09545E+08  0.997109     0             1.09545E+08  0            0             1.09545E+08  0.997109      1.09545E+08  0             1.09545E+08  0.98947      0             1.09545E+08  0            0             1.09545E+08  0.98947       1.09545E+08  0             1.09545E+08  0.97938      0             1.09545E+08  0            0             1.09545E+08  0.97938       1.09545E+08  0             1.09545E+08  601.767       2.81695E+08  10054.9       10.3333      0.0977285     10.3333      0             10.3333      -0.154746     10.3333      0             10.3333      -0.142678     10.3333      0             
   1.16688E+08  0.997615     0             1.16688E+08  0            0             1.16688E+08  0.997615      1.16688E+08  0             1.16688E+08  0.990047     0             1.16688E+08  0            0             1.16688E+08  0.990047      1.16688E+08  0             1.16688E+08  0.977722     0             1.16688E+08  0            0             1.16688E+08  0.977722      1.16688E+08  0             1.16688E+08  641.317       2.88588E+08  10455.7       11           0.102751      11           0             11           -0.157063     11           0             11           -0.133045     11           0             
   1.22424E+08  0.997874     0             1.22424E+08  0            0             1.22424E+08  0.997874      1.22424E+08  0             1.22424E+08  0.990428     0             1.22424E+08  0            0             1.22424E+08  0.990428      1.22424E+08  0             1.22424E+08  0.977189     0             1.22424E+08  0            0             1.22424E+08  0.977189      1.22424E+08  0             1.22424E+08  672.796       2.94209E+08  8276.8        11.6667      0.107411      11.6667      0             11.6667      -0.158232     11.6667      0             11.6667      -0.121392     11.6667      0             
   1.29716E+08  0.998733     0             1.29716E+08  0            0             1.29716E+08  0.998733      1.29716E+08  0             1.29716E+08  0.992261     0             1.29716E+08  0            0             1.29716E+08  0.992261      1.29716E+08  0             1.29716E+08  0.978023     0             1.29716E+08  0            0             1.29716E+08  0.978023      1.29716E+08  0             1.29716E+08  713.057       3.00746E+08  8805.16       12.3333      0.112154      12.3333      0             12.3333      -0.158411     12.3333      0             12.3333      -0.107984     12.3333      0             
   1.37E+08     0.999125     0             1.37E+08     0            0             1.37E+08     0.999125      1.37E+08     0             1.37E+08     0.989797     0             1.37E+08     0            0             1.37E+08     0.989797      1.37E+08     0             1.37E+08     0.97576      0             1.37E+08     0            0             1.37E+08     0.97576       1.37E+08     0             1.37E+08     752.988       3.07337E+08  9513.74       13           0.116418      13           0             13           -0.157764     13           0             13           -0.0929256    13           0             
   1.44599E+08  0.995759     0             1.44599E+08  0            0             1.44599E+08  0.995759      1.44599E+08  0             1.44599E+08  0.987892     0             1.44599E+08  0            0             1.44599E+08  0.987892      1.44599E+08  0             1.44599E+08  0.977692     0             1.44599E+08  0            0             1.44599E+08  0.977692      1.44599E+08  0             1.44599E+08  794.512       3.14269E+08  9731.48       13.6667      0.120662      13.6667      0             13.6667      -0.155932     13.6667      0             13.6667      -0.0766443    13.6667      0             
   1.51685E+08  0.997047     0             1.51685E+08  0            0             1.51685E+08  0.997047      1.51685E+08  0             1.51685E+08  0.990229     0             1.51685E+08  0            0             1.51685E+08  0.990229      1.51685E+08  0             1.51685E+08  0.97894      0             1.51685E+08  0            0             1.51685E+08  0.97894       1.51685E+08  0             1.51685E+08  833.393       3.21468E+08  9901.01       14.3333      0.124672      14.3333      0             14.3333      -0.152793     14.3333      0             14.3333      -0.059012     14.3333      0             
   1.57675E+08  0.99748      0             1.57675E+08  0            0             1.57675E+08  0.99748       1.57675E+08  0             1.57675E+08  0.989761     0             1.57675E+08  0            0             1.57675E+08  0.989761      1.57675E+08  0             1.57675E+08  0.975799     0             1.57675E+08  0            0             1.57675E+08  0.975799      1.57675E+08  0             1.57675E+08  866.351       3.28727E+08  10439.9       15           0.128173      15           0             15           -0.148696     15           0             15           -0.0406646    15           0             
   1.64311E+08  0.999307     0             1.64311E+08  0            0             1.64311E+08  0.999307      1.64311E+08  0             1.64311E+08  0.989768     0             1.64311E+08  0            0             1.64311E+08  0.989768      1.64311E+08  0             1.64311E+08  0.976624     0             1.64311E+08  0            0             1.64311E+08  0.976624      1.64311E+08  0             1.64311E+08  902.978       3.35807E+08  11112.3       15.6667      0.131437      15.6667      0             15.6667      -0.143724     15.6667      0             15.6667      -0.0217575    15.6667      0             
   1.72088E+08  0.997581     0             1.72088E+08  0            0             1.72088E+08  0.997581      1.72088E+08  0             1.72088E+08  0.990945     0             1.72088E+08  0            0             1.72088E+08  0.990945      1.72088E+08  0             1.72088E+08  0.976474     0             1.72088E+08  0            0             1.72088E+08  0.976474      1.72088E+08  0             1.72088E+08  945.758       3.42754E+08  11796         16.3333      0.134608      16.3333      0             16.3333      -0.137684     16.3333      0             16.3333      -0.00230016   16.3333      0             
   1.80733E+08  0.998357     0             1.80733E+08  0            0             1.80733E+08  0.998357      1.80733E+08  0             1.80733E+08  0.991424     0             1.80733E+08  0            0             1.80733E+08  0.991424      1.80733E+08  0             1.80733E+08  0.977084     0             1.80733E+08  0            0             1.80733E+08  0.977084      1.80733E+08  0             1.80733E+08  993.409       3.50527E+08  12169.6       17           0.137734      17           0             17           -0.130915     17           0             17           0.0171388     17           0             
   1.88134E+08  0.99804      0.000224205   1.88134E+08  0            0             1.88134E+08  0.997723      1.88134E+08  0             1.88134E+08  0.990844     0.000410233   1.88134E+08  0            0             1.88134E+08  0.990263      1.88134E+08  0             1.88134E+08  0.977062     1.56966E-05   1.88134E+08  0            0             1.88134E+08  0.97704       1.88134E+08  0             1.88134E+08  1034.12       3.57099E+08  12764.9       17.6667      0.140561      17.6667      0             17.6667      -0.123289     17.6667      0             17.6667      0.0363587     17.6667      0             
