# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldivsPower --verbose 2 --inactive 0 --incycles 20 --storevectors 2 --width 50 --tol 2.22045e-16 --power\n --residual --tracks 500000 --active 20 --acycles 200 --evectors 2 --evalues 2 --seed 0 --Iterations 15 --bins 75 -r --numValues 10 -f Desired/50mfp.n10.dat  seed = 2872168457
# filename = Desired/50mfp.n10.dat, run = true, power = false, Arnoldi = true, storevectors = 2, raw = false, evectors = 2, evalues = 2, residual = true, arnoldimethod = implicit, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, acycles = 200, incycles = 20, active = 20, inactive = 0, Iterations = 15, numValues = 10, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18            19           20            21           22           23            24           25           26            27           28           29            30           31           32           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-  Last Dominant-Real  -| |-  Last Dominant-Imag  -| |-     Residual-Real    -| |-     Residual-Imag    -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         
   0.33333      0.022432     0.0020138     0.33333      0.01682      -0.0030677    0.33333      0.014411     0.0032431     0.33333      -0.0025759   0.0072893     0.33333      0.04305       0.33333      0.02846       7.5E+06      0.00042982    7.5E+06      0             7.5E+06      0.99639      0             7.5E+06      -0           0             7.5E+06      0.97666      0             7.5E+06      -0           0             
   1            0.032546     0.0034106     1            0.022849     -0.0043167    1            0.019231     0.0050396     1            3.2587E-05   0.0084535     1            0.057106      1            0.036772      1.25E+07     0.00071273    1.25E+07     0             1.25E+07     0.9968       0.00028945    1.25E+07     -2.6461E-17  -1.8711E-17   1.25E+07     0.9835       0.0048413     1.25E+07     -1.0829E-17  -7.6571E-18   
   1.6667       0.0454       0.0059884     1.6667       0.029668     -0.0057786    1.6667       0.026449     0.0036852     1.6667       0.0045422    0.0061913     1.6667       0.063903      1.6667       0.04547       1.75E+07     0.00011544    1.75E+07     0             1.75E+07     0.99671      0.00020689    1.75E+07     -1.3015E-17  -1.5594E-17   1.75E+07     0.97793      0.005563      1.75E+07     -0.000901    0.0006018     
   2.3333       0.021545     0.002418      2.3333       0.0097899    -0.0018889    2.3333       0.00065719   0.007965      2.3333       0.0099203    0.0014054     2.3333       0.032316      2.3333       0.010269      2.25E+07     0.004757      2.25E+07     0             2.25E+07     0.99589      0.00072762    2.25E+07     7.9409E-16   -6.8539E-16   2.25E+07     0.97966      0.0044327     2.25E+07     -0.00067575  0.00049072    
   3            0.023108     0.0031227     3            0.0092913    -0.0018746    3            0.00053061   0.0092289     3            0.010549     0.00068388    3            0.02605       3            0.0089868     2.75E+07     3.4708        2.75E+07     0             2.75E+07     1.3057       0.27712       2.75E+07     9.2288E-16   1.1404E-16    2.75E+07     1.2278       0.222         2.75E+07     -0.29104     -0.25969      
   3.6667       0.052378     0.0086781     3.6667       0.026927     -0.0053225    3.6667       0.027543     0.0082469     3.6667       0.0065074    -0.0013724    3.6667       0.041928      3.6667       0.038167      3.25E+07     5.1605        3.25E+07     0             3.25E+07     1.6585       0.39628       3.25E+07     2.4153E-15   1.1626E-15    3.25E+07     1.5235       0.32441       3.25E+07     -0.52468     -0.30084      
   4.3333       0.037678     0.0062338     4.3333       0.014726     -0.0028483    4.3333       0.013548     0.010764      4.3333       0.0055757    0.0015226     4.3333       0.023014      4.3333       0.017392      3.75E+07     8.6815E-07    3.75E+07     0             3.75E+07     1.8534       0.37215       3.75E+07     -0.11997     -0.053849     3.75E+07     1.5826       0.26255       3.75E+07     -0.42197     -0.25328      
   5            0.020237     0.0038353     5            -0.0012435   0.00095947    5            -0.0030223   0.011304      5            0.0047836    0.0024739     5            0.00044873    5            -0.012206     4.25E+07     9.1903E-10    4.25E+07     0             4.25E+07     1.9999       0.34848       4.25E+07     -0.21013     -0.077194     4.25E+07     1.6629       0.2153        4.25E+07     -0.33628     -0.20853      
   5.6667       0.032395     0.006133      5.6667       0.0013534    0.0014839     5.6667       0.008995     0.01326       5.6667       0.0035728    0.000255      5.6667       -0.0027258    5.6667       -0.012667     4.75E+07     0.0022275     4.75E+07     0             4.75E+07     2.1411       0.32163       4.75E+07     -0.12407     -0.03249      4.75E+07     1.8142       0.23254       4.75E+07     -0.39239     -0.18502      
   6.3333       0.045718     0.006494      6.3333       0.0039669    0.0012993     6.3333       0.017765     0.014336      6.3333       -0.00097814  0.00029989    6.3333       0.0041991     6.3333       -0.013319     5.25E+07     3.1791E-09    5.25E+07     0             5.25E+07     2.2295       0.29603       5.25E+07     -0.19579     -0.047873     5.25E+07     1.9338       0.19983       5.25E+07     -0.31068     -0.13038      
   7            0.016482     0.0049582     7            -0.024976    0.0057244     7            -0.014176    0.012591      7            -0.0025842   0.0047432     7            -0.025011     7            -0.069863     5.75E+07     1.1506E-05    5.75E+07     0             5.75E+07     2.3094       0.27342       5.75E+07     -0.14425     -0.029156     5.75E+07     2.0331       0.20448       5.75E+07     -0.35892     -0.12658      
   7.6667       0.059979     0.0050504     7.6667       -0.0018146   0.0049728     7.6667       0.022682     0.016347      7.6667       -0.0079621   0.0020638     7.6667       0.011395      7.6667       -0.038016     6.25E+07     2.0389E-06    6.25E+07     0             6.25E+07     2.3738       0.25423       6.25E+07     -0.10301     -0.016771     6.25E+07     2.1158       0.20331       6.25E+07     -0.39912     -0.12197      
   8.3333       0.064585     0.0056231     8.3333       -0.0065137   0.0074242     8.3333       0.023477     0.01808       8.3333       -0.0064506   -0.00063096   8.3333       0.0087494     8.3333       -0.053589     6.75E+07     4.286E-10     6.75E+07     0             6.75E+07     2.4283       0.23773       6.75E+07     -0.068188    -0.0079159    6.75E+07     2.1857       0.19925       6.75E+07     -0.43313     -0.11707      
   9            0.02662      0.0057258     9            -0.038565    0.0089861     9            -0.016239    0.014253      9            -0.0039616   0.003716      9            -0.025708     9            -0.11165      7.25E+07     4.8676E-08    7.25E+07     0             7.25E+07     2.475        0.22333       7.25E+07     -0.03834     -0.00147      7.25E+07     2.2457       0.19377       7.25E+07     -0.46228     -0.11217      
   9.6667       0.044256     0.0057833     9.6667       -0.03025     0.010065      9.6667       -0.0031589   0.016258      9.6667       -0.005142    0.00098088    9.6667       -0.006694     9.6667       -0.10143      7.75E+07     2.0107E-09    7.75E+07     0             7.75E+07     2.5154       0.21062       7.75E+07     -0.012471    0.0032817     7.75E+07     2.2987       0.15486       7.75E+07     -0.36554     -0.091386     
   10.333       0.08274      0.0018315     10.333       -0.0050237   0.010192      10.333       0.029397     0.017995      10.333       -0.012096    0.00051043    10.333       0.041128      10.333       -0.059865     8.25E+07     6.5715E-12    8.25E+07     0             8.25E+07     2.5508       0.1993        8.25E+07     0.010164     0.0068186     8.25E+07     2.3441       0.15167       8.25E+07     -0.39527     -0.090352     
   11           0.055842     0.0040705     11           -0.023957    0.0094678     11           0.0042105    0.015819      11           -0.010264    0.0021442     11           0.019288      11           -0.091759     8.75E+07     1.6289E-14    8.75E+07     0             8.75E+07     2.5821       0.18915       8.75E+07     0.030136     0.0094695     8.75E+07     2.3842       0.14794       8.75E+07     -0.42151     -0.088745     
   11.667       0.065855     0.0031065     11.667       -0.021022    0.010015      11.667       0.0095381    0.016079      11.667       -0.012337    0.0019876     11.667       0.035818      11.667       -0.089642     9.25E+07     9.21E-17      9.25E+07     0             9.25E+07     2.6099       0.17998       9.25E+07     0.04789      0.011464      9.25E+07     2.4198       0.14394       9.25E+07     -0.44483     -0.08681      
   12.333       0.069117     0.0027027     12.333       -0.022018    0.010693      12.333       0.0082709    0.016721      12.333       -0.0061712   -0.0008898    12.333       0.041525      12.333       -0.095518     
   13           0.094381     0.00041411    13           -0.0045204   -0.01244      13           0.029909     0.016959      13           -0.0091238   -0.0013641    13           0.070595      13           -0.064689     
   13.667       0.042065     0.003592      13.667       -0.039478    0.0030417     13.667       -0.02017     0.012048      13.667       -0.00056788  -0.00018049   13.667       0.033057      13.667       -0.12422      
   14.333       0.11427      0.0043026     14.333       0.010568     -0.01486      14.333       0.045945     0.012854      14.333       -0.011054    0.0028371     14.333       0.11326       14.333       -0.039118     
   15           0.075408     0.00034788    15           -0.013644    -0.0079414    15           0.010065     0.015011      15           -0.0042179   0.0017477     15           0.083951      15           -0.077658     
   15.667       0.11172      0.0045772     15.667       0.011561     -0.014254     15.667       0.042199     0.013116      15.667       -0.0097877   0.0062582     15.667       0.12988       15.667       -0.034553     
   16.333       0.068385     0.0044019     16.333       -0.019004    0.00031691    16.333       0.0020458    0.014881      16.333       -0.0033587   0.0020059     16.333       0.092653      16.333       -0.086271     
   17           0.12658      0.0061052     17           0.019041     -0.016354     17           0.056038     0.011233      17           -0.0099795   0.0097209     17           0.14791       17           -0.022702     
   17.667       0.08126      0.00065189    17.667       -0.013379    -0.004649     17.667       0.014269     0.015448      17.667       -0.0035501   0.0034097     17.667       0.10397       17.667       -0.077687     
   18.333       0.11272      0.0037648     18.333       0.005127     -0.013403     18.333       0.04416      0.013214      18.333       -0.0097563   0.0084211     18.333       0.1331        18.333       -0.048733     
   19           0.092328     0.0013929     19           -0.0097406   -0.0089457    19           0.025184     0.015538      19           -0.0026303   0.0039103     19           0.10956       19           -0.075351     
   19.667       0.13236      0.005265      19.667       0.01242      -0.016873     19.667       0.061956     0.010531      19.667       -0.0078556   0.0083177     19.667       0.14367       19.667       -0.041365     
   20.333       0.059571     0.0097        20.333       -0.039946    0.0011587     20.333       -0.0057919   0.015784      20.333       0.0051785    0.0014899     20.333       0.071458      20.333       -0.13184      
   21           0.14672      0.0062695     21           0.016997     -0.018972     21           0.076504     0.0067743     21           -0.0081414   0.010603      21           0.15649       21           -0.037882     
   21.667       0.078772     0.0063392     21.667       -0.028128    0.0025318     21.667       0.01747      0.016         21.667       0.0012423    0.0015649     21.667       0.088996      21.667       -0.11127      
   22.333       0.14107      0.0060232     22.333       0.015427     -0.017578     22.333       0.080307     0.0075145     22.333       -0.011533    0.014606      22.333       0.15284       22.333       -0.036333     
   23           0.079402     0.0097356     23           -0.026604    0.0018675     23           0.026113     0.015715      23           -0.0015264   0.00034416    23           0.09459       23           -0.10592      
   23.667       0.15841      0.0080486     23.667       0.025332     -0.020012     23.667       0.10142      0.0062729     23.667       -0.014489    0.021197      23.667       0.17401       23.667       -0.019047     
   24.333       0.086036     0.011277      24.333       -0.02438     0.0018128     24.333       0.036179     0.016196      24.333       -0.0030695   -0.00073545   24.333       0.10536       24.333       -0.102        
   25           0.14991      0.0064599     25           0.016013     -0.017478     25           0.096473     0.0058999     25           -0.013434    0.017998      25           0.16963       25           -0.036727     
   25.667       0.11886      0.0032221     25.667       -0.0032051   -0.0087993    25.667       0.069497     0.0077703     25.667       -0.0058585   0.0038263     25.667       0.13942       25.667       -0.068033     
   26.333       0.13655      0.0046806     26.333       0.006246     -0.014236     26.333       0.085575     0.0048526     26.333       -0.0082493   0.01201       26.333       0.15698       26.333       -0.054603     
   27           0.10232      0.0061796     27           -0.01856     0.001083      27           0.053459     0.012507      27           3.3291E-05   -0.00019652   27           0.12189       27           -0.098954     
   27.667       0.14986      0.0057629     27.667       0.012244     -0.017887     27.667       0.09616      0.0019236     27.667       -0.0035706   0.01717       27.667       0.16748       27.667       -0.049844     
   28.333       0.11378      0.0010792     28.333       -0.014177    -0.008757     28.333       0.062895     0.0044839     28.333       0.0039929    -0.0010853    28.333       0.12943       28.333       -0.097335     
   29           0.12226      0.0022837     29           -0.0066674   -0.011882     29           0.072393     0.00015363    29           0.0029203    -0.0083874    29           0.13575       29           -0.082437     
   29.667       0.11711      0.0023594     29.667       -0.0061946   -0.010869     29.667       0.071596     0.00031192    29.667       0.0053066    -0.0087771    29.667       0.13065       29.667       -0.07885      
   30.333       0.1297       0.0039174     30.333       0.0023519    -0.013761     30.333       0.085632     0.0012559     30.333       0.0019198    0.012989      30.333       0.14603       30.333       -0.064086     
   31           0.11798      0.0034374     31           -0.0014042   -0.0095638    31           0.079797     0.0038522     31           0.00084381   0.0066278     31           0.13777       31           -0.065464     
   31.667       0.12193      0.0050873     31.667       0.0077175    -0.011036     31.667       0.089833     0.0040229     31.667       -0.0011864   0.0096646     31.667       0.14107       31.667       -0.04285      
   32.333       0.12796      0.0064611     32.333       0.015836     -0.012876     32.333       0.099653     0.0043676     32.333       -0.0034512   0.012354      32.333       0.14824       32.333       -0.024351     
   33           0.10856      0.0060359     33           0.0050362    -0.0055418    33           0.083504     0.012185      33           -0.0015425   0.0019301     33           0.13326       33           -0.04047      
   33.667       0.12723      0.0074809     33.667       0.022188     -0.013656     33.667       0.10443      0.004359      33.667       -0.0041776   0.012975      33.667       0.14637       33.667       -0.0072285    
   34.333       0.10069      0.0062909     34.333       0.006912     -0.005577     34.333       0.080789     0.011555      34.333       0.00016751   0.0020909     34.333       0.11633       34.333       -0.030538     
   35           0.11495      0.0066704     35           0.017787     -0.011928     35           0.09367      0.003462      35           -0.0011941   0.010727      35           0.12572       35           -0.012224     
   35.667       0.099663     0.0049944     35.667       0.008745     -0.0088384    35.667       0.07931      0.0037636     35.667       0.0021796    0.0066255     35.667       0.10214       35.667       -0.027144     
   36.333       0.094471     0.0042193     36.333       0.005771     -0.0079817    36.333       0.072541     0.0028281     36.333       0.002525     0.0068255     36.333       0.090232      36.333       -0.031502     
   37           0.083879     0.0029051     37           -0.00040871  -0.0049151    37           0.060344     0.0050378     37           0.0041996    0.0035482     37           0.07801       37           -0.041877     
   37.667       0.10362      0.0052785     37.667       0.015058     -0.012001     37.667       0.076602     0.00051457    37.667       0.00051349   0.012107      37.667       0.10098       37.667       -0.015642     
   38.333       0.077163     0.0036441     38.333       0.003114     -0.0048632    38.333       0.0517       0.0083274     38.333       0.0016553    0.0018088     38.333       0.079914      38.333       -0.030624     
   39           0.093705     0.005001      39           0.015119     -0.010318     39           0.064089     0.0033601     39           -0.0027468   0.0062056     39           0.10175       39           -0.010027     
   39.667       0.094174     0.0058235     39.667       0.021546     -0.011701     39.667       0.064771     0.00078562    39.667       0.0016009    0.0093173     39.667       0.10017       39.667       0.0040252     
   40.333       0.084298     0.0042477     40.333       0.014691     -0.0098737    40.333       0.052452     0.0028588     40.333       0.0032326    0.004637      40.333       0.090646      40.333       -0.0069203    
   41           0.051455     0.0027073     41           -0.0014479   -0.00076982   41           0.024338     0.0097204     41           0.0091509    0.0023504     41           0.0536        41           -0.028262     
   41.667       0.08736      0.0065476     41.667       0.026887     -0.011378     41.667       0.057938     0.000982      41.667       0.0063448    -0.011981     41.667       0.087646      41.667       0.022738      
   42.333       0.073583     0.0063374     42.333       0.025038     -0.0094554    42.333       0.048128     0.00096204    42.333       0.0068639    0.0098259     42.333       0.075195      42.333       0.028221      
   43           0.046926     0.0047326     43           0.014759     -0.0047016    43           0.025582     0.0064066     43           0.0085248    0.0041243     43           0.054015      43           0.020158      
   43.667       0.062423     0.0080344     43.667       0.032318     -0.0090342    43.667       0.044638     0.0013393     43.667       0.010987     0.012096      43.667       0.062796      43.667       0.055911      
   44.333       0.054988     0.008043      44.333       0.033917     -0.008648     44.333       0.039662     0.0024172     44.333       0.011462     0.011502      44.333       0.058575      44.333       0.064894      
   45           0.025091     0.0042275     45           0.017349     -0.0036715    45           0.011141     0.0073319     45           0.014287     0.0049798     45           0.03556       45           0.040333      
   45.667       0.064215     0.010003      45.667       0.047551     -0.010842     45.667       0.047354     0.0030591     45.667       0.0097825    0.014785      45.667       0.076773      45.667       0.091419      
