# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 100 --source Histogram --Iterations\n 25 --active 185 --seed 0 --bins 75 --run --relaxed 0.005 -f Relaxed/50mfp/ManyMoreInactive/50mfp.r0.005.dat , seed =\n 2049380283
# Arguments: rWidth = 0, source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.005, run = true, filename = Relaxed/50mfp/ManyMoreInactive/50mfp.r0.005.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 185, inactive = 100, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2             3            4            5             6            7            8             9            10            11           12            13           14           15            16           17           18            19           20            21           22            23           24           25            26           27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46            47           48           
# |-        Entropy       -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   9.40449E+06  4.0272        2.65474E+08  0.997563     0             2.65474E+08  0            0             2.65474E+08  0.997563      2.65474E+08  0             2.65474E+08  0.990154     0             2.65474E+08  0            0             2.65474E+08  0.990154      2.65474E+08  0             2.65474E+08  0.976404     0             2.65474E+08  0            0             2.65474E+08  0.976404      2.65474E+08  0             2.65474E+08  839.788       1.12671E+09  7515.48       20.3333      0.153412      20.3333      0             20.3333      -0.0837221    20.3333      0             20.3333      0.104358      20.3333      0             
   9.90449E+06  4.05402       2.73123E+08  0.997558     0             2.73123E+08  0            0             2.73123E+08  0.997558      2.73123E+08  0             2.73123E+08  0.989328     0             2.73123E+08  0            0             2.73123E+08  0.989328      2.73123E+08  0             2.73123E+08  0.97585      0             2.73123E+08  0            0             2.73123E+08  0.97585       2.73123E+08  0             2.73123E+08  864.065       1.13461E+09  7718.57       21           0.154783      21           0             21           -0.0726702    21           0             21           0.117914      21           0             
   1.04045E+07  4.07904       2.82384E+08  0.995275     0             2.82384E+08  0            0             2.82384E+08  0.995275      2.82384E+08  0             2.82384E+08  0.988872     0             2.82384E+08  0            0             2.82384E+08  0.988872      2.82384E+08  0             2.82384E+08  0.978206     0             2.82384E+08  0            0             2.82384E+08  0.978206      2.82384E+08  0             2.82384E+08  893.171       1.14365E+09  8129.57       21.6667      0.155838      21.6667      0             21.6667      -0.0609421    21.6667      0             21.6667      0.129892      21.6667      0             
   1.09045E+07  4.08414       2.9092E+08   0.997391     0             2.9092E+08   0            0             2.9092E+08   0.997391      2.9092E+08   0             2.9092E+08   0.989656     0             2.9092E+08   0            0             2.9092E+08   0.989656      2.9092E+08   0             2.9092E+08   0.976271     0             2.9092E+08   0            0             2.9092E+08   0.976271      2.9092E+08   0             2.9092E+08   920.212       1.15199E+09  8085.06       22.3333      0.156718      22.3333      0             22.3333      -0.0487887    22.3333      0             22.3333      0.14026       22.3333      0             
   1.14045E+07  4.06883       2.9955E+08   0.996286     0             2.9955E+08   0            0             2.9955E+08   0.996286      2.9955E+08   0             2.9955E+08   0.990756     0             2.9955E+08   0            0             2.9955E+08   0.990756      2.9955E+08   0             2.9955E+08   0.977912     0             2.9955E+08   0            0             2.9955E+08   0.977912      2.9955E+08   0             2.9955E+08   947.37        1.1606E+09   8465.48       23           0.157158      23           0             23           -0.0363078    23           0             23           0.148401      23           0             
   1.19045E+07  4.06718       3.0709E+08   0.9984       0             3.0709E+08   0            0             3.0709E+08   0.9984        3.0709E+08   0             3.0709E+08   0.989246     0             3.0709E+08   0            0             3.0709E+08   0.989246      3.0709E+08   0             3.0709E+08   0.977868     0             3.0709E+08   0            0             3.0709E+08   0.977868      3.0709E+08   0             3.0709E+08   971.165       1.1688E+09   8391.21       23.6667      0.157419      23.6667      0             23.6667      -0.0237924    23.6667      0             23.6667      0.154132      23.6667      0             
   1.23739E+07  4.08001       3.15865E+08  0.997302     0             3.15865E+08  0            0             3.15865E+08  0.997302      3.15865E+08  0             3.15865E+08  0.989646     0             3.15865E+08  0            0             3.15865E+08  0.989646      3.15865E+08  0             3.15865E+08  0.978792     0             3.15865E+08  0            0             3.15865E+08  0.978792      3.15865E+08  0             3.15865E+08  998.9         1.17735E+09  8716.6        24.3333      0.157728      24.3333      0             24.3333      -0.0112332    24.3333      0             24.3333      0.157625      24.3333      0             
   1.28165E+07  4.09046       3.25734E+08  0.995634     0             3.25734E+08  0            0             3.25734E+08  0.995634      3.25734E+08  0             3.25734E+08  0.99023      0             3.25734E+08  0            0             3.25734E+08  0.99023       3.25734E+08  0             3.25734E+08  0.976758     0             3.25734E+08  0            0             3.25734E+08  0.976758      3.25734E+08  0             3.25734E+08  1030.14       1.18713E+09  8370.54       25           0.157721      25           0             25           0.00171161    25           0             25           0.15871       25           0             
   1.32289E+07  4.09322       3.3445E+08   0.998346     0             3.3445E+08   0            0             3.3445E+08   0.998346      3.3445E+08   0             3.3445E+08   0.990552     0             3.3445E+08   0            0             3.3445E+08   0.990552      3.3445E+08   0             3.3445E+08   0.978234     0             3.3445E+08   0            0             3.3445E+08   0.978234      3.3445E+08   0             3.3445E+08   1057.75       1.19554E+09  8734.72       25.6667      0.157326      25.6667      0             25.6667      0.0143356     25.6667      0             25.6667      0.157467      25.6667      0             
   1.35312E+07  4.10653       3.43859E+08  0.995864     0             3.43859E+08  0            0             3.43859E+08  0.995864      3.43859E+08  0             3.43859E+08  0.988157     0             3.43859E+08  0            0             3.43859E+08  0.988157      3.43859E+08  0             3.43859E+08  0.978086     0             3.43859E+08  0            0             3.43859E+08  0.978086      3.43859E+08  0             3.43859E+08  1087.57       1.20382E+09  9036.09       26.3333      0.15694       26.3333      0             26.3333      0.0268655     26.3333      0             26.3333      0.154057      26.3333      0             
   1.37191E+07  4.12457       3.52855E+08  0.996563     0             3.52855E+08  0            0             3.52855E+08  0.996563      3.52855E+08  0             3.52855E+08  0.989253     0             3.52855E+08  0            0             3.52855E+08  0.989253      3.52855E+08  0             3.52855E+08  0.974329     0             3.52855E+08  0            0             3.52855E+08  0.974329      3.52855E+08  0             3.52855E+08  1115.77       1.21297E+09  9318.35       27           0.156362      27           0             27           0.039369      27           0             27           0.148425      27           0             
