# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 100 --source Histogram --Iterations\n 25 --active 1270 --seed 0 --bins 75 --run --relaxed 0.5 -f Relaxed/50mfp/ManyMoreInactive/50mfp.r0.5.dat , seed = 576385401
# Arguments: rWidth = 0, source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.5, run = true, filename = Relaxed/50mfp/ManyMoreInactive/50mfp.r0.5.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 1270, inactive = 100, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2             3            4            5             6            7            8             9            10            11           12            13           14           15            16           17           18            19           20            21           22            23           24           25            26           27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46            47           48           
# |-        Entropy       -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   596761       4.00234       1.40754E+07  0.990855     0             1.40754E+07  0.00448275   0             1.40754E+07  0.990855      1.40754E+07  0.00448275    1.40754E+07  0.990855     0             1.40754E+07  -0.00448275  0             1.40754E+07  0.990855      1.40754E+07  -0.00448275   1.40754E+07  0.979127     0             1.40754E+07  0.00633993   0             1.40754E+07  0.979127      1.40754E+07  0.00633993    1.40754E+07  44.7554       1.38529E+08  942.427       7            -0.0501136    7            0.000889778   7            -0.0783121    7            -9.39999E-05  7            0.0877055     7            0.000103276   
   599842       3.93999       1.53003E+07  0.993634     0             1.53003E+07  0            0             1.53003E+07  0.993634      1.53003E+07  0             1.53003E+07  0.990947     0             1.53003E+07  0.0114723    0             1.53003E+07  0.990947      1.53003E+07  0.0114723     1.53003E+07  0.990947     0             1.53003E+07  -0.0114723   0             1.53003E+07  0.990947      1.53003E+07  -0.0114723    1.53003E+07  48.6541       1.39883E+08  1007.74       7.66667      -0.0547445    7.66667      0.00116285    7.66667      -0.082822     7.66667      1.985E-05     7.66667      0.0889721     7.66667      0.000410215   
   602377       3.96314       1.64325E+07  1.00225      0             1.64325E+07  0            0             1.64325E+07  1.00225       1.64325E+07  0             1.64325E+07  0.994179     0             1.64325E+07  0.00622328   0             1.64325E+07  0.994179      1.64325E+07  0.00622328    1.64325E+07  0.994179     0             1.64325E+07  -0.00622328  0             1.64325E+07  0.994179      1.64325E+07  -0.00622328   1.64325E+07  52.2539       1.41189E+08  939.526       8.33333      -0.0588229    8.33333      0.00110236    8.33333      -0.0864864    8.33333      2.96888E-06   8.33333      0.0885067     8.33333      0.000638993   
   603961       3.95743       1.76843E+07  1.01034      0             1.76843E+07  0            0             1.76843E+07  1.01034       1.76843E+07  0             1.76843E+07  0.992296     0             1.76843E+07  0            0             1.76843E+07  0.992296      1.76843E+07  0             1.76843E+07  0.989305     0             1.76843E+07  0            0             1.76843E+07  0.989305      1.76843E+07  0             1.76843E+07  56.2754       1.42395E+08  781.295       9            -0.0624843    9            0.000922111   9            -0.0896138    9            -7.5537E-07   9            0.0864791     9            0.000886941   
   604963       3.98768       1.89926E+07  0.998576     0             1.89926E+07  0            0             1.89926E+07  0.998576      1.89926E+07  0             1.89926E+07  0.983041     0             1.89926E+07  0.00469802   0             1.89926E+07  0.983041      1.89926E+07  0.00469802    1.89926E+07  0.983041     0             1.89926E+07  -0.00469802  0             1.89926E+07  0.983041      1.89926E+07  -0.00469802   1.89926E+07  60.4276       1.43618E+08  794.344       9.66667      -0.06609      9.66667      0.0010914     9.66667      -0.0923389    9.66667      -1.51856E-05  9.66667      0.083225      9.66667      0.00125495    
   605557       4.06454       2.02495E+07  0.9983       0             2.02495E+07  0            0             2.02495E+07  0.9983        2.02495E+07  0             2.02495E+07  0.994593     0             2.02495E+07  0            0             2.02495E+07  0.994593      2.02495E+07  0             2.02495E+07  0.976553     0             2.02495E+07  0            0             2.02495E+07  0.976553      2.02495E+07  0             2.02495E+07  64.4704       1.45048E+08  856.87        10.3333      -0.0694549    10.3333      0.0011429     10.3333      -0.0952797    10.3333      1.22494E-05   10.3333      0.0789662     10.3333      0.00126421    
   605968       4.04994       2.16183E+07  0.995021     0             2.16183E+07  0.00335768   0             2.16183E+07  0.995021      2.16183E+07  0.00335768    2.16183E+07  0.995021     0             2.16183E+07  -0.00335768  0             2.16183E+07  0.995021      2.16183E+07  -0.00335768   2.16183E+07  0.971073     0             2.16183E+07  0.00229802   0             2.16183E+07  0.971073      2.16183E+07  0.00229802    2.16183E+07  68.8396       1.46293E+08  809.686       11           -0.0735654    11           0.00103835    11           -0.0970924    11           0.000326788   11           0.0732952     11           0.00136247    
   606679       4.04419       2.28895E+07  1.00261      0             2.28895E+07  0            0             2.28895E+07  1.00261       2.28895E+07  0             2.28895E+07  0.987655     0             2.28895E+07  0            0             2.28895E+07  0.987655      2.28895E+07  0             2.28895E+07  0.982134     0             2.28895E+07  0            0             2.28895E+07  0.982134      2.28895E+07  0             2.28895E+07  72.9338       1.47525E+08  838.631       11.6667      -0.0771098    11.6667      0.000985182   11.6667      -0.0989946    11.6667      0.000207832   11.6667      0.0659995     11.6667      0.00116529    
   609357       4.02071       2.41411E+07  1.00581      0             2.41411E+07  0            0             2.41411E+07  1.00581       2.41411E+07  0             2.41411E+07  0.994188     0             2.41411E+07  0            0             2.41411E+07  0.994188      2.41411E+07  0             2.41411E+07  0.971999     0             2.41411E+07  0            0             2.41411E+07  0.971999      2.41411E+07  0             2.41411E+07  76.8862       1.48853E+08  934.522       12.3333      -0.0807573    12.3333      0.00105053    12.3333      -0.0999245    12.3333      0.000219969   12.3333      0.0576159     12.3333      0.00102496    
   651256       4.05025       2.54489E+07  0.99825      0             2.54489E+07  0            0             2.54489E+07  0.99825       2.54489E+07  0             2.54489E+07  0.992572     0             2.54489E+07  0            0             2.54489E+07  0.992572      2.54489E+07  0             2.54489E+07  0.973407     0             2.54489E+07  0            0             2.54489E+07  0.973407      2.54489E+07  0             2.54489E+07  81.0688       1.50069E+08  959.792       13           -0.0843513    13           0.00120738    13           -0.100707     13           0.000464868   13           0.047956      13           0.000933442   
   678891       4.03303       2.67454E+07  1.0102       0             2.67454E+07  0            0             2.67454E+07  1.0102        2.67454E+07  0             2.67454E+07  0.988271     0             2.67454E+07  0            0             2.67454E+07  0.988271      2.67454E+07  0             2.67454E+07  0.970698     0             2.67454E+07  0            0             2.67454E+07  0.970698      2.67454E+07  0             2.67454E+07  85.292        1.51213E+08  1045.59       13.6667      -0.0878847    13.6667      0.00110625    13.6667      -0.100804     13.6667      0.000429149   13.6667      0.0379283     13.6667      0.000876368   
   696002       4.0436        2.79281E+07  1.00009      0             2.79281E+07  0            0             2.79281E+07  1.00009       2.79281E+07  0             2.79281E+07  0.997546     0             2.79281E+07  0            0             2.79281E+07  0.997546      2.79281E+07  0             2.79281E+07  0.976743     0             2.79281E+07  0            0             2.79281E+07  0.976743      2.79281E+07  0             2.79281E+07  89.0603       1.52609E+08  1056.65       14.3333      -0.0908857    14.3333      0.00111392    14.3333      -0.0998954    14.3333      0.000881432   14.3333      0.0280425     14.3333      0.000919807   
   705357       4.0002        2.9272E+07   1.00484      0             2.9272E+07   0            0             2.9272E+07   1.00484       2.9272E+07   0             2.9272E+07   0.991788     0             2.9272E+07   0            0             2.9272E+07   0.991788      2.9272E+07   0             2.9272E+07   0.977048     0             2.9272E+07   0            0             2.9272E+07   0.977048      2.9272E+07   0             2.9272E+07   93.354        1.53921E+08  1151.59       15           -0.0939311    15           0.00107597    15           -0.0988148    15           0.000956033   15           0.0176132     15           0.00103276    
   712959       4.01289       3.05057E+07  1.0063       0             3.05057E+07  0            0             3.05057E+07  1.0063        3.05057E+07  0             3.05057E+07  0.985776     0             3.05057E+07  0            0             3.05057E+07  0.985776      3.05057E+07  0             3.05057E+07  0.963332     0             3.05057E+07  0            0             3.05057E+07  0.963332      3.05057E+07  0             3.05057E+07  97.2641       1.55082E+08  1171.48       15.6667      -0.0966042    15.6667      0.000934816   15.6667      -0.0968098    15.6667      0.00117922    15.6667      0.00620027    15.6667      0.000815954   
   1.21296E+06  3.99279       3.17563E+07  1.00337      0             3.17563E+07  0            0             3.17563E+07  1.00337       3.17563E+07  0             3.17563E+07  0.99942      0             3.17563E+07  0            0             3.17563E+07  0.99942       3.17563E+07  0             3.17563E+07  0.97977      0             3.17563E+07  0            0             3.17563E+07  0.97977       3.17563E+07  0             3.17563E+07  101.232       1.56306E+08  1244.66       16.3333      -0.0993664    16.3333      0.0008964     16.3333      -0.0945047    16.3333      0.001469      16.3333      -0.00416599   16.3333      0.00045471    
   1.26011E+06  3.99624       3.30228E+07  1.00553      0             3.30228E+07  0            0             3.30228E+07  1.00553       3.30228E+07  0             3.30228E+07  0.978766     0             3.30228E+07  0.00132991   0             3.30228E+07  0.978766      3.30228E+07  0.00132991    3.30228E+07  0.978766     0             3.30228E+07  -0.00132991  0             3.30228E+07  0.978766      3.30228E+07  -0.00132991   3.30228E+07  105.247       1.57449E+08  1209.51       17           -0.102005     17           0.000983773   17           -0.091911     17           0.00163813    17           -0.0148127    17           0.000531894   
   1.29077E+06  3.96112       3.42635E+07  1.00446      0             3.42635E+07  0            0             3.42635E+07  1.00446       3.42635E+07  0             3.42635E+07  0.987212     0             3.42635E+07  0.00122193   0             3.42635E+07  0.987212      3.42635E+07  0.00122193    3.42635E+07  0.987212     0             3.42635E+07  -0.00122193  0             3.42635E+07  0.987212      3.42635E+07  -0.00122193   3.42635E+07  109.2         1.58777E+08  1279.37       17.6667      -0.104242     17.6667      0.00105917    17.6667      -0.0881797    17.6667      0.00166217    17.6667      -0.0256353    17.6667      4.39121E-05   
   1.30397E+06  3.96529       3.55988E+07  0.99753      0             3.55988E+07  0.00630789   0             3.55988E+07  0.99753       3.55988E+07  0.00630789    3.55988E+07  0.99753      0             3.55988E+07  -0.00630789  0             3.55988E+07  0.99753       3.55988E+07  -0.00630789   3.55988E+07  0.970766     0             3.55988E+07  0            0             3.55988E+07  0.970766      3.55988E+07  0             3.55988E+07  113.43        1.60088E+08  1294.18       18.3333      -0.106175     18.3333      0.00121884    18.3333      -0.0842894    18.3333      0.00167958    18.3333      -0.0360709    18.3333      -0.000195509  
   1.31317E+06  3.95493       3.68193E+07  0.997322     0             3.68193E+07  0            0             3.68193E+07  0.997322      3.68193E+07  0             3.68193E+07  0.993602     0             3.68193E+07  0            0             3.68193E+07  0.993602      3.68193E+07  0             3.68193E+07  0.976673     0             3.68193E+07  0            0             3.68193E+07  0.976673      3.68193E+07  0             3.68193E+07  117.297       1.61304E+08  1358.42       19           -0.108449     19           0.00131636    19           -0.079574     19           0.00161222    19           -0.0458816    19           -0.000295597  
   1.32105E+06  3.94121       3.80888E+07  1.0021       0             3.80888E+07  0            0             3.80888E+07  1.0021        3.80888E+07  0             3.80888E+07  0.988688     0             3.80888E+07  0            0             3.80888E+07  0.988688      3.80888E+07  0             3.80888E+07  0.969492     0             3.80888E+07  0.00715858   0             3.80888E+07  0.969492      3.80888E+07  0.00715858    3.80888E+07  121.294       1.62401E+08  1327.88       19.6667      -0.11048      19.6667      0.00133873    19.6667      -0.0746332    19.6667      0.00130739    19.6667      -0.0548149    19.6667      -0.000354676  
   1.33207E+06  3.93548       3.93223E+07  0.997325     0             3.93223E+07  0            0             3.93223E+07  0.997325      3.93223E+07  0             3.93223E+07  0.988514     0             3.93223E+07  0            0             3.93223E+07  0.988514      3.93223E+07  0             3.93223E+07  0.982558     0             3.93223E+07  0            0             3.93223E+07  0.982558      3.93223E+07  0             3.93223E+07  125.189       1.63623E+08  1408.51       20.3333      -0.112304     20.3333      0.00127387    20.3333      -0.0692694    20.3333      0.00135101    20.3333      -0.0629023    20.3333      -0.000597311  
   1.3453E+06   3.96899       4.05261E+07  0.991821     0             4.05261E+07  0            0             4.05261E+07  0.991821      4.05261E+07  0             4.05261E+07  0.988024     0             4.05261E+07  0.00517861   0             4.05261E+07  0.988024      4.05261E+07  0.00517861    4.05261E+07  0.988024     0             4.05261E+07  -0.00517861  0             4.05261E+07  0.988024      4.05261E+07  -0.00517861   4.05261E+07  129.061       1.64871E+08  1416.19       21           -0.113686     21           0.00122819    21           -0.0637647    21           0.0011903     21           -0.0698624    21           -0.000999369  
   1.35439E+06  4.04206       4.1667E+07   0.997369     0             4.1667E+07   0.00266079   0             4.1667E+07   0.997369      4.1667E+07   0.00266079    4.1667E+07   0.997369     0             4.1667E+07   -0.00266079  0             4.1667E+07   0.997369      4.1667E+07   -0.00266079   4.1667E+07   0.974873     0             4.1667E+07   0            0             4.1667E+07   0.974873      4.1667E+07   0             4.1667E+07   132.697       1.66254E+08  1476.67       21.6667      -0.115068     21.6667      0.00113972    21.6667      -0.0580666    21.6667      0.00113835    21.6667      -0.0764284    21.6667      -0.00123528   
   1.36245E+06  4.09955       4.28021E+07  0.999438     0             4.28021E+07  0.00339353   0             4.28021E+07  0.999438      4.28021E+07  0.00339353    4.28021E+07  0.999438     0             4.28021E+07  -0.00339353  0             4.28021E+07  0.999438      4.28021E+07  -0.00339353   4.28021E+07  0.967935     0             4.28021E+07  0.00861721   0             4.28021E+07  0.967935      4.28021E+07  0.00861721    4.28021E+07  136.307       1.67535E+08  1532.16       22.3333      -0.115863     22.3333      0.00118507    22.3333      -0.0520293    22.3333      0.000940464   22.3333      -0.0815652    22.3333      -0.00171748   
   1.36898E+06  4.11199       4.39502E+07  1.0044       0             4.39502E+07  0            0             4.39502E+07  1.0044        4.39502E+07  0             4.39502E+07  0.993263     0             4.39502E+07  0            0             4.39502E+07  0.993263      4.39502E+07  0             4.39502E+07  0.963508     0             4.39502E+07  0            0             4.39502E+07  0.963508      4.39502E+07  0             4.39502E+07  139.96        1.68777E+08  1583.88       23           -0.116595     23           0.00107457    23           -0.0459403    23           0.000973656   23           -0.0863666    23           -0.0020091    
   1.37627E+06  4.14009       4.53603E+07  1.00473      0             4.53603E+07  0            0             4.53603E+07  1.00473       4.53603E+07  0             4.53603E+07  0.990574     0             4.53603E+07  0            0             4.53603E+07  0.990574      4.53603E+07  0             4.53603E+07  0.982142     0             4.53603E+07  0            0             4.53603E+07  0.982142      4.53603E+07  0             4.53603E+07  144.448       1.6994E+08   1667.53       23.6667      -0.117362     23.6667      0.000941537   23.6667      -0.0395066    23.6667      0.000971615   23.6667      -0.0883423    23.6667      -0.00202227   
   1.39184E+06  4.13747       4.6626E+07   0.991635     0             4.6626E+07   0            0             4.6626E+07   0.991635      4.6626E+07   0             4.6626E+07   0.987917     0             4.6626E+07   0            0             4.6626E+07   0.987917      4.6626E+07   0             4.6626E+07   0.969931     0             4.6626E+07   0            0             4.6626E+07   0.969931      4.6626E+07   0             4.6626E+07   148.467       1.71142E+08  1745.15       24.3333      -0.11795      24.3333      0.00112405    24.3333      -0.0326331    24.3333      0.000654401   24.3333      -0.0893044    24.3333      -0.00184754   
   1.42773E+06  4.06219       4.79069E+07  0.999519     0             4.79069E+07  0            0             4.79069E+07  0.999519      4.79069E+07  0             4.79069E+07  0.994493     0             4.79069E+07  0            0             4.79069E+07  0.994493      4.79069E+07  0             4.79069E+07  0.978555     0             4.79069E+07  0            0             4.79069E+07  0.978555      4.79069E+07  0             4.79069E+07  152.567       1.72306E+08  1716.76       25           -0.117935     25           0.00089176    25           -0.0260726    25           0.000537799   25           -0.0882539    25           -0.00173127   
   1.44889E+06  4.01563       4.91585E+07  1.00137      0             4.91585E+07  0            0             4.91585E+07  1.00137       4.91585E+07  0             4.91585E+07  0.990543     0             4.91585E+07  0            0             4.91585E+07  0.990543      4.91585E+07  0             4.91585E+07  0.9733       0             4.91585E+07  0            0             4.91585E+07  0.9733        4.91585E+07  0             4.91585E+07  156.551       1.73421E+08  1798.13       25.6667      -0.117983     25.6667      0.00084043    25.6667      -0.019079     25.6667      0.000260989   25.6667      -0.0863211    25.6667      -0.00145016   
   1.46228E+06  3.96594       5.04349E+07  0.998292     0             5.04349E+07  0            0             5.04349E+07  0.998292      5.04349E+07  0             5.04349E+07  0.99111      0             5.04349E+07  0            0             5.04349E+07  0.99111       5.04349E+07  0             5.04349E+07  0.969869     0             5.04349E+07  0            0             5.04349E+07  0.969869      5.04349E+07  0             5.04349E+07  160.591       1.74698E+08  1861.98       26.3333      -0.117609     26.3333      0.000843158   26.3333      -0.0125476    26.3333      -5.58639E-07  26.3333      -0.0838049    26.3333      -0.00138109   
   1.47137E+06  3.95775       5.15823E+07  1.01022      0             5.15823E+07  0            0             5.15823E+07  1.01022       5.15823E+07  0             5.15823E+07  0.994593     0             5.15823E+07  0            0             5.15823E+07  0.994593      5.15823E+07  0             5.15823E+07  0.958707     0             5.15823E+07  0            0             5.15823E+07  0.958707      5.15823E+07  0             5.15823E+07  164.29        1.7597E+08   1877.7        27           -0.117466     27           0.000627285   27           -0.00609189   27           -0.000174837  27           -0.0797325    27           -0.00114357   
   1.47776E+06  4.05328       5.28516E+07  0.993316     0             5.28516E+07  0.00706832   0             5.28516E+07  0.993316      5.28516E+07  0.00706832    5.28516E+07  0.993316     0             5.28516E+07  -0.00706832  0             5.28516E+07  0.993316      5.28516E+07  -0.00706832   5.28516E+07  0.974599     0             5.28516E+07  0            0             5.28516E+07  0.974599      5.28516E+07  0             5.28516E+07  168.361       1.77227E+08  1724.53       27.6667      -0.116659     27.6667      0.000604819   27.6667      0.000480587   27.6667      -0.000243506  27.6667      -0.0748531    27.6667      -0.00109556   
   1.48561E+06  4.0672        5.40953E+07  1.00398      0             5.40953E+07  0            0             5.40953E+07  1.00398       5.40953E+07  0             5.40953E+07  0.987152     0             5.40953E+07  0            0             5.40953E+07  0.987152      5.40953E+07  0             5.40953E+07  0.985895     0             5.40953E+07  0            0             5.40953E+07  0.985895      5.40953E+07  0             5.40953E+07  172.326       1.78496E+08  1776.09       28.3333      -0.115792     28.3333      0.000516672   28.3333      0.00683678    28.3333      -0.000341687  28.3333      -0.067707     28.3333      -0.0008799    
   1.49477E+06  4.08032       5.53869E+07  1.00509      0             5.53869E+07  0            0             5.53869E+07  1.00509       5.53869E+07  0             5.53869E+07  0.985882     0             5.53869E+07  0.00363756   0             5.53869E+07  0.985882      5.53869E+07  0.00363756    5.53869E+07  0.985882     0             5.53869E+07  -0.00363756  0             5.53869E+07  0.985882      5.53869E+07  -0.00363756   5.53869E+07  176.448       1.79682E+08  1843.37       29           -0.114869     29           0.000418053   29           0.0132672     29           -0.000664012  29           -0.0604714    29           -0.00106603   
   1.50438E+06  4.05751       5.66434E+07  0.995166     0             5.66434E+07  0            0             5.66434E+07  0.995166      5.66434E+07  0             5.66434E+07  0.993688     0             5.66434E+07  0            0             5.66434E+07  0.993688      5.66434E+07  0             5.66434E+07  0.970212     0             5.66434E+07  0.00872673   0             5.66434E+07  0.970212      5.66434E+07  0.00872673    5.66434E+07  180.437       1.80882E+08  1912.92       29.6667      -0.113872     29.6667      0.000461086   29.6667      0.0191716     29.6667      -0.000457444  29.6667      -0.0530381    29.6667      -0.0011127    
