# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 100 --source Histogram --Iterations\n 25 --active 800 --seed 0 --bins 75 --run --relaxed 0.1 -f Relaxed/50mfp/ManyMoreInactive/50mfp.r0.1.dat , seed = 1006948063
# Arguments: rWidth = 0, source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.1, run = true, filename = Relaxed/50mfp/ManyMoreInactive/50mfp.r0.1.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 800, inactive = 100, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2             3            4            5             6            7            8             9            10            11           12            13           14           15            16           17           18            19           20            21           22            23           24           25            26           27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46            47           48           
# |-        Entropy       -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.04942E+06  3.99306       1.99602E+07  1.00516      0             1.99602E+07  0            0             1.99602E+07  1.00516       1.99602E+07  0             1.99602E+07  0.991891     0             1.99602E+07  0            0             1.99602E+07  0.991891      1.99602E+07  0             1.99602E+07  0.982463     0             1.99602E+07  0.00295672   0             1.99602E+07  0.982463      1.99602E+07  0.00295672    1.99602E+07  62.8667       2.1008E+08   810.404       7            -0.0618232    7            0.000671611   7            -0.0943057    7            0.00183198    7            -0.132794     7            -0.000183156  
   1.064E+06    3.99867       2.13559E+07  0.995483     0             2.13559E+07  0            0             2.13559E+07  0.995483      2.13559E+07  0             2.13559E+07  0.987942     0             2.13559E+07  0.00154705   0             2.13559E+07  0.987942      2.13559E+07  0.00154705    2.13559E+07  0.987942     0             2.13559E+07  -0.00154705  0             2.13559E+07  0.987942      2.13559E+07  -0.00154705   2.13559E+07  67.2872       2.12003E+08  808.587       7.66667      -0.0669582    7.66667      0.000753032   7.66667      -0.0997863    7.66667      0.00198756    7.66667      -0.134474     7.66667      -0.000245538  
   1.07344E+06  3.90741       2.30115E+07  0.99737      0             2.30115E+07  0            0             2.30115E+07  0.99737       2.30115E+07  0             2.30115E+07  0.990772     0             2.30115E+07  0            0             2.30115E+07  0.990772      2.30115E+07  0             2.30115E+07  0.965589     0             2.30115E+07  0.00863487   0             2.30115E+07  0.965589      2.30115E+07  0.00863487    2.30115E+07  72.5515       2.13834E+08  913.796       8.33333      -0.0719145    8.33333      0.000909179   8.33333      -0.104348     8.33333      0.00203347    8.33333      -0.134246     8.33333      -0.000236268  
   1.07985E+06  4.01018       2.48862E+07  0.996145     0             2.48862E+07  0            0             2.48862E+07  0.996145      2.48862E+07  0             2.48862E+07  0.986802     0             2.48862E+07  0            0             2.48862E+07  0.986802      2.48862E+07  0             2.48862E+07  0.977984     0             2.48862E+07  0            0             2.48862E+07  0.977984      2.48862E+07  0             2.48862E+07  78.4341       2.15649E+08  959.914       9            -0.0768181    9            0.00102199    9            -0.108073     9            0.00206298    9            -0.132219     9            -0.000131513  
   1.08363E+06  4.03425       2.72221E+07  0.994955     0             2.72221E+07  0            0             2.72221E+07  0.994955      2.72221E+07  0             2.72221E+07  0.984067     0             2.72221E+07  0            0             2.72221E+07  0.984067      2.72221E+07  0             2.72221E+07  0.975763     0             2.72221E+07  0            0             2.72221E+07  0.975763      2.72221E+07  0             2.72221E+07  85.8026       2.17826E+08  1066.93       9.66667      -0.0816518    9.66667      0.00114671    9.66667      -0.111167     9.66667      0.00200263    9.66667      -0.128521     9.66667      -0.000159317  
   1.08644E+06  4.01474       2.91721E+07  0.994771     0             2.91721E+07  0            0             2.91721E+07  0.994771      2.91721E+07  0             2.91721E+07  0.991228     0             2.91721E+07  0            0             2.91721E+07  0.991228      2.91721E+07  0             2.91721E+07  0.976997     0             2.91721E+07  0            0             2.91721E+07  0.976997      2.91721E+07  0             2.91721E+07  91.988        2.19895E+08  1119.76       10.3333      -0.0868418    10.3333      0.00120384    10.3333      -0.113741     10.3333      0.00202739    10.3333      -0.122644     10.3333      -7.22114E-05  
   1.08998E+06  3.99323       3.11715E+07  1.00133      0             3.11715E+07  0            0             3.11715E+07  1.00133       3.11715E+07  0             3.11715E+07  0.99018      0             3.11715E+07  0            0             3.11715E+07  0.99018       3.11715E+07  0             3.11715E+07  0.973351     0             3.11715E+07  0            0             3.11715E+07  0.973351      3.11715E+07  0             3.11715E+07  98.3454       2.21816E+08  1258.29       11           -0.0913687    11           0.00129032    11           -0.115559     11           0.00193987    11           -0.114846     11           7.55741E-06   
   1.09385E+06  4.06297       3.32417E+07  0.999104     0             3.32417E+07  0            0             3.32417E+07  0.999104      3.32417E+07  0             3.32417E+07  0.988174     0             3.32417E+07  0            0             3.32417E+07  0.988174      3.32417E+07  0             3.32417E+07  0.978655     0             3.32417E+07  0            0             3.32417E+07  0.978655      3.32417E+07  0             3.32417E+07  104.975       2.23634E+08  1293.08       11.6667      -0.095692     11.6667      0.00138986    11.6667      -0.116535     11.6667      0.00194731    11.6667      -0.105279     11.6667      2.99082E-05   
   1.09642E+06  4.10041       3.48602E+07  0.996113     0             3.48602E+07  0            0             3.48602E+07  0.996113      3.48602E+07  0             3.48602E+07  0.976592     0             3.48602E+07  0.00341346   0             3.48602E+07  0.976592      3.48602E+07  0.00341346    3.48602E+07  0.976592     0             3.48602E+07  -0.00341346  0             3.48602E+07  0.976592      3.48602E+07  -0.00341346   3.48602E+07  110.14        2.25411E+08  1429          12.3333      -0.0996232    12.3333      0.00149248    12.3333      -0.116656     12.3333      0.00175498    12.3333      -0.0941395    12.3333      -4.46839E-05  
   1.09883E+06  4.06986       3.64265E+07  0.996223     0             3.64265E+07  0.00343437   0             3.64265E+07  0.996223      3.64265E+07  0.00343437    3.64265E+07  0.996223     0             3.64265E+07  -0.00343437  0             3.64265E+07  0.996223      3.64265E+07  -0.00343437   3.64265E+07  0.979702     0             3.64265E+07  0            0             3.64265E+07  0.979702      3.64265E+07  0             3.64265E+07  115.134       2.27107E+08  1523.56       13           -0.103671     13           0.00152111    13           -0.115993     13           0.00153901    13           -0.081505     13           -0.000240849  
   1.10126E+06  4.05958       3.77655E+07  0.996403     0             3.77655E+07  0            0             3.77655E+07  0.996403      3.77655E+07  0             3.77655E+07  0.977357     0             3.77655E+07  0.00801743   0             3.77655E+07  0.977357      3.77655E+07  0.00801743    3.77655E+07  0.977357     0             3.77655E+07  -0.00801743  0             3.77655E+07  0.977357      3.77655E+07  -0.00801743   3.77655E+07  119.385       2.28956E+08  1632.64       13.6667      -0.10754      13.6667      0.00161171    13.6667      -0.114622     13.6667      0.00141177    13.6667      -0.0672694    13.6667      -0.000307843  
   1.10265E+06  4.05713       4.02538E+07  0.993794     0             4.02538E+07  0            0             4.02538E+07  0.993794      4.02538E+07  0             4.02538E+07  0.990525     0             4.02538E+07  0            0             4.02538E+07  0.990525      4.02538E+07  0             4.02538E+07  0.973011     0             4.02538E+07  0            0             4.02538E+07  0.973011      4.02538E+07  0             4.02538E+07  127.211       2.3032E+08   1739.4        14.3333      -0.111127     14.3333      0.0016762     14.3333      -0.112279     14.3333      0.00124019    14.3333      -0.0527704    14.3333      -0.000374125  
   1.10339E+06  4.13165       4.21368E+07  0.994468     0             4.21368E+07  0            0             4.21368E+07  0.994468      4.21368E+07  0             4.21368E+07  0.99021      0             4.21368E+07  0            0             4.21368E+07  0.99021       4.21368E+07  0             4.21368E+07  0.984503     0             4.21368E+07  0            0             4.21368E+07  0.984503      4.21368E+07  0             4.21368E+07  133.171       2.32164E+08  1842.53       15           -0.114388     15           0.00174714    15           -0.109773     15           0.00103583    15           -0.0372835    15           -0.000360281  
   1.10385E+06  4.03035       4.4186E+07   0.999514     0             4.4186E+07   0            0             4.4186E+07   0.999514      4.4186E+07   0             4.4186E+07   0.990332     0             4.4186E+07   0            0             4.4186E+07   0.990332      4.4186E+07   0             4.4186E+07   0.97567      0             4.4186E+07   0            0             4.4186E+07   0.97567       4.4186E+07   0             4.4186E+07   139.655       2.34025E+08  1991.42       15.6667      -0.117526     15.6667      0.00174535    15.6667      -0.10632      15.6667      0.000898734   15.6667      -0.0209635    15.6667      -0.000406433  
   1.60385E+06  4.03854       4.5817E+07   0.994936     0             4.5817E+07   0            0             4.5817E+07   0.994936      4.5817E+07   0             4.5817E+07   0.981075     0             4.5817E+07   0.00411521   0             4.5817E+07   0.981075      4.5817E+07   0.00411521    4.5817E+07   0.981075     0             4.5817E+07   -0.00411521  0             4.5817E+07   0.981075      4.5817E+07   -0.00411521   4.5817E+07   144.79        2.35575E+08  2079.83       16.3333      -0.120867     16.3333      0.00175053    16.3333      -0.102453     16.3333      0.000821458   16.3333      -0.00455712   16.3333      -0.000499245  
   1.69105E+06  4.02733       4.76154E+07  0.995526     0             4.76154E+07  0            0             4.76154E+07  0.995526      4.76154E+07  0             4.76154E+07  0.989969     0             4.76154E+07  0            0             4.76154E+07  0.989969      4.76154E+07  0             4.76154E+07  0.979243     0             4.76154E+07  0            0             4.76154E+07  0.979243      4.76154E+07  0             4.76154E+07  150.506       2.37049E+08  2221.27       17           -0.123627     17           0.00176993    17           -0.0972753    17           0.000596991   17           0.0121244     17           -0.000497556  
   1.76397E+06  4.05475       4.90364E+07  0.99856      0             4.90364E+07  0            0             4.90364E+07  0.99856       4.90364E+07  0             4.90364E+07  0.975472     0             4.90364E+07  0.00686139   0             4.90364E+07  0.975472      4.90364E+07  0.00686139    4.90364E+07  0.975472     0             4.90364E+07  -0.00686139  0             4.90364E+07  0.975472      4.90364E+07  -0.00686139   4.90364E+07  155.037       2.39102E+08  2375.54       17.6667      -0.126299     17.6667      0.00171475    17.6667      -0.0914439    17.6667      0.000466548   17.6667      0.0286        17.6667      -0.000523142  
   1.83948E+06  3.97599       5.11539E+07  0.995704     0             5.11539E+07  0            0             5.11539E+07  0.995704      5.11539E+07  0             5.11539E+07  0.986057     0             5.11539E+07  0            0             5.11539E+07  0.986057      5.11539E+07  0             5.11539E+07  0.978814     0             5.11539E+07  0            0             5.11539E+07  0.978814      5.11539E+07  0             5.11539E+07  161.727       2.40925E+08  2524.78       18.3333      -0.128574     18.3333      0.00176266    18.3333      -0.0850107    18.3333      0.00037674    18.3333      0.0442352     18.3333      -0.000577098  
   1.90123E+06  3.99912       5.31045E+07  0.994899     0             5.31045E+07  0            0             5.31045E+07  0.994899      5.31045E+07  0             5.31045E+07  0.989236     0             5.31045E+07  0            0             5.31045E+07  0.989236      5.31045E+07  0             5.31045E+07  0.977279     0             5.31045E+07  0            0             5.31045E+07  0.977279      5.31045E+07  0             5.31045E+07  167.934       2.4269E+08   2679.49       19           -0.130836     19           0.0017216     19           -0.0786299    19           0.000255021   19           0.0595199     19           -0.000627642  
   1.95228E+06  4.01205       5.51985E+07  0.999394     0             5.51985E+07  0            0             5.51985E+07  0.999394      5.51985E+07  0             5.51985E+07  0.992158     0             5.51985E+07  0            0             5.51985E+07  0.992158      5.51985E+07  0             5.51985E+07  0.976142     0             5.51985E+07  0            0             5.51985E+07  0.976142      5.51985E+07  0             5.51985E+07  174.497       2.44514E+08  2846.82       19.6667      -0.132706     19.6667      0.00166082    19.6667      -0.0714664    19.6667      0.000128298   19.6667      0.0736466     19.6667      -0.000673281  
   1.9941E+06   3.97931       5.71611E+07  0.996387     0             5.71611E+07  0            0             5.71611E+07  0.996387      5.71611E+07  0             5.71611E+07  0.989007     0             5.71611E+07  0            0             5.71611E+07  0.989007      5.71611E+07  0             5.71611E+07  0.977685     0             5.71611E+07  0            0             5.71611E+07  0.977685      5.71611E+07  0             5.71611E+07  180.729       2.466E+08    2974.97       20.3333      -0.135038     20.3333      0.00158427    20.3333      -0.0641904    20.3333      0.000167831   20.3333      0.0862095     20.3333      -0.000681137  
   2.03441E+06  3.96386       5.89503E+07  0.998248     0             5.89503E+07  0            0             5.89503E+07  0.998248      5.89503E+07  0             5.89503E+07  0.9925       0             5.89503E+07  0            0             5.89503E+07  0.9925        5.89503E+07  0             5.89503E+07  0.976656     0             5.89503E+07  0            0             5.89503E+07  0.976656      5.89503E+07  0             5.89503E+07  186.424       2.48569E+08  3143.12       21           -0.136905     21           0.0015393     21           -0.0561213    21           0.000164689   21           0.0976659     21           -0.000710897  
   2.07891E+06  3.97824       6.08088E+07  0.999294     0             6.08088E+07  0            0             6.08088E+07  0.999294      6.08088E+07  0             6.08088E+07  0.987041     0             6.08088E+07  0            0             6.08088E+07  0.987041      6.08088E+07  0             6.08088E+07  0.975131     0             6.08088E+07  0            0             6.08088E+07  0.975131      6.08088E+07  0             6.08088E+07  192.274       2.50375E+08  3143.89       21.6667      -0.138179     21.6667      0.001545      21.6667      -0.0479126    21.6667      0.000168421   21.6667      0.107653      21.6667      -0.000804546  
   2.11547E+06  4.00074       6.24236E+07  0.990124     0             6.24236E+07  0            0             6.24236E+07  0.990124      6.24236E+07  0             6.24236E+07  0.981128     0             6.24236E+07  0            0             6.24236E+07  0.981128      6.24236E+07  0             6.24236E+07  0.976851     0             6.24236E+07  0            0             6.24236E+07  0.976851      6.24236E+07  0             6.24236E+07  197.41        2.52683E+08  3286.62       22.3333      -0.13936      22.3333      0.00148506    22.3333      -0.0398329    22.3333      6.76898E-05   22.3333      0.116399      22.3333      -0.000868944  
   2.15983E+06  4.10616       6.46989E+07  0.991095     0             6.46989E+07  0.00213992   0             6.46989E+07  0.991095      6.46989E+07  0.00213992    6.46989E+07  0.991095     0             6.46989E+07  -0.00213992  0             6.46989E+07  0.991095      6.46989E+07  -0.00213992   6.46989E+07  0.975631     0             6.46989E+07  0            0             6.46989E+07  0.975631      6.46989E+07  0             6.46989E+07  204.636       2.54582E+08  3428.8        23           -0.140594     23           0.00149117    23           -0.0312679    23           0.000119358   23           0.123314      23           -0.000746309  
   2.19986E+06  4.09997       6.66803E+07  1.00289      0             6.66803E+07  0            0             6.66803E+07  1.00289       6.66803E+07  0             6.66803E+07  0.991701     0             6.66803E+07  0            0             6.66803E+07  0.991701      6.66803E+07  0             6.66803E+07  0.979358     0             6.66803E+07  0            0             6.66803E+07  0.979358      6.66803E+07  0             6.66803E+07  210.885       2.57161E+08  3521.97       23.6667      -0.141502     23.6667      0.00148076    23.6667      -0.0219379    23.6667      9.4982E-05    23.6667      0.12828       23.6667      -0.000624667  
   2.23274E+06  4.03986       6.8568E+07   0.998059     0             6.8568E+07   0            0             6.8568E+07   0.998059      6.8568E+07   0             6.8568E+07   0.988922     0             6.8568E+07   0            0             6.8568E+07   0.988922      6.8568E+07   0             6.8568E+07   0.975343     0             6.8568E+07   0            0             6.8568E+07   0.975343      6.8568E+07   0             6.8568E+07   216.889       2.58851E+08  3571.35       24.3333      -0.142012     24.3333      0.00145798    24.3333      -0.013106     24.3333      1.13559E-05   24.3333      0.13103       24.3333      -0.000523674  
   2.25974E+06  3.96288       7.03624E+07  0.993225     0             7.03624E+07  0            0             7.03624E+07  0.993225      7.03624E+07  0             7.03624E+07  0.985489     0             7.03624E+07  0            0             7.03624E+07  0.985489      7.03624E+07  0             7.03624E+07  0.978529     0             7.03624E+07  0            0             7.03624E+07  0.978529      7.03624E+07  0             7.03624E+07  222.507       2.60886E+08  3727.82       25           -0.14237      25           0.00146621    25           -0.00393981   25           -5.90856E-05  25           0.132182      25           -0.000268596  
   2.27785E+06  3.95417       7.19559E+07  0.995783     0             7.19559E+07  0            0             7.19559E+07  0.995783      7.19559E+07  0             7.19559E+07  0.991543     0             7.19559E+07  0            0             7.19559E+07  0.991543      7.19559E+07  0             7.19559E+07  0.977566     0             7.19559E+07  0            0             7.19559E+07  0.977566      7.19559E+07  0             7.19559E+07  227.584       2.62849E+08  3875.05       25.6667      -0.142168     25.6667      0.00135141    25.6667      0.00499658    25.6667      -8.62931E-05  25.6667      0.13102       25.6667      -4.29261E-05  
   2.2906E+06   3.96787       7.34878E+07  0.997034     0             7.34878E+07  0            0             7.34878E+07  0.997034      7.34878E+07  0             7.34878E+07  0.982981     0             7.34878E+07  0            0             7.34878E+07  0.982981      7.34878E+07  0             7.34878E+07  0.974423     0             7.34878E+07  0            0             7.34878E+07  0.974423      7.34878E+07  0             7.34878E+07  232.422       2.64963E+08  3762.15       26.3333      -0.141904     26.3333      0.00133823    26.3333      0.0138832     26.3333      -0.000178233  26.3333      0.128167      26.3333      0.000139975   
   2.30108E+06  3.89255       7.58344E+07  1.00296      0             7.58344E+07  0            0             7.58344E+07  1.00296       7.58344E+07  0             7.58344E+07  0.991354     0             7.58344E+07  0            0             7.58344E+07  0.991354      7.58344E+07  0             7.58344E+07  0.977823     0             7.58344E+07  0            0             7.58344E+07  0.977823      7.58344E+07  0             7.58344E+07  239.819       2.66877E+08  3918.3        27           -0.141306     27           0.00128661    27           0.022804      27           -0.00017667   27           0.123513      27           0.000326124   
   2.31194E+06  3.96011       7.76765E+07  0.998854     0             7.76765E+07  0            0             7.76765E+07  0.998854      7.76765E+07  0             7.76765E+07  0.978638     0             7.76765E+07  0            0             7.76765E+07  0.978638      7.76765E+07  0             7.76765E+07  0.967628     0             7.76765E+07  0.00444629   0             7.76765E+07  0.967628      7.76765E+07  0.00444629    7.76765E+07  245.663       2.69353E+08  4005.38       27.6667      -0.140379     27.6667      0.00124205    27.6667      0.0313686     27.6667      -0.000197942  27.6667      0.116826      27.6667      0.000535289   
   2.3255E+06   4.04968       7.98597E+07  0.998369     0             7.98597E+07  0            0             7.98597E+07  0.998369      7.98597E+07  0             7.98597E+07  0.980488     0             7.98597E+07  0            0             7.98597E+07  0.980488      7.98597E+07  0             7.98597E+07  0.976246     0             7.98597E+07  0            0             7.98597E+07  0.976246      7.98597E+07  0             7.98597E+07  252.566       2.71067E+08  4080.63       28.3333      -0.139387     28.3333      0.0011932     28.3333      0.0399542     28.3333      -0.00015814   28.3333      0.108719      28.3333      0.000637049   
   2.33636E+06  4.09107       8.21476E+07  1.0038       0             8.21476E+07  0            0             8.21476E+07  1.0038        8.21476E+07  0             8.21476E+07  0.992107     0             8.21476E+07  0            0             8.21476E+07  0.992107      8.21476E+07  0             8.21476E+07  0.984794     0             8.21476E+07  0            0             8.21476E+07  0.984794      8.21476E+07  0             8.21476E+07  259.802       2.73084E+08  4236.41       29           -0.138122     29           0.00108757    29           0.0484217     29           -0.000205684  29           0.0988433     29           0.000702434   
   2.34338E+06  4.0641        8.39198E+07  1.00219      0             8.39198E+07  0            0             8.39198E+07  1.00219       8.39198E+07  0             8.39198E+07  0.994836     0             8.39198E+07  0            0             8.39198E+07  0.994836      8.39198E+07  0             8.39198E+07  0.97766      0             8.39198E+07  0            0             8.39198E+07  0.97766       8.39198E+07  0             8.39198E+07  265.461       2.74989E+08  4386.43       29.6667      -0.136479     29.6667      0.00102144    29.6667      0.0560019     29.6667      -0.000253898  29.6667      0.0870101     29.6667      0.000728967   
   2.34907E+06  4.02298       8.64589E+07  1.00207      0             8.64589E+07  0            0             8.64589E+07  1.00207       8.64589E+07  0             8.64589E+07  0.992049     0             8.64589E+07  0            0             8.64589E+07  0.992049      8.64589E+07  0             8.64589E+07  0.977026     0             8.64589E+07  0            0             8.64589E+07  0.977026      8.64589E+07  0             8.64589E+07  273.473       2.773E+08    4541.71       30.3333      -0.134497     30.3333      0.000913813   30.3333      0.0633799     30.3333      -0.000286508  30.3333      0.0737348     30.3333      0.000822103   
