# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 100 --source Histogram --Iterations\n 25 --active 230 --seed 0 --bins 75 --run --relaxed 0.01 -f Relaxed/50mfp/ManyMoreInactive/50mfp.r0.01.dat , seed = 2309589354
# Arguments: rWidth = 0, source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.01, run = true, filename = Relaxed/50mfp/ManyMoreInactive/50mfp.r0.01.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 230, inactive = 100, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2             3            4            5             6            7            8             9            10            11           12            13           14           15            16           17           18            19           20            21           22            23           24           25            26           27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46            47           48           
# |-        Entropy       -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   4.5101E+06   3.95922       7.22951E+07  0.998175     0             7.22951E+07  0            0             7.22951E+07  0.998175      7.22951E+07  0             7.22951E+07  0.990455     0             7.22951E+07  0            0             7.22951E+07  0.990455      7.22951E+07  0             7.22951E+07  0.976185     0             7.22951E+07  0            0             7.22951E+07  0.976185      7.22951E+07  0             7.22951E+07  227.87        7.63155E+08  5486.55       7            0.071572      7            -4.90822E-05  7            0.127401      7            4.90822E-05   7            -0.158065     7            0             
   4.71672E+06  3.97684       7.8611E+07   0.997996     0             7.8611E+07   0            0             7.8611E+07   0.997996      7.8611E+07   0             7.8611E+07   0.987694     0             7.8611E+07   0            0             7.8611E+07   0.987694      7.8611E+07   0             7.8611E+07   0.979021     0             7.8611E+07   0            0             7.8611E+07   0.979021      7.8611E+07   0             7.8611E+07   247.891       7.69359E+08  6476.51       7.66667      0.0771246     7.66667      -4.78368E-05  7.66667      0.134758      7.66667      4.78368E-05   7.66667      -0.159891     7.66667      0             
   4.88738E+06  3.97151       8.44428E+07  0.999063     0             8.44428E+07  0            0             8.44428E+07  0.999063      8.44428E+07  0             8.44428E+07  0.98807      0             8.44428E+07  0            0             8.44428E+07  0.98807       8.44428E+07  0             8.44428E+07  0.978069     0             8.44428E+07  0            0             8.44428E+07  0.978069      8.44428E+07  0             8.44428E+07  266.362       7.76923E+08  5491.39       8.33333      0.0824523     8.33333      -4.79097E-05  8.33333      0.141123      8.33333      4.79097E-05   8.33333      -0.159419     8.33333      0             
   5.03243E+06  3.96938       9.03861E+07  0.997648     0             9.03861E+07  0            0             9.03861E+07  0.997648      9.03861E+07  0             9.03861E+07  0.989183     0             9.03861E+07  0            0             9.03861E+07  0.989183      9.03861E+07  0             9.03861E+07  0.97903      0             9.03861E+07  0            0             9.03861E+07  0.97903       9.03861E+07  0             9.03861E+07  285.105       7.82376E+08  5800.15       9            0.0875998     9            -4.71424E-05  9            0.146535      9            4.71424E-05   9            -0.156583     9            0             
   5.18962E+06  3.98952       9.7846E+07   0.998703     0             9.7846E+07   0            0             9.7846E+07   0.998703      9.7846E+07   0             9.7846E+07   0.990571     0             9.7846E+07   0            0             9.7846E+07   0.990571      9.7846E+07   0             9.7846E+07   0.977052     0             9.7846E+07   0            0             9.7846E+07   0.977052      9.7846E+07   0             9.7846E+07   308.577       7.88534E+08  6594.6        9.66667      0.0926233     9.66667      -4.55794E-05  9.66667      0.150848      9.66667      4.55794E-05   9.66667      -0.15147      9.66667      0             
   5.37485E+06  3.98506       1.04603E+08  0.99867      0             1.04603E+08  0            0             1.04603E+08  0.99867       1.04603E+08  0             1.04603E+08  0.987883     0             1.04603E+08  0            0             1.04603E+08  0.987883      1.04603E+08  0             1.04603E+08  0.977984     0             1.04603E+08  0            0             1.04603E+08  0.977984      1.04603E+08  0             1.04603E+08  329.91        7.95124E+08  6790.17       10.3333      0.0977424     10.3333      -4.18488E-05  10.3333      0.154008      10.3333      4.18488E-05   10.3333      -0.144276     10.3333      0             
   5.5841E+06   3.96736       1.12838E+08  0.996916     0             1.12838E+08  0            0             1.12838E+08  0.996916      1.12838E+08  0             1.12838E+08  0.990654     0             1.12838E+08  0            0             1.12838E+08  0.990654      1.12838E+08  0             1.12838E+08  0.976157     0             1.12838E+08  0            0             1.12838E+08  0.976157      1.12838E+08  0             1.12838E+08  355.901       8.02682E+08  7565.99       11           0.102828      11           -3.81318E-05  11           0.156635      11           3.81318E-05   11           -0.13481      11           0             
   5.70277E+06  3.96071       1.19889E+08  0.998024     0             1.19889E+08  0            0             1.19889E+08  0.998024      1.19889E+08  0             1.19889E+08  0.988354     0             1.19889E+08  0            0             1.19889E+08  0.988354      1.19889E+08  0             1.19889E+08  0.975381     0             1.19889E+08  0            0             1.19889E+08  0.975381      1.19889E+08  0             1.19889E+08  377.979       8.08914E+08  8376.57       11.6667      0.107763      11.6667      -3.39953E-05  11.6667      0.157966      11.6667      3.39953E-05   11.6667      -0.123683     11.6667      0             
   5.74382E+06  3.96586       1.26354E+08  0.996644     0             1.26354E+08  0            0             1.26354E+08  0.996644      1.26354E+08  0             1.26354E+08  0.987381     0             1.26354E+08  0            0             1.26354E+08  0.987381      1.26354E+08  0             1.26354E+08  0.978578     0             1.26354E+08  0            0             1.26354E+08  0.978578      1.26354E+08  0             1.26354E+08  398.339       8.15959E+08  8541.39       12.3333      0.112371      12.3333      -2.84009E-05  12.3333      0.158209      12.3333      2.84009E-05   12.3333      -0.110607     12.3333      0             
   5.76594E+06  4.00118       1.33868E+08  0.998608     0             1.33868E+08  0            0             1.33868E+08  0.998608      1.33868E+08  0             1.33868E+08  0.990603     0             1.33868E+08  0            0             1.33868E+08  0.990603      1.33868E+08  0             1.33868E+08  0.976592     0             1.33868E+08  0            0             1.33868E+08  0.976592      1.33868E+08  0             1.33868E+08  421.908       8.22508E+08  7097.01       13           0.116838      13           -2.57273E-05  13           0.157088      13           2.57273E-05   13           -0.0956564    13           0             
   5.78861E+06  4.02941       1.39986E+08  0.997791     0             1.39986E+08  0            0             1.39986E+08  0.997791      1.39986E+08  0             1.39986E+08  0.98863      0             1.39986E+08  0            0             1.39986E+08  0.98863       1.39986E+08  0             1.39986E+08  0.978679     0             1.39986E+08  0            0             1.39986E+08  0.978679      1.39986E+08  0             1.39986E+08  441.14        8.28854E+08  7463.53       13.6667      0.121146      13.6667      -1.92867E-05  13.6667      0.155208      13.6667      1.92867E-05   13.6667      -0.0795253    13.6667      0             
   5.80013E+06  4.03496       1.46829E+08  0.998166     0             1.46829E+08  0            0             1.46829E+08  0.998166      1.46829E+08  0             1.46829E+08  0.98944      0             1.46829E+08  0            0             1.46829E+08  0.98944       1.46829E+08  0             1.46829E+08  0.979171     0             1.46829E+08  0            0             1.46829E+08  0.979171      1.46829E+08  0             1.46829E+08  462.657       8.35817E+08  7182.53       14.3333      0.125462      14.3333      -1.1092E-05   14.3333      0.152395      14.3333      1.1092E-05    14.3333      -0.0620878    14.3333      0             
   5.80506E+06  4.03671       1.5266E+08   0.995788     0             1.5266E+08   0            0             1.5266E+08   0.995788      1.5266E+08   0             1.5266E+08   0.988894     0             1.5266E+08   0            0             1.5266E+08   0.988894      1.5266E+08   0             1.5266E+08   0.975152     0             1.5266E+08   0            0             1.5266E+08   0.975152      1.5266E+08   0             1.5266E+08   481.114       8.44196E+08  7557.63       15           0.129246      15           -7.09704E-06  15           0.14856       15           7.09704E-06   15           -0.043596     15           0             
   5.81276E+06  4.06374       1.59109E+08  0.996019     0             1.59109E+08  0            0             1.59109E+08  0.996019      1.59109E+08  0             1.59109E+08  0.989912     0             1.59109E+08  0            0             1.59109E+08  0.989912      1.59109E+08  0             1.59109E+08  0.978192     0             1.59109E+08  0            0             1.59109E+08  0.978192      1.59109E+08  0             1.59109E+08  501.432       8.51062E+08  7950.15       15.6667      0.132834      15.6667      -8.43093E-08  15.6667      0.143675      15.6667      8.43093E-08   15.6667      -0.0248079    15.6667      0             
   6.31276E+06  4.09598       1.6654E+08   0.99709      0             1.6654E+08   0            0             1.6654E+08   0.99709       1.6654E+08   0             1.6654E+08   0.990524     0             1.6654E+08   0            0             1.6654E+08   0.990524      1.6654E+08   0             1.6654E+08   0.978976     0             1.6654E+08   0            0             1.6654E+08   0.978976      1.6654E+08   0             1.6654E+08   524.967       8.5718E+08   7823.7        16.3333      0.136318      16.3333      5.8984E-06    16.3333      0.137618      16.3333      -5.8984E-06   16.3333      -0.00544673   16.3333      0             
   6.81276E+06  4.07072       1.73428E+08  0.997461     0             1.73428E+08  0            0             1.73428E+08  0.997461      1.73428E+08  0             1.73428E+08  0.98736      0             1.73428E+08  0            0             1.73428E+08  0.98736       1.73428E+08  0             1.73428E+08  0.97613      0             1.73428E+08  0            0             1.73428E+08  0.97613       1.73428E+08  0             1.73428E+08  546.643       8.64132E+08  8043.23       17           0.139477      17           1.29178E-05   17           0.130891      17           -1.29178E-05  17           0.0139923     17           0             
   7.31276E+06  4.04813       1.80389E+08  0.995379     0             1.80389E+08  0            0             1.80389E+08  0.995379      1.80389E+08  0             1.80389E+08  0.987479     0             1.80389E+08  0            0             1.80389E+08  0.987479      1.80389E+08  0             1.80389E+08  0.977214     0             1.80389E+08  0            0             1.80389E+08  0.977214      1.80389E+08  0             1.80389E+08  568.634       8.70552E+08  8520.03       17.6667      0.142429      17.6667      1.9361E-05    17.6667      0.12377       17.6667      -1.9361E-05   17.6667      0.0332884     17.6667      0             
   7.81276E+06  4.00053       1.86221E+08  0.997882     0             1.86221E+08  0            0             1.86221E+08  0.997882      1.86221E+08  0             1.86221E+08  0.987073     0             1.86221E+08  0            0             1.86221E+08  0.987073      1.86221E+08  0             1.86221E+08  0.976192     0             1.86221E+08  0            0             1.86221E+08  0.976192      1.86221E+08  0             1.86221E+08  587.035       8.78355E+08  9060.12       18.3333      0.145256      18.3333      2.79867E-05   18.3333      0.115657      18.3333      -2.79867E-05  18.3333      0.0519193     18.3333      0             
   8.31276E+06  4.02575       1.93418E+08  0.996714     0             1.93418E+08  0            0             1.93418E+08  0.996714      1.93418E+08  0             1.93418E+08  0.989016     0             1.93418E+08  0            0             1.93418E+08  0.989016      1.93418E+08  0             1.93418E+08  0.97646      0             1.93418E+08  0            0             1.93418E+08  0.97646       1.93418E+08  0             1.93418E+08  609.668       8.8558E+08   9622.59       19           0.147807      19           4.02871E-05   19           0.10685       19           -4.02871E-05  19           0.0698669     19           0             
   8.81276E+06  4.03108       2.00647E+08  0.99911      0             2.00647E+08  0            0             2.00647E+08  0.99911       2.00647E+08  0             2.00647E+08  0.990003     0             2.00647E+08  0            0             2.00647E+08  0.990003      2.00647E+08  0             2.00647E+08  0.976548     0             2.00647E+08  0            0             2.00647E+08  0.976548      2.00647E+08  0             2.00647E+08  632.458       8.93426E+08  10126.4       19.6667      0.150066      19.6667      4.71917E-05   19.6667      0.0971053     19.6667      -4.71917E-05  19.6667      0.0867973     19.6667      0             
   9.11274E+06  4.01073       2.0909E+08   0.995684     0             2.0909E+08   0            0             2.0909E+08   0.995684      2.0909E+08   0             2.0909E+08   0.993544     0             2.0909E+08   0            0             2.0909E+08   0.993544      2.0909E+08   0             2.0909E+08   0.977812     0             2.0909E+08   0            0             2.0909E+08   0.977812      2.0909E+08   0             2.0909E+08   659.03        9.0088E+08   10143.6       20.3333      0.152063      20.3333      5.76324E-05   20.3333      0.0870138     20.3333      -5.76324E-05  20.3333      0.102374      20.3333      0             
   9.37244E+06  4.0254        2.16532E+08  0.998117     0             2.16532E+08  0            0             2.16532E+08  0.998117      2.16532E+08  0             2.16532E+08  0.989744     0             2.16532E+08  0            0             2.16532E+08  0.989744      2.16532E+08  0             2.16532E+08  0.976674     0             2.16532E+08  0            0             2.16532E+08  0.976674      2.16532E+08  0             2.16532E+08  682.529       9.08376E+08  10719.9       21           0.153617      21           6.70063E-05   21           0.0764913     21           -6.70063E-05  21           0.116333      21           0             
   9.56252E+06  4.04391       2.24034E+08  0.996672     0             2.24034E+08  0            0             2.24034E+08  0.996672      2.24034E+08  0             2.24034E+08  0.988789     0             2.24034E+08  0            0             2.24034E+08  0.988789      2.24034E+08  0             2.24034E+08  0.976422     0             2.24034E+08  0            0             2.24034E+08  0.976422      2.24034E+08  0             2.24034E+08  706.096       9.15269E+08  9796.53       21.6667      0.155377      21.6667      7.6506E-05    21.6667      0.0652346     21.6667      -7.6506E-05   21.6667      0.128592      21.6667      0             
   9.71658E+06  4.05528       2.30286E+08  0.99472      0             2.30286E+08  0            0             2.30286E+08  0.99472       2.30286E+08  0             2.30286E+08  0.991804     0             2.30286E+08  0            0             2.30286E+08  0.991804      2.30286E+08  0             2.30286E+08  0.981224     0             2.30286E+08  0            0             2.30286E+08  0.981224      2.30286E+08  0             2.30286E+08  725.955       9.21995E+08  10057.1       22.3333      0.156589      22.3333      8.39913E-05   22.3333      0.0535614     22.3333      -8.39913E-05  22.3333      0.13889       22.3333      0             
   9.88738E+06  4.07757       2.35699E+08  0.998188     0             2.35699E+08  0            0             2.35699E+08  0.998188      2.35699E+08  0             2.35699E+08  0.988319     0             2.35699E+08  0            0             2.35699E+08  0.988319      2.35699E+08  0             2.35699E+08  0.979261     0             2.35699E+08  0            0             2.35699E+08  0.979261      2.35699E+08  0             2.35699E+08  742.959       9.28161E+08  10452.7       23           0.157474      23           9.43058E-05   23           0.0416082     23           -9.43058E-05  23           0.146999      23           0             
   1.01121E+07  4.09983       2.42179E+08  0.998527     0             2.42179E+08  0            0             2.42179E+08  0.998527      2.42179E+08  0             2.42179E+08  0.989787     0             2.42179E+08  0            0             2.42179E+08  0.989787      2.42179E+08  0             2.42179E+08  0.977901     0             2.42179E+08  0            0             2.42179E+08  0.977901      2.42179E+08  0             2.42179E+08  763.366       9.34425E+08  10794.8       23.6667      0.158271      23.6667      0.000107498   23.6667      0.0294185     23.6667      -0.000107498  23.6667      0.152908      23.6667      0             
   1.04247E+07  4.11324       2.48918E+08  0.996549     0             2.48918E+08  0            0             2.48918E+08  0.996549      2.48918E+08  0             2.48918E+08  0.988398     0             2.48918E+08  0            0             2.48918E+08  0.988398      2.48918E+08  0             2.48918E+08  0.977049     0             2.48918E+08  0            0             2.48918E+08  0.977049      2.48918E+08  0             2.48918E+08  784.624       9.4041E+08   10528.2       24.3333      0.158679      24.3333      0.000116631   24.3333      0.0169476     24.3333      -0.000116631  24.3333      0.156627      24.3333      0             
   1.07145E+07  4.11582       2.54692E+08  0.99742      0             2.54692E+08  0            0             2.54692E+08  0.99742       2.54692E+08  0             2.54692E+08  0.988254     0             2.54692E+08  0            0             2.54692E+08  0.988254      2.54692E+08  0             2.54692E+08  0.976336     0             2.54692E+08  0            0             2.54692E+08  0.976336      2.54692E+08  0             2.54692E+08  802.708       9.46842E+08  11027.2       25           0.158839      25           0.000125712   25           0.00436124    25           -0.000125712  25           0.157979      25           0             
   1.09038E+07  4.11587       2.59758E+08  0.99654      0             2.59758E+08  0            0             2.59758E+08  0.99654       2.59758E+08  0             2.59758E+08  0.989289     0             2.59758E+08  0            0             2.59758E+08  0.989289      2.59758E+08  0             2.59758E+08  0.977601     0             2.59758E+08  0            0             2.59758E+08  0.977601      2.59758E+08  0             2.59758E+08  818.636       9.53493E+08  10767.3       25.6667      0.158609      25.6667      0.000135159   25.6667      -0.00810636   25.6667      -0.000135159  25.6667      0.156949      25.6667      0             
   1.10002E+07  4.12513       2.65589E+08  0.997918     0             2.65589E+08  0            0             2.65589E+08  0.997918      2.65589E+08  0             2.65589E+08  0.994227     0             2.65589E+08  0            0             2.65589E+08  0.994227      2.65589E+08  0             2.65589E+08  0.976554     0             2.65589E+08  0            0             2.65589E+08  0.976554      2.65589E+08  0             2.65589E+08  836.922       9.60551E+08  10861.7       26.3333      0.158133      26.3333      0.000144047   26.3333      -0.0207641    26.3333      -0.000144047  26.3333      0.153683      26.3333      0             
   1.10698E+07  4.13498       2.73361E+08  0.998177     0             2.73361E+08  0            0             2.73361E+08  0.998177      2.73361E+08  0             2.73361E+08  0.98876      0             2.73361E+08  0            0             2.73361E+08  0.98876       2.73361E+08  0             2.73361E+08  0.978345     0             2.73361E+08  0            0             2.73361E+08  0.978345      2.73361E+08  0             2.73361E+08  861.507       9.69393E+08  11308         27           0.157296      27           0.000150664   27           -0.0332031    27           -0.000150664  27           0.148046      27           0             
   1.1126E+07   4.1388        2.79128E+08  0.998027     0             2.79128E+08  0            0             2.79128E+08  0.998027      2.79128E+08  0             2.79128E+08  0.990933     0             2.79128E+08  0            0             2.79128E+08  0.990933      2.79128E+08  0             2.79128E+08  0.978289     0             2.79128E+08  0            0             2.79128E+08  0.978289      2.79128E+08  0             2.79128E+08  879.644       9.77036E+08  11623.9       27.6667      0.155926      27.6667      0.000158733   27.6667      -0.0455142    27.6667      -0.000158733  27.6667      0.139987      27.6667      0             
   1.11616E+07  4.13417       2.87266E+08  0.997384     0             2.87266E+08  0            0             2.87266E+08  0.997384      2.87266E+08  0             2.87266E+08  0.988993     0             2.87266E+08  0            0             2.87266E+08  0.988993      2.87266E+08  0             2.87266E+08  0.976658     0             2.87266E+08  0            0             2.87266E+08  0.976658      2.87266E+08  0             2.87266E+08  905.249       9.82774E+08  12108.5       28.3333      0.154575      28.3333      0.000168566   28.3333      -0.0573671    28.3333      -0.000168566  28.3333      0.130058      28.3333      0             
   1.11858E+07  4.11828       2.94486E+08  0.997445     0             2.94486E+08  0            0             2.94486E+08  0.997445      2.94486E+08  0             2.94486E+08  0.989937     0             2.94486E+08  0            0             2.94486E+08  0.989937      2.94486E+08  0             2.94486E+08  0.975022     0             2.94486E+08  0            0             2.94486E+08  0.975022      2.94486E+08  0             2.94486E+08  927.883       9.90906E+08  12516.6       29           0.153196      29           0.000177174   29           -0.0688551    29           -0.000177174  29           0.118361      29           0             
   1.1198E+07   4.10789       3.01928E+08  0.999781     0             3.01928E+08  0            0             3.01928E+08  0.999781      3.01928E+08  0             3.01928E+08  0.988685     0             3.01928E+08  0            0             3.01928E+08  0.988685      3.01928E+08  0             3.01928E+08  0.97733      0             3.01928E+08  0            0             3.01928E+08  0.97733       3.01928E+08  0             3.01928E+08  951.254       9.98999E+08  12967.3       29.6667      0.151327      29.6667      0.000185079   29.6667      -0.0798511    29.6667      -0.000185079  29.6667      0.104599      29.6667      0             
   1.12058E+07  4.09562       3.08358E+08  0.997814     0             3.08358E+08  0            0             3.08358E+08  0.997814      3.08358E+08  0             3.08358E+08  0.990705     0             3.08358E+08  0            0             3.08358E+08  0.990705      3.08358E+08  0             3.08358E+08  0.976314     0             3.08358E+08  0            0             3.08358E+08  0.976314      3.08358E+08  0             3.08358E+08  971.496       1.00545E+09  13437.4       30.3333      0.149387      30.3333      0.000190019   30.3333      -0.0903533    30.3333      -0.000190019  30.3333      0.0892312     30.3333      0             
   1.12103E+07  4.07809       3.14276E+08  0.996445     0             3.14276E+08  0            0             3.14276E+08  0.996445      3.14276E+08  0             3.14276E+08  0.989416     0             3.14276E+08  0            0             3.14276E+08  0.989416      3.14276E+08  0             3.14276E+08  0.978185     0             3.14276E+08  0            0             3.14276E+08  0.978185      3.14276E+08  0             3.14276E+08  990.219       1.01095E+09  13682.9       31           0.147162      31           0.00019233    31           -0.100358     31           -0.00019233   31           0.0727652     31           0             
