# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --eigenvalues 3 --tracks 100000 --inactive 50 --source Histogram\n --Iterations 10 --active 500 --seed 0 --run --bins 120 -f Bins/20mfp-BetterStats-nyx/Histogram/20mfp.b120.dat , seed =\n 33843582
# Arguments: source = Histogram, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats-nyx/Histogram/20mfp.b120.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 120, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   6.3E+07      4.82418      0.00290651    6.3E+07      0            0             6.3E+07      4.37926      0.00339817    6.3E+07      0            0             6.3E+07      3.81256      0.00262751    6.3E+07      0            0             1.13E+08     607.018       10.4167      0.124436      10.4167      0             10.4167      -0.0152277    10.4167      0             10.4167      0.123283      10.4167      0             
   6.4E+07      4.82467      0.00274007    6.4E+07      0            0             6.4E+07      4.38056      0.00339455    6.4E+07      0            0             6.4E+07      3.81392      0.00276745    6.4E+07      0            0             1.14E+08     610.653       10.5833      0.124232      10.5833      0             10.5833      -0.0211293    10.5833      0             10.5833      0.121204      10.5833      0             
   6.5E+07      4.82557      0.00269874    6.5E+07      0            0             6.5E+07      4.38166      0.00334141    6.5E+07      0            0             6.5E+07      3.81475      0.0027051     6.5E+07      0            0             1.15E+08     605.585       10.75        0.12393       10.75        0             10.75        -0.0270854    10.75        0             10.75        0.118643      10.75        0             
   6.6E+07      4.82554      0.0025302     6.6E+07      0            0             6.6E+07      4.3831       0.00342878    6.6E+07      0            0             6.6E+07      3.81395      0.00265308    6.6E+07      0            0             1.16E+08     589.939       10.9167      0.123454      10.9167      0             10.9167      -0.0330875    10.9167      0             10.9167      0.115195      10.9167      0             
   6.7E+07      4.82598      0.00241943    6.7E+07      0            0             6.7E+07      4.3831       0.00322709    6.7E+07      0            0             6.7E+07      3.81241      0.00290703    6.7E+07      0            0             1.17E+08     575.706       11.0833      0.123021      11.0833      0             11.0833      -0.0390113    11.0833      0             11.0833      0.111245      11.0833      0             
   6.8E+07      4.82704      0.00250805    6.8E+07      0            0             6.8E+07      4.38439      0.00329737    6.8E+07      0            0             6.8E+07      3.81504      0.00375113    6.8E+07      0            0             1.18E+08     586.784       11.25        0.122411      11.25        0             11.25        -0.0447029    11.25        0             11.25        0.106516      11.25        0             
   6.9E+07      4.82754      0.00242482    6.9E+07      0            0             6.9E+07      4.38378      0.00317937    6.9E+07      0            0             6.9E+07      3.8159       0.00365148    6.9E+07      0            0             1.19E+08     596.815       11.4167      0.121827      11.4167      0             11.4167      -0.0504342    11.4167      0             11.4167      0.101421      11.4167      0             
   7E+07        4.82766      0.00230634    7E+07        0            0             7E+07        4.38309      0.00309548    7E+07        0            0             7E+07        3.81669      0.00355183    7E+07        0            0             1.2E+08      609.104       11.5833      0.121146      11.5833      0             11.5833      -0.0560718    11.5833      0             11.5833      0.0956301     11.5833      0             
   7.1E+07      4.8267       0.00238783    7.1E+07      0            0             7.1E+07      4.38319      0.00294968    7.1E+07      0            0             7.1E+07      3.81621      0.00341442    7.1E+07      0            0             1.21E+08     617.265       11.75        0.120431      11.75        0             11.75        -0.061353     11.75        0             11.75        0.0895926     11.75        0             
   7.2E+07      4.82599      0.00238041    7.2E+07      0            0             7.2E+07      4.38314      0.00281598    7.2E+07      0            0             7.2E+07      3.81632      0.00326107    7.2E+07      0            0             1.22E+08     604.913       11.9167      0.119784      11.9167      0             11.9167      -0.066681     11.9167      0             11.9167      0.0828148     11.9167      0             
