# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# Research/ArnoldivsPower -f BigArnoldi.Relaxed84.dat -t 10000000 -p -w 20 -b 75 -i 0 -a 1 -I 10 -x 0.1 -r  seed = 2054110808
# filename = BigArnoldi.Relaxed84.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = false, arnoldimethod = implicit, tol = 2.22045e-16, verbose = 1, seed = 0, width = 20, bins = 75, acycles = 200, incycles = 20, active = 1, inactive = 0, Iterations = 10, numValues = 2, relaxed = 0.1, tracks = 10000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32            33           34           35            36           37           38            39           40            41           42            43           44           45            46           47           48            49           50           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-   RAM 0 vEst-0-Real  -| |-   RAM 0 vEst-0-Imag  -| |-   RAM 1 vEst-0-Real  -| |-   RAM 1 vEst-0-Imag  -| |-   RAM 0 mean-0-Real  -| |-   RAM 0 mean-0-Imag  -| |-   RAM 1 mean-0-Real  -| |-   RAM 1 mean-0-Imag  -| |- RAM eValue SD-0-Real -| |- RAM eValue SD-0-Imag -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |- RAM eValue SD-1-Real -| |- RAM eValue SD-1-Imag -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-      FOM-Arnoldi     -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       
   0.13333      -0.018758    0             0.13333      0            0             0.13333      0.043215     0             0.13333      -0           0             0.13333      -0.018758     0.13333      0             0.13333      0.043215      0.13333      -0            0.13333      -0.018758     0.13333      0             0.13333      0.043215      0.13333      -0            3.1074E+07   0             3.1074E+07   0             3.1074E+07   0.98582      0             3.1074E+07   -0           0             3.1074E+07   0             3.1074E+07   0             3.1074E+07   0.88791      0             3.1074E+07   -0           0             3.1074E+07   0             
   0.4          -0.025879    0             0.4          0            0             0.4          0.062522     0             0.4          -0           0             0.4          -0.025879     0.4          0             0.4          0.062522      0.4          -0            0.4          -0.025879     0.4          0             0.4          0.062522      0.4          -0            
   0.66667      -0.03232     0             0.66667      0            0             0.66667      0.078712     0             0.66667      -0           0             0.66667      -0.03232      0.66667      0             0.66667      0.078712      0.66667      -0            0.66667      -0.03232      0.66667      0             0.66667      0.078712      0.66667      -0            
   0.93333      -0.038918    0             0.93333      0            0             0.93333      0.083325     0             0.93333      -0           0             0.93333      -0.038918     0.93333      0             0.93333      0.083325      0.93333      -0            0.93333      -0.038918     0.93333      0             0.93333      0.083325      0.93333      -0            
   1.2          -0.045065    0             1.2          0            0             1.2          0.10414      0             1.2          -0           0             1.2          -0.045065     1.2          0             1.2          0.10414       1.2          -0            1.2          -0.045065     1.2          0             1.2          0.10414       1.2          -0            
   1.4667       -0.051268    0             1.4667       0            0             1.4667       0.11667      0             1.4667       -0           0             1.4667       -0.051268     1.4667       0             1.4667       0.11667       1.4667       -0            1.4667       -0.051268     1.4667       0             1.4667       0.11667       1.4667       -0            
   1.7333       -0.057092    0             1.7333       0            0             1.7333       0.1232       0             1.7333       -0           0             1.7333       -0.057092     1.7333       0             1.7333       0.1232        1.7333       -0            1.7333       -0.057092     1.7333       0             1.7333       0.1232        1.7333       -0            
   2            -0.063034    0             2            0            0             2            0.12901      0             2            -0           0             2            -0.063034     2            0             2            0.12901       2            -0            2            -0.063034     2            0             2            0.12901       2            -0            
   2.2667       -0.068837    0             2.2667       0            0             2.2667       0.13404      0             2.2667       -0           0             2.2667       -0.068837     2.2667       0             2.2667       0.13404       2.2667       -0            2.2667       -0.068837     2.2667       0             2.2667       0.13404       2.2667       -0            
   2.5333       -0.074255    0             2.5333       0            0             2.5333       0.13637      0             2.5333       -0           0             2.5333       -0.074255     2.5333       0             2.5333       0.13637       2.5333       -0            2.5333       -0.074255     2.5333       0             2.5333       0.13637       2.5333       -0            
   2.8          -0.079525    0             2.8          0            0             2.8          0.13941      0             2.8          -0           0             2.8          -0.079525     2.8          0             2.8          0.13941       2.8          -0            2.8          -0.079525     2.8          0             2.8          0.13941       2.8          -0            
   3.0667       -0.084924    0             3.0667       0            0             3.0667       0.14089      0             3.0667       -0           0             3.0667       -0.084924     3.0667       0             3.0667       0.14089       3.0667       -0            3.0667       -0.084924     3.0667       0             3.0667       0.14089       3.0667       -0            
   3.3333       -0.08999     0             3.3333       0            0             3.3333       0.14033      0             3.3333       -0           0             3.3333       -0.08999      3.3333       0             3.3333       0.14033       3.3333       -0            3.3333       -0.08999      3.3333       0             3.3333       0.14033       3.3333       -0            
   3.6          -0.094938    0             3.6          0            0             3.6          0.13676      0             3.6          -0           0             3.6          -0.094938     3.6          0             3.6          0.13676       3.6          -0            3.6          -0.094938     3.6          0             3.6          0.13676       3.6          -0            
   3.8667       -0.099622    0             3.8667       0            0             3.8667       0.13074      0             3.8667       -0           0             3.8667       -0.099622     3.8667       0             3.8667       0.13074       3.8667       -0            3.8667       -0.099622     3.8667       0             3.8667       0.13074       3.8667       -0            
   4.1333       -0.10455     0             4.1333       0            0             4.1333       0.12048      0             4.1333       -0           0             4.1333       -0.10455      4.1333       0             4.1333       0.12048       4.1333       -0            4.1333       -0.10455      4.1333       0             4.1333       0.12048       4.1333       -0            
   4.4          -0.10937     0             4.4          0            0             4.4          0.10705      0             4.4          -0           0             4.4          -0.10937      4.4          0             4.4          0.10705       4.4          -0            4.4          -0.10937      4.4          0             4.4          0.10705       4.4          -0            
