# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./Research/PowerResearch --verbose 2 --width 20 --multimedia --inactive 3250 --active 1250 --seed 0 --bins 300 --run --tracks\n 1000000 -f Symmetric.Power-2.dat , seed = 1306049843
# Arguments: source = Bank, run = true, filename = Symmetric.Power-2.dat, multimedia = true, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 300, active = 1250, inactive = 3250, tracks = 1000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5             6            7             8            9             10           11            12           13           
# |-            Power values           -| |-   Power raw values   -| |-        Entropy       -| |-      Power-Time      -| |-       FOM-Power      -| |-     Power vector     -| 
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.27E+08     0.423673     0             1.27E+08     0.423673      1.27E+08     3.62724       1.27E+08     339.35        3.377E+09    47236.8       3.795        0             
   1.28E+08     0.424916     0             1.28E+08     0.424916      1.28E+08     3.62876       1.28E+08     341.965       3.378E+09    47665.2       3.825        0             
   1.29E+08     0.423635     0             1.29E+08     0.423635      1.29E+08     3.62758       1.29E+08     344.55        3.379E+09    47754.8       3.855        0             
   1.3E+08      0.424329     0             1.3E+08      0.424329      1.3E+08      3.62825       1.3E+08      347.152       3.38E+09     47024.3       3.885        0             
   1.31E+08     0.424326     0             1.31E+08     0.424326      1.31E+08     3.62946       1.31E+08     349.778       3.381E+09    47735.2       3.915        0             
   1.32E+08     0.423874     0             1.32E+08     0.423874      1.32E+08     3.62986       1.32E+08     352.402       3.382E+09    48195.3       3.945        0             
   1.33E+08     0.423531     0             1.33E+08     0.423531      1.33E+08     3.62976       1.33E+08     355.027       3.383E+09    48086.5       3.975        0             
   1.34E+08     0.424693     0             1.34E+08     0.424693      1.34E+08     3.63055       1.34E+08     357.656       3.384E+09    48508.3       4.005        0             
   1.35E+08     0.42312      0             1.35E+08     0.42312       1.35E+08     3.62963       1.35E+08     360.256       3.385E+09    49219.4       4.035        0             
   1.36E+08     0.424078     0             1.36E+08     0.424078      1.36E+08     3.6306        1.36E+08     362.88        3.386E+09    49923.3       4.065        0             
   1.37E+08     0.424201     0             1.37E+08     0.424201      1.37E+08     3.63153       1.37E+08     365.489       3.387E+09    50137.3       4.095        0             
   1.38E+08     0.424314     0             1.38E+08     0.424314      1.38E+08     3.63291       1.38E+08     368.109       3.388E+09    50740.3       4.125        0             
   1.39E+08     0.424683     0             1.39E+08     0.424683      1.39E+08     3.63432       1.39E+08     370.728       3.389E+09    51381.3       4.155        0             
   1.4E+08      0.423759     0             1.4E+08      0.423759      1.4E+08      3.63492       1.4E+08      373.365       3.39E+09     52077.6       4.185        0             
   1.41E+08     0.424526     0             1.41E+08     0.424526      1.41E+08     3.63505       1.41E+08     376.033       3.391E+09    52773.4       4.215        0             
   1.42E+08     0.423772     0             1.42E+08     0.423772      1.42E+08     3.63506       1.42E+08     378.678       3.392E+09    53244.2       4.245        0             
   1.43E+08     0.424301     0             1.43E+08     0.424301      1.43E+08     3.63739       1.43E+08     381.33        3.393E+09    52946.3       4.275        0             
   1.44E+08     0.424166     0             1.44E+08     0.424166      1.44E+08     3.63666       1.44E+08     384.019       3.394E+09    53657.3       4.305        0             
   1.45E+08     0.424652     0             1.45E+08     0.424652      1.45E+08     3.63533       1.45E+08     386.786       3.395E+09    54314         4.335        0             
   1.46E+08     0.424077     0             1.46E+08     0.424077      1.46E+08     3.63615       1.46E+08     389.489       3.396E+09    54966.3       4.365        0             
   1.47E+08     0.423764     0             1.47E+08     0.423764      1.47E+08     3.63629       1.47E+08     392.219       3.397E+09    55324.6       4.395        0             
   1.48E+08     0.424742     0             1.48E+08     0.424742      1.48E+08     3.63652       1.48E+08     394.911       3.398E+09    55545.7       4.425        0             
   1.49E+08     0.422972     0             1.49E+08     0.422972      1.49E+08     3.63736       1.49E+08     397.612       3.399E+09    56280.4       4.455        0             
   1.5E+08      0.423641     0             1.5E+08      0.423641      1.5E+08      3.63746       1.5E+08      400.333       3.4E+09      55519.9       4.485        0             
   1.51E+08     0.424981     0             1.51E+08     0.424981      1.51E+08     3.63746       1.51E+08     403.019       3.401E+09    56057.8       4.515        0             
   1.52E+08     0.424957     0             1.52E+08     0.424957      1.52E+08     3.6384        1.52E+08     405.728       3.402E+09    56657.5       4.545        0             
   1.53E+08     0.424338     0             1.53E+08     0.424338      1.53E+08     3.63978       1.53E+08     408.443       3.403E+09    57364.4       4.575        0             
   1.54E+08     0.424716     0             1.54E+08     0.424716      1.54E+08     3.64262       1.54E+08     411.137       3.404E+09    57813.5       4.605        0             
   1.55E+08     0.424149     0             1.55E+08     0.424149      1.55E+08     3.644         1.55E+08     413.848       3.405E+09    58007.6       4.635        0             
   1.56E+08     0.423567     0             1.56E+08     0.423567      1.56E+08     3.6455        1.56E+08     416.561       3.406E+09    58625.7       4.665        0             
   1.57E+08     0.424355     0             1.57E+08     0.424355      1.57E+08     3.64484       1.57E+08     419.251       3.407E+09    59360.4       4.695        0             
   1.58E+08     0.425277     0             1.58E+08     0.425277      1.58E+08     3.64494       1.58E+08     422.003       3.408E+09    59768.8       4.725        0             
   1.59E+08     0.424135     0             1.59E+08     0.424135      1.59E+08     3.64666       1.59E+08     424.695       3.409E+09    60188.8       4.755        0             
   1.6E+08      0.424881     0             1.6E+08      0.424881      1.6E+08      3.64666       1.6E+08      427.427       3.41E+09     60767.4       4.785        0             
   1.61E+08     0.423598     0             1.61E+08     0.423598      1.61E+08     3.64752       1.61E+08     430.13        3.411E+09    61510.7       4.815        0             
   1.62E+08     0.423417     0             1.62E+08     0.423417      1.62E+08     3.6474        1.62E+08     432.835       3.412E+09    62127.5       4.845        0             
   1.63E+08     0.425074     0             1.63E+08     0.425074      1.63E+08     3.64807       1.63E+08     435.552       3.413E+09    62281.4       4.875        0             
   1.64E+08     0.424071     0             1.64E+08     0.424071      1.64E+08     3.6508        1.64E+08     438.256       3.414E+09    62971.2       4.905        0             
   1.65E+08     0.424287     0             1.65E+08     0.424287      1.65E+08     3.65304       1.65E+08     440.99        3.415E+09    63664.1       4.935        0             
   1.66E+08     0.423754     0             1.66E+08     0.423754      1.66E+08     3.65582       1.66E+08     443.686       3.416E+09    64419.4       4.965        0             
