# This file was created by gnuplotFile.py version $Revision: 160 $ on Thu Oct 25 13:53:05 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ amcNoRestartConvergence.py -v -w 50 -f W-50.I53.H1000.B50.dat -M W-50.I53.H1000.B50.Movie -r
# 
# =============================================================================
# 
#   1            2            3              4            5              6            7              8            9              10           11             12           13             14           15             16           17             18           19             20           21             22           23             24           25             26           27             28           29             30           31             32           33             34           35             36           37             38           39             40           41             42           43             44           45             46           47             48           49             50           51             52           53             54           55             56           57             58           59             60           61             62           63             64           65             66           67             68           69             70           71             72           73             74           75             76           77             78           79             80           81             82           83             84           85             86           87             88           89             90           91             92           93             94           95             96           97             98           99             100          101            102          103            104          105            106          107         
# |--------------Eigenvalue--------------||---------Iter-38---------||---------Iter-42---------||---------Iter-50---------||---------Iter-40---------||---------Iter-47---------||---------Iter-9----------||---------Iter-8----------||---------Iter-7----------||---------Iter-6----------||---------Iter-5----------||---------Iter-4----------||---------Iter-3----------||---------Iter-2----------||---------Iter-1----------||---------Iter-0----------||---------Iter-31---------||---------Iter-51---------||---------Iter-43---------||---------Iter-30---------||---------Iter-44---------||---------Iter-33---------||---------Iter-45---------||---------Iter-39---------||---------Iter-32---------||---------Iter-46---------||---------Iter-19---------||---------Iter-18---------||---------Iter-17---------||---------Iter-16---------||---------Iter-15---------||---------Iter-14---------||---------Iter-13---------||---------Iter-12---------||---------Iter-11---------||---------Iter-10---------||---------Iter-37---------||---------Iter-34---------||---------Iter-36---------||---------Iter-35---------||---------Iter-41---------||---------Iter-26---------||---------Iter-27---------||---------Iter-24---------||---------Iter-25---------||---------Iter-22---------||---------Iter-23---------||---------Iter-20---------||---------Iter-21---------||---------Iter-48---------||---------Iter-49---------||---------Iter-28---------||---------Iter-29---------|
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   20           1.0258       0.011609      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.082184      20           0.077494      20           0.074914      20           0.072511      20           0.060649      20           0.061577      20           0.053643      20           0.042542      20           0.03046       20           0.02          20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086354      20           0.086624      20           0.086013      20           0.084105      20           0.082415      20           0.079814      20           0.078955      20           0.079792      20           0.078732      20           0.083297      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086146      20           0.086149      20           0.086148      20           0.086176      20           0.086154      20           0.086233      20           0.086169      20           0.086146      20           0.086146      20           0.086146      20           0.086146     
   21           1.0257       0.011465      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.060476      21           0.058515      21           0.051739      21           0.044324      21           0.044914      21           0.044621      21           0.04552       21           0.042333      21           0.028156      21           0.02          21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064706      21           0.065084      21           0.065039      21           0.063907      21           0.062342      21           0.060607      21           0.059383      21           0.060133      21           0.060688      21           0.060943      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064578      21           0.064579      21           0.064605      21           0.06458       21           0.064645      21           0.064602      21           0.064578      21           0.064578      21           0.064578      21           0.064578     
   22           1.0257       0.011322      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.026242      22           0.026107      22           0.025422      22           0.024082      22           0.025034      22           0.030643      22           0.034489      22           0.034765      22           0.022053      22           0.02          22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032136      22           0.032525      22           0.033123      22           0.03231       22           0.031627      22           0.029843      22           0.029061      22           0.029584      22           0.028922      22           0.026685      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032057      22           0.032056      22           0.032057      22           0.032056      22           0.032057      22           0.032067      22           0.032056      22           0.032079      22           0.032073      22           0.032057      22           0.032057      22           0.032057      22           0.032057     
   23           1.0257       0.011181      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.031786      23           0.031907      23           0.033169      23           0.031574      23           0.025378      23           0.036618      23           0.039032      23           0.036225      23           0.02913       23           0.02          23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039597      23           0.039995      23           0.040647      23           0.039808      23           0.038001      23           0.03721       23           0.03641       23           0.036448      23           0.035589      23           0.032182      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039553      23           0.039555      23           0.039554      23           0.039567      23           0.039559      23           0.039591      23           0.039566      23           0.039553      23           0.039553      23           0.039553      23           0.039553     
   24           1.0257       0.011041      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.019793      24           0.022546      24           0.02665       24           0.02699       24           0.034047      24           0.041468      24           0.038074      24           0.03459       24           0.027023      24           0.02          24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027497      24           0.027668      24           0.028254      24           0.027817      24           0.027286      24           0.026747      24           0.02632       24           0.026255      24           0.025339      24           0.020884      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027465      24           0.027466      24           0.027465      24           0.027471      24           0.027466      24           0.02747       24           0.02746       24           0.027465      24           0.027465      24           0.027465      24           0.027465     
   25           1.0257       0.010905      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.032413      25           0.032205      25           0.029144      25           0.042498      25           0.050935      25           0.048718      25           0.042315      25           0.03538       25           0.018394      25           0.02          25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037539      25           0.037854      25           0.037602      25           0.036843      25           0.036677      25           0.036053      25           0.035459      25           0.035421      25           0.035458      25           0.032693      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.037569      25           0.03757       25           0.037569      25           0.037571      25           0.03757       25           0.037576      25           0.037573      25           0.037566      25           0.037571      25           0.037569      25           0.037569      25           0.037569      25           0.037569     
   26           1.0257       0.010771      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.029605      26           0.027636      26           0.026933      26           0.034621      26           0.054456      26           0.048497      26           0.040098      26           0.032484      26           0.031291      26           0.02          26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033942      26           0.0339        26           0.033836      26           0.033463      26           0.033264      26           0.033102      26           0.032775      26           0.033134      26           0.03342       26           0.031082      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033986      26           0.033987      26           0.033989      26           0.033986      26           0.033952      26           0.033978      26           0.033986      26           0.033986      26           0.033986      26           0.033986     
   27           1.0257       0.010641      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.020843      27           0.018112      27           0.015779      27           0.023041      27           0.033194      27           0.045467      27           0.03417       27           0.026632      27           0.019852      27           0.02          27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022427      27           0.022225      27           0.022252      27           0.022444      27           0.021898      27           0.021198      27           0.021022      27           0.021343      27           0.022758      27           0.022099      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022503      27           0.022502      27           0.022478      27           0.022496      27           0.022503      27           0.022503      27           0.022503      27           0.022503     
   28           1.0257       0.010514      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.027931      28           0.026309      28           0.025077      28           0.026285      28           0.028915      28           0.03694       28           0.034265      28           0.024624      28           0.0211        28           0.02          28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029174      28           0.029102      28           0.028518      28           0.027943      28           0.027305      28           0.026206      28           0.026432      28           0.027048      28           0.028066      28           0.028715      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029273      28           0.029274      28           0.029273      28           0.029275      28           0.029274      28           0.029258      28           0.029277      28           0.029273      28           0.029273      28           0.029273      28           0.029273     
   29           1.0257       0.01039       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.0078492     29           0.009721      29           0.011555      29           0.011238      29           0.019047      29           0.029262      29           0.034234      29           0.03493       29           0.028932      29           0.02          29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01016       29           0.010145      29           0.010386      29           0.010117      29           0.010403      29           0.009025      29           0.008965      29           0.0088488     29           0.010228      29           0.007352      29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.01027       29           0.010268      29           0.01027       29           0.010262      29           0.010268      29           0.010209      29           0.010255      29           0.01027       29           0.01027       29           0.01027       29           0.01027      
   30           1.0257       0.010269      30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.01036      30           -0.0078482    30           -0.0057928    30           -0.0026093    30           0.006107      30           0.015699      30           0.021937      30           0.025522      30           0.015607      30           0.02          30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.00953      30           -0.0094627    30           -0.0092193    30           -0.0085481    30           -0.009162     30           -0.01035      30           -0.010387     30           -0.010951     30           -0.0092372    30           -0.010578     30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094454    30           -0.0094453    30           -0.0094478    30           -0.0094456    30           -0.009452     30           -0.0094518    30           -0.0094906    30           -0.0094629    30           -0.0094453    30           -0.0094453    30           -0.0094453    30           -0.0094453   
   31           1.0257       0.010152      31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0060747    31           -0.0034474    31           -0.0013803    31           0.0018578     31           0.01392       31           0.024593      31           0.032419      31           0.039206      31           0.031579      31           0.02          31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050334    31           -0.0049706    31           -0.0039897    31           -0.0036962    31           -0.0034177    31           -0.0054063    31           -0.0059666    31           -0.0066673    31           -0.003726     31           -0.0057466    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050044    31           -0.0050044    31           -0.0050054    31           -0.0050042    31           -0.0050233    31           -0.0050101    31           -0.0050305    31           -0.0050101    31           -0.0050045    31           -0.0050045    31           -0.0050045    31           -0.0050045   
   32           1.0257       0.010038      32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.029062     32           -0.027178     32           -0.022518     32           -0.019898     32           -0.0038983    32           0.015112      32           0.025358      32           0.025444      32           0.026984      32           0.02          32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030214     32           -0.030086     32           -0.029055     32           -0.027162     32           -0.026119     32           -0.027707     32           -0.02745      32           -0.028931     32           -0.027483     32           -0.031324     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030118     32           -0.030117     32           -0.030119     32           -0.030118     32           -0.030151     32           -0.030128     32           -0.030136     32           -0.030145     32           -0.030117     32           -0.030117     32           -0.030117     32           -0.030117    
   33           1.0257       0.009927      33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.037898     33           -0.031573     33           -0.033551     33           -0.027396     33           -0.016234     33           9.5654E-05    33           0.0053308     33           0.0084486     33           0.010164      33           0.02          33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039452     33           -0.039655     33           -0.038592     33           -0.036653     33           -0.035363     33           -0.036802     33           -0.037211     33           -0.038969     33           -0.038489     33           -0.039638     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039449     33           -0.039447     33           -0.039479     33           -0.039454     33           -0.03945      33           -0.039469     33           -0.039447     33           -0.039447     33           -0.039447     33           -0.039447    
   34           1.0257       0.0098192     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.03884      34           -0.033985     34           -0.026103     34           -0.035996     34           -0.013381     34           -0.0067651    34           0.0016974     34           0.0024699     34           0.016353      34           0.02          34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041733     34           -0.041841     34           -0.041051     34           -0.038124     34           -0.035515     34           -0.036563     34           -0.037362     34           -0.039354     34           -0.037418     34           -0.039273     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041662     34           -0.041661     34           -0.041664     34           -0.041663     34           -0.041688     34           -0.04167      34           -0.041688     34           -0.041674     34           -0.041661     34           -0.041661     34           -0.041661     34           -0.041661    
   35           1.0257       0.0097144     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.011742     35           -0.010541     35           -0.0097162    35           -0.0030922    35           -0.015527     35           0.00069131    35           -0.0048923    35           -0.0031626    35           0.013568      35           0.02          35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019219     35           -0.019334     35           -0.019295     35           -0.017464     35           -0.015619     35           -0.016185     35           -0.017001     35           -0.017888     35           -0.0172       35           -0.013879     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019213     35           -0.019212     35           -0.019214     35           -0.019214     35           -0.019225     35           -0.019218     35           -0.019226     35           -0.019214     35           -0.019212     35           -0.019212     35           -0.019212     35           -0.019212    
   36           1.0257       0.0096124     36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.017745      36           0.017917      36           0.016992      36           0.018571      36           0.021218      36           0.0079337     36           0.0057084     36           0.002519      36           0.0090772     36           0.02          36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010284      36           0.010106      36           0.010012      36           0.010828      36           0.011489      36           0.010262      36           0.010801      36           0.0095518     36           0.010594      36           0.016671      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010251      36           0.010251      36           0.010245      36           0.010251      36           0.010251      36           0.010252      36           0.010252      36           0.010252      36           0.010252      36           0.010252     
   37           1.0257       0.0095133     37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.017228      37           0.018211      37           0.017424      37           0.017973      37           0.023971      37           0.0045547     37           0.0048123     37           0.0096304     37           0.017478      37           0.02          37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.0068858     37           0.0066014     37           0.0066476     37           0.0077599     37           0.0085709     37           0.0085638     37           0.008969      37           0.0090734     37           0.0088953     37           0.015129      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.006899      37           0.0068987     37           0.006899      37           0.006898      37           0.0068975     37           0.0068863     37           0.0068928     37           0.0068999     37           0.0068872     37           0.006899      37           0.006899      37           0.006899      37           0.006899     
   38           1.0257       0.0094168     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.010448      38           0.010733      38           0.014935      38           0.021457      38           0.011581      38           0.0087265     38           0.005523      38           0.014472      38           0.018211      38           0.02          38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014261     38           0.0011244     38           0.0011084     38           0.0030764     38           0.0039159     38           0.0044368     38           0.0053379     38           0.0052868     38           0.0068839     38           0.0094359     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014634     38           0.0014639     38           0.001461      38           0.0014621     38           0.0014339     38           0.0014548     38           0.0014295     38           0.0014413     38           0.0014638     38           0.0014638     38           0.0014638     38           0.0014638    
   39           1.0257       0.009323      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.043127      39           0.042724      39           0.040952      39           0.039188      39           0.025288      39           0.015593      39           0.017349      39           0.011868      39           0.01524       39           0.02          39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032952      39           0.032749      39           0.03214       39           0.031999      39           0.03212       39           0.033207      39           0.034561      39           0.034818      39           0.037176      39           0.043224      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032914      39           0.032913      39           0.032897      39           0.032907      39           0.032903      39           0.03289       39           0.032914      39           0.032914      39           0.032914      39           0.032914     
   40           1.0257       0.0092316     40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.062068      40           0.058438      40           0.055658      40           0.040245      40           0.028523      40           0.030622      40           0.035128      40           0.03476       40           0.020624      40           0.02          40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.054073      40           0.05401       40           0.052817      40           0.051963      40           0.051671      40           0.053436      40           0.054281      40           0.056107      40           0.055999      40           0.061529      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053994      40           0.053986      40           0.053994      40           0.053982      40           0.053985      40           0.053994      40           0.053994      40           0.053994      40           0.053994     
   41           1.0257       0.0091427     41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.089275      41           0.086626      41           0.074705      41           0.060335      41           0.047028      41           0.052896      41           0.049622      41           0.043213      41           0.035389      41           0.02          41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083944      41           0.083859      41           0.082288      41           0.080388      41           0.079395      41           0.080695      41           0.081836      41           0.082862      41           0.082103      41           0.088621      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083802      41           0.083804      41           0.083803      41           0.083817      41           0.083805      41           0.083836      41           0.083813      41           0.083802      41           0.083802      41           0.083802      41           0.083802     
   42           1.0257       0.0090561     42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.11339       42           0.10712       42           0.098877      42           0.085041      42           0.073429      42           0.059938      42           0.056983      42           0.055831      42           0.03172       42           0.02          42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10826       42           0.10817       42           0.10621       42           0.10337       42           0.10146       42           0.10291       42           0.10338       42           0.10511       42           0.10317       42           0.11279       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10811       42           0.10814       42           0.10812       42           0.10818       42           0.10814       42           0.10811       42           0.10811       42           0.10811       42           0.10811      
   43           1.0257       0.0089718     43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.1196        43           0.1149        43           0.10969       43           0.1047        43           0.077587      43           0.063855      43           0.062728      43           0.059018      43           0.033113      43           0.02          43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11445       43           0.11436       43           0.11236       43           0.10913       43           0.10737       43           0.10778       43           0.10856       43           0.10939       43           0.10866       43           0.11929       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11428       43           0.11433       43           0.11429       43           0.11436       43           0.11434       43           0.11428       43           0.11428       43           0.11428       43           0.11428      
   44           1.0257       0.0088896     44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11685       44           0.11397       44           0.11241       44           0.10332       44           0.082988      44           0.06708       44           0.044933      44           0.02766       44           0.018623      44           0.02          44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11444       44           0.11435       44           0.11217       44           0.10853       44           0.10577       44           0.10634       44           0.10696       44           0.10904       44           0.10724       44           0.11644       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11418       44           0.11419       44           0.11419       44           0.11425       44           0.1142        44           0.11429       44           0.11426       44           0.11418       44           0.11418       44           0.11418       44           0.11418      
   45           1.0257       0.0088095     45           0.098175      45           0.098175      45           0.098175      45           0.098175      45           0.098175      45           0.099831      45           0.09938       45           0.096022      45           0.094484      45           0.071141      45           0.04326       45           0.023547      45           0.0078382     45           0.01272       45           0.02          45           0.098175      45           0.098175      45           0.098175      45           0.098174      45           0.098175      45           0.098175      45           0.098175      45           0.098175      45           0.098175      45           0.098175      45           0.098455      45           0.098342      45           0.096011      45           0.092222      45           0.089913      45           0.090478      45           0.09118       45           0.093519      45           0.092571      45           0.099351      45           0.098175      45           0.098175      45           0.098175      45           0.098175      45           0.098175      45           0.098176      45           0.098174      45           0.098182      45           0.098177      45           0.098235      45           0.098192      45           0.098305      45           0.098247      45           0.098175      45           0.098175      45           0.098174      45           0.098174     
   46           1.0257       0.0087314     46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073576      46           0.071496      46           0.073499      46           0.076182      46           0.060355      46           0.033328      46           0.017682      46           0.015138      46           0.017507      46           0.02          46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073263      46           0.073135      46           0.071255      46           0.068469      46           0.066518      46           0.067485      46           0.067967      46           0.069428      46           0.069327      46           0.073602      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073002      46           0.073003      46           0.073002      46           0.073007      46           0.073005      46           0.073044      46           0.073016      46           0.073131      46           0.073059      46           0.073002      46           0.073002      46           0.073002      46           0.073002     
   47           1.0257       0.0086552     47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.083244      47           0.079017      47           0.0774        47           0.084385      47           0.063483      47           0.028106      47           0.017312      47           0.011706      47           0.016458      47           0.02          47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.082012      47           0.081932      47           0.079989      47           0.076562      47           0.074453      47           0.075656      47           0.076283      47           0.077534      47           0.075872      47           0.084336      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081712      47           0.081713      47           0.081712      47           0.081717      47           0.081715      47           0.081759      47           0.081724      47           0.081823      47           0.081766      47           0.081712      47           0.081712      47           0.081712      47           0.081712     
   48           1.0257       0.0085809     48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.076419      48           0.072184      48           0.071619      48           0.076797      48           0.068116      48           0.047148      48           0.019602      48           0.011899      48           0.01607       48           0.02          48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074379      48           0.074474      48           0.072937      48           0.069923      48           0.068363      48           0.069112      48           0.069745      48           0.070201      48           0.068348      48           0.075624      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074121      48           0.074122      48           0.074121      48           0.074125      48           0.074122      48           0.07416       48           0.074133      48           0.074199      48           0.074158      48           0.074121      48           0.074121      48           0.074121      48           0.074121     
   49           1.0257       0.0085084     49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.040062      49           0.039611      49           0.03641       49           0.042391      49           0.045664      49           0.027941      49           0.017336      49           0.0095304     49           0.012084      49           0.02          49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039985      49           0.040138      49           0.039272      49           0.037805      49           0.036509      49           0.037385      49           0.037493      49           0.037568      49           0.037079      49           0.039929      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.039868      49           0.03987       49           0.039868      49           0.039887      49           0.039874      49           0.039891      49           0.039888      49           0.039868      49           0.039868      49           0.039868      49           0.039868     
   50           1.0257       0.0084376                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
