# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 50 --source Histogram --Iterations\n 25 --active 185 --seed 0 --bins 75 --run --relaxed 0.005 -f Relaxed/50mfp/50mfp.r0.005.dat , seed = 1261523944
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.005, run = true, filename = Relaxed/50mfp/50mfp.r0.005.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 185, inactive = 50, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   6.67501E+06  0.997659     0             6.67501E+06  0            0             6.67501E+06  0.997659      6.67501E+06  0             6.67501E+06  0.990247     0             6.67501E+06  0            0             6.67501E+06  0.990247      6.67501E+06  0             6.67501E+06  0.974835     0             6.67501E+06  0            0             6.67501E+06  0.974835      6.67501E+06  0             6.67501E+06  35.9599       4.30252E+08  0             0.333333     -0.0100774    0.333333     -2.12566E-05  0.333333     0.0198928     0.333333     -2.12566E-05  0.333333     0.0296115     0.333333     0             
   1.47496E+07  0.997766     0             1.47496E+07  0            0             1.47496E+07  0.997766      1.47496E+07  0             1.47496E+07  0.988532     0             1.47496E+07  0            0             1.47496E+07  0.988532      1.47496E+07  0             1.47496E+07  0.975139     0             1.47496E+07  0            0             1.47496E+07  0.975139      1.47496E+07  0             1.47496E+07  80.2461       4.38744E+08  2084.83       1            -0.0169253    1            -4.20862E-05  1            0.0334783     1            -4.20862E-05  1            0.0493761     1            0             
   2.28251E+07  0.995604     0             2.28251E+07  0            0             2.28251E+07  0.995604      2.28251E+07  0             2.28251E+07  0.988635     0             2.28251E+07  0            0             2.28251E+07  0.988635      2.28251E+07  0             2.28251E+07  0.978699     0             2.28251E+07  0            0             2.28251E+07  0.978699      2.28251E+07  0             2.28251E+07  124.795       4.47334E+08  4415.15       1.66667      -0.0235768    1.66667      -6.30751E-05  1.66667      0.0460648     1.66667      -6.30751E-05  1.66667      0.0675631     1.66667      0             
   3.11285E+07  0.997756     0             3.11285E+07  0            0             3.11285E+07  0.997756      3.11285E+07  0             3.11285E+07  0.989181     0             3.11285E+07  0            0             3.11285E+07  0.989181      3.11285E+07  0             3.11285E+07  0.979639     0             3.11285E+07  0            0             3.11285E+07  0.979639      3.11285E+07  0             3.11285E+07  170.485       4.5541E+08   2353.79       2.33333      -0.0299801    2.33333      -6.2054E-05   2.33333      0.0583936     2.33333      -6.2054E-05   2.33333      0.0847853     2.33333      0             
   4.00905E+07  0.996535     0             4.00905E+07  0            0             4.00905E+07  0.996535      4.00905E+07  0             4.00905E+07  0.989986     0             4.00905E+07  0            0             4.00905E+07  0.989986      4.00905E+07  0             4.00905E+07  0.975854     0             4.00905E+07  0            0             4.00905E+07  0.975854      4.00905E+07  0             4.00905E+07  219.84        4.64181E+08  3601.85       3            -0.0362858    3            -6.13118E-05  3            0.0699493     3            -6.13118E-05  3            0.100719      3            0             
   4.79407E+07  0.998402     0             4.79407E+07  0            0             4.79407E+07  0.998402      4.79407E+07  0             4.79407E+07  0.987747     0             4.79407E+07  0            0             4.79407E+07  0.987747      4.79407E+07  0             4.79407E+07  0.977766     0             4.79407E+07  0            0             4.79407E+07  0.977766      4.79407E+07  0             4.79407E+07  263.303       4.72358E+08  5031.75       3.66667      -0.0426868    3.66667      -7.00642E-05  3.66667      0.0811978     3.66667      -7.00642E-05  3.66667      0.115153      3.66667      0             
   5.72569E+07  0.996523     0             5.72569E+07  0            0             5.72569E+07  0.996523      5.72569E+07  0             5.72569E+07  0.989267     0             5.72569E+07  0            0             5.72569E+07  0.989267      5.72569E+07  0             5.72569E+07  0.979003     0             5.72569E+07  0            0             5.72569E+07  0.979003      5.72569E+07  0             5.72569E+07  314.565       4.81381E+08  4232.12       4.33333      -0.0488332    4.33333      -7.09455E-05  4.33333      0.0922659     4.33333      -7.09455E-05  4.33333      0.127927      4.33333      0             
   6.60923E+07  0.995783     0             6.60923E+07  0            0             6.60923E+07  0.995783      6.60923E+07  0             6.60923E+07  0.99002      0             6.60923E+07  0            0             6.60923E+07  0.99002       6.60923E+07  0             6.60923E+07  0.97694      0             6.60923E+07  0            0             6.60923E+07  0.97694       6.60923E+07  0             6.60923E+07  363.089       4.90289E+08  5296.37       5            -0.0552351    5            -7.73405E-05  5            0.102308      5            -7.73405E-05  5            0.138669      5            0             
   7.5039E+07   0.995902     0             7.5039E+07   0            0             7.5039E+07   0.995902      7.5039E+07   0             7.5039E+07   0.98892      0             7.5039E+07   0            0             7.5039E+07   0.98892       7.5039E+07   0             7.5039E+07   0.977062     0             7.5039E+07   0            0             7.5039E+07   0.977062      7.5039E+07   0             7.5039E+07   412.303       4.98572E+08  6398.15       5.66667      -0.06134      5.66667      -7.84273E-05  5.66667      0.11163       5.66667      -7.84273E-05  5.66667      0.147418      5.66667      0             
   8.3221E+07   0.99918      0             8.3221E+07   0            0             8.3221E+07   0.99918       8.3221E+07   0             8.3221E+07   0.991098     0             8.3221E+07   0            0             8.3221E+07   0.991098      8.3221E+07   0             8.3221E+07   0.976683     0             8.3221E+07   0            0             8.3221E+07   0.976683      8.3221E+07   0             8.3221E+07   457.577       5.06465E+08  4878.48       6.33333      -0.0675954    6.33333      -7.70184E-05  6.33333      0.120254      6.33333      -7.70184E-05  6.33333      0.153741      6.33333      0             
