# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 50 --source Histogram --Iterations\n 25 --active 130 --seed 0 --bins 75 --run --relaxed 0.001 -f Relaxed/50mfp/50mfp.r0.001.dat , seed = 4062133349
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.001, run = true, filename = Relaxed/50mfp/50mfp.r0.001.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 130, inactive = 50, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   7.84449E+06  0.996687     0             7.84449E+06  0            0             7.84449E+06  0.996687      7.84449E+06  0             7.84449E+06  0.984898     0             7.84449E+06  0            0             7.84449E+06  0.984898      7.84449E+06  0             7.84449E+06  0.975578     0             7.84449E+06  0            0             7.84449E+06  0.975578      7.84449E+06  0             7.84449E+06  42.3174       5.28851E+08  0             0.333333     -0.00984703   0.333333     0             0.333333     0.0196971     0.333333     0             0.333333     -0.0291181    0.333333     0             
   1.84392E+07  0.997517     0             1.84392E+07  0            0             1.84392E+07  0.997517      1.84392E+07  0             1.84392E+07  0.989938     0             1.84392E+07  0            0             1.84392E+07  0.989938      1.84392E+07  0             1.84392E+07  0.975632     0             1.84392E+07  0            0             1.84392E+07  0.975632      1.84392E+07  0             1.84392E+07  100.773       5.37884E+08  537.841       1            -0.0165243    1            0             1            0.0331646     1            0             1            -0.0487384    1            0             
   2.80532E+07  0.997769     0             2.80532E+07  0            0             2.80532E+07  0.997769      2.80532E+07  0             2.80532E+07  0.988928     0             2.80532E+07  0            0             2.80532E+07  0.988928      2.80532E+07  0             2.80532E+07  0.979105     0             2.80532E+07  0            0             2.80532E+07  0.979105      2.80532E+07  0             2.80532E+07  153.303       5.48845E+08  644.336       1.66667      -0.0231158    1.66667      0             1.66667      0.0456985     1.66667      0             1.66667      -0.0670298    1.66667      0             
   3.84443E+07  0.999843     0             3.84443E+07  0            0             3.84443E+07  0.999843      3.84443E+07  0             3.84443E+07  0.991805     0             3.84443E+07  0            0             3.84443E+07  0.991805      3.84443E+07  0             3.84443E+07  0.975811     0             3.84443E+07  0            0             3.84443E+07  0.975811      3.84443E+07  0             3.84443E+07  210.385       5.59339E+08  1123.91       2.33333      -0.0294775    2.33333      0             2.33333      0.0579031     2.33333      0             2.33333      -0.0840333    2.33333      0             
   4.92524E+07  0.996795     0             4.92524E+07  0            0             4.92524E+07  0.996795      4.92524E+07  0             4.92524E+07  0.990061     0             4.92524E+07  0            0             4.92524E+07  0.990061      4.92524E+07  0             4.92524E+07  0.976777     0             4.92524E+07  0            0             4.92524E+07  0.976777      4.92524E+07  0             4.92524E+07  269.645       5.70066E+08  1202.33       3            -0.0358162    3            0             3            0.0699281     3            0             3            -0.0996802    3            0             
   5.93656E+07  0.997167     0             5.93656E+07  0            0             5.93656E+07  0.997167      5.93656E+07  0             5.93656E+07  0.989131     0             5.93656E+07  0            0             5.93656E+07  0.989131      5.93656E+07  0             5.93656E+07  0.977271     0             5.93656E+07  0            0             5.93656E+07  0.977271      5.93656E+07  0             5.93656E+07  325.286       5.80102E+08  1647.02       3.66667      -0.0423929    3.66667      0             3.66667      0.0812924     3.66667      0             3.66667      -0.113842     3.66667      0             
   7.03982E+07  0.995897     0             7.03982E+07  0            0             7.03982E+07  0.995897      7.03982E+07  0             7.03982E+07  0.989623     0             7.03982E+07  0            0             7.03982E+07  0.989623      7.03982E+07  0             7.03982E+07  0.979156     0             7.03982E+07  0            0             7.03982E+07  0.979156      7.03982E+07  0             7.03982E+07  385.673       5.90219E+08  1897.75       4.33333      -0.0485281    4.33333      0             4.33333      0.0920747     4.33333      0             4.33333      -0.126339     4.33333      0             
   7.99064E+07  0.997504     0             7.99064E+07  0            0             7.99064E+07  0.997504      7.99064E+07  0             7.99064E+07  0.990515     0             7.99064E+07  0            0             7.99064E+07  0.990515      7.99064E+07  0             7.99064E+07  0.976246     0             7.99064E+07  0            0             7.99064E+07  0.976246      7.99064E+07  0             7.99064E+07  437.88        6.00658E+08  2339.09       5            -0.0547481    5            0             5            0.102434      5            0             5            -0.136831     5            0             
   9.15051E+07  0.996915     0             9.15051E+07  0            0             9.15051E+07  0.996915      9.15051E+07  0             9.15051E+07  0.991355     0             9.15051E+07  0            0             9.15051E+07  0.991355      9.15051E+07  0             9.15051E+07  0.975877     0             9.15051E+07  0            0             9.15051E+07  0.975877      9.15051E+07  0             9.15051E+07  501.52        6.11121E+08  2874.45       5.66667      -0.0604985    5.66667      0             5.66667      0.111961      5.66667      0             5.66667      -0.14544      5.66667      0             
   1.02459E+08  0.997493     0             1.02459E+08  0            0             1.02459E+08  0.997493      1.02459E+08  0             1.02459E+08  0.988324     0             1.02459E+08  0            0             1.02459E+08  0.988324      1.02459E+08  0             1.02459E+08  0.976329     0             1.02459E+08  0            0             1.02459E+08  0.976329      1.02459E+08  0             1.02459E+08  561.665       6.21989E+08  3140.03       6.33333      -0.066752     6.33333      0             6.33333      0.120624      6.33333      0             6.33333      -0.151634     6.33333      0             
