# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 500000 --inactive 50 --source Histogram --Iterations\n 25 --active 800 --seed 0 --bins 75 --run --relaxed 0.1 -f Relaxed/50mfp/50mfp.r0.1.dat , seed = 2885541010
# Arguments: source = Histogram, method = explicit, Iterations = 25, eigenvalues = 3, relaxed = 0.1, run = true, filename = Relaxed/50mfp/50mfp.r0.1.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 800, inactive = 50, tracks = 500000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38            39           40            41           42            43           44            45           46           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.5872E+06   0.997743     0             1.5872E+06   0            0             1.5872E+06   0.997743      1.5872E+06   0             1.5872E+06   0.97622      0             1.5872E+06   0.00739996   0             1.5872E+06   0.97622       1.5872E+06   0.00739996    1.5872E+06   0.97622      0             1.5872E+06   -0.00739996  0             1.5872E+06   0.97622       1.5872E+06   -0.00739996   1.5872E+06   8.16677       9.70739E+07  0             0.333333     0.00849808    0.333333     -6.92444E-05  0.333333     -0.0143114    0.333333     -0.000178518  0.333333     0.0242206     0.333333     7.37891E-05   
   3.4242E+06   1.01867      0             3.4242E+06   0            0             3.4242E+06   1.01867       3.4242E+06   0             3.4242E+06   1.00056      0             3.4242E+06   0            0             3.4242E+06   1.00056       3.4242E+06   0             3.4242E+06   0.981859     0             3.4242E+06   0            0             3.4242E+06   0.981859      3.4242E+06   0             3.4242E+06   18.2514       9.87507E+07  1831.86       1            0.0144201     1            -6.44756E-05  1            -0.0240196    1            -0.000370953  1            0.0406167     1            0.000144771   
   5.56565E+06  0.99034      0             5.56565E+06  0.00258304   0             5.56565E+06  0.99034       5.56565E+06  0.00258304    5.56565E+06  0.99034      0             5.56565E+06  -0.00258304  0             5.56565E+06  0.99034       5.56565E+06  -0.00258304   5.56565E+06  0.977784     0             5.56565E+06  0            0             5.56565E+06  0.977784      5.56565E+06  0             5.56565E+06  30.0826       1.00097E+08  3793.91       1.66667      0.0198042     1.66667      -7.39921E-05  1.66667      -0.0330506    1.66667      -0.000370256  1.66667      0.0556032     1.66667      0.000159754   
   7.22805E+06  0.99549      0             7.22805E+06  0.00243427   0             7.22805E+06  0.99549       7.22805E+06  0.00243427    7.22805E+06  0.99549      0             7.22805E+06  -0.00243427  0             7.22805E+06  0.99549       7.22805E+06  -0.00243427   7.22805E+06  0.977301     0             7.22805E+06  0            0             7.22805E+06  0.977301      7.22805E+06  0             7.22805E+06  39.1704       1.02458E+08  6914.5        2.33333      0.0254786     2.33333      -9.03226E-05  2.33333      -0.0415719    2.33333      -0.000339693  2.33333      0.0696421     2.33333      0.000192431   
   8.66451E+06  0.998506     0             8.66451E+06  0            0             8.66451E+06  0.998506      8.66451E+06  0             8.66451E+06  0.989268     0             8.66451E+06  0            0             8.66451E+06  0.989268      8.66451E+06  0             8.66451E+06  0.971154     0             8.66451E+06  0            0             8.66451E+06  0.971154      8.66451E+06  0             8.66451E+06  47.1832       1.04621E+08  5902.14       3            0.0306689     3            -7.59955E-05  3            -0.0505691    3            -0.000311066  3            0.0822786     3            0.000209066   
   1.0283E+07   1.00114      0             1.0283E+07   0            0             1.0283E+07   1.00114       1.0283E+07   0             1.0283E+07   0.995928     0             1.0283E+07   0            0             1.0283E+07   0.995928      1.0283E+07   0             1.0283E+07   0.977357     0             1.0283E+07   0            0             1.0283E+07   0.977357      1.0283E+07   0             1.0283E+07   56.2011       1.06857E+08  4693.55       3.66667      0.0360119     3.66667      -4.50678E-05  3.66667      -0.0591478    3.66667      -0.00030271   3.66667      0.0938463     3.66667      3.31399E-06   
   1.18583E+07  0.998558     0             1.18583E+07  0            0             1.18583E+07  0.998558      1.18583E+07  0             1.18583E+07  0.991027     0             1.18583E+07  0            0             1.18583E+07  0.991027      1.18583E+07  0             1.18583E+07  0.975933     0             1.18583E+07  0            0             1.18583E+07  0.975933      1.18583E+07  0             1.18583E+07  64.9109       1.08601E+08  4051.69       4.33333      0.0414141     4.33333      -2.97053E-05  4.33333      -0.0670815    4.33333      -0.000325219  4.33333      0.10424       4.33333      9.19158E-05   
   1.38818E+07  0.997313     0             1.38818E+07  0            0             1.38818E+07  0.997313      1.38818E+07  0             1.38818E+07  0.990974     0             1.38818E+07  0            0             1.38818E+07  0.990974      1.38818E+07  0             1.38818E+07  0.975924     0             1.38818E+07  0            0             1.38818E+07  0.975924      1.38818E+07  0             1.38818E+07  76.0318       1.10648E+08  5276.24       5            0.0464713     5            -5.44796E-05  5            -0.0740348    5            -0.000364023  5            0.113121      5            -0.000210822  
   1.58208E+07  1.00232      0             1.58208E+07  0            0             1.58208E+07  1.00232       1.58208E+07  0             1.58208E+07  0.994127     0             1.58208E+07  0            0             1.58208E+07  0.994127      1.58208E+07  0             1.58208E+07  0.976213     0             1.58208E+07  0            0             1.58208E+07  0.976213      1.58208E+07  0             1.58208E+07  86.593        1.12693E+08  6743.3        5.66667      0.0516336     5.66667      -8.30534E-05  5.66667      -0.0804883    5.66667      -0.000285364  5.66667      0.120691      5.66667      -0.000130696  
   1.79848E+07  1.00507      0             1.79848E+07  0            0             1.79848E+07  1.00507       1.79848E+07  0             1.79848E+07  0.990051     0             1.79848E+07  0            0             1.79848E+07  0.990051      1.79848E+07  0             1.79848E+07  0.986603     0             1.79848E+07  0            0             1.79848E+07  0.986603      1.79848E+07  0             1.79848E+07  98.5212       1.1444E+08   8090.57       6.33333      0.0564679     6.33333      -8.78925E-05  6.33333      -0.0866155    6.33333      -0.000243479  6.33333      0.126092      6.33333      -6.11108E-05  
