# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --eigenvalues 3 --tracks 1000000 --inactive 50 --source Histogram\n --Iterations 10 --active 500 --seed 0 --run --bins 135 -f Bins/20mfp-BetterStats-nyx/Histogram/1E6Tracks/20mfp.b135.dat\n , seed = 1174104819
# Arguments: source = Histogram, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats-nyx/Histogram/1E6Tracks/20mfp.b135.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 135, active = 500, inactive = 50, tracks = 1000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14           15            16           17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-      FOM-Arnoldi     -| |-RAM eigenvector-0-Real-| |-RAM eigenvector-0-Imag-| |-RAM eigenvector-1-Real-| |-RAM eigenvector-1-Imag-| |-RAM eigenvector-2-Real-| |-RAM eigenvector-2-Imag-| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1E+07        4.82746      0             1E+07        0            0             1E+07        4.38385      0             1E+07        0            0             1E+07        3.81799      0             1E+07        0            0             5.1E+08      0             0.0740741    -0.0118455    0.0740741    0             0.0740741    0.0231466     0.0740741    0             0.0740741    0.0336222     0.0740741    0             
   2E+07        4.83572      0             2E+07        0            0             2E+07        4.37694      0             2E+07        0            0             2E+07        3.81914      0             2E+07        0            0             5.2E+08      1296.07       0.222222     -0.0149816    0.222222     0             0.222222     0.0293622     0.222222     0             0.222222     0.0426103     0.222222     0             
   3E+07        4.82973      0             3E+07        0            0             3E+07        4.37145      0             3E+07        0            0             3E+07        3.81636      0             3E+07        0            0             5.3E+08      2839.78       0.37037      -0.0178196    0.37037      0             0.37037      0.0348806     0.37037      0             0.37037      0.0505298     0.37037      0             
   4E+07        4.82487      0             4E+07        0            0             4E+07        4.38058      0             4E+07        0            0             4E+07        3.81369      0             4E+07        0            0             5.4E+08      52.9676       0.518519     -0.0205217    0.518519     0             0.518519     0.0401319     0.518519     0             0.518519     0.0578754     0.518519     0             
   5E+07        4.82449      0             5E+07        0            0             5E+07        4.38764      0             5E+07        0            0             5E+07        3.81382      0             5E+07        0            0             5.5E+08      76.4264       0.666667     -0.0231705    0.666667     0             0.666667     0.0451363     0.666667     0             0.666667     0.0647716     0.666667     0             
   6E+07        4.82804      0             6E+07        0            0             6E+07        4.37968      0             6E+07        0            0             6E+07        3.81348      0             6E+07        0            0             5.6E+08      92.7295       0.814815     -0.0257699    0.814815     0             0.814815     0.0499998     0.814815     0             0.814815     0.0713067     0.814815     0             
   7E+07        4.83266      0             7E+07        0            0             7E+07        4.38516      0             7E+07        0            0             7E+07        3.81941      0             7E+07        0            0             5.7E+08      107.707       0.962963     -0.0282738    0.962963     0             0.962963     0.0546914     0.962963     0             0.962963     0.0774583     0.962963     0             
   8E+07        4.83014      0             8E+07        0            0             8E+07        4.3888       0             8E+07        0            0             8E+07        3.82434      0             8E+07        0            0             5.8E+08      131.568       1.11111      -0.0308271    1.11111      0             1.11111      0.0592764     1.11111      0             1.11111      0.0832894     1.11111      0             
   9E+07        4.82149      0             9E+07        0            0             9E+07        4.38129      0             9E+07        0            0             9E+07        3.81517      0             9E+07        0            0             5.9E+08      127.342       1.25926      -0.033303     1.25926      0             1.25926      0.0637284     1.25926      0             1.25926      0.0886074     1.25926      0             
   1E+08        4.83031      0             1E+08        0            0             1E+08        4.38766      0             1E+08        0            0             1E+08        3.81782      0             1E+08        0            0             6E+08        118.723       1.40741      -0.0357947    1.40741      0             1.40741      0.0680016     1.40741      0             1.40741      0.0935879     1.40741      0             
