# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# Research/ArnoldivsPower -f BigKrylov.Relaxed64.dat -t 5000000 -p -w 20 -b 75 -i 0 -a 1 -I 20 -x 0.1 -r  seed = 3599531561
# filename = BigKrylov.Relaxed64.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = false, arnoldimethod = implicit, tol = 2.22045e-16, verbose = 1, seed = 0, width = 20, bins = 75, acycles = 200, incycles = 20, active = 1, inactive = 0, Iterations = 20, numValues = 2, relaxed = 0.1, tracks = 5000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32            33           34           35            36           37           38            39           40            41           42            43           44           45            46           47           48            49           50           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-   RAM 0 vEst-0-Real  -| |-   RAM 0 vEst-0-Imag  -| |-   RAM 1 vEst-0-Real  -| |-   RAM 1 vEst-0-Imag  -| |-   RAM 0 mean-0-Real  -| |-   RAM 0 mean-0-Imag  -| |-   RAM 1 mean-0-Real  -| |-   RAM 1 mean-0-Imag  -| |- RAM eValue SD-0-Real -| |- RAM eValue SD-0-Imag -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |- RAM eValue SD-1-Real -| |- RAM eValue SD-1-Imag -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-      FOM-Arnoldi     -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       
   0.13333      -0.017431    0             0.13333      0            0             0.13333      -0.041338    0             0.13333      0            0             0.13333      -0.017431     0.13333      0             0.13333      -0.041338     0.13333      0             0.13333      -0.017431     0.13333      0             0.13333      -0.041338     0.13333      0             1.5691E+07   0             1.5691E+07   0             1.5691E+07   0.98656      0             1.5691E+07   -0           0             1.5691E+07   0             1.5691E+07   0             1.5691E+07   0.94427      0             1.5691E+07   -0           0             1.5691E+07   0             
   0.4          -0.024277    0             0.4          0            0             0.4          -0.043523    0             0.4          0            0             0.4          -0.024277     0.4          0             0.4          -0.043523     0.4          0             0.4          -0.024277     0.4          0             0.4          -0.043523     0.4          0             
   0.66667      -0.030981    0             0.66667      0            0             0.66667      -0.059313    0             0.66667      0            0             0.66667      -0.030981     0.66667      0             0.66667      -0.059313     0.66667      0             0.66667      -0.030981     0.66667      0             0.66667      -0.059313     0.66667      0             
   0.93333      -0.036443    0             0.93333      0            0             0.93333      -0.055038    0             0.93333      0            0             0.93333      -0.036443     0.93333      0             0.93333      -0.055038     0.93333      0             0.93333      -0.036443     0.93333      0             0.93333      -0.055038     0.93333      0             
   1.2          -0.043056    0             1.2          0            0             1.2          -0.077833    0             1.2          0            0             1.2          -0.043056     1.2          0             1.2          -0.077833     1.2          0             1.2          -0.043056     1.2          0             1.2          -0.077833     1.2          0             
   1.4667       -0.048677    0             1.4667       0            0             1.4667       -0.093547    0             1.4667       0            0             1.4667       -0.048677     1.4667       0             1.4667       -0.093547     1.4667       0             1.4667       -0.048677     1.4667       0             1.4667       -0.093547     1.4667       0             
   1.7333       -0.054894    0             1.7333       0            0             1.7333       -0.095331    0             1.7333       0            0             1.7333       -0.054894     1.7333       0             1.7333       -0.095331     1.7333       0             1.7333       -0.054894     1.7333       0             1.7333       -0.095331     1.7333       0             
   2            -0.060075    0             2            0            0             2            -0.096382    0             2            0            0             2            -0.060075     2            0             2            -0.096382     2            0             2            -0.060075     2            0             2            -0.096382     2            0             
   2.2667       -0.066093    0             2.2667       0            0             2.2667       -0.10189     0             2.2667       0            0             2.2667       -0.066093     2.2667       0             2.2667       -0.10189      2.2667       0             2.2667       -0.066093     2.2667       0             2.2667       -0.10189      2.2667       0             
   2.5333       -0.071388    0             2.5333       0            0             2.5333       -0.10138     0             2.5333       0            0             2.5333       -0.071388     2.5333       0             2.5333       -0.10138      2.5333       0             2.5333       -0.071388     2.5333       0             2.5333       -0.10138      2.5333       0             
   2.8          -0.076691    0             2.8          0            0             2.8          -0.11751     0             2.8          0            0             2.8          -0.076691     2.8          0             2.8          -0.11751      2.8          0             2.8          -0.076691     2.8          0             2.8          -0.11751      2.8          0             
   3.0667       -0.082336    0             3.0667       0            0             3.0667       -0.12313     0             3.0667       0            0             3.0667       -0.082336     3.0667       0             3.0667       -0.12313      3.0667       0             3.0667       -0.082336     3.0667       0             3.0667       -0.12313      3.0667       0             
