# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../PowerResearch --verbose 2 --width 20 --multimedia --inactive 1250 --active 1250 --seed 0 --bins 300 --run --tracks 100000\n -f Multimedia/Tracks/PowerEntropy.t100000.dat , seed = 3481276975
# Arguments: source = Bank, run = true, filename = Multimedia/Tracks/PowerEntropy.t100000.dat, multimedia = true, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 300, active = 1250, inactive = 1250, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5             6            7             8            9             10           11            12           13           
# |-            Power values           -| |-   Power raw values   -| |-        Entropy       -| |-      Power-Time      -| |-       FOM-Power      -| |-     Power vector     -| 
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   4.1E+06      0.424418     0             4.1E+06      0.424418      4.1E+06      3.55296       4.1E+06      10.3101       1.291E+08    41361.6       1.215        0             
   4.2E+06      0.425182     0             4.2E+06      0.425182      4.2E+06      3.5555        4.2E+06      10.5648       1.292E+08    43369.5       1.245        0             
   4.3E+06      0.426793     0             4.3E+06      0.426793      4.3E+06      3.55198       4.3E+06      10.8209       1.293E+08    42366.2       1.275        0             
   4.4E+06      0.422901     0             4.4E+06      0.422901      4.4E+06      3.55299       4.4E+06      11.0777       1.294E+08    44282.7       1.305        0             
   4.5E+06      0.425155     0             4.5E+06      0.425155      4.5E+06      3.55554       4.5E+06      11.3322       1.295E+08    42521.7       1.335        0             
   4.6E+06      0.424147     0             4.6E+06      0.424147      4.6E+06      3.55768       4.6E+06      11.5881       1.296E+08    44188.8       1.365        0             
   4.7E+06      0.424873     0             4.7E+06      0.424873      4.7E+06      3.5559        4.7E+06      11.8436       1.297E+08    45578.4       1.395        0             
   4.8E+06      0.425867     0             4.8E+06      0.425867      4.8E+06      3.55852       4.8E+06      12.0994       1.298E+08    45766.3       1.425        0             
   4.9E+06      0.426399     0             4.9E+06      0.426399      4.9E+06      3.55833       4.9E+06      12.3554       1.299E+08    46613.1       1.455        0             
   5E+06        0.423807     0             5E+06        0.423807      5E+06        3.56014       5E+06        12.6111       1.3E+08      48448.5       1.485        0             
   5.1E+06      0.422336     0             5.1E+06      0.422336      5.1E+06      3.55955       5.1E+06      12.8659       1.301E+08    47850.8       1.515        0             
   5.2E+06      0.42457      0             5.2E+06      0.42457       5.2E+06      3.56112       5.2E+06      13.1221       1.302E+08    49707.3       1.545        0             
   5.3E+06      0.425007     0             5.3E+06      0.425007      5.3E+06      3.55983       5.3E+06      13.3771       1.303E+08    45510.8       1.575        0             
   5.4E+06      0.4227       0             5.4E+06      0.4227        5.4E+06      3.56068       5.4E+06      13.6325       1.304E+08    47043.7       1.605        0             
   5.5E+06      0.427037     0             5.5E+06      0.427037      5.5E+06      3.56112       5.5E+06      13.8884       1.305E+08    48026.5       1.635        0             
   5.6E+06      0.424        0             5.6E+06      0.424         5.6E+06      3.55863       5.6E+06      14.1427       1.306E+08    48332.2       1.665        0             
   5.7E+06      0.42626      0             5.7E+06      0.42626       5.7E+06      3.56184       5.7E+06      14.3976       1.307E+08    49626.9       1.695        0             
   5.8E+06      0.42447      0             5.8E+06      0.42447       5.8E+06      3.56694       5.8E+06      14.6523       1.308E+08    49670.7       1.725        0             
   5.9E+06      0.421893     0             5.9E+06      0.421893      5.9E+06      3.56915       5.9E+06      14.9062       1.309E+08    51274         1.755        0             
   6E+06        0.42488      0             6E+06        0.42488       6E+06        3.56646       6E+06        15.1613       1.31E+08     48643.5       1.785        0             
   6.1E+06      0.426703     0             6.1E+06      0.426703      6.1E+06      3.56468       6.1E+06      15.4174       1.311E+08    49733.1       1.815        0             
   6.2E+06      0.420968     0             6.2E+06      0.420968      6.2E+06      3.56865       6.2E+06      15.6732       1.312E+08    50082.3       1.845        0             
   6.3E+06      0.423292     0             6.3E+06      0.423292      6.3E+06      3.56726       6.3E+06      15.9282       1.313E+08    51108         1.875        0             
   6.4E+06      0.423436     0             6.4E+06      0.423436      6.4E+06      3.56677       6.4E+06      16.1834       1.314E+08    51815.6       1.905        0             
   6.5E+06      0.423546     0             6.5E+06      0.423546      6.5E+06      3.56705       6.5E+06      16.4384       1.315E+08    53280         1.935        0             
   6.6E+06      0.427731     0             6.6E+06      0.427731      6.6E+06      3.56883       6.6E+06      16.6931       1.316E+08    53760         1.965        0             
   6.7E+06      0.424121     0             6.7E+06      0.424121      6.7E+06      3.57189       6.7E+06      16.947        1.317E+08    55161.1       1.995        0             
   6.8E+06      0.428459     0             6.8E+06      0.428459      6.8E+06      3.57217       6.8E+06      17.2024       1.318E+08    56655.9       2.025        0             
   6.9E+06      0.424586     0             6.9E+06      0.424586      6.9E+06      3.57185       6.9E+06      17.4584       1.319E+08    58282.9       2.055        0             
   7E+06        0.427303     0             7E+06        0.427303      7E+06        3.57332       7E+06        17.7129       1.32E+08     59853         2.085        0             
   7.1E+06      0.423402     0             7.1E+06      0.423402      7.1E+06      3.57417       7.1E+06      17.9676       1.321E+08    61526.5       2.115        0             
   7.2E+06      0.426019     0             7.2E+06      0.426019      7.2E+06      3.57319       7.2E+06      18.2216       1.322E+08    61460.2       2.145        0             
   7.3E+06      0.4259       0             7.3E+06      0.4259        7.3E+06      3.57257       7.3E+06      18.4766       1.323E+08    62952.3       2.175        0             
   7.4E+06      0.42636      0             7.4E+06      0.42636       7.4E+06      3.57348       7.4E+06      18.7312       1.324E+08    64522.1       2.205        0             
   7.5E+06      0.425323     0             7.5E+06      0.425323      7.5E+06      3.5758        7.5E+06      18.9858       1.325E+08    66215.4       2.235        0             
   7.6E+06      0.423767     0             7.6E+06      0.423767      7.6E+06      3.57172       7.6E+06      19.2403       1.326E+08    67038.4       2.265        0             
   7.7E+06      0.425504     0             7.7E+06      0.425504      7.7E+06      3.57172       7.7E+06      19.4952       1.327E+08    65781.8       2.295        0             
   7.8E+06      0.423841     0             7.8E+06      0.423841      7.8E+06      3.5724        7.8E+06      19.7494       1.328E+08    67434.6       2.325        0             
   7.9E+06      0.426663     0             7.9E+06      0.426663      7.9E+06      3.57935       7.9E+06      20.0045       1.329E+08    69101.2       2.355        0             
   8E+06        0.423903     0             8E+06        0.423903      8E+06        3.58048       8E+06        20.2612       1.33E+08     69278.9       2.385        0             
   8.1E+06      0.425531     0             8.1E+06      0.425531      8.1E+06      3.57978       8.1E+06      20.5154       1.331E+08    70840.1       2.415        0             
   8.2E+06      0.424139     0             8.2E+06      0.424139      8.2E+06      3.57947       8.2E+06      20.7686       1.332E+08    69800.7       2.445        0             
   8.3E+06      0.42483      0             8.3E+06      0.42483       8.3E+06      3.58239       8.3E+06      21.0222       1.333E+08    71143.7       2.475        0             
   8.4E+06      0.424559     0             8.4E+06      0.424559      8.4E+06      3.58603       8.4E+06      21.2776       1.334E+08    72792.4       2.505        0             
   8.5E+06      0.424159     0             8.5E+06      0.424159      8.5E+06      3.58315       8.5E+06      21.5339       1.335E+08    74214.2       2.535        0             
   8.6E+06      0.425915     0             8.6E+06      0.425915      8.6E+06      3.58483       8.6E+06      21.7889       1.336E+08    75218.2       2.565        0             
   8.7E+06      0.426537     0             8.7E+06      0.426537      8.7E+06      3.58291       8.7E+06      22.0434       1.337E+08    74767.3       2.595        0             
   8.8E+06      0.425757     0             8.8E+06      0.425757      8.8E+06      3.58208       8.8E+06      22.2972       1.338E+08    76321.2       2.625        0             
   8.9E+06      0.422968     0             8.9E+06      0.422968      8.9E+06      3.5762        8.9E+06      22.5493       1.339E+08    77930         2.655        0             
   9E+06        0.421703     0             9E+06        0.421703      9E+06        3.57924       9E+06        22.803        1.34E+08     79618.3       2.685        0             
   9.1E+06      0.426072     0             9.1E+06      0.426072      9.1E+06      3.5798        9.1E+06      23.0583       1.341E+08    80685.2       2.715        0             
   9.2E+06      0.423414     0             9.2E+06      0.423414      9.2E+06      3.5848        9.2E+06      23.3113       1.342E+08    82281         2.745        0             
   9.3E+06      0.425069     0             9.3E+06      0.425069      9.3E+06      3.58635       9.3E+06      23.5667       1.343E+08    83583.3       2.775        0             
   9.4E+06      0.424342     0             9.4E+06      0.424342      9.4E+06      3.58856       9.4E+06      23.8216       1.344E+08    84356.2       2.805        0             
   9.5E+06      0.426112     0             9.5E+06      0.426112      9.5E+06      3.59019       9.5E+06      24.076        1.345E+08    83604.5       2.835        0             
   9.6E+06      0.420704     0             9.6E+06      0.420704      9.6E+06      3.59081       9.6E+06      24.329        1.346E+08    84960.4       2.865        0             
   9.7E+06      0.42619      0             9.7E+06      0.42619       9.7E+06      3.59301       9.7E+06      24.5839       1.347E+08    84191.4       2.895        0             
   9.8E+06      0.425568     0             9.8E+06      0.425568      9.8E+06      3.5941        9.8E+06      24.8386       1.348E+08    85848.1       2.925        0             
   9.9E+06      0.423985     0             9.9E+06      0.423985      9.9E+06      3.59536       9.9E+06      25.0936       1.349E+08    84754.5       2.955        0             
   1E+07        0.424672     0             1E+07        0.424672      1E+07        3.59072       1E+07        25.3478       1.35E+08     85908.9       2.985        0             
   1.01E+07     0.424604     0             1.01E+07     0.424604      1.01E+07     3.58845       1.01E+07     25.6017       1.351E+08    87506.8       3.015        0             
   1.02E+07     0.427309     0             1.02E+07     0.427309      1.02E+07     3.58534       1.02E+07     25.8561       1.352E+08    89073.7       3.045        0             
   1.03E+07     0.428116     0             1.03E+07     0.428116      1.03E+07     3.58508       1.03E+07     26.1105       1.353E+08    90018         3.075        0             
   1.04E+07     0.424066     0             1.04E+07     0.424066      1.04E+07     3.58158       1.04E+07     26.3638       1.354E+08    90983.6       3.105        0             
   1.05E+07     0.422913     0             1.05E+07     0.422913      1.05E+07     3.5841        1.05E+07     26.6168       1.355E+08    92050.1       3.135        0             
   1.06E+07     0.426148     0             1.06E+07     0.426148      1.06E+07     3.58376       1.06E+07     26.8703       1.356E+08    87193.8       3.165        0             
   1.07E+07     0.425884     0             1.07E+07     0.425884      1.07E+07     3.58766       1.07E+07     27.1239       1.357E+08    88570.5       3.195        0             
   1.08E+07     0.426374     0             1.08E+07     0.426374      1.08E+07     3.58694       1.08E+07     27.3775       1.358E+08    89896.7       3.225        0             
   1.09E+07     0.423351     0             1.09E+07     0.423351      1.09E+07     3.58959       1.09E+07     27.6299       1.359E+08    91200.7       3.255        0             
   1.1E+07      0.423922     0             1.1E+07      0.423922      1.1E+07      3.5906        1.1E+07      27.8845       1.36E+08     92567.4       3.285        0             
   1.11E+07     0.423714     0             1.11E+07     0.423714      1.11E+07     3.59101       1.11E+07     28.1401       1.361E+08    92298         3.315        0             
   1.12E+07     0.423151     0             1.12E+07     0.423151      1.12E+07     3.59072       1.12E+07     28.395        1.362E+08    89576.8       3.345        0             
   1.13E+07     0.422584     0             1.13E+07     0.422584      1.13E+07     3.59593       1.13E+07     28.6503       1.363E+08    90883.7       3.375        0             
   1.14E+07     0.423839     0             1.14E+07     0.423839      1.14E+07     3.59757       1.14E+07     28.9061       1.364E+08    92189.4       3.405        0             
   1.15E+07     0.422021     0             1.15E+07     0.422021      1.15E+07     3.59881       1.15E+07     29.1607       1.365E+08    93618         3.435        0             
   1.16E+07     0.425291     0             1.16E+07     0.425291      1.16E+07     3.597         1.16E+07     29.4147       1.366E+08    95065         3.465        0             
   1.17E+07     0.42507      0             1.17E+07     0.42507       1.17E+07     3.60022       1.17E+07     29.6691       1.367E+08    96457.8       3.495        0             
   1.18E+07     0.424513     0             1.18E+07     0.424513      1.18E+07     3.59828       1.18E+07     29.9238       1.368E+08    95255.7       3.525        0             
   1.19E+07     0.427077     0             1.19E+07     0.427077      1.19E+07     3.59692       1.19E+07     30.18         1.369E+08    95253.7       3.555        0             
   1.2E+07      0.427573     0             1.2E+07      0.427573      1.2E+07      3.59554       1.2E+07      30.4354       1.37E+08     94902.7       3.585        0             
   1.21E+07     0.426619     0             1.21E+07     0.426619      1.21E+07     3.60115       1.21E+07     30.6908       1.371E+08    96420         3.615        0             
   1.22E+07     0.423804     0             1.22E+07     0.423804      1.22E+07     3.5993        1.22E+07     30.9464       1.372E+08    97834.1       3.645        0             
   1.23E+07     0.425656     0             1.23E+07     0.425656      1.23E+07     3.60181       1.23E+07     31.2021       1.373E+08    99216.1       3.675        0             
   1.24E+07     0.422072     0             1.24E+07     0.422072      1.24E+07     3.60041       1.24E+07     31.4561       1.374E+08    100303        3.705        0             
   1.25E+07     0.426242     0             1.25E+07     0.426242      1.25E+07     3.60168       1.25E+07     31.7118       1.375E+08    100887        3.735        0             
   1.26E+07     0.422866     0             1.26E+07     0.422866      1.26E+07     3.60115       1.26E+07     31.9677       1.376E+08    101410        3.765        0             
   1.27E+07     0.424223     0             1.27E+07     0.424223      1.27E+07     3.59927       1.27E+07     32.2206       1.377E+08    102895        3.795        0             
   1.28E+07     0.426531     0             1.28E+07     0.426531      1.28E+07     3.60148       1.28E+07     32.4777       1.378E+08    104389        3.825        0             
   1.29E+07     0.424787     0             1.29E+07     0.424787      1.29E+07     3.60766       1.29E+07     32.7345       1.379E+08    105596        3.855        0             
   1.3E+07      0.423019     0             1.3E+07      0.423019      1.3E+07      3.60502       1.3E+07      32.9913       1.38E+08     106556        3.885        0             
   1.31E+07     0.426687     0             1.31E+07     0.426687      1.31E+07     3.60758       1.31E+07     33.2479       1.381E+08    108118        3.915        0             
   1.32E+07     0.425181     0             1.32E+07     0.425181      1.32E+07     3.61064       1.32E+07     33.5015       1.382E+08    109218        3.945        0             
   1.33E+07     0.422583     0             1.33E+07     0.422583      1.33E+07     3.61416       1.33E+07     33.7568       1.383E+08    110795        3.975        0             
   1.34E+07     0.424434     0             1.34E+07     0.424434      1.34E+07     3.61828       1.34E+07     34.0134       1.384E+08    112377        4.005        0             
   1.35E+07     0.424638     0             1.35E+07     0.424638      1.35E+07     3.61884       1.35E+07     34.2709       1.385E+08    113884        4.035        0             
   1.36E+07     0.422387     0             1.36E+07     0.422387      1.36E+07     3.62017       1.36E+07     34.5254       1.386E+08    115360        4.065        0             
   1.37E+07     0.42191      0             1.37E+07     0.42191       1.37E+07     3.61943       1.37E+07     34.7809       1.387E+08    116004        4.095        0             
   1.38E+07     0.42526      0             1.38E+07     0.42526       1.38E+07     3.62506       1.38E+07     35.0367       1.388E+08    111477        4.125        0             
   1.39E+07     0.424422     0             1.39E+07     0.424422      1.39E+07     3.6264        1.39E+07     35.2918       1.389E+08    111575        4.155        0             
   1.4E+07      0.42325      0             1.4E+07      0.42325       1.4E+07      3.63402       1.4E+07      35.5468       1.39E+08     112394        4.185        0             
   1.41E+07     0.423801     0             1.41E+07     0.423801      1.41E+07     3.63783       1.41E+07     35.801        1.391E+08    113906        4.215        0             
   1.42E+07     0.424623     0             1.42E+07     0.424623      1.42E+07     3.63646       1.42E+07     36.0582       1.392E+08    115413        4.245        0             
   1.43E+07     0.423973     0             1.43E+07     0.423973      1.43E+07     3.64103       1.43E+07     36.3137       1.393E+08    116898        4.275        0             
   1.44E+07     0.426657     0             1.44E+07     0.426657      1.44E+07     3.64184       1.44E+07     36.5695       1.394E+08    118450        4.305        0             
   1.45E+07     0.42498      0             1.45E+07     0.42498       1.45E+07     3.64756       1.45E+07     36.8267       1.395E+08    119303        4.335        0             
   1.46E+07     0.422575     0             1.46E+07     0.422575      1.46E+07     3.64775       1.46E+07     37.0825       1.396E+08    120775        4.365        0             
   1.47E+07     0.423052     0             1.47E+07     0.423052      1.47E+07     3.65612       1.47E+07     37.3378       1.397E+08    121171        4.395        0             
   1.48E+07     0.423619     0             1.48E+07     0.423619      1.48E+07     3.65747       1.48E+07     37.594        1.398E+08    121720        4.425        0             
   1.49E+07     0.42281      0             1.49E+07     0.42281       1.49E+07     3.6558        1.49E+07     37.8494       1.399E+08    123211        4.455        0             
   1.5E+07      0.425711     0             1.5E+07      0.425711      1.5E+07      3.6548        1.5E+07      38.1054       1.4E+08      124636        4.485        0             
   1.51E+07     0.426911     0             1.51E+07     0.426911      1.51E+07     3.65          1.51E+07     38.3622       1.401E+08    123839        4.515        0             
   1.52E+07     0.424187     0             1.52E+07     0.424187      1.52E+07     3.65199       1.52E+07     38.6188       1.402E+08    124211        4.545        0             
   1.53E+07     0.423449     0             1.53E+07     0.423449      1.53E+07     3.6575        1.53E+07     38.8743       1.403E+08    125160        4.575        0             
   1.54E+07     0.425973     0             1.54E+07     0.425973      1.54E+07     3.65905       1.54E+07     39.129        1.404E+08    126449        4.605        0             
   1.55E+07     0.424836     0             1.55E+07     0.424836      1.55E+07     3.65728       1.55E+07     39.3849       1.405E+08    128004        4.635        0             
   1.56E+07     0.42631      0             1.56E+07     0.42631       1.56E+07     3.65627       1.56E+07     39.6402       1.406E+08    129525        4.665        0             
   1.57E+07     0.426404     0             1.57E+07     0.426404      1.57E+07     3.65625       1.57E+07     39.8958       1.407E+08    128794        4.695        0             
   1.58E+07     0.423764     0             1.58E+07     0.423764      1.58E+07     3.65793       1.58E+07     40.1518       1.408E+08    130345        4.725        0             
   1.59E+07     0.422561     0             1.59E+07     0.422561      1.59E+07     3.66201       1.59E+07     40.4077       1.409E+08    131243        4.755        0             
   1.6E+07      0.422802     0             1.6E+07      0.422802      1.6E+07      3.66826       1.6E+07      40.6637       1.41E+08     131910        4.785        0             
   1.61E+07     0.424138     0             1.61E+07     0.424138      1.61E+07     3.66777       1.61E+07     40.9192       1.411E+08    133468        4.815        0             
   1.62E+07     0.424346     0             1.62E+07     0.424346      1.62E+07     3.66972       1.62E+07     41.1758       1.412E+08    134482        4.845        0             
   1.63E+07     0.425614     0             1.63E+07     0.425614      1.63E+07     3.67194       1.63E+07     41.4323       1.413E+08    136007        4.875        0             
   1.64E+07     0.426082     0             1.64E+07     0.426082      1.64E+07     3.66678       1.64E+07     41.6895       1.414E+08    136314        4.905        0             
   1.65E+07     0.423356     0             1.65E+07     0.423356      1.65E+07     3.66451       1.65E+07     41.9453       1.415E+08    137852        4.935        0             
   1.66E+07     0.425362     0             1.66E+07     0.425362      1.66E+07     3.66991       1.66E+07     42.2612       1.416E+08    139294        4.965        0             
   1.67E+07     0.42241      0             1.67E+07     0.42241       1.67E+07     3.67303       1.67E+07     42.5171       1.417E+08    140634        4.995        0             
   1.68E+07     0.424569     0             1.68E+07     0.424569      1.68E+07     3.67889       1.68E+07     42.7738       1.418E+08    141340        5.025        0             
   1.69E+07     0.427137     0             1.69E+07     0.427137      1.69E+07     3.68333       1.69E+07     43.0308       1.419E+08    142049        5.055        0             
   1.7E+07      0.422892     0             1.7E+07      0.422892      1.7E+07      3.68001       1.7E+07      43.286        1.42E+08     143602        5.085        0             
   1.71E+07     0.423911     0             1.71E+07     0.423911      1.71E+07     3.68071       1.71E+07     43.5405       1.421E+08    144679        5.115        0             
   1.72E+07     0.423762     0             1.72E+07     0.423762      1.72E+07     3.68649       1.72E+07     43.7967       1.422E+08    145919        5.145        0             
   1.73E+07     0.422623     0             1.73E+07     0.422623      1.73E+07     3.68831       1.73E+07     44.0526       1.423E+08    147512        5.175        0             
   1.74E+07     0.425446     0             1.74E+07     0.425446      1.74E+07     3.68704       1.74E+07     44.3094       1.424E+08    148452        5.205        0             
   1.75E+07     0.423948     0             1.75E+07     0.423948      1.75E+07     3.69028       1.75E+07     44.5655       1.425E+08    149147        5.235        0             
   1.76E+07     0.421472     0             1.76E+07     0.421472      1.76E+07     3.69302       1.76E+07     44.8202       1.426E+08    150465        5.265        0             
   1.77E+07     0.419458     0             1.77E+07     0.419458      1.77E+07     3.69307       1.77E+07     45.0754       1.427E+08    151950        5.295        0             
   1.78E+07     0.425062     0             1.78E+07     0.425062      1.78E+07     3.69384       1.78E+07     45.3304       1.428E+08    153365        5.325        0             
   1.79E+07     0.426252     0             1.79E+07     0.426252      1.79E+07     3.69079       1.79E+07     45.5867       1.429E+08    154861        5.355        0             
   1.8E+07      0.425753     0             1.8E+07      0.425753      1.8E+07      3.69          1.8E+07      45.842        1.43E+08     156206        5.385        0             
   1.81E+07     0.425693     0             1.81E+07     0.425693      1.81E+07     3.68732       1.81E+07     46.0973       1.431E+08    157208        5.415        0             
   1.82E+07     0.4258       0             1.82E+07     0.4258        1.82E+07     3.68773       1.82E+07     46.3535       1.432E+08    158487        5.445        0             
   1.83E+07     0.423952     0             1.83E+07     0.423952      1.83E+07     3.69122       1.83E+07     46.6081       1.433E+08    160080        5.475        0             
   1.84E+07     0.423986     0             1.84E+07     0.423986      1.84E+07     3.6931        1.84E+07     46.864        1.434E+08    161018        5.505        0             
   1.85E+07     0.426313     0             1.85E+07     0.426313      1.85E+07     3.69443       1.85E+07     47.1204       1.435E+08    160455        5.535        0             
   1.86E+07     0.423841     0             1.86E+07     0.423841      1.86E+07     3.6923        1.86E+07     47.3772       1.436E+08    161836        5.565        0             
   1.87E+07     0.425375     0             1.87E+07     0.425375      1.87E+07     3.695         1.87E+07     47.6341       1.437E+08    163355        5.595        0             
   1.88E+07     0.42441      0             1.88E+07     0.42441       1.88E+07     3.69689       1.88E+07     47.8904       1.438E+08    164637        5.625        0             
   1.89E+07     0.423947     0             1.89E+07     0.423947      1.89E+07     3.6881        1.89E+07     48.1465       1.439E+08    166201        5.655        0             
   1.9E+07      0.423998     0             1.9E+07      0.423998      1.9E+07      3.68812       1.9E+07      48.4021       1.44E+08     167116        5.685        0             
   1.91E+07     0.425995     0             1.91E+07     0.425995      1.91E+07     3.68762       1.91E+07     48.6579       1.441E+08    168328        5.715        0             
