# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../PowerResearch --verbose 2 --width 20 --multimedia --inactive 1250 --active 1250 --seed 0 --bins 300 --run --tracks 5000\n -f Multimedia/Tracks/PowerEntropy.t5000.dat , seed = 3446968795
# Arguments: source = Bank, run = true, filename = Multimedia/Tracks/PowerEntropy.t5000.dat, multimedia = true, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 300, active = 1250, inactive = 1250, tracks = 5000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5             6            7             8            9             10           11            12           13           
# |-            Power values           -| |-   Power raw values   -| |-        Entropy       -| |-      Power-Time      -| |-       FOM-Power      -| |-     Power vector     -| 
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   750000       0.424971     0             750000       0.424971      750000       3.55392       750000       1.77403       7E+06        169575        4.485        0             
   755000       0.408482     0             755000       0.408482      755000       3.55008       755000       1.78578       7.005E+06    170978        4.515        0             
   760000       0.430459     0             760000       0.430459      760000       3.54992       760000       1.79768       7.01E+06     171707        4.545        0             
   765000       0.42228      0             765000       0.42228       765000       3.56034       765000       1.80982       7.015E+06    173728        4.575        0             
   770000       0.425996     0             770000       0.425996      770000       3.58489       770000       1.82164       7.02E+06     172640        4.605        0             
   775000       0.414324     0             775000       0.414324      775000       3.59606       775000       1.83318       7.025E+06    173125        4.635        0             
   780000       0.432305     0             780000       0.432305      780000       3.58111       780000       1.84498       7.03E+06     168948        4.665        0             
   785000       0.413889     0             785000       0.413889      785000       3.58783       785000       1.8567        7.035E+06    169656        4.695        0             
   790000       0.421339     0             790000       0.421339      790000       3.57614       790000       1.86831       7.04E+06     171593        4.725        0             
   795000       0.418221     0             795000       0.418221      795000       3.59187       795000       1.8799        7.045E+06    171165        4.755        0             
   800000       0.41797      0             800000       0.41797       800000       3.59162       800000       1.89165       7.05E+06     173177        4.785        0             
   805000       0.425243     0             805000       0.425243      805000       3.58713       805000       1.90343       7.055E+06    173316        4.815        0             
   810000       0.418014     0             810000       0.418014      810000       3.57357       810000       1.91502       7.06E+06     174459        4.845        0             
   815000       0.423615     0             815000       0.423615      815000       3.5597        815000       1.92677       7.065E+06    176395        4.875        0             
   820000       0.426072     0             820000       0.426072      820000       3.56002       820000       1.93851       7.07E+06     171731        4.905        0             
   825000       0.429396     0             825000       0.429396      825000       3.56383       825000       1.9501        7.075E+06    173683        4.935        0             
   830000       0.435407     0             830000       0.435407      830000       3.55397       830000       1.96196       7.08E+06     175658        4.965        0             
   835000       0.430182     0             835000       0.430182      835000       3.56699       835000       1.97392       7.085E+06    176915        4.995        0             
   840000       0.430957     0             840000       0.430957      840000       3.54938       840000       1.98568       7.09E+06     176294        5.025        0             
   845000       0.423716     0             845000       0.423716      845000       3.55874       845000       1.99753       7.095E+06    178111        5.055        0             
   850000       0.418801     0             850000       0.418801      850000       3.54831       850000       2.00924       7.1E+06      178455        5.085        0             
   855000       0.412519     0             855000       0.412519      855000       3.54644       855000       2.0211        7.105E+06    180410        5.115        0             
   860000       0.424647     0             860000       0.424647      860000       3.55041       860000       2.03298       7.11E+06     182178        5.145        0             
   865000       0.423458     0             865000       0.423458      865000       3.53718       865000       2.04461       7.115E+06    183641        5.175        0             
   870000       0.422019     0             870000       0.422019      870000       3.54233       870000       2.0563        7.12E+06     182683        5.205        0             
   875000       0.428265     0             875000       0.428265      875000       3.52159       875000       2.06804       7.125E+06    183564        5.235        0             
   880000       0.430149     0             880000       0.430149      880000       3.52466       880000       2.0799        7.13E+06     185313        5.265        0             
   885000       0.416126     0             885000       0.416126      885000       3.52035       885000       2.0917        7.135E+06    187198        5.295        0             
   890000       0.444839     0             890000       0.444839      890000       3.51856       890000       2.1035        7.14E+06     188326        5.325        0             
   895000       0.425978     0             895000       0.425978      895000       3.51435       895000       2.11546       7.145E+06    183630        5.355        0             
   900000       0.429641     0             900000       0.429641      900000       3.50492       900000       2.12724       7.15E+06     185546        5.385        0             
   905000       0.431617     0             905000       0.431617      905000       3.51369       905000       2.13908       7.155E+06    186129        5.415        0             
   910000       0.419532     0             910000       0.419532      910000       3.51243       910000       2.15078       7.16E+06     187953        5.445        0             
   915000       0.439586     0             915000       0.439586      915000       3.51351       915000       2.16281       7.165E+06    189884        5.475        0             
   920000       0.424024     0             920000       0.424024      920000       3.52331       920000       2.17463       7.17E+06     191219        5.505        0             
   925000       0.415883     0             925000       0.415883      925000       3.51272       925000       2.18647       7.175E+06    192859        5.535        0             
   930000       0.423951     0             930000       0.423951      930000       3.51072       930000       2.19819       7.18E+06     194807        5.565        0             
   935000       0.411063     0             935000       0.411063      935000       3.5105        935000       2.20981       7.185E+06    195660        5.595        0             
   940000       0.420764     0             940000       0.420764      940000       3.51532       940000       2.22158       7.19E+06     193058        5.625        0             
   945000       0.415042     0             945000       0.415042      945000       3.52739       945000       2.23364       7.195E+06    192476        5.655        0             
   950000       0.430979     0             950000       0.430979      950000       3.52297       950000       2.24572       7.2E+06      194078        5.685        0             
   955000       0.449253     0             955000       0.449253      955000       3.51616       955000       2.25792       7.205E+06    195851        5.715        0             
   960000       0.432631     0             960000       0.432631      960000       3.53107       960000       2.26971       7.21E+06     197753        5.745        0             
   965000       0.426833     0             965000       0.426833      965000       3.52715       965000       2.28144       7.215E+06    199079        5.775        0             
   970000       0.41676      0             970000       0.41676       970000       3.5226        970000       2.2932        7.22E+06     200041        5.805        0             
   975000       0.41851      0             975000       0.41851       975000       3.52193       975000       2.305         7.225E+06    201792        5.835        0             
   980000       0.430982     0             980000       0.430982      980000       3.51492       980000       2.31688       7.23E+06     203538        5.865        0             
   985000       0.433482     0             985000       0.433482      985000       3.50873       985000       2.3284        7.235E+06    203237        5.895        0             
   990000       0.429927     0             990000       0.429927      990000       3.5088        990000       2.34006       7.24E+06     202805        5.925        0             
   995000       0.420555     0             995000       0.420555      995000       3.51769       995000       2.35179       7.245E+06    204137        5.955        0             
   1E+06        0.413321     0             1E+06        0.413321      1E+06        3.51592       1E+06        2.36348       7.25E+06     206029        5.985        0             
   1.005E+06    0.424316     0             1.005E+06    0.424316      1.005E+06    3.51686       1.005E+06    2.37547       7.255E+06    207917        6.015        0             
   1.01E+06     0.414471     0             1.01E+06     0.414471      1.01E+06     3.52749       1.01E+06     2.38722       7.26E+06     203051        6.045        0             
   1.015E+06    0.428066     0             1.015E+06    0.428066      1.015E+06    3.54028       1.015E+06    2.39901       7.265E+06    204916        6.075        0             
   1.02E+06     0.418734     0             1.02E+06     0.418734      1.02E+06     3.55181       1.02E+06     2.41085       7.27E+06     206136        6.105        0             
   1.025E+06    0.425937     0             1.025E+06    0.425937      1.025E+06    3.54414       1.025E+06    2.42301       7.275E+06    207857        6.135        0             
   1.03E+06     0.433859     0             1.03E+06     0.433859      1.03E+06     3.539         1.03E+06     2.43486       7.28E+06     208991        6.165        0             
   1.035E+06    0.425182     0             1.035E+06    0.425182      1.035E+06    3.5286        1.035E+06    2.44677       7.285E+06    210023        6.195        0             
   1.04E+06     0.4103       0             1.04E+06     0.4103        1.04E+06     3.53147       1.04E+06     2.45818       7.29E+06     211792        6.225        0             
   1.045E+06    0.432539     0             1.045E+06    0.432539      1.045E+06    3.52808       1.045E+06    2.47026       7.295E+06    212989        6.255        0             
   1.05E+06     0.423542     0             1.05E+06     0.423542      1.05E+06     3.52095       1.05E+06     2.48204       7.3E+06      213519        6.285        0             
   1.055E+06    0.430827     0             1.055E+06    0.430827      1.055E+06    3.53975       1.055E+06    2.4938        7.305E+06    215301        6.315        0             
   1.06E+06     0.4229       0             1.06E+06     0.4229        1.06E+06     3.53916       1.06E+06     2.50562       7.31E+06     217141        6.345        0             
   1.065E+06    0.422815     0             1.065E+06    0.422815      1.065E+06    3.53946       1.065E+06    2.51733       7.315E+06    218651        6.375        0             
   1.07E+06     0.423407     0             1.07E+06     0.423407      1.07E+06     3.53183       1.07E+06     2.52914       7.32E+06     220511        6.405        0             
   1.075E+06    0.412737     0             1.075E+06    0.412737      1.075E+06    3.52875       1.075E+06    2.54107       7.325E+06    221910        6.435        0             
   1.08E+06     0.439152     0             1.08E+06     0.439152      1.08E+06     3.52765       1.08E+06     2.55292       7.33E+06     223798        6.465        0             
   1.085E+06    0.416053     0             1.085E+06    0.416053      1.085E+06    3.52397       1.085E+06    2.5647        7.335E+06    225621        6.495        0             
   1.09E+06     0.426121     0             1.09E+06     0.426121      1.09E+06     3.53047       1.09E+06     2.57649       7.34E+06     225752        6.525        0             
   1.095E+06    0.417428     0             1.095E+06    0.417428      1.095E+06    3.51543       1.095E+06    2.58829       7.345E+06    227662        6.555        0             
   1.1E+06      0.423105     0             1.1E+06      0.423105      1.1E+06      3.52466       1.1E+06      2.60005       7.35E+06     226472        6.585        0             
   1.105E+06    0.423867     0             1.105E+06    0.423867      1.105E+06    3.51997       1.105E+06    2.61199       7.355E+06    228242        6.615        0             
   1.11E+06     0.426326     0             1.11E+06     0.426326      1.11E+06     3.527         1.11E+06     2.62395       7.36E+06     229162        6.645        0             
   1.115E+06    0.41814      0             1.115E+06    0.41814       1.115E+06    3.53386       1.115E+06    2.63575       7.365E+06    230959        6.675        0             
   1.12E+06     0.420733     0             1.12E+06     0.420733      1.12E+06     3.53357       1.12E+06     2.64761       7.37E+06     231683        6.705        0             
   1.125E+06    0.422668     0             1.125E+06    0.422668      1.125E+06    3.53116       1.125E+06    2.65964       7.375E+06    233371        6.735        0             
   1.13E+06     0.419625     0             1.13E+06     0.419625      1.13E+06     3.54799       1.13E+06     2.67158       7.38E+06     234394        6.765        0             
   1.135E+06    0.419876     0             1.135E+06    0.419876      1.135E+06    3.53426       1.135E+06    2.68339       7.385E+06    235479        6.795        0             
   1.14E+06     0.415006     0             1.14E+06     0.415006      1.14E+06     3.53661       1.14E+06     2.69527       7.39E+06     237251        6.825        0             
   1.145E+06    0.426626     0             1.145E+06    0.426626      1.145E+06    3.54772       1.145E+06    2.7071        7.395E+06    239134        6.855        0             
   1.15E+06     0.409305     0             1.15E+06     0.409305      1.15E+06     3.55103       1.15E+06     2.71861       7.4E+06      238316        6.885        0             
   1.155E+06    0.444096     0             1.155E+06    0.444096      1.155E+06    3.55009       1.155E+06    2.73061       7.405E+06    238990        6.915        0             
   1.16E+06     0.427753     0             1.16E+06     0.427753      1.16E+06     3.5543        1.16E+06     2.74225       7.41E+06     240277        6.945        0             
   1.165E+06    0.416033     0             1.165E+06    0.416033      1.165E+06    3.55957       1.165E+06    2.75379       7.415E+06    241820        6.975        0             
   1.17E+06     0.423438     0             1.17E+06     0.423438      1.17E+06     3.54339       1.17E+06     2.76559       7.42E+06     243621        7.005        0             
   1.175E+06    0.426487     0             1.175E+06    0.426487      1.175E+06    3.53437       1.175E+06    2.77759       7.425E+06    245456        7.035        0             
