# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../PowerResearch --verbose 2 --width 20 --multimedia --inactive 1250 --active 1250 --seed 0 --bins 300 --run --tracks 1000\n -f Multimedia/Tracks/PowerEntropy.t1000.dat , seed = 1837792392
# Arguments: source = Bank, run = true, filename = Multimedia/Tracks/PowerEntropy.t1000.dat, multimedia = true, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 300, active = 1250, inactive = 1250, tracks = 1000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5             6            7             8            9             10           11            12           13           
# |-            Power values           -| |-   Power raw values   -| |-        Entropy       -| |-      Power-Time      -| |-       FOM-Power      -| |-     Power vector     -| 
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   59000        0.410313     0             59000        0.410313      59000        3.50025       59000        0.136928      1.309E+06    85865.4       1.755        0             
   60000        0.448062     0             60000        0.448062      60000        3.49584       60000        0.139178      1.31E+06     86000.7       1.785        0             
   61000        0.414905     0             61000        0.414905      61000        3.48706       61000        0.141437      1.311E+06    85170.4       1.815        0             
   62000        0.444363     0             62000        0.444363      62000        3.47959       62000        0.143781      1.312E+06    87272.4       1.845        0             
   63000        0.42259      0             63000        0.42259       63000        3.49338       63000        0.146102      1.313E+06    90005         1.875        0             
   64000        0.43569      0             64000        0.43569       64000        3.48568       64000        0.148405      1.314E+06    91254.3       1.905        0             
   65000        0.43264      0             65000        0.43264       65000        3.50174       65000        0.150673      1.315E+06    90244.9       1.935        0             
   66000        0.414902     0             66000        0.414902      66000        3.49251       66000        0.153007      1.316E+06    91711.2       1.965        0             
   67000        0.453903     0             67000        0.453903      67000        3.48654       67000        0.155355      1.317E+06    94284.8       1.995        0             
   68000        0.442555     0             68000        0.442555      68000        3.47972       68000        0.157602      1.318E+06    96519.8       2.025        0             
   69000        0.43813      0             69000        0.43813       69000        3.48849       69000        0.15991       1.319E+06    98174.9       2.055        0             
   70000        0.418852     0             70000        0.418852      70000        3.48546       70000        0.162272      1.32E+06     94564.2       2.085        0             
   71000        0.438957     0             71000        0.438957      71000        3.48518       71000        0.164636      1.321E+06    92773.4       2.115        0             
   72000        0.426227     0             72000        0.426227      72000        3.48863       72000        0.166967      1.322E+06    95080         2.145        0             
   73000        0.446686     0             73000        0.446686      73000        3.49489       73000        0.169354      1.323E+06    97652.4       2.175        0             
   74000        0.418098     0             74000        0.418098      74000        3.47611       74000        0.171694      1.324E+06    98044.4       2.205        0             
   75000        0.425624     0             75000        0.425624      75000        3.46959       75000        0.173926      1.325E+06    100616        2.235        0             
   76000        0.430731     0             76000        0.430731      76000        3.49565       76000        0.176242      1.326E+06    103057        2.265        0             
   77000        0.444084     0             77000        0.444084      77000        3.47769       77000        0.17855       1.327E+06    105685        2.295        0             
   78000        0.403672     0             78000        0.403672      78000        3.4778        78000        0.180872      1.328E+06    98308         2.325        0             
   79000        0.432737     0             79000        0.432737      79000        3.49491       79000        0.183214      1.329E+06    88055.7       2.355        0             
   80000        0.405042     0             80000        0.405042      80000        3.50494       80000        0.185549      1.33E+06     89414.1       2.385        0             
   81000        0.406662     0             81000        0.406662      81000        3.49274       81000        0.187901      1.331E+06    90839.2       2.415        0             
   82000        0.433501     0             82000        0.433501      82000        3.49583       82000        0.19031       1.332E+06    91619.1       2.445        0             
   83000        0.418329     0             83000        0.418329      83000        3.48131       83000        0.19267       1.333E+06    92299.4       2.475        0             
   84000        0.411636     0             84000        0.411636      84000        3.49018       84000        0.194978      1.334E+06    94421.9       2.505        0             
   85000        0.401756     0             85000        0.401756      85000        3.49278       85000        0.197348      1.335E+06    96192.4       2.535        0             
   86000        0.396533     0             86000        0.396533      86000        3.48152       86000        0.199536      1.336E+06    97665         2.565        0             
   87000        0.422308     0             87000        0.422308      87000        3.52201       87000        0.201845      1.337E+06    98835.2       2.595        0             
   88000        0.40795      0             88000        0.40795       88000        3.55301       88000        0.20417       1.338E+06    100928        2.625        0             
   89000        0.405094     0             89000        0.405094      89000        3.5669        89000        0.206442      1.339E+06    97832.3       2.655        0             
   90000        0.437502     0             90000        0.437502      90000        3.53222       90000        0.208906      1.34E+06     98580.6       2.685        0             
   91000        0.419564     0             91000        0.419564      91000        3.55233       91000        0.211217      1.341E+06    100646        2.715        0             
   92000        0.42292      0             92000        0.42292       92000        3.54179       92000        0.213506      1.342E+06    102772        2.745        0             
   93000        0.439837     0             93000        0.439837      93000        3.51503       93000        0.215733      1.343E+06    104913        2.775        0             
   94000        0.409049     0             94000        0.409049      94000        3.5701        94000        0.218029      1.344E+06    106800        2.805        0             
   95000        0.410276     0             95000        0.410276      95000        3.61343       95000        0.220222      1.345E+06    108664        2.835        0             
   96000        0.436944     0             96000        0.436944      96000        3.63833       96000        0.222482      1.346E+06    107410        2.865        0             
   97000        0.448741     0             97000        0.448741      97000        3.58853       97000        0.224772      1.347E+06    109203        2.895        0             
   98000        0.442459     0             98000        0.442459      98000        3.63916       98000        0.227116      1.348E+06    109858        2.925        0             
   99000        0.428743     0             99000        0.428743      99000        3.59668       99000        0.229375      1.349E+06    110498        2.955        0             
   100000       0.441176     0             100000       0.441176      100000       3.59808       100000       0.231731      1.35E+06     110989        2.985        0             
   101000       0.424411     0             101000       0.424411      101000       3.56199       101000       0.234006      1.351E+06    112040        3.015        0             
   102000       0.432051     0             102000       0.432051      102000       3.5597        102000       0.236266      1.352E+06    113160        3.045        0             
   103000       0.436803     0             103000       0.436803      103000       3.59939       103000       0.238623      1.353E+06    114753        3.075        0             
   104000       0.400112     0             104000       0.400112      104000       3.61922       104000       0.240869      1.354E+06    114788        3.105        0             
   105000       0.46293      0             105000       0.46293       105000       3.65156       105000       0.243197      1.355E+06    115517        3.135        0             
   106000       0.437005     0             106000       0.437005      106000       3.64311       106000       0.24555       1.356E+06    117631        3.165        0             
   107000       0.448368     0             107000       0.448368      107000       3.69055       107000       0.247956      1.357E+06    117996        3.195        0             
   108000       0.419224     0             108000       0.419224      108000       3.69194       108000       0.250241      1.358E+06    119741        3.225        0             
   109000       0.456115     0             109000       0.456115      109000       3.7013        109000       0.252591      1.359E+06    117514        3.255        0             
   110000       0.409592     0             110000       0.409592      110000       3.70585       110000       0.254886      1.36E+06     118730        3.285        0             
   111000       0.412049     0             111000       0.412049      111000       3.67744       111000       0.257151      1.361E+06    120795        3.315        0             
   112000       0.448722     0             112000       0.448722      112000       3.71225       112000       0.259492      1.362E+06    122059        3.345        0             
   113000       0.424491     0             113000       0.424491      113000       3.76455       113000       0.26172       1.363E+06    124107        3.375        0             
   114000       0.412605     0             114000       0.412605      114000       3.78116       114000       0.263957      1.364E+06    123317        3.405        0             
   115000       0.433235     0             115000       0.433235      115000       3.78715       115000       0.266314      1.365E+06    124914        3.435        0             
   116000       0.427603     0             116000       0.427603      116000       3.77292       116000       0.268673      1.366E+06    126373        3.465        0             
   117000       0.44599      0             117000       0.44599       117000       3.74727       117000       0.270936      1.367E+06    126990        3.495        0             
   118000       0.419231     0             118000       0.419231      118000       3.79872       118000       0.273258      1.368E+06    128926        3.525        0             
   119000       0.464508     0             119000       0.464508      119000       3.75475       119000       0.275498      1.369E+06    129997        3.555        0             
   120000       0.420379     0             120000       0.420379      120000       3.69976       120000       0.277725      1.37E+06     131044        3.585        0             
   121000       0.434252     0             121000       0.434252      121000       3.69016       121000       0.279939      1.371E+06    133120        3.615        0             
   122000       0.418184     0             122000       0.418184      122000       3.69048       122000       0.282258      1.372E+06    135220        3.645        0             
   123000       0.402293     0             123000       0.402293      123000       3.66284       123000       0.284522      1.373E+06    136766        3.675        0             
   124000       0.422408     0             124000       0.422408      124000       3.65429       124000       0.286778      1.374E+06    138830        3.705        0             
   125000       0.407201     0             125000       0.407201      125000       3.64005       125000       0.289013      1.375E+06    136810        3.735        0             
   126000       0.430819     0             126000       0.430819      126000       3.66841       126000       0.291387      1.376E+06    138783        3.765        0             
   127000       0.424788     0             127000       0.424788      127000       3.69267       127000       0.293744      1.377E+06    140519        3.795        0             
   128000       0.407371     0             128000       0.407371      128000       3.61317       128000       0.296108      1.378E+06    142497        3.825        0             
   129000       0.444035     0             129000       0.444035      129000       3.65648       129000       0.298401      1.379E+06    144090        3.855        0             
   130000       0.40718      0             130000       0.40718       130000       3.66829       130000       0.300672      1.38E+06     145988        3.885        0             
   131000       0.439754     0             131000       0.439754      131000       3.69256       131000       0.303093      1.381E+06    147947        3.915        0             
   132000       0.452947     0             132000       0.452947      132000       3.72338       132000       0.305523      1.382E+06    149759        3.945        0             
   133000       0.412635     0             133000       0.412635      133000       3.73038       133000       0.307768      1.383E+06    148873        3.975        0             
   134000       0.449772     0             134000       0.449772      134000       3.66769       134000       0.31014       1.384E+06    150632        4.005        0             
   135000       0.407043     0             135000       0.407043      135000       3.68723       135000       0.312389      1.385E+06    148267        4.035        0             
   136000       0.43228      0             136000       0.43228       136000       3.67386       136000       0.314714      1.386E+06    150304        4.065        0             
   137000       0.413692     0             137000       0.413692      137000       3.71434       137000       0.317         1.387E+06    151026        4.095        0             
   138000       0.41452      0             138000       0.41452       138000       3.65891       138000       0.319251      1.388E+06    152467        4.125        0             
   139000       0.396695     0             139000       0.396695      139000       3.62588       139000       0.321504      1.389E+06    154267        4.155        0             
   140000       0.429621     0             140000       0.429621      140000       3.6505        140000       0.323781      1.39E+06     147548        4.185        0             
   141000       0.423606     0             141000       0.423606      141000       3.62721       141000       0.326148      1.391E+06    149539        4.215        0             
   142000       0.394377     0             142000       0.394377      142000       3.61217       142000       0.328343      1.392E+06    150553        4.245        0             
   143000       0.419223     0             143000       0.419223      143000       3.61776       143000       0.330671      1.393E+06    152562        4.275        0             
   144000       0.435992     0             144000       0.435992      144000       3.63301       144000       0.333032      1.394E+06    154319        4.305        0             
   145000       0.408961     0             145000       0.408961      145000       3.60733       145000       0.335376      1.395E+06    150757        4.335        0             
   146000       0.426137     0             146000       0.426137      146000       3.5861        146000       0.337653      1.396E+06    152529        4.365        0             
   147000       0.435512     0             147000       0.435512      147000       3.55282       147000       0.339934      1.397E+06    153541        4.395        0             
   148000       0.447706     0             148000       0.447706      148000       3.54753       148000       0.342257      1.398E+06    155315        4.425        0             
   149000       0.434723     0             149000       0.434723      149000       3.55727       149000       0.344561      1.399E+06    156980        4.455        0             
   150000       0.432984     0             150000       0.432984      150000       3.53681       150000       0.346932      1.4E+06      158390        4.485        0             
   151000       0.453334     0             151000       0.453334      151000       3.58505       151000       0.349195      1.401E+06    159806        4.515        0             
   152000       0.417974     0             152000       0.417974      152000       3.63193       152000       0.35144       1.402E+06    160108        4.545        0             
   153000       0.45601      0             153000       0.45601       153000       3.59892       153000       0.35381       1.403E+06    160636        4.575        0             
   154000       0.438225     0             154000       0.438225      154000       3.57134       154000       0.356036      1.404E+06    162408        4.605        0             
   155000       0.430337     0             155000       0.430337      155000       3.56468       155000       0.358319      1.405E+06    163543        4.635        0             
   156000       0.4596       0             156000       0.4596        156000       3.59682       156000       0.360638      1.406E+06    165233        4.665        0             
   157000       0.446272     0             157000       0.446272      157000       3.61012       157000       0.363019      1.407E+06    165407        4.695        0             
   158000       0.451181     0             158000       0.451181      158000       3.6166        158000       0.365431      1.408E+06    165214        4.725        0             
   159000       0.443511     0             159000       0.443511      159000       3.61609       159000       0.367659      1.409E+06    167030        4.755        0             
   160000       0.426214     0             160000       0.426214      160000       3.59765       160000       0.370004      1.41E+06     168902        4.785        0             
   161000       0.390838     0             161000       0.390838      161000       3.57049       161000       0.372198      1.411E+06    170884        4.815        0             
   162000       0.438911     0             162000       0.438911      162000       3.58783       162000       0.37459       1.412E+06    172816        4.845        0             
   163000       0.430133     0             163000       0.430133      163000       3.56562       163000       0.376933      1.413E+06    174184        4.875        0             
   164000       0.446908     0             164000       0.446908      164000       3.62051       164000       0.379288      1.414E+06    175882        4.905        0             
   165000       0.414731     0             165000       0.414731      165000       3.62353       165000       0.381541      1.415E+06    176538        4.935        0             
   166000       0.451227     0             166000       0.451227      166000       3.66814       166000       0.383848      1.416E+06    178391        4.965        0             
   167000       0.44852      0             167000       0.44852       167000       3.64481       167000       0.386201      1.417E+06    180376        4.995        0             
   168000       0.403668     0             168000       0.403668      168000       3.62062       168000       0.388559      1.418E+06    182324        5.025        0             
   169000       0.428695     0             169000       0.428695      169000       3.65288       169000       0.390852      1.419E+06    181531        5.055        0             
   170000       0.435554     0             170000       0.435554      170000       3.6181        170000       0.393244      1.42E+06     183396        5.085        0             
   171000       0.446879     0             171000       0.446879      171000       3.62128       171000       0.395569      1.421E+06    185232        5.115        0             
   172000       0.421406     0             172000       0.421406      172000       3.64545       172000       0.397964      1.422E+06    187114        5.145        0             
   173000       0.434049     0             173000       0.434049      173000       3.69726       173000       0.400235      1.423E+06    189099        5.175        0             
   174000       0.434483     0             174000       0.434483      174000       3.67437       174000       0.402539      1.424E+06    190777        5.205        0             
   175000       0.421448     0             175000       0.421448      175000       3.73734       175000       0.404839      1.425E+06    189387        5.235        0             
   176000       0.443364     0             176000       0.443364      176000       3.71161       176000       0.407156      1.426E+06    191329        5.265        0             
   177000       0.43494      0             177000       0.43494       177000       3.82141       177000       0.409466      1.427E+06    192519        5.295        0             
   178000       0.391881     0             178000       0.391881      178000       3.80103       178000       0.411674      1.428E+06    194015        5.325        0             
   179000       0.429109     0             179000       0.429109      179000       3.84987       179000       0.41399       1.429E+06    195996        5.355        0             
   180000       0.430826     0             180000       0.430826      180000       3.8959        180000       0.416318      1.43E+06     197008        5.385        0             
   181000       0.421348     0             181000       0.421348      181000       3.88418       181000       0.418671      1.431E+06    198130        5.415        0             
   182000       0.401544     0             182000       0.401544      182000       3.90288       182000       0.420998      1.432E+06    200124        5.445        0             
   183000       0.434872     0             183000       0.434872      183000       3.89438       183000       0.423224      1.433E+06    202122        5.475        0             
   184000       0.436612     0             184000       0.436612      184000       3.90976       184000       0.425611      1.434E+06    202713        5.505        0             
   185000       0.408232     0             185000       0.408232      185000       3.94678       185000       0.427838      1.435E+06    202895        5.535        0             
   186000       0.44334      0             186000       0.44334       186000       4.01508       186000       0.430217      1.436E+06    204667        5.565        0             
   187000       0.448217     0             187000       0.448217      187000       4.01399       187000       0.432497      1.437E+06    206249        5.595        0             
   188000       0.439252     0             188000       0.439252      188000       3.94774       188000       0.434869      1.438E+06    206967        5.625        0             
   189000       0.432664     0             189000       0.432664      189000       3.95485       189000       0.43723       1.439E+06    208793        5.655        0             
   190000       0.411031     0             190000       0.411031      190000       3.96523       190000       0.439531      1.44E+06     210601        5.685        0             
   191000       0.420073     0             191000       0.420073      191000       4.02232       191000       0.441772      1.441E+06    207692        5.715        0             
   192000       0.414192     0             192000       0.414192      192000       4.02914       192000       0.444078      1.442E+06    205909        5.745        0             
   193000       0.42579      0             193000       0.42579       193000       4.05214       193000       0.446357      1.443E+06    207704        5.775        0             
   194000       0.427067     0             194000       0.427067      194000       4.01741       194000       0.448617      1.444E+06    209258        5.805        0             
   195000       0.414682     0             195000       0.414682      195000       3.99814       195000       0.450902      1.445E+06    207998        5.835        0             
   196000       0.467347     0             196000       0.467347      196000       4.01897       196000       0.453391      1.446E+06    209122        5.865        0             
   197000       0.435567     0             197000       0.435567      197000       4.03651       197000       0.455707      1.447E+06    210780        5.895        0             
   198000       0.426856     0             198000       0.426856      198000       4.02023       198000       0.457989      1.448E+06    212758        5.925        0             
   199000       0.382036     0             199000       0.382036      199000       4.01062       199000       0.460114      1.449E+06    214571        5.955        0             
   200000       0.418711     0             200000       0.418711      200000       4.00414       200000       0.46247       1.45E+06     211483        5.985        0             
   201000       0.422061     0             201000       0.422061      201000       4.03694       201000       0.464736      1.451E+06    207514        6.015        0             
   202000       0.414464     0             202000       0.414464      202000       4.08844       202000       0.46705       1.452E+06    209022        6.045        0             
   203000       0.441818     0             203000       0.441818      203000       4.07033       203000       0.469385      1.453E+06    210474        6.075        0             
   204000       0.432982     0             204000       0.432982      204000       4.05805       204000       0.471643      1.454E+06    211462        6.105        0             
   205000       0.4109       0             205000       0.4109        205000       4.06909       205000       0.473869      1.455E+06    213373        6.135        0             
   206000       0.412133     0             206000       0.412133      206000       4.08208       206000       0.47614       1.456E+06    213284        6.165        0             
   207000       0.415018     0             207000       0.415018      207000       4.09852       207000       0.478413      1.457E+06    209994        6.195        0             
   208000       0.399662     0             208000       0.399662      208000       4.09348       208000       0.480713      1.458E+06    211850        6.225        0             
   209000       0.416448     0             209000       0.416448      209000       4.13314       209000       0.483003      1.459E+06    213726        6.255        0             
   210000       0.39396      0             210000       0.39396       210000       4.11434       210000       0.48534       1.46E+06     214388        6.285        0             
   211000       0.415627     0             211000       0.415627      211000       4.1017        211000       0.487627      1.461E+06    212894        6.315        0             
   212000       0.44389      0             212000       0.44389       212000       4.07015       212000       0.489922      1.462E+06    214387        6.345        0             
   213000       0.404828     0             213000       0.404828      213000       4.1185        213000       0.492114      1.463E+06    211891        6.375        0             
   214000       0.408471     0             214000       0.408471      214000       4.13151       214000       0.494455      1.464E+06    208330        6.405        0             
   215000       0.445234     0             215000       0.445234      215000       4.13598       215000       0.496799      1.465E+06    203134        6.435        0             
   216000       0.381565     0             216000       0.381565      216000       4.10748       216000       0.499034      1.466E+06    204864        6.465        0             
   217000       0.433076     0             217000       0.433076      217000       4.12879       217000       0.501431      1.467E+06    206467        6.495        0             
   218000       0.435675     0             218000       0.435675      218000       4.09931       218000       0.503784      1.468E+06    208177        6.525        0             
   219000       0.407356     0             219000       0.407356      219000       4.09516       219000       0.506076      1.469E+06    209359        6.555        0             
   220000       0.424058     0             220000       0.424058      220000       4.09398       220000       0.508464      1.47E+06     210929        6.585        0             
   221000       0.414728     0             221000       0.414728      221000       4.08776       221000       0.510849      1.471E+06    212492        6.615        0             
   222000       0.393992     0             222000       0.393992      222000       4.07059       222000       0.513123      1.472E+06    213246        6.645        0             
   223000       0.412904     0             223000       0.412904      223000       4.08052       223000       0.515366      1.473E+06    214862        6.675        0             
   224000       0.435613     0             224000       0.435613      224000       4.09719       224000       0.517666      1.474E+06    215279        6.705        0             
   225000       0.423852     0             225000       0.423852      225000       4.10455       225000       0.519946      1.475E+06    216794        6.735        0             
   226000       0.414951     0             226000       0.414951      226000       4.12595       226000       0.522224      1.476E+06    218557        6.765        0             
   227000       0.426984     0             227000       0.426984      227000       4.14108       227000       0.524511      1.477E+06    220325        6.795        0             
   228000       0.4573       0             228000       0.4573        228000       4.134         228000       0.526862      1.478E+06    220684        6.825        0             
   229000       0.449069     0             229000       0.449069      229000       4.14168       229000       0.529161      1.479E+06    222225        6.855        0             
   230000       0.423921     0             230000       0.423921      230000       4.13386       230000       0.53145       1.48E+06     219489        6.885        0             
   231000       0.417562     0             231000       0.417562      231000       4.11286       231000       0.533754      1.481E+06    221220        6.915        0             
   232000       0.425913     0             232000       0.425913      232000       4.10393       232000       0.536109      1.482E+06    222348        6.945        0             
   233000       0.398229     0             233000       0.398229      233000       4.11219       233000       0.538393      1.483E+06    223621        6.975        0             
   234000       0.411371     0             234000       0.411371      234000       4.1134        234000       0.540635      1.484E+06    222363        7.005        0             
   235000       0.41425      0             235000       0.41425       235000       4.10878       235000       0.542973      1.485E+06    220643        7.035        0             
   236000       0.413008     0             236000       0.413008      236000       4.12262       236000       0.545226      1.486E+06    220239        7.065        0             
   237000       0.416725     0             237000       0.416725      237000       4.11849       237000       0.547587      1.487E+06    221902        7.095        0             
   238000       0.407973     0             238000       0.407973      238000       4.12253       238000       0.54988       1.488E+06    222819        7.125        0             
   239000       0.405526     0             239000       0.405526      239000       4.15604       239000       0.55214       1.489E+06    223907        7.155        0             
   240000       0.422558     0             240000       0.422558      240000       4.15218       240000       0.554449      1.49E+06     217490        7.185        0             
   241000       0.422135     0             241000       0.422135      241000       4.15994       241000       0.556892      1.491E+06    218814        7.215        0             
   242000       0.45675      0             242000       0.45675       242000       4.16172       242000       0.559219      1.492E+06    220162        7.245        0             
   243000       0.426605     0             243000       0.426605      243000       4.16922       243000       0.561554      1.493E+06    219184        7.275        0             
   244000       0.403141     0             244000       0.403141      244000       4.15938       244000       0.563776      1.494E+06    219221        7.305        0             
   245000       0.40677      0             245000       0.40677       245000       4.15464       245000       0.565988      1.495E+06    220807        7.335        0             
   246000       0.414905     0             246000       0.414905      246000       4.14916       246000       0.568264      1.496E+06    222439        7.365        0             
