# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 50 --eigenvalues 3 --tracks 100000 --inactive 100 --source Histogram --Iterations\n 25 --active 1007 --seed 0 --bins 75 --run --relaxed 0.1 -f Relaxed/LessAggressive/50mfp/1E5/50mfp.r0.1.dat , seed =\n 1789214820
# Arguments: source = Histogram, Iterations = 25, eigenvalues = 3, relaxed = 0.1, run = true, filename = Relaxed/LessAggressive/50mfp/1E5/50mfp.r0.1.dat, multimedia = false, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 50, bins = 75, active = 1007, inactive = 100, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2             3            4            5             6            7            8             9            10            11           12            13           14           15            16           17           18            19           20            21           22            23           24           25            26           27           28            29           30            31           32            33           34            35           36            37           38            39           40           41            42           43           44            45           46           47            48           49           50            51           52           53            54           55           56           
# |-  Entropy-Iterations  -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-   Entropy-Restarts   -| |-      FOM-Arnoldi     -| |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-       RAM eigenvector-2-Real      -| |-       RAM eigenvector-2-Imag      -| 
#  x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         
   100000       3.52855       403754       0.998693     0             403754       0.00292576   0             403754       0.998693      403754       0.00292576    403754       0.998693     0             403754       -0.00292576  0             403754       0.998693      403754       -0.00292576   403754       0.97378      0             403754       0            0             403754       0.97378       403754       0             403754       1.22459       403754       4.07226       4.61458E+07  0             0.333333     0.00742342   0.000535539   0.333333     -6.07623E-05 -2.65969E-06  0.333333     0.0115632    0.000529415   0.333333     0.000156996  4.60804E-06   0.333333     0.0170873    0.000743726   0.333333     0.000577034  -4.44065E-05  
   129902       3.78243       741736       1.01115      0             741736       0            0             741736       1.01115       741736       0             741736       0.9986       0             741736       0            0             741736       0.9986        741736       0             741736       0.971626     0             741736       0.0140339    0             741736       0.971626      741736       0.0140339     741736       2.30291       741736       4.02772       4.65679E+07  14237.6       1            0.0120608    0.0008371     1            -0.000159828 1.21008E-06   1            0.0191189    0.000848245   1            6.4601E-05   -9.97619E-08  1            0.0285626    0.00119594    1            0.00101594   -6.71398E-05  
   150213       3.86002       1.18802E+06  0.996623     0             1.18802E+06  0            0             1.18802E+06  0.996623      1.18802E+06  0             1.18802E+06  0.978089     0             1.18802E+06  0            0             1.18802E+06  0.978089      1.18802E+06  0             1.18802E+06  0.954703     0             1.18802E+06  0.0244952    0             1.18802E+06  0.954703      1.18802E+06  0.0244952     1.18802E+06  3.71578       1.18802E+06  4.02752       4.69896E+07  565.335       1.66667      0.016705     0.00109675    1.66667      -0.000218056 5.96922E-06   1.66667      0.0266393    0.00113847    1.66667      7.56883E-05  -4.3542E-06   1.66667      0.0393283    0.00157516    1.66667      0.00109069   -6.86756E-05  
   165907       3.95912       1.57662E+06  1.00504      0             1.57662E+06  0            0             1.57662E+06  1.00504       1.57662E+06  0             1.57662E+06  0.987707     0             1.57662E+06  0            0             1.57662E+06  0.987707      1.57662E+06  0             1.57662E+06  0.967706     0             1.57662E+06  0.0149257    0             1.57662E+06  0.967706      1.57662E+06  0.0149257     1.57662E+06  4.94583       1.57662E+06  4.08203       4.73311E+07  1068.28       2.33333      0.0204156    0.00136371    2.33333      -0.000205559 1.30053E-05   2.33333      0.0338417    0.00136209    2.33333      2.84488E-05  -6.25556E-06  2.33333      0.0492876    0.0018936     2.33333      0.00118619   -8.15138E-05  
   178173       3.93691       2.00564E+06  0.994964     0             2.00564E+06  0.00480237   0             2.00564E+06  0.994964      2.00564E+06  0.00480237    2.00564E+06  0.994964     0             2.00564E+06  -0.00480237  0             2.00564E+06  0.994964      2.00564E+06  -0.00480237   2.00564E+06  0.971334     0             2.00564E+06  0            0             2.00564E+06  0.971334      2.00564E+06  0             2.00564E+06  6.30636       2.00564E+06  4.07084       4.77843E+07  1685.01       3            0.0244634    0.00157469    3            -0.000235782 1.09879E-05   3            0.0406852    0.00158639    3            0.000129205  -1.4484E-06   3            0.0581038    0.00216212    3            0.000924115  -8.09622E-05  
   187811       3.98739       2.3367E+06   1.00128      0             2.3367E+06   0            0             2.3367E+06   1.00128       2.3367E+06   0             2.3367E+06   0.9886       0             2.3367E+06   0            0             2.3367E+06   0.9886        2.3367E+06   0             2.3367E+06   0.973859     0             2.3367E+06   0            0             2.3367E+06   0.973859      2.3367E+06   0             2.3367E+06   7.35426       2.3367E+06   4.01919       4.82615E+07  2559.52       3.66667      0.0286226    0.00183286    3.66667      -0.00032425  1.42466E-05   3.66667      0.0474576    0.00178298    3.66667      5.78391E-05  6.75458E-06   3.66667      0.0657396    0.0024049     3.66667      0.000615016  -6.33864E-05  
   195890       4.03631       2.83983E+06  0.986851     0             2.83983E+06  0            0             2.83983E+06  0.986851      2.83983E+06  0             2.83983E+06  0.97871      0             2.83983E+06  0            0             2.83983E+06  0.97871       2.83983E+06  0             2.83983E+06  0.96189      0             2.83983E+06  0            0             2.83983E+06  0.96189       2.83983E+06  0             2.83983E+06  8.94026       2.83983E+06  4.01712       4.85849E+07  3041.23       4.33333      0.0334443    0.00201415    4.33333      -0.000451903 2.122E-05     4.33333      0.0539235    0.00192536    4.33333      0.000154475  1.39781E-05   4.33333      0.0730631    0.00255369    4.33333      0.000145397  -7.10136E-05  
   203522       4.0463        3.24763E+06  0.996264     0             3.24763E+06  0            0             3.24763E+06  0.996264      3.24763E+06  0             3.24763E+06  0.991632     0             3.24763E+06  0            0             3.24763E+06  0.991632      3.24763E+06  0             3.24763E+06  0.977981     0             3.24763E+06  0            0             3.24763E+06  0.977981      3.24763E+06  0             3.24763E+06  10.2216       3.24763E+06  4.02014       4.90676E+07  4041.65       5            0.0376565    0.00215176    5            -0.00057753  1.79882E-05   5            0.059871     0.00205323    5            0.000390214  1.53552E-05   5            0.0796424    0.00266859    5            -0.000172671 -6.04577E-05  
   212797       4.0715        3.71024E+06  1.0117       0             3.71024E+06  0            0             3.71024E+06  1.0117        3.71024E+06  0             3.71024E+06  1.00525      0             3.71024E+06  0            0             3.71024E+06  1.00525       3.71024E+06  0             3.71024E+06  0.974935     0             3.71024E+06  0            0             3.71024E+06  0.974935      3.71024E+06  0             3.71024E+06  11.6862       3.71024E+06  4.04211       4.94841E+07  5689.64       5.66667      0.0411261    0.00229071    5.66667      -0.000651896 1.62045E-05   5.66667      0.0661937    0.00212321    5.66667      0.000424185  2.01658E-05   5.66667      0.0844194    0.00275677    5.66667      -0.000655656 -4.84722E-05  
   231137       4.00927       4.14157E+06  0.995931     0             4.14157E+06  0            0             4.14157E+06  0.995931      4.14157E+06  0             4.14157E+06  0.987143     0             4.14157E+06  0            0             4.14157E+06  0.987143      4.14157E+06  0             4.14157E+06  0.973559     0             4.14157E+06  0            0             4.14157E+06  0.973559      4.14157E+06  0             4.14157E+06  13.0402       4.14157E+06  4.07617       4.99679E+07  10924.3       6.33333      0.0456453    0.00239845    6.33333      -0.000759066 1.784E-05     6.33333      0.0710434    0.00218408    6.33333      0.000614545  2.48699E-05   6.33333      0.0880478    0.00277127    6.33333      -0.000708626 -3.3393E-05   
